Orthogroup	DERE.longest_only	DMAU.longest_only
OG0008990	LOC6545770|XP_001972182.1|DERE	LOC117141518|XP_033160901.1|DMAU
OG0008991	LOC113564681|XP_026839322.1|DERE	LOC117139400|XP_033157558.1|DMAU
OG0008992	LOC6551945|XP_001980633.2|DERE	LOC117144760|XP_033166010.1|DMAU
OG0008993	LOC6544174|XP_001972371.1|DERE	LOC117140148|XP_033158808.1|DMAU
OG0008994	LOC6543098|XP_001970262.1|DERE	LOC117150553|XP_033173392.1|DMAU
OG0008995	LOC6547780|XP_001976575.1|DERE	LOC117137089|XP_033154261.1|DMAU
OG0008996	LOC6550752|XP_001978049.2|DERE	LOC117147376|XP_033170136.1|DMAU
OG0008997	LOC6555671|XP_001982403.1|DERE	LOC117148690|XP_033172124.1|DMAU
OG0008999	LOC6550405|XP_001977736.1|DERE	LOC117147532|XP_033170353.1|DMAU
OG0009000	LOC6551084|XP_026837725.1|DERE	LOC117148105|XP_033171214.1|DMAU
OG0009001	LOC6549379|XP_001974299.2|DERE	LOC117137513|XP_033154891.1|DMAU
OG0009002	LOC26526205|XP_015010454.1|DERE	LOC117142395|XP_033162233.1|DMAU
OG0009003	LOC6545359|XP_001972594.1|DERE	LOC117141599|XP_033161004.1|DMAU
OG0009004	LOC6547137|XP_001976112.1|DERE	LOC117136446|XP_033153255.1|DMAU
OG0009005	LOC6543092|XP_001969674.1|DERE	LOC117135149|XP_033151098.1|DMAU
OG0009006	LOC6553693|XP_001979423.1|DERE	LOC117144856|XP_033166149.1|DMAU
OG0009007	LOC6545147|XP_015013405.1|DERE	LOC117141017|XP_033160171.1|DMAU
OG0009008	LOC6553938|XP_001979489.1|DERE	LOC117142246|XP_033161990.1|DMAU
OG0009009	LOC6545602|XP_026833432.1|DERE	LOC117139462|XP_033157665.1|DMAU
OG0009010	LOC6545716|XP_001971669.1|DERE	LOC117139453|XP_033157653.1|DMAU
OG0009011	LOC6543683|XP_001971851.1|DERE	LOC117141796|XP_033161328.1|DMAU
OG0009012	LOC6547976|XP_026836647.1|DERE	LOC117137014|XP_033154095.1|DMAU
OG0009013	LOC6551489|XP_001978473.1|DERE	LOC117146988|XP_033169547.1|DMAU
OG0009014	LOC6544516|XP_001973056.2|DERE	LOC117140292|XP_033159020.1|DMAU
OG0009015	LOC6544573|XP_001971452.1|DERE	LOC117141468|XP_033160821.1|DMAU
OG0009016	LOC6543603|XP_001971389.2|DERE	LOC117139824|XP_033158351.1|DMAU
OG0009017	LOC6542289|XP_026835040.1|DERE	LOC117150308|XP_033173024.1|DMAU
OG0009018	LOC6555820|XP_026839067.1|DERE	LOC117146289|XP_033168187.1|DMAU
OG0009019	LOC6555865|XP_026839228.1|DERE	LOC117146299|XP_033168209.1|DMAU
OG0009020	LOC6553098|XP_015010170.1|DERE	LOC117145546|XP_033167131.1|DMAU
OG0009021	LOC6552288|XP_026832344.1|DERE	LOC117142646|XP_033162643.1|DMAU
OG0009022	LOC6553669|XP_001980349.1|DERE	LOC117143915|XP_033164720.1|DMAU
OG0009023	LOC6554687|XP_001981567.1|DERE	LOC117143034|XP_033163318.1|DMAU
OG0009024	LOC6554543|XP_026838278.1|DERE	LOC117145457|XP_033167017.1|DMAU
OG0009025	LOC6553675|XP_001980417.1|DERE	LOC117142870|XP_033163029.1|DMAU
OG0009026	LOC6554848|XP_026839799.1|DERE	LOC117144646|XP_033165833.1|DMAU
OG0009027	LOC26526403|XP_015012798.1|DERE	LOC117135748|XP_033152094.1|DMAU
OG0009028	LOC6545817|XP_001972170.2|DERE	LOC117140440|XP_033159256.1|DMAU
OG0009029	LOC6540669|XP_001968876.1|DERE	LOC117147167|XP_033169854.1|DMAU
OG0009030	LOC6541533|XP_026834184.1|DERE	LOC117150394|XP_033173148.1|DMAU
OG0009031	LOC6552984|XP_001979168.1|DERE	LOC117144802|XP_033166068.1|DMAU
OG0009032	LOC6552983|XP_001979167.1|DERE	LOC117144803|XP_033166070.1|DMAU
OG0009033	LOC6543261|XP_001969680.3|DERE	LOC117150265|XP_033172962.1|DMAU
OG0009034	LOC6542169|XP_026834499.1|DERE	LOC117150367|XP_033173117.1|DMAU
OG0009035	LOC6541181|XP_001969350.1|DERE	LOC117151076|XP_033174211.1|DMAU
OG0009036	LOC6543158|XP_026834958.1|DERE	LOC117137125|XP_033154314.1|DMAU
OG0009037	LOC6541744|XP_026834838.1|DERE	LOC117138444|XP_033156451.1|DMAU
OG0009038	LOC6554321|XP_001981480.1|DERE	LOC117144654|XP_033165845.1|DMAU
OG0009039	LOC6553259|XP_001980126.1|DERE	LOC117143181|XP_033163589.1|DMAU
OG0009040	LOC6548816|XP_026835993.1|DERE	LOC117135929|XP_033152388.1|DMAU
OG0009041	LOC6553810|XP_001979567.1|DERE	LOC117142783|XP_033162865.1|DMAU
OG0009042	LOC6540827|XP_001968728.1|DERE	LOC117137448|XP_033154783.1|DMAU
OG0009043	LOC6549088|XP_001974227.1|DERE	LOC117147255|XP_033169970.1|DMAU
OG0009044	LOC6540611|XP_001968761.1|DERE	LOC117150750|XP_033173675.1|DMAU
OG0009045	LOC6553119|XP_015009579.1|DERE	LOC117144566|XP_033165701.1|DMAU
OG0009046	LOC6544023|XP_026832958.1|DERE	LOC117142077|XP_033161848.1|DMAU
OG0009047	LOC6541419|XP_015014716.1|DERE	LOC117137297|XP_033154561.1|DMAU
OG0009048	LOC6543322|XP_001969616.1|DERE	LOC117150707|XP_033173614.1|DMAU
OG0009049	LOC6553146|XP_001980136.1|DERE	LOC117144965|XP_033166316.1|DMAU
OG0009050	LOC6540759|XP_001969561.1|DERE	LOC117140302|XP_033159040.1|DMAU
OG0009051	LOC6547619|XP_001974883.1|DERE	LOC117135413|XP_033151457.1|DMAU
OG0009052	LOC6553431|XP_026834276.1|DERE	LOC117145171|XP_033166611.1|DMAU
OG0009053	LOC6554828|XP_015009282.1|DERE	LOC117143402|XP_033163981.1|DMAU
OG0009054	LOC6553841|XP_026839809.1|DERE	LOC117144753|XP_033165999.1|DMAU
OG0009055	LOC6549500|XP_026836553.1|DERE	LOC117135219|XP_033151218.1|DMAU
OG0009056	LOC6541606|XP_001970100.1|DERE	LOC117150602|XP_033173451.1|DMAU
OG0009057	LOC6545130|XP_026832866.1|DERE	LOC117141651|XP_033161116.1|DMAU
OG0009058	LOC6555883|XP_026839075.1|DERE	LOC117146253|XP_033168087.1|DMAU
OG0009059	LOC6546320|XP_026832850.1|DERE	LOC117139315|XP_033157450.1|DMAU
OG0009060	LOC6551994|XP_001980802.1|DERE	LOC117144435|XP_033165472.1|DMAU
OG0009061	LOC6548723|XP_026835895.1|DERE	LOC117138247|XP_033156089.1|DMAU
OG0009062	LOC6548684|XP_001975367.1|DERE	LOC117136092|XP_033152662.1|DMAU
OG0009063	LOC6549293|XP_001974382.2|DERE	LOC117135298|XP_033151365.1|DMAU
OG0009064	LOC6548977|XP_001975560.1|DERE	LOC117138288|XP_033156157.1|DMAU
OG0009065	LOC6554237|XP_001982146.1|DERE	LOC117144777|XP_033166036.1|DMAU
OG0009066	LOC6543967|XP_001972217.1|DERE	LOC117141533|XP_033160914.1|DMAU
OG0009067	LOC6543986|XP_015014176.1|DERE	LOC117140484|XP_033159325.1|DMAU
OG0009068	LOC6543499|XP_026835568.1|DERE	LOC117136656|XP_033153547.1|DMAU
OG0009069	LOC6541546|XP_001969770.2|DERE	LOC117150439|XP_033173215.1|DMAU
OG0009070	LOC6542577|XP_001969148.1|DERE	LOC117135801|XP_033152188.1|DMAU
OG0009071	LOC6554701|XP_026831689.1|DERE	LOC117142313|XP_033162109.1|DMAU
OG0009072	LOC6553228|XP_001979222.3|DERE	LOC117144781|XP_033166041.1|DMAU
OG0009073	LOC6553846|XP_001979478.1|DERE	LOC117144984|XP_033166344.1|DMAU
OG0009074	LOC6554015|XP_001980545.1|DERE	LOC117142457|XP_033162331.1|DMAU
OG0009075	LOC6552097|XP_001978867.1|DERE	LOC117142938|XP_033163142.1|DMAU
OG0009076	LOC6552636|XP_001980902.1|DERE	LOC117142259|XP_033162012.1|DMAU
OG0009077	LOC6551912|XP_026837386.1|DERE	LOC117145274|XP_033166752.1|DMAU
OG0009078	LOC6551822|XP_001980583.1|DERE	LOC117143219|XP_033163658.1|DMAU
OG0009079	LOC6554673|XP_026832118.1|DERE	LOC117145678|XP_033167306.1|DMAU
OG0009080	LOC6552977|XP_001980118.1|DERE	LOC117143621|XP_033164278.1|DMAU
OG0009081	LOC6554458|XP_001981717.1|DERE	LOC117144397|XP_033165424.1|DMAU
OG0009082	LOC6553266|XP_001980156.1|DERE	LOC117144205|XP_033165145.1|DMAU
OG0009083	LOC6551657|XP_001978571.2|DERE	LOC117148188|XP_033171347.1|DMAU
OG0009084	LOC6551764|XP_001980648.2|DERE	LOC117143155|XP_033163550.1|DMAU
OG0009085	LOC6551881|XP_001980605.2|DERE	LOC117143569|XP_033164204.1|DMAU
OG0009086	LOC6552134|XP_001978816.2|DERE	LOC117143406|XP_033163991.1|DMAU
OG0009087	LOC6554184|XP_001981493.2|DERE	LOC117142954|XP_033163170.1|DMAU
OG0009088	LOC6555343|XP_001981193.1|DERE	LOC117144955|XP_033166301.1|DMAU
OG0009089	LOC6555829|XP_001982695.1|DERE	LOC117146269|XP_033168153.1|DMAU
OG0009090	LOC6554331|XP_001981295.1|DERE	LOC117144725|XP_033165956.1|DMAU
OG0009091	LOC6552072|XP_001978792.1|DERE	LOC117144402|XP_033165429.1|DMAU
OG0009092	LOC6553619|XP_026831605.1|DERE	LOC117144412|XP_033165443.1|DMAU
OG0009093	LOC6553207|XP_001980300.1|DERE	LOC117142432|XP_033162284.1|DMAU
OG0009094	LOC6554657|XP_026836059.1|DERE	LOC117145354|XP_033166863.1|DMAU
OG0009095	LOC6554658|XP_001981338.2|DERE	LOC117145352|XP_033166860.1|DMAU
OG0009096	LOC6555233|XP_001981640.1|DERE	LOC117144696|XP_033165912.1|DMAU
OG0009097	LOC6555232|XP_001981639.1|DERE	LOC117144729|XP_033165964.1|DMAU
OG0009098	LOC6555250|XP_026831559.1|DERE	LOC117144971|XP_033166323.1|DMAU
OG0009099	LOC6554192|XP_026831713.1|DERE	LOC117142544|XP_033162485.1|DMAU
OG0009100	LOC6542393|XP_001968970.1|DERE	LOC117150685|XP_033173588.1|DMAU
OG0009101	LOC6541462|XP_026834668.1|DERE	LOC117148072|XP_033171164.1|DMAU
OG0009102	LOC6541370|XP_026835057.1|DERE	LOC117135444|XP_033151516.1|DMAU
OG0009103	LOC6541108|XP_001968607.1|DERE	LOC117151005|XP_033174102.1|DMAU
OG0009104	LOC6541739|XP_001968606.1|DERE	LOC117150996|XP_033174092.1|DMAU
OG0009105	LOC6543342|XP_001969690.1|DERE	LOC117150401|XP_033173156.1|DMAU
OG0009106	LOC6542669|XP_001968342.2|DERE	LOC117150404|XP_033173158.1|DMAU
OG0009107	LOC6542279|XP_001970152.1|DERE	LOC117150822|XP_033173783.1|DMAU
OG0009108	LOC6553024|XP_001980086.1|DERE	LOC117145637|XP_033167247.1|DMAU
OG0009109	LOC6543295|XP_001969751.3|DERE	LOC117150726|XP_033173639.1|DMAU
OG0009110	LOC6543139|XP_001968159.1|DERE	LOC117150927|XP_033173979.1|DMAU
OG0009111	LOC6544208|XP_001971901.1|DERE	LOC117141514|XP_033160896.1|DMAU
OG0009112	LOC6540818|XP_001968179.1|DERE	LOC117150460|XP_033173245.1|DMAU
OG0009113	LOC6541866|XP_001969944.1|DERE	LOC117150589|XP_033173436.1|DMAU
OG0009114	LOC6540905|XP_001968144.1|DERE	LOC117142073|XP_033161847.1|DMAU
OG0009115	LOC6543398|XP_001969504.1|DERE	LOC117135163|XP_033151115.1|DMAU
OG0009116	LOC6541758|XP_001968475.1|DERE	LOC117141644|XP_033161122.1|DMAU
OG0009117	LOC6540751|XP_001968837.1|DERE	LOC117144641|XP_033165831.1|DMAU
OG0009118	LOC6555780|XP_001982381.1|DERE	LOC117148325|XP_033171549.1|DMAU
OG0009119	LOC6543422|XP_001969542.1|DERE	LOC117140917|XP_033159998.1|DMAU
OG0009120	LOC6545823|XP_001972192.2|DERE	LOC117139241|XP_033157342.1|DMAU
OG0009121	LOC6547108|XP_001974749.1|DERE	LOC117137302|XP_033154570.1|DMAU
OG0009122	LOC6547800|XP_001976417.1|DERE	LOC117136598|XP_033153471.1|DMAU
OG0009123	LOC6547730|XP_001974944.1|DERE	LOC117137635|XP_033155057.1|DMAU
OG0009124	LOC6540636|XP_001968885.1|DERE	LOC117142319|XP_033162120.1|DMAU
OG0009125	LOC6541241|XP_001970685.1|DERE	LOC117136338|XP_033153089.1|DMAU
OG0009126	LOC6546967|XP_026836221.1|DERE	LOC117138037|XP_033155740.1|DMAU
OG0009127	LOC6548643|XP_001976631.1|DERE	LOC117136333|XP_033153085.1|DMAU
OG0009128	LOC6543264|XP_001970646.1|DERE	LOC117136323|XP_033153068.1|DMAU
OG0009129	LOC6540906|XP_001970445.1|DERE	LOC117137130|XP_033154320.1|DMAU
OG0009130	LOC6541600|XP_015014738.1|DERE	LOC117138269|XP_033156125.1|DMAU
OG0009131	LOC6541019|XP_015014602.1|DERE	LOC117136343|XP_033153097.1|DMAU
OG0009132	LOC6548439|XP_001976691.1|DERE	LOC117137499|XP_033154871.1|DMAU
OG0009133	LOC6549470|XP_001975776.1|DERE	LOC117136879|XP_033153875.1|DMAU
OG0009134	LOC6549008|XP_001975472.1|DERE	LOC117135641|XP_033151909.1|DMAU
OG0009135	LOC6541067|XP_001970369.2|DERE	LOC117136827|XP_033153792.1|DMAU
OG0009136	LOC6547034|XP_001976011.1|DERE	LOC117138050|XP_033155757.1|DMAU
OG0009137	LOC6546817|XP_001975927.1|DERE	LOC117137348|XP_033154635.1|DMAU
OG0009138	LOC6546819|XP_001975929.1|DERE	LOC117136862|XP_033153852.1|DMAU
OG0009139	LOC6548564|XP_001976636.1|DERE	LOC117136060|XP_033152600.1|DMAU
OG0009140	LOC6547118|XP_001976109.1|DERE	LOC117137668|XP_033155119.1|DMAU
OG0009141	LOC6541214|XP_001970680.1|DERE	LOC117135842|XP_033152247.1|DMAU
OG0009142	LOC6542848|XP_001970661.1|DERE	LOC117137518|XP_033154893.1|DMAU
OG0009143	LOC6546652|XP_001974495.2|DERE	LOC117136012|XP_033152518.1|DMAU
OG0009144	LOC26526123|XP_015012747.1|DERE	LOC117136002|XP_033152507.1|DMAU
OG0009145	LOC6548383|XP_001975142.1|DERE	LOC117138645|XP_033156752.1|DMAU
OG0009146	LOC6549163|XP_026837021.1|DERE	LOC117137235|XP_033154485.1|DMAU
OG0009147	LOC26527106|XP_015012912.1|DERE	LOC117136843|XP_033153818.1|DMAU
OG0009148	LOC6543401|XP_001970441.1|DERE	LOC117135891|XP_033152329.1|DMAU
OG0009149	LOC6547411|XP_001974827.2|DERE	LOC117137582|XP_033154978.1|DMAU
OG0009150	LOC6549545|XP_001975751.1|DERE	LOC117137143|XP_033154338.1|DMAU
OG0009151	LOC6547188|XP_001976086.1|DERE	LOC117137267|XP_033154522.1|DMAU
OG0009152	LOC6541951|XP_001969176.1|DERE	LOC117137565|XP_033154961.1|DMAU
OG0009153	LOC6548397|XP_001976529.1|DERE	LOC117136236|XP_033152911.1|DMAU
OG0009154	LOC6554126|XP_001981498.1|DERE	LOC117144633|XP_033165818.1|DMAU
OG0009155	LOC6541415|XP_001970403.3|DERE	LOC117137402|XP_033154715.1|DMAU
OG0009156	LOC6542159|XP_001969287.1|DERE	LOC117150873|XP_033173883.1|DMAU
OG0009157	LOC6549491|XP_001974265.1|DERE	LOC117143541|XP_033164172.1|DMAU
OG0009158	LOC6545635|XP_026832379.1|DERE	LOC117141189|XP_033160418.1|DMAU
OG0009159	LOC6550828|XP_001978086.1|DERE	LOC117148605|XP_033171976.1|DMAU
OG0009160	LOC6541705|XP_001968271.1|DERE	LOC117144201|XP_033165144.1|DMAU
OG0009161	LOC6555722|XP_026838869.1|DERE	LOC117146889|XP_033169379.1|DMAU
OG0009162	LOC6543655|XP_001972955.1|DERE	LOC117140135|XP_033158792.1|DMAU
OG0009163	LOC6546014|XP_001972243.2|DERE	LOC117139595|XP_033157902.1|DMAU
OG0009164	LOC6545947|XP_015013636.1|DERE	LOC117141829|XP_033161374.1|DMAU
OG0009165	LOC6545297|XP_001972055.1|DERE	LOC117140664|XP_033159602.1|DMAU
OG0009166	LOC6544664|XP_001972493.1|DERE	LOC117140357|XP_033159103.1|DMAU
OG0009167	LOC6543726|XP_001973614.3|DERE	LOC117140252|XP_033158945.1|DMAU
OG0009168	LOC6543725|XP_026833150.1|DERE	LOC117140254|XP_033158948.1|DMAU
OG0009169	LOC6545764|XP_026832454.1|DERE	LOC117141570|XP_033160973.1|DMAU
OG0009170	LOC6544840|XP_001973200.1|DERE	LOC117140605|XP_033159506.1|DMAU
OG0009171	LOC6543904|XP_001972975.2|DERE	LOC117141008|XP_033160153.1|DMAU
OG0009172	LOC6544482|XP_001972442.2|DERE	LOC117139101|XP_033157124.1|DMAU
OG0009173	LOC6546150|XP_001971293.1|DERE	LOC117139181|XP_033157241.1|DMAU
OG0009174	LOC6550856|XP_026837879.1|DERE	LOC117148369|XP_033171617.1|DMAU
OG0009175	LOC6541478|XP_001969224.1|DERE	LOC117146041|XP_033167874.1|DMAU
OG0009176	LOC6545593|XP_001972705.1|DERE	LOC117142130|XP_033161926.1|DMAU
OG0009178	LOC6544292|XP_001973131.1|DERE	LOC117140328|XP_033159069.1|DMAU
OG0009179	LOC6544646|XP_026832808.1|DERE	LOC117140080|XP_033158724.1|DMAU
OG0009180	LOC6545706|XP_001972719.1|DERE	LOC117141623|XP_033161043.1|DMAU
OG0009181	LOC6544548|XP_015014104.1|DERE	LOC117140320|XP_033159059.1|DMAU
OG0009182	LOC6545955|XP_026833675.1|DERE	LOC117141784|XP_033161307.1|DMAU
OG0009183	LOC6544936|XP_001972650.1|DERE	LOC117139288|XP_033157409.1|DMAU
OG0009184	LOC6544233|XP_001973749.1|DERE	LOC117141981|XP_033161681.1|DMAU
OG0009185	LOC6543991|XP_026833394.1|DERE	LOC117139909|XP_033158481.1|DMAU
OG0009186	LOC6546294|XP_026833463.1|DERE	LOC117141473|XP_033160834.1|DMAU
OG0009187	LOC6552409|XP_001979807.1|DERE	LOC117144624|XP_033165810.1|DMAU
OG0009188	LOC6546664|XP_001974576.1|DERE	LOC117136859|XP_033153849.1|DMAU
OG0009189	LOC6545399|XP_001973262.2|DERE	LOC117139618|XP_033157962.1|DMAU
OG0009190	LOC6546528|XP_001971263.1|DERE	LOC117141368|XP_033160665.1|DMAU
OG0009191	LOC6541435|XP_001969066.2|DERE	LOC117137715|XP_033155179.1|DMAU
OG0009192	LOC6549796|XP_026838486.1|DERE	LOC117146872|XP_033169353.1|DMAU
OG0009193	LOC26526823|XP_015015564.1|DERE	LOC117137903|XP_033155537.1|DMAU
OG0009194	LOC6541402|XP_001970596.1|DERE	LOC117138315|XP_033156223.1|DMAU
OG0009195	LOC6546187|XP_001972280.1|DERE	LOC117140559|XP_033159447.1|DMAU
OG0009196	LOC6546505|XP_026833109.1|DERE	LOC117141547|XP_033160942.1|DMAU
OG0009197	LOC6546142|XP_001973558.1|DERE	LOC117140722|XP_033159679.1|DMAU
OG0009198	LOC6544325|XP_001973130.1|DERE	LOC117140084|XP_033158728.1|DMAU
OG0009199	LOC6546200|XP_001972830.3|DERE	LOC117140793|XP_033159778.1|DMAU
OG0009200	LOC6542483|XP_001969076.1|DERE	LOC117136215|XP_033152875.1|DMAU
OG0009201	LOC6547024|XP_001974666.1|DERE	LOC117137908|XP_033155544.1|DMAU, LOC117149077|XP_033172614.1|DMAU
OG0009202	LOC6547911|XP_001976596.1|DERE	LOC117136965|XP_033154019.1|DMAU
OG0009203	LOC6541246|XP_001970773.2|DERE	LOC117137654|XP_033155081.1|DMAU
OG0009204	LOC6547526|XP_001974910.1|DERE	LOC117136982|XP_033154049.1|DMAU
OG0009205	LOC6547531|XP_001974915.1|DERE	LOC117137781|XP_033155297.1|DMAU
OG0009206	LOC6549395|XP_001975613.2|DERE	LOC117137606|XP_033155016.1|DMAU
OG0009207	LOC6553025|XP_026839559.1|DERE	LOC117144320|XP_033165323.1|DMAU
OG0009209	LOC6551878|XP_001980602.1|DERE	LOC117145145|XP_033166576.1|DMAU
OG0009210	LOC6547088|XP_001974660.1|DERE	LOC117135912|XP_033152370.1|DMAU, LOC117149076|XP_033172613.1|DMAU, LOC117135913|XP_033152372.1|DMAU, LOC117149075|XP_033172612.1|DMAU, LOC117149073|XP_033172610.1|DMAU, LOC117136754|XP_033153680.1|DMAU
OG0009211	LOC6548787|XP_026836423.1|DERE	LOC117136585|XP_033153452.1|DMAU
OG0009212	LOC6550609|XP_001978136.1|DERE	LOC117146400|XP_033168474.1|DMAU
OG0009213	LOC26526067|XP_026839390.1|DERE, LOC26526939|XP_026839389.1|DERE	LOC117149952|XP_033172742.1|DMAU, LOC117149950|XP_033172739.1|DMAU, LOC117149998|XP_033172775.1|DMAU, LOC117149953|XP_033172743.1|DMAU, LOC117149999|XP_033172776.1|DMAU
OG0009213	LOC26525996|XP_015008587.2|DERE	LOC117150013|XP_033172783.1|DMAU, LOC117150012|XP_033172782.1|DMAU, LOC117150011|XP_033172781.1|DMAU
OG0009214	LOC6546370|XP_001971331.1|DERE	LOC117140530|XP_033159405.1|DMAU
OG0009215	LOC6547121|XP_001975475.1|DERE	LOC117135639|XP_033151907.1|DMAU
OG0009215	LOC6547122|XP_001975476.1|DERE	LOC117135637|XP_033151903.1|DMAU
OG0009219	LOC6554859|XP_001981103.2|DERE	LOC117144105|XP_033165014.1|DMAU
OG0009220	LOC26526786|XP_015011480.1|DERE	LOC117148497|XP_033171770.1|DMAU
OG0009221	LOC6542735|XP_001969476.1|DERE	LOC117150649|XP_033173522.1|DMAU
OG0009222	LOC6550695|XP_026837232.1|DERE	LOC117147801|XP_033170743.1|DMAU
OG0009224	LOC6553023|XP_001979114.1|DERE	LOC117143653|XP_033164323.1|DMAU
OG0009225	LOC6555635|XP_001982519.2|DERE	LOC117147204|XP_033169907.1|DMAU
OG0009226	LOC113564486|XP_026837463.1|DERE	LOC117148677|XP_033172106.1|DMAU
OG0009228	LOC6550318|XP_001977906.1|DERE	LOC117148337|XP_033171563.1|DMAU
OG0009229	LOC6553492|XP_001979332.1|DERE	LOC117143064|XP_033163412.1|DMAU
OG0009231	LOC6550755|XP_001978052.1|DERE	LOC117148305|XP_033171517.1|DMAU
OG0009232	LOC6551097|XP_001976902.2|DERE	LOC117148847|XP_033172397.1|DMAU
OG0009234	LOC6551318|XP_015010628.1|DERE	LOC117148838|XP_033172383.1|DMAU
OG0009236	LOC6544224|XP_026832380.1|DERE	LOC117139794|XP_033158300.1|DMAU
OG0009237	LOC6541839|XP_001969451.2|DERE	LOC117150518|XP_033173325.1|DMAU
OG0009238	LOC6544612|XP_001972446.1|DERE	LOC117139119|XP_033157156.1|DMAU
OG0009239	LOC6543885|XP_001973644.1|DERE	LOC117140754|XP_033159727.1|DMAU
OG0009241	LOC6541289|XP_026835353.1|DERE	LOC117144882|XP_033166188.1|DMAU
OG0009243	LOC113564129|XP_026835183.1|DERE	LOC117137875|XP_033155493.1|DMAU
OG0009245	LOC6551959|XP_001979685.1|DERE	LOC117146069|XP_033167901.1|DMAU
OG0009247	LOC6552473|XP_026837010.1|DERE	LOC117143628|XP_033164294.1|DMAU, LOC117143495|XP_033164102.1|DMAU
OG0009248	LOC6550952|XP_001978234.1|DERE	LOC117146763|XP_033169154.1|DMAU
OG0009249	LOC6542258|XP_001969935.1|DERE	LOC117150412|XP_033173170.1|DMAU
OG0009251	LOC6549984|XP_001978757.1|DERE	LOC117148917|XP_033172528.1|DMAU
OG0009252	LOC6555612|XP_001982447.2|DERE	LOC117146455|XP_033168574.1|DMAU
OG0009253	LOC6549849|XP_026838538.1|DERE	LOC117147545|XP_033170372.1|DMAU
OG0009254	LOC6555546|XP_026838939.1|DERE	LOC117147562|XP_033170394.1|DMAU
OG0009255	LOC6555718|XP_001982562.1|DERE	LOC117146994|XP_033169562.1|DMAU
OG0009256	LOC6550240|XP_026838064.1|DERE	LOC117147553|XP_033170386.1|DMAU
OG0009257	LOC6550030|XP_001977496.1|DERE	LOC117146568|XP_033168759.1|DMAU
OG0009258	LOC6550701|XP_026838149.1|DERE	LOC117148198|XP_033171370.1|DMAU
OG0009259	LOC6550527|XP_026837274.1|DERE	LOC117146580|XP_033168781.1|DMAU
OG0009260	LOC6549980|XP_001978753.1|DERE	LOC117147657|XP_033170524.1|DMAU
OG0009261	LOC6550476|XP_026838273.1|DERE	LOC117147537|XP_033170361.1|DMAU
OG0009262	LOC6549995|XP_001977461.1|DERE	LOC117148003|XP_033171053.1|DMAU
OG0009263	LOC6550303|XP_001977757.1|DERE	LOC117148062|XP_033171144.1|DMAU
OG0009264	LOC6550300|XP_001977754.3|DERE	LOC117147583|XP_033170418.1|DMAU
OG0009265	LOC6550384|XP_001977751.1|DERE	LOC117148469|XP_033171733.1|DMAU
OG0009266	LOC6541141|XP_001969689.1|DERE	LOC117146978|XP_033169579.1|DMAU
OG0009267	LOC6543521|XP_001969507.1|DERE	LOC117135151|XP_033151102.1|DMAU
OG0009268	LOC6541078|XP_001969147.2|DERE	LOC117135802|XP_033152191.1|DMAU
OG0009269	LOC6551909|XP_026838531.1|DERE	LOC117145411|XP_033166941.1|DMAU
OG0009270	LOC6548145|XP_001975219.2|DERE	LOC117138241|XP_033156081.1|DMAU
OG0009271	LOC6550080|XP_001977530.1|DERE	LOC117148495|XP_033171767.1|DMAU
OG0009272	LOC6546427|XP_001973521.1|DERE	LOC117141591|XP_033160996.1|DMAU
OG0009273	LOC6541098|XP_026834591.1|DERE	LOC117148806|XP_033172333.1|DMAU
OG0009274	LOC6543649|XP_026833624.1|DERE	LOC117139835|XP_033158368.1|DMAU
OG0009275	LOC6555651|XP_001982423.1|DERE	LOC117147271|XP_033169993.1|DMAU
OG0009276	LOC26526648|XP_026836137.1|DERE	LOC117137746|XP_033155221.1|DMAU
OG0009277	LOC6555695|XP_026838928.1|DERE	LOC117146479|XP_033168609.1|DMAU
OG0009278	LOC6555732|XP_026838966.1|DERE	LOC117146616|XP_033168836.1|DMAU
OG0009279	LOC6542558|XP_001970077.2|DERE	LOC117150486|XP_033173276.1|DMAU
OG0009280	LOC6550978|XP_001976911.1|DERE	LOC117147871|XP_033170840.1|DMAU
OG0009281	LOC6551400|XP_001977212.1|DERE	LOC117147905|XP_033170904.1|DMAU
OG0009282	LOC6540891|XP_001968139.1|DERE	LOC117142093|XP_033161870.1|DMAU
OG0009283	LOC6541836|XP_001969420.2|DERE	LOC117147875|XP_033170849.1|DMAU
OG0009284	LOC6545273|XP_026832911.1|DERE	LOC117140305|XP_033159041.1|DMAU
OG0009285	LOC6555850|XP_001982713.1|DERE	LOC117146310|XP_033168248.1|DMAU
OG0009286	LOC6545119|XP_001972088.1|DERE	LOC117140048|XP_033158676.1|DMAU
OG0009287	LOC6544718|XP_026833216.1|DERE	LOC117141319|XP_033160604.1|DMAU
OG0009288	LOC6550426|XP_001977040.2|DERE	LOC117147740|XP_033170630.1|DMAU
OG0009289	LOC6555862|XP_026839133.1|DERE	LOC117146260|XP_033168113.1|DMAU
OG0009290	LOC6547135|XP_001976110.3|DERE	LOC117137649|XP_033155077.1|DMAU
OG0009291	LOC6555844|XP_001982681.1|DERE	LOC117146261|XP_033168118.1|DMAU
OG0009292	LOC6550313|XP_001977901.1|DERE	LOC117148338|XP_033171564.1|DMAU
OG0009293	LOC6550336|XP_026838317.1|DERE	LOC117148333|XP_033171557.1|DMAU
OG0009294	LOC6548313|XP_001975326.1|DERE	LOC117137790|XP_033155337.1|DMAU
