Orthogroup	DERE.longest_only	DPER.longest_only
OG0008552	LOC6545387|XP_001971617.1|DERE	LOC6602467|XP_026848741.1|DPER
OG0008554	LOC6555733|XP_015008791.1|DERE	LOC6596733|XP_026845876.1|DPER
OG0008555	LOC6555778|XP_001982536.2|DERE	LOC6596768|XP_026845897.1|DPER
OG0008556	LOC6542310|XP_001970422.2|DERE	LOC6592442|XP_002017787.2|DPER
OG0008557	LOC6554427|XP_001981278.1|DERE	LOC6595013|XP_002020470.1|DPER
OG0008558	LOC6541099|XP_001969404.1|DERE	LOC6588824|XP_002014421.1|DPER
OG0008560	LOC6542531|XP_026834622.1|DERE	LOC6593468|XP_026843851.1|DPER
OG0008561	LOC6548884|XP_001974126.1|DERE	LOC6589365|XP_026844512.1|DPER
OG0008562	LOC6541242|XP_026834785.1|DERE	LOC6593650|XP_002019237.2|DPER
OG0008563	LOC6554776|XP_001982179.1|DERE	LOC6595149|XP_002020139.1|DPER
OG0008564	LOC6542947|XP_001969458.1|DERE	LOC6589877|XP_026844716.1|DPER
OG0008565	LOC6543907|XP_001972978.1|DERE	LOC6602425|XP_002027455.2|DPER, LOC6602420|XP_002027456.1|DPER
OG0008566	LOC6540929|XP_001969552.3|DERE	LOC6598008|XP_002023233.1|DPER
OG0008567	LOC26526032|XP_015012725.1|DERE	LOC113565641|XP_026844011.1|DPER
OG0008569	LOC6555583|XP_001982608.2|DERE	LOC6598376|XP_026846131.1|DPER
OG0008570	LOC6551553|XP_001978501.2|DERE	LOC6600125|XP_026846682.1|DPER
OG0008571	LOC113563962|XP_026833794.1|DERE, LOC6545385|XP_001971615.1|DERE	LOC6602469|XP_026848843.1|DPER
OG0008572	LOC6552341|XP_001978876.1|DERE	LOC6591796|XP_002017257.2|DPER
OG0008573	LOC6555532|XP_001982641.1|DERE	LOC6600163|XP_026846710.1|DPER
OG0008575	LOC6554800|XP_015009340.1|DERE	LOC6587714|XP_026840318.1|DPER
OG0008576	LOC6549986|XP_015010563.1|DERE	LOC6600712|XP_026848691.1|DPER
OG0008577	LOC6545180|XP_001972528.2|DERE	LOC6596175|XP_026845549.1|DPER
OG0008578	LOC26525989|XP_015010435.2|DERE	LOC6591336|XP_002016934.2|DPER
OG0008579	LOC6545585|XP_001972142.1|DERE	LOC6602720|XP_002027745.1|DPER
OG0008581	LOC6545340|XP_001973355.3|DERE	LOC6602350|XP_002027429.1|DPER
OG0008582	LOC26526759|XP_015011478.1|DERE	LOC113566027|XP_026845590.1|DPER
OG0008583	LOC6555548|XP_026838898.1|DERE	LOC6603580|XP_026846679.1|DPER
OG0008584	LOC6555563|XP_001982588.1|DERE	LOC6600452|XP_026848395.1|DPER
OG0008585	LOC6551474|XP_015011390.1|DERE	LOC6599900|XP_026849183.1|DPER
OG0008586	LOC6551473|XP_001978506.1|DERE	LOC6599899|XP_002025012.1|DPER
OG0008587	LOC6554077|XP_015009680.1|DERE	LOC6594448|XP_026850346.1|DPER
OG0008588	LOC6553818|XP_001979551.1|DERE	LOC6594055|XP_002019878.1|DPER
OG0008589	LOC6551121|XP_001978348.1|DERE	LOC6603230|XP_002028206.2|DPER
OG0008590	LOC6554404|XP_001981700.3|DERE	LOC113564903|XP_026840012.1|DPER
OG0008592	LOC6548301|XP_001975099.1|DERE	LOC6593126|XP_002018100.1|DPER
OG0008593	LOC6546101|XP_001972258.1|DERE	LOC6600248|XP_002025413.2|DPER
OG0008594	LOC6553692|XP_001979422.1|DERE	LOC6595074|XP_002020338.1|DPER
OG0008595	LOC6548757|XP_001975442.1|DERE	LOC6601353|XP_026841457.1|DPER
OG0008596	LOC6548719|XP_001975449.2|DERE	LOC6603677|XP_002028650.1|DPER
OG0008597	LOC6554829|XP_001982002.1|DERE	LOC6592121|XP_002016847.1|DPER
OG0008598	LOC6551455|XP_015010877.1|DERE	LOC6599930|XP_026849225.1|DPER
OG0008599	LOC6551488|XP_001978472.2|DERE	LOC6600222|XP_002025220.1|DPER
OG0008600	LOC6553495|XP_001979335.2|DERE	LOC6591416|XP_002016942.1|DPER
OG0008601	LOC6542435|XP_001970120.1|DERE	LOC6595465|XP_002020898.1|DPER
OG0008602	LOC6554697|XP_001981957.1|DERE	LOC6595195|XP_002020230.1|DPER
OG0008603	LOC6553653|XP_026839781.1|DERE	LOC6588529|XP_026844399.1|DPER
OG0008604	LOC6548615|XP_001976701.1|DERE	LOC6590748|XP_002015679.1|DPER
OG0008605	LOC6549485|XP_001974259.1|DERE	LOC6597958|XP_026843700.1|DPER
OG0008606	LOC6543520|XP_001968694.1|DERE	LOC6595348|XP_002020821.1|DPER
OG0008607	LOC6552743|XP_001978987.1|DERE	LOC6588316|XP_002014145.1|DPER
OG0008608	LOC6551279|XP_001976898.3|DERE	LOC6597549|XP_002022798.1|DPER
OG0008609	LOC6551823|XP_001980584.1|DERE	LOC6594147|XP_002019773.1|DPER
OG0008610	LOC6548426|XP_001975337.1|DERE	LOC6593120|XP_002017619.1|DPER
OG0008612	LOC6542770|XP_001969188.2|DERE	LOC6592950|XP_002017693.2|DPER
OG0008613	LOC6553347|XP_001979292.1|DERE	LOC6598781|XP_002023923.1|DPER
OG0008614	LOC6550307|XP_001977761.1|DERE	LOC6594821|XP_002020016.1|DPER, LOC6597446|XP_026846442.1|DPER
OG0008615	LOC6552981|XP_001979165.1|DERE	LOC6594515|XP_002019498.1|DPER
OG0008616	LOC6554858|XP_026831797.1|DERE	LOC6595027|XP_026839972.1|DPER
OG0008617	LOC6554439|XP_001982137.3|DERE	LOC6595107|XP_002020181.2|DPER
OG0008619	LOC6541822|XP_001969816.3|DERE	LOC113565757|XP_026844627.1|DPER
OG0008620	LOC6541184|XP_001970506.1|DERE	LOC6592761|XP_002017813.1|DPER
OG0008621	LOC6552265|XP_026836724.1|DERE	LOC6588130|XP_002013755.1|DPER, LOC6588032|XP_002013753.1|DPER
OG0008622	LOC6547960|XP_001975288.1|DERE	LOC6590355|XP_026841958.1|DPER
OG0008623	LOC26526909|XP_015012879.1|DERE	LOC6592652|XP_002017988.1|DPER
OG0008624	LOC6549215|XP_026836759.1|DERE	LOC6592301|XP_026842848.1|DPER
OG0008625	LOC6541898|XP_001969131.1|DERE	LOC6592922|XP_026842825.1|DPER
OG0008626	LOC113564075|XP_026834526.1|DERE, LOC6541434|XP_026835630.1|DERE	LOC6602702|XP_026841535.1|DPER
OG0008627	LOC6545478|XP_026833989.1|DERE	LOC6593606|XP_002018661.1|DPER, LOC6600585|XP_026847589.1|DPER
OG0008629	LOC26526310|XP_015012779.1|DERE	LOC6593621|XP_002018990.2|DPER, LOC6593733|XP_026843124.1|DPER
OG0008630	LOC6555842|XP_026839007.1|DERE	LOC6602029|XP_002027076.2|DPER
OG0008631	LOC6555396|XP_026836436.1|DERE	LOC113566506|XP_026848232.1|DPER, LOC6587881|XP_026851236.1|DPER
OG0008632	LOC6554397|XP_026831903.1|DERE	LOC6587943|XP_026839999.1|DPER
OG0008633	LOC6548980|XP_015012373.1|DERE	LOC6590817|XP_026841172.1|DPER
OG0008634	LOC26526865|XP_015012869.1|DERE	LOC6597929|XP_002023100.2|DPER
OG0008635	LOC6541712|XP_001970511.1|DERE	LOC6592765|XP_002017817.1|DPER
OG0008636	LOC6554094|XP_001980451.1|DERE	LOC6591396|XP_002017366.2|DPER
OG0008637	LOC26526679|XP_015014327.1|DERE	LOC6601824|XP_002026890.1|DPER
OG0008638	LOC6551821|XP_001979627.1|DERE	LOC6587559|XP_002013089.2|DPER
OG0008639	LOC6554688|XP_026839735.1|DERE	LOC6587741|XP_002014071.1|DPER
OG0008640	LOC6553877|XP_026831572.1|DERE	LOC113564886|XP_026839902.1|DPER, LOC6588102|XP_026842922.1|DPER
OG0008641	LOC6554224|XP_026837686.1|DERE	LOC6598254|XP_026846329.1|DPER, LOC6598253|XP_026846332.1|DPER
OG0008642	LOC6552234|XP_001979799.2|DERE	LOC6598759|XP_002023793.1|DPER
OG0008643	LOC6554327|XP_001981030.1|DERE	LOC6588204|XP_002013355.1|DPER
OG0008644	LOC6555152|XP_001981163.1|DERE	LOC6595311|XP_002020438.1|DPER
OG0008645	LOC6547678|XP_001976226.1|DERE	LOC6589489|XP_002015328.1|DPER
OG0008646	LOC6549400|XP_001974448.1|DERE	LOC6589350|XP_002014801.1|DPER
OG0008647	LOC6541239|XP_001968605.1|DERE	LOC6589085|XP_002014967.1|DPER
OG0008648	LOC6547679|XP_001976227.1|DERE	LOC6589490|XP_002015329.1|DPER
OG0008649	LOC6547443|XP_001976379.1|DERE	LOC6603250|XP_002028227.1|DPER
OG0008650	LOC6553033|XP_001980095.2|DERE	LOC6594256|XP_002019979.1|DPER
OG0008651	LOC6549333|XP_001975633.1|DERE	LOC6590214|XP_002016070.1|DPER
OG0008652	LOC6547026|XP_001974668.3|DERE	LOC6592883|XP_002018550.1|DPER
OG0008653	LOC6548653|XP_001975393.1|DERE	LOC6590065|XP_002016397.1|DPER
OG0008654	LOC6548208|XP_001976487.1|DERE	LOC6591297|XP_002015626.1|DPER
OG0008655	LOC6542712|XP_001970459.1|DERE	LOC6589983|XP_002015735.1|DPER
OG0008656	LOC6550933|XP_001976971.3|DERE	LOC6597736|XP_026847046.1|DPER
OG0008657	LOC6550632|XP_001978144.1|DERE	LOC6602880|XP_026845116.1|DPER
OG0008658	LOC6551536|XP_026837392.1|DERE	LOC6599939|XP_026849241.1|DPER
OG0008659	LOC6544371|XP_001972430.2|DERE	LOC6600594|XP_002025649.2|DPER
OG0008660	LOC6546279|XP_026833055.1|DERE	LOC113566835|XP_026849806.1|DPER, LOC6603992|XP_026850107.1|DPER, LOC113567142|XP_026850114.1|DPER
OG0008661	LOC6544898|XP_001971051.1|DERE	LOC6600494|XP_026847559.1|DPER
OG0008662	LOC6544651|XP_001973786.1|DERE	LOC6596160|XP_002021137.1|DPER
OG0008663	LOC6545405|XP_001973374.1|DERE	LOC6602397|XP_026848479.1|DPER
OG0008664	LOC6545689|XP_001971127.1|DERE	LOC6600997|XP_002026152.1|DPER
OG0008665	LOC6543527|XP_026834302.1|DERE	LOC6598090|XP_026843724.1|DPER, LOC6598120|XP_002023275.2|DPER
OG0008666	LOC6544130|XP_026832877.1|DERE	LOC6595757|XP_002021338.1|DPER
OG0008667	LOC6544684|XP_026832732.1|DERE	LOC6596017|XP_026845416.1|DPER
OG0008668	LOC6545910|XP_001971134.1|DERE	LOC6592078|XP_026851196.1|DPER, LOC6591659|XP_002016854.1|DPER, LOC6598705|XP_002023884.1|DPER
OG0008669	LOC6543170|XP_001968998.1|DERE, LOC113564222|XP_026835607.1|DERE	LOC6602447|XP_002027482.2|DPER
OG0008670	LOC6552564|XP_001979902.1|DERE	LOC6588663|XP_026842903.1|DPER
OG0008672	LOC6549563|XP_001974481.1|DERE	LOC6589775|XP_002014718.1|DPER
OG0008673	LOC6543441|XP_001970267.1|DERE	LOC6589573|XP_002014844.1|DPER, LOC113565625|XP_026843937.1|DPER
OG0008675	LOC6546094|XP_001972786.1|DERE, LOC6545896|XP_001972788.1|DERE	LOC6596993|XP_002022240.1|DPER
OG0008677	LOC6554792|XP_001982223.1|DERE	LOC6587731|XP_002012748.1|DPER
OG0008679	LOC6551573|XP_001977294.1|DERE	LOC113566266|XP_026846969.1|DPER
OG0008680	LOC6550897|XP_001976805.1|DERE	LOC6599320|XP_002024563.2|DPER
OG0008681	LOC6550830|XP_026837868.1|DERE	LOC6601765|XP_026846924.1|DPER
OG0008682	LOC6550126|XP_001977707.1|DERE	LOC6601715|XP_026847003.1|DPER
OG0008683	LOC6555709|XP_001982553.3|DERE	LOC6598371|XP_002023396.1|DPER
OG0008684	LOC6550583|XP_001978184.1|DERE	LOC6599302|XP_002024235.2|DPER
OG0008685	LOC6548306|XP_001975104.1|DERE	LOC6592729|XP_002018096.1|DPER
OG0008686	LOC6554752|XP_001982188.1|DERE	LOC6595085|XP_002020147.2|DPER
OG0008687	LOC6548393|XP_001976525.2|DERE	LOC6590999|XP_002016563.1|DPER
OG0008688	LOC6555500|XP_026837264.1|DERE	LOC6600146|XP_002025263.1|DPER
OG0008689	LOC6552424|XP_001980779.1|DERE	LOC6594318|XP_002019361.1|DPER
OG0008690	LOC6543085|XP_001968940.3|DERE	LOC6593750|XP_026843738.1|DPER
OG0008691	LOC6545302|XP_026833422.1|DERE	LOC6604228|XP_026847763.1|DPER
OG0008692	LOC113564549|XP_026838320.1|DERE	LOC6598365|XP_002023440.2|DPER
OG0008694	LOC6550291|XP_001977693.2|DERE	LOC6601729|XP_002026787.1|DPER
OG0008695	LOC6540974|XP_001970776.1|DERE	LOC6603168|XP_002028164.1|DPER
OG0008696	LOC6554672|XP_026838134.1|DERE	LOC6591853|XP_026850973.1|DPER
OG0008697	LOC6543682|XP_001971850.1|DERE	LOC6601888|XP_002026937.1|DPER
OG0008698	LOC6551435|XP_026838774.1|DERE	LOC6598454|XP_002023545.1|DPER
OG0008699	LOC6543923|XP_026833459.1|DERE	LOC6603786|XP_026848085.1|DPER
OG0008700	LOC6553942|XP_001979468.1|DERE	LOC6594411|XP_002019675.1|DPER
OG0008701	LOC6548330|XP_026836787.1|DERE	LOC6601635|XP_002026638.1|DPER
OG0008702	LOC6553872|XP_001980471.1|DERE	LOC6592160|XP_002017346.1|DPER
OG0008703	LOC6544216|XP_001973032.1|DERE	LOC6601917|XP_002026966.1|DPER
OG0008704	LOC6541588|XP_001968579.1|DERE	LOC6588901|XP_002014986.2|DPER
OG0008705	LOC6542613|XP_026834325.1|DERE	LOC6593688|XP_026843761.1|DPER
OG0008706	LOC6554568|XP_001981057.1|DERE	LOC6588535|XP_002013192.2|DPER
OG0008707	LOC6550669|XP_001977997.2|DERE	LOC6598117|XP_026843260.1|DPER
OG0008708	LOC6550449|XP_026838210.1|DERE	LOC6599109|XP_002024410.1|DPER
OG0008709	LOC6554605|XP_001981557.1|DERE	LOC6587939|XP_002014083.1|DPER
OG0008710	LOC6553205|XP_001980298.1|DERE	LOC6587483|XP_026843401.1|DPER
OG0008711	LOC6553517|XP_026839630.1|DERE	LOC6594357|XP_026850241.1|DPER
OG0008712	LOC6548756|XP_001975441.2|DERE	LOC6601352|XP_002026411.2|DPER
OG0008714	LOC6542652|XP_001968371.1|DERE	LOC6589160|XP_002014891.1|DPER
OG0008715	LOC6552443|XP_001980932.1|DERE	LOC6588459|XP_002013202.1|DPER
OG0008716	LOC6554649|XP_001981973.1|DERE	LOC6591996|XP_026844458.1|DPER
OG0008717	LOC6543610|XP_001971396.1|DERE	LOC6599843|XP_026847278.1|DPER
OG0008718	LOC6546821|XP_001974579.3|DERE	LOC6593043|XP_002017598.1|DPER
OG0008719	LOC6554294|XP_026831738.1|DERE	LOC6588604|XP_026840356.1|DPER
OG0008721	LOC6551134|XP_015010652.2|DERE	LOC113565934|XP_026845094.1|DPER
OG0008722	LOC6552641|XP_026831891.1|DERE	LOC6594281|XP_026851201.1|DPER
OG0008723	LOC6543671|XP_026833191.1|DERE	LOC6599606|XP_002024696.1|DPER
OG0008724	LOC6542404|XP_001969369.2|DERE	LOC6589274|XP_002014452.1|DPER
OG0008725	LOC6547734|XP_001974948.1|DERE	LOC6593266|XP_002017917.1|DPER
OG0008726	LOC6549591|XP_026836355.1|DERE	LOC6591098|XP_002016253.2|DPER
OG0008727	LOC6553568|XP_001980338.1|DERE	LOC6587218|XP_026844438.1|DPER
OG0008728	LOC6552536|XP_001979850.1|DERE	LOC6598632|XP_002023844.1|DPER
OG0008729	LOC6550112|XP_026838181.1|DERE	LOC6601759|XP_002026834.1|DPER
OG0008730	LOC6549769|XP_001977589.1|DERE	LOC6602614|XP_002027641.1|DPER
OG0008731	LOC6552630|XP_026831789.1|DERE	LOC6588522|XP_026851234.1|DPER
OG0008732	LOC6541429|XP_001969679.1|DERE	LOC6602244|XP_026843180.1|DPER
OG0008734	LOC6552132|XP_001978814.1|DERE	LOC6591319|XP_002017548.2|DPER
OG0008735	LOC6547466|XP_001974918.1|DERE	LOC6593239|XP_002018360.1|DPER
OG0008736	LOC6547173|XP_001976090.1|DERE	LOC6592825|XP_002017754.1|DPER
OG0008737	LOC6552639|XP_001980905.1|DERE	LOC6594284|XP_002019610.2|DPER
OG0008738	LOC6542154|XP_026834596.1|DERE	LOC6593653|XP_002019240.1|DPER
OG0008739	LOC6546057|XP_001973510.1|DERE	LOC6601840|XP_002026871.1|DPER
OG0008740	LOC6542963|XP_001969143.2|DERE	LOC6600947|XP_002026018.2|DPER
OG0008741	LOC6541301|XP_001969183.1|DERE	LOC6592835|XP_026842726.1|DPER
OG0008742	LOC6543744|XP_026833311.1|DERE	LOC6596219|XP_026845246.1|DPER
OG0008743	LOC6547114|XP_001976105.1|DERE	LOC6593057|XP_002018469.1|DPER
OG0008744	LOC6542012|XP_001970592.1|DERE	LOC6591021|XP_002016373.1|DPER
OG0008745	LOC6549744|XP_001977347.1|DERE	LOC6600661|XP_002025739.2|DPER
OG0008746	LOC6554078|XP_026837240.1|DERE	LOC6594447|XP_026850348.1|DPER
OG0008747	LOC6543623|XP_026833399.1|DERE	LOC6601151|XP_026848151.1|DPER
OG0008748	LOC6542953|XP_001968261.2|DERE	LOC6595536|XP_026844016.1|DPER, LOC6595634|XP_002020677.2|DPER
OG0008749	LOC6541664|XP_001969851.1|DERE	LOC6589732|XP_002015136.1|DPER
OG0008750	LOC6541808|XP_001969382.1|DERE	LOC6589022|XP_026844141.1|DPER
OG0008751	LOC6553209|XP_001979211.1|DERE	LOC6594121|XP_002019543.2|DPER, LOC6594122|XP_002019544.1|DPER
OG0008752	LOC6552672|XP_026831890.1|DERE	LOC6594280|XP_026851246.1|DPER
OG0008753	LOC6543871|XP_001972347.1|DERE	LOC6599002|XP_002024070.1|DPER, LOC6599006|XP_002024074.1|DPER
OG0008755	LOC6554586|XP_001981542.1|DERE	LOC6587499|XP_002013064.2|DPER
OG0008756	LOC6551787|XP_001979612.1|DERE	LOC6588341|XP_002013964.1|DPER
OG0008757	LOC6555278|XP_026831591.1|DERE	LOC6588296|XP_002013792.2|DPER
OG0008758	LOC6541119|XP_001968230.2|DERE	LOC6595603|XP_026843987.1|DPER
OG0008759	LOC6541523|XP_026834791.1|DERE	LOC6589845|XP_026844251.1|DPER
OG0008760	LOC6541482|XP_001969950.1|DERE	LOC6596630|XP_002021638.2|DPER
OG0008761	LOC6541619|XP_001969263.1|DERE	LOC6591100|XP_002016254.1|DPER, LOC6593513|XP_002019204.1|DPER
OG0008762	LOC6542318|XP_001970458.1|DERE	LOC6589984|XP_002015736.1|DPER
OG0008763	LOC6541708|XP_001970007.2|DERE	LOC6593570|XP_026844601.1|DPER
OG0008764	LOC6540915|XP_001969557.1|DERE	LOC113565453|XP_026843276.1|DPER, LOC6598003|XP_002023228.2|DPER, LOC113565405|XP_026843093.1|DPER
OG0008765	LOC6546794|XP_001975888.1|DERE	LOC6603453|XP_002028445.1|DPER
OG0008766	LOC6541122|XP_001968333.2|DERE	LOC6589359|XP_026844665.1|DPER
OG0008767	LOC6547027|XP_001974669.1|DERE	LOC6592884|XP_002018551.1|DPER
OG0008768	LOC6548252|XP_026835905.1|DERE	LOC6601299|XP_026841604.1|DPER
OG0008769	LOC6547972|XP_001975055.1|DERE	LOC6601621|XP_002026657.1|DPER
OG0008770	LOC6542734|XP_001970636.1|DERE	LOC6589971|XP_002015607.2|DPER, LOC6594914|XP_002020122.1|DPER
OG0008771	LOC6546983|XP_001976071.1|DERE	LOC6591041|XP_002016633.2|DPER, LOC6591039|XP_002016631.1|DPER
OG0008772	LOC6547115|XP_001976106.1|DERE	LOC6593056|XP_002018468.1|DPER
OG0008773	LOC26526360|XP_015012788.1|DERE	LOC6590321|XP_026842280.1|DPER
OG0008774	LOC6547587|XP_001974902.1|DERE	LOC6593112|XP_002018341.2|DPER
OG0008775	LOC6548233|XP_001975265.1|DERE	LOC6590154|XP_002016321.1|DPER
OG0008776	LOC6549056|XP_001975578.3|DERE	LOC6590755|XP_002016147.1|DPER
OG0008777	LOC6546692|XP_001974508.2|DERE	LOC6590777|XP_026841686.1|DPER
OG0008778	LOC6541007|XP_001970757.1|DERE	LOC6601294|XP_026841587.1|DPER
OG0008779	LOC6551225|XP_001976741.1|DERE	LOC6598575|XP_002023638.1|DPER
OG0008780	LOC6552285|XP_001978840.1|DERE	LOC6591978|XP_002017022.1|DPER
OG0008781	LOC6551253|XP_001978441.1|DERE	LOC6600030|XP_026849229.1|DPER
OG0008782	LOC6545454|XP_026832734.1|DERE	LOC6602713|XP_026849452.1|DPER
OG0008783	LOC6547684|XP_026836347.1|DERE	LOC6590445|XP_002015872.1|DPER
OG0008784	LOC6546070|XP_001973492.1|DERE	LOC6601792|XP_002026851.1|DPER
OG0008785	LOC6543581|XP_026832886.1|DERE	LOC113567105|XP_026850083.1|DPER, LOC113567103|XP_026850081.1|DPER, LOC113567104|XP_026850082.1|DPER, LOC6604536|XP_002029425.2|DPER
OG0008786	LOC6540803|XP_001968833.2|DERE	LOC6596547|XP_002021684.2|DPER, LOC6596548|XP_026843624.1|DPER
OG0008787	LOC6546017|XP_001972229.1|DERE	LOC113566445|XP_026847822.1|DPER
OG0008788	LOC6545194|XP_001972040.3|DERE	LOC6602931|XP_026848847.1|DPER
OG0008789	LOC6545909|XP_001971133.1|DERE	LOC6599546|XP_026849422.1|DPER
OG0008790	LOC6542891|XP_001970440.2|DERE	LOC6590324|XP_026840587.1|DPER
OG0008791	LOC6546968|XP_001974610.1|DERE	LOC6590287|XP_002016344.1|DPER
OG0008792	LOC6548173|XP_001975156.1|DERE	LOC6601612|XP_002026648.1|DPER
OG0008794	LOC6547501|XP_001976234.2|DERE	LOC6588882|XP_002015335.1|DPER
OG0008795	LOC6552877|XP_001979995.1|DERE	LOC6591623|XP_026846414.1|DPER
OG0008796	LOC6554500|XP_001981734.1|DERE	LOC6591327|XP_002016925.1|DPER, LOC6592067|XP_002016923.1|DPER
OG0008797	LOC6552816|XP_001979967.1|DERE	LOC6588228|XP_002012915.2|DPER
OG0008798	LOC6555156|XP_001981167.1|DERE	LOC6595321|XP_026851038.1|DPER, LOC6595315|XP_026850457.1|DPER
OG0008799	LOC6541992|XP_001970575.1|DERE	LOC6590842|XP_002015774.1|DPER
OG0008805	LOC6549843|XP_001977574.1|DERE	LOC6597432|XP_026846565.1|DPER
OG0008806	LOC6550606|XP_001978028.1|DERE	LOC6602850|XP_002027871.1|DPER
OG0008807	LOC6550562|XP_026837808.1|DERE	LOC6598137|XP_026846290.1|DPER
OG0008808	LOC6551070|XP_001978291.2|DERE	LOC6600775|XP_026845174.1|DPER
OG0008809	LOC6554542|XP_001981944.1|DERE	LOC6595277|XP_026840851.1|DPER
OG0008811	LOC6553040|XP_001980045.2|DERE	LOC6594819|XP_026843871.1|DPER
OG0008813	LOC6552311|XP_026835140.1|DERE	LOC6587898|XP_002013732.2|DPER
OG0008814	LOC6548411|XP_026836087.1|DERE	LOC6591049|XP_002016560.1|DPER
OG0008816	LOC6544085|XP_001972990.1|DERE	LOC6600535|XP_002025722.1|DPER
OG0008819	LOC6547469|XP_001974921.1|DERE	LOC6593242|XP_002018363.1|DPER
OG0008820	LOC6542317|XP_001969313.1|DERE	LOC6589550|XP_026843910.1|DPER
OG0008821	LOC6549951|XP_001978690.3|DERE	LOC6603793|XP_026846625.1|DPER
OG0008822	LOC6542382|XP_026835133.1|DERE	LOC6588973|XP_002014336.1|DPER
OG0008824	LOC6545286|XP_001972629.2|DERE	LOC6590166|XP_026842030.1|DPER
OG0008825	LOC6545374|XP_001972623.1|DERE	LOC6595905|XP_002021444.1|DPER
OG0008829	LOC6555717|XP_001982561.1|DERE	LOC6600702|XP_002025866.1|DPER
OG0008830	LOC6550131|XP_001977660.2|DERE	LOC6601746|XP_026847034.1|DPER
OG0008831	LOC6555561|XP_001982586.1|DERE	LOC6600449|XP_026848417.1|DPER
OG0008832	LOC6555560|XP_026837873.1|DERE	LOC6600448|XP_026848393.1|DPER
OG0008833	LOC6550517|XP_001977907.1|DERE	LOC6598159|XP_026846295.1|DPER
OG0008834	LOC6555339|XP_001981864.1|DERE	LOC113565960|XP_026845192.1|DPER
OG0008835	LOC26526312|XP_015010469.1|DERE	LOC113564906|XP_026840036.1|DPER
OG0008836	LOC6540792|XP_001970389.1|DERE	LOC6590006|XP_026842487.1|DPER
OG0008838	LOC6541237|XP_001969339.1|DERE	LOC6588921|XP_002014483.1|DPER
OG0008839	LOC6546890|XP_001975971.1|DERE	LOC6590200|XP_002015831.1|DPER
OG0008840	LOC6549025|XP_001974154.1|DERE	LOC6596436|XP_002021617.1|DPER
OG0008841	LOC6546041|XP_001971729.1|DERE	LOC113566618|XP_026848854.1|DPER
OG0008843	LOC6546045|XP_015013795.1|DERE	LOC6601065|XP_002026089.1|DPER
OG0008845	LOC6543018|XP_001968962.1|DERE	LOC6596413|XP_002021598.1|DPER
OG0008846	LOC6544992|XP_026833736.1|DERE	LOC6589287|XP_002014274.2|DPER
OG0008847	LOC6553184|XP_001979103.3|DERE	LOC6591830|XP_002016980.1|DPER
OG0008848	LOC6548493|XP_001975306.2|DERE	LOC6592620|XP_002018496.2|DPER
OG0008849	LOC113564481|XP_026837376.1|DERE	LOC113566620|XP_026848888.1|DPER
OG0008850	LOC6547606|XP_001974966.1|DERE	LOC6593183|XP_002017898.1|DPER
OG0008851	LOC6541531|XP_001969958.1|DERE	LOC6596623|XP_002021631.1|DPER
OG0008852	LOC6542657|XP_001970491.1|DERE	LOC6591086|XP_026842853.1|DPER
OG0008854	LOC6541167|XP_015015205.1|DERE	LOC6589377|XP_002015049.2|DPER
OG0008855	LOC6551387|XP_001977232.1|DERE	LOC6599218|XP_026848266.1|DPER
OG0008856	LOC6555871|XP_015008712.1|DERE	LOC6602008|XP_002027036.1|DPER
OG0008857	LOC6544576|XP_001971455.2|DERE	LOC6597138|XP_002022326.1|DPER
OG0008858	LOC6552168|XP_001979731.1|DERE	LOC6591609|XP_002017104.1|DPER
OG0008859	LOC6546010|XP_001972239.1|DERE	LOC6602812|XP_002027814.2|DPER
OG0008860	LOC6554362|XP_001981252.1|DERE	LOC6594975|XP_002020494.1|DPER
OG0008861	LOC6543496|XP_001970407.1|DERE	LOC6592210|XP_002017770.1|DPER
OG0008862	LOC6552407|XP_001979805.3|DERE	LOC6591322|XP_026845585.1|DPER
OG0008863	LOC6540734|XP_001969017.1|DERE	LOC113565557|XP_026843671.1|DPER
OG0008864	LOC6548162|XP_001975123.2|DERE	LOC6592590|XP_002018072.2|DPER
OG0008865	LOC6543203|XP_001969776.1|DERE	LOC6595449|XP_026844208.1|DPER
OG0008866	LOC6542461|XP_026834928.1|DERE	LOC6595574|XP_026844391.1|DPER
OG0008867	LOC6550309|XP_001977897.1|DERE	LOC6598360|XP_002023435.1|DPER
OG0008868	LOC6541072|XP_001970373.1|DERE	LOC6593020|XP_002018261.2|DPER
OG0008869	LOC6544262|XP_001973776.1|DERE	LOC6596171|XP_002021148.1|DPER
OG0008870	LOC6545339|XP_001973304.1|DERE	LOC113566471|XP_026848004.1|DPER
OG0008871	LOC6545562|XP_001972666.1|DERE	LOC6601518|XP_026848010.1|DPER
OG0008872	LOC6542517|XP_026834733.1|DERE	LOC6595414|XP_002020887.1|DPER
OG0008873	LOC6542727|XP_001970080.1|DERE	LOC6588357|XP_026842613.1|DPER, LOC113565469|XP_026843369.1|DPER, LOC6593728|XP_002019106.2|DPER
OG0008874	LOC6548720|XP_001975394.1|DERE	LOC6590529|XP_002016398.1|DPER
OG0008875	LOC6546675|XP_001975868.1|DERE	LOC6592220|XP_002018490.1|DPER
OG0008876	LOC6555857|XP_026839002.1|DERE	LOC6602001|XP_026846796.1|DPER
OG0008877	LOC6545246|XP_001972570.1|DERE	LOC6595970|XP_026845354.1|DPER
