Orthogroup	DSUP.longest_only	DANA.longest_only
OG0007791	LOC119550304|XP_037714835.1|DSUP	LOC6499074|XP_032310798.1|DANA
OG0007792	LOC119557965|XP_037726938.1|DSUP	LOC6503152|XP_001963529.1|DANA
OG0007793	LOC119560042|XP_037729276.1|DSUP	LOC6500328|XP_032305327.1|DANA
OG0007794	LOC119555825|XP_037723372.1|DSUP	LOC6503196|XP_001963623.1|DANA
OG0007795	LOC119557386|XP_037726059.1|DSUP	LOC6503560|XP_001964158.1|DANA
OG0007796	LOC119546710|XP_037709127.1|DSUP	LOC6499880|XP_001953712.1|DANA
OG0007797	LOC119562968|XP_037732071.1|DSUP	LOC6498989|XP_014765867.1|DANA
OG0007798	LOC119550926|XP_037715875.1|DSUP	LOC6498990|XP_001955551.1|DANA
OG0007799	LOC119563403|XP_037732696.1|DSUP	LOC6501620|XP_001955619.1|DANA
OG0007800	LOC119560749|XP_037730294.1|DSUP	LOC6500856|XP_001954045.1|DANA
OG0007801	LOC119563251|XP_037732492.1|DSUP	LOC6502659|XP_001953686.2|DANA
OG0007802	LOC119562875|XP_037731918.1|DSUP	LOC6499998|XP_001953436.1|DANA
OG0007803	LOC119560229|XP_037729519.1|DSUP	LOC6499911|XP_001953649.2|DANA
OG0007804	LOC119558222|XP_037727468.1|DSUP	LOC6505056|XP_032308010.1|DANA
OG0007805	LOC119557068|XP_037725549.1|DSUP	LOC6505205|XP_001965546.1|DANA
OG0007806	LOC119557066|XP_037725548.1|DSUP	LOC6505055|XP_001965547.1|DANA
OG0007808	LOC119545764|XP_037707538.1|DSUP	LOC6499889|XP_001953694.1|DANA
OG0007809	LOC119556323|XP_037724339.1|DSUP	LOC6502948|XP_001963538.1|DANA
OG0007810	LOC119548609|XP_037711897.1|DSUP	LOC6505810|XP_001965029.1|DANA
OG0007811	LOC119557612|XP_037726350.1|DSUP	LOC6500248|XP_032312148.1|DANA
OG0007812	LOC119556630|XP_037724883.1|DSUP	LOC6501938|XP_001966727.1|DANA
OG0007813	LOC119563496|XP_037732863.1|DSUP	LOC6501451|XP_001955285.1|DANA
OG0007814	LOC119557439|XP_037726129.1|DSUP	LOC6503794|XP_001963733.1|DANA
OG0007815	LOC119557069|XP_037725550.1|DSUP	LOC6501874|XP_001966758.1|DANA
OG0007816	LOC119555262|XP_037722494.1|DSUP	LOC6506771|XP_001957271.1|DANA
OG0007817	LOC119560719|XP_037730261.1|DSUP	LOC6501415|XP_001955203.1|DANA
OG0007818	LOC119560674|XP_037730178.1|DSUP	LOC6498905|XP_001955703.2|DANA
OG0007819	LOC119558046|XP_037727122.1|DSUP	LOC6502927|XP_001963573.1|DANA
OG0007820	LOC119554216|XP_037720958.1|DSUP	LOC6500566|XP_014766627.1|DANA
OG0007821	LOC119562939|XP_037732023.1|DSUP	LOC6501593|XP_032312215.1|DANA
OG0007822	LOC119562938|XP_037732022.1|DSUP	LOC6498996|XP_001955543.3|DANA
OG0007823	LOC119559224|XP_037728226.1|DSUP	LOC6498994|XP_001955545.1|DANA
OG0007824	LOC119545753|XP_037707519.1|DSUP	LOC6505541|XP_001964731.1|DANA
OG0007825	LOC119563423|XP_037732725.1|DSUP	LOC6500866|XP_001954066.1|DANA
OG0007826	LOC119545635|XP_037707278.1|DSUP	LOC6501355|XP_001955058.1|DANA
OG0007827	LOC119557579|XP_037726307.1|DSUP	LOC6504569|XP_001966615.1|DANA
OG0007828	LOC119554146|XP_037720850.1|DSUP	LOC6493318|XP_001957514.1|DANA
OG0007829	LOC119560147|XP_037729429.1|DSUP	LOC6499603|XP_001954315.1|DANA
OG0007830	LOC119563360|XP_037732639.1|DSUP	LOC6500892|XP_001954118.1|DANA
OG0007831	LOC119556370|XP_037724463.1|DSUP	LOC6504907|XP_001966569.2|DANA
OG0007832	LOC119557375|XP_037726047.1|DSUP	LOC6502246|XP_001967143.2|DANA
OG0007833	LOC119557272|XP_037725887.1|DSUP	LOC6504889|XP_014759846.1|DANA
OG0007834	LOC119551263|XP_037716453.1|DSUP	LOC6500664|XP_001953678.1|DANA
OG0007836	LOC119560756|XP_037730303.1|DSUP	LOC6501389|XP_032309327.1|DANA
OG0007837	LOC119560965|XP_037730646.1|DSUP	LOC6501395|XP_001955159.1|DANA
OG0007838	LOC119560449|XP_037729825.1|DSUP	LOC6499171|XP_032305723.1|DANA
OG0007839	LOC119556118|XP_037723926.1|DSUP	LOC6501955|XP_001966759.1|DANA
OG0007840	LOC119563430|XP_037732744.1|DSUP	LOC6499014|XP_001955511.1|DANA
OG0007841	LOC119560760|XP_037730309.1|DSUP	LOC6500827|XP_001953993.2|DANA
OG0007842	LOC119548599|XP_037711895.1|DSUP	LOC6501184|XP_014766916.1|DANA
OG0007843	LOC119553254|XP_037719473.1|DSUP	LOC6499400|XP_001954713.2|DANA
OG0007844	LOC119550083|XP_037714483.1|DSUP	LOC6495621|XP_001959239.1|DANA
OG0007845	LOC119560654|XP_037730147.1|DSUP	LOC6500168|XP_001953098.2|DANA
OG0007846	LOC119556174|XP_037724023.1|DSUP	LOC6504048|XP_001964081.1|DANA
OG0007847	LOC119562620|XP_037731782.1|DSUP	LOC6499117|XP_001955266.1|DANA
OG0007848	LOC119561664|XP_037731136.1|DSUP	LOC6498903|XP_001955705.1|DANA
OG0007849	LOC119560067|XP_037729302.1|DSUP	LOC6505680|XP_001964468.1|DANA
OG0007850	LOC119560066|XP_037729301.1|DSUP	LOC6505840|XP_001964467.3|DANA
OG0007851	LOC119552435|XP_037718006.1|DSUP	LOC26515123|XP_014760936.1|DANA
OG0007852	LOC119560572|XP_037730018.1|DSUP	LOC6499839|XP_001953802.1|DANA
OG0007853	LOC119557071|XP_037725555.1|DSUP	LOC6499227|XP_001955067.3|DANA
OG0007854	LOC119556931|XP_037725354.1|DSUP	LOC6501655|XP_014767151.1|DANA
OG0007855	LOC119560696|XP_037730206.1|DSUP	LOC6500640|XP_001953626.3|DANA
OG0007856	LOC119561680|XP_037731137.1|DSUP	LOC6498904|XP_014765812.1|DANA
OG0007857	LOC119551230|XP_037716400.1|DSUP	LOC6499054|XP_014765879.1|DANA
OG0007858	LOC119546834|XP_037709355.1|DSUP	LOC6497448|XP_014761709.2|DANA
OG0007859	LOC119556130|XP_037723947.1|DSUP	LOC6501857|XP_001966790.1|DANA
OG0007860	LOC119549863|XP_037714090.1|DSUP	LOC6500684|XP_032312334.1|DANA
OG0007861	LOC119563080|XP_037732233.1|DSUP	LOC6500682|XP_001953717.1|DANA
OG0007862	LOC119562936|XP_037732019.1|DSUP	LOC116656385|XP_032311770.1|DANA
OG0007863	LOC119546996|XP_037709589.1|DSUP	LOC6497929|XP_001961739.1|DANA
OG0007864	LOC119560026|XP_037729248.1|DSUP	LOC6499470|XP_001954575.2|DANA
OG0007865	LOC119554093|XP_037720770.1|DSUP	LOC6507919|XP_001956601.1|DANA
OG0007866	LOC119554689|XP_037721621.1|DSUP	LOC6500916|XP_032305427.1|DANA
OG0007867	LOC119559410|XP_037728428.1|DSUP	LOC6498944|XP_014765839.1|DANA
OG0007868	LOC119563312|XP_037732573.1|DSUP	LOC6499114|XP_001955273.2|DANA
OG0007869	LOC119557979|XP_037726988.1|DSUP	LOC6503080|XP_032308978.1|DANA
OG0007870	LOC119552666|XP_037718302.1|DSUP	LOC6493496|XP_032309996.1|DANA
OG0007871	LOC119558319|XP_037727659.1|DSUP	LOC6503734|XP_032308485.1|DANA
OG0007872	LOC119554013|XP_037720654.1|DSUP	LOC6506500|XP_032310023.1|DANA
OG0007873	LOC119553277|XP_037719498.1|DSUP	LOC26514431|XP_014765621.1|DANA
OG0007874	LOC119557618|XP_037726354.1|DSUP	LOC6503637|XP_032308465.1|DANA
OG0007875	LOC119549212|XP_037712993.1|DSUP	LOC6496605|XP_014763891.1|DANA
OG0007876	LOC119557409|XP_037726085.1|DSUP	LOC6503027|XP_001963384.1|DANA
OG0007877	LOC119558317|XP_037727656.1|DSUP	LOC6503915|XP_032308527.1|DANA
OG0007878	LOC119551211|XP_037716374.1|DSUP	LOC6495599|XP_014763363.1|DANA
OG0007879	LOC119552594|XP_037718176.1|DSUP	LOC6506537|XP_014764809.1|DANA
OG0007880	LOC119557905|XP_037726839.1|DSUP	LOC6504175|XP_001964324.1|DANA
OG0007881	LOC119553022|XP_037719006.1|DSUP	LOC6507644|XP_001956064.1|DANA
OG0007882	LOC119553029|XP_037719020.1|DSUP	LOC6493126|XP_001957096.1|DANA
OG0007883	LOC119553028|XP_037719012.1|DSUP	LOC6493125|XP_001957095.1|DANA
OG0007884	LOC119553372|XP_037719651.1|DSUP	LOC6506581|XP_001957602.1|DANA
OG0007885	LOC119549213|XP_037712999.1|DSUP	LOC6493960|XP_032311601.1|DANA
OG0007886	LOC119548266|XP_037711338.1|DSUP	LOC6505872|XP_001965039.1|DANA
OG0007887	LOC119553023|XP_037719008.1|DSUP	LOC6506866|XP_001957097.2|DANA
OG0007888	LOC119554273|XP_037721053.1|DSUP	LOC6506526|XP_001957712.1|DANA
OG0007889	LOC119554958|XP_037722010.1|DSUP	LOC6493742|XP_001958353.1|DANA
OG0007890	LOC119554503|XP_037721365.1|DSUP	LOC6507725|XP_014765428.2|DANA
OG0007891	LOC119561957|XP_037731295.1|DSUP	LOC6501077|XP_001954515.1|DANA
OG0007892	LOC119562978|XP_037732084.1|DSUP	LOC6496674|XP_001961376.2|DANA
OG0007893	LOC119549834|XP_037714041.1|DSUP	LOC6495903|XP_001959825.1|DANA
OG0007894	LOC119552591|XP_037718152.1|DSUP	LOC6493725|XP_032309761.1|DANA
OG0007895	LOC119555545|XP_037722906.1|DSUP	LOC6507551|XP_032310799.1|DANA
OG0007896	LOC119554048|XP_037720715.1|DSUP	LOC6506460|XP_014764775.1|DANA
OG0007897	LOC119554720|XP_037721662.1|DSUP	LOC6507608|XP_001955995.1|DANA
OG0007898	LOC119553398|XP_037719690.1|DSUP	LOC6507539|XP_001955881.1|DANA
OG0007899	LOC119552689|XP_037718342.1|DSUP	LOC6493415|XP_014764372.1|DANA
OG0007900	LOC119549341|XP_037713254.1|DSUP	LOC26515216|XP_014764105.1|DANA
OG0007901	LOC119555426|XP_037722720.1|DSUP	LOC6493023|XP_001956880.1|DANA
OG0007902	LOC119557345|XP_037726010.1|DSUP	LOC6504739|XP_001966284.1|DANA
OG0007903	LOC119554845|XP_037721849.1|DSUP	LOC6506790|XP_001957237.1|DANA
OG0007904	LOC119552733|XP_037718419.1|DSUP	LOC6506914|XP_001957001.1|DANA
OG0007905	LOC119547764|XP_037710700.1|DSUP	LOC6498147|XP_001962175.1|DANA
OG0007906	LOC119554746|XP_037721698.1|DSUP	LOC6506614|XP_014764842.1|DANA
OG0007907	LOC119555561|XP_037722935.1|DSUP	LOC6493342|XP_001957557.1|DANA
OG0007908	LOC119555562|XP_037722936.1|DSUP	LOC6506606|XP_001957558.1|DANA
OG0007909	LOC119555976|XP_037723631.1|DSUP	LOC6504890|XP_001966539.2|DANA
OG0007910	LOC119554375|XP_037721182.1|DSUP	LOC6493653|XP_001958168.1|DANA
OG0007911	LOC119554972|XP_037722028.1|DSUP	LOC6493128|XP_001957100.1|DANA
OG0007912	LOC119554564|XP_037721463.1|DSUP	LOC6507464|XP_001955960.1|DANA
OG0007913	LOC119554973|XP_037722029.1|DSUP	LOC6506864|XP_001957101.3|DANA
OG0007914	LOC119555539|XP_037722899.1|DSUP	LOC6507127|XP_001956623.2|DANA
OG0007915	LOC119552930|XP_037718801.1|DSUP	LOC6493384|XP_001957647.1|DANA
OG0007916	LOC119548772|XP_037712245.1|DSUP	LOC6498251|XP_001962403.1|DANA
OG0007917	LOC119550286|XP_037714804.1|DSUP	LOC6495924|XP_001959864.1|DANA
OG0007918	LOC119549137|XP_037712836.1|DSUP	LOC6494617|XP_001960003.1|DANA
OG0007919	LOC119551075|XP_037716132.1|DSUP	LOC6494729|XP_001959776.1|DANA
OG0007920	LOC119550653|XP_037715422.1|DSUP	LOC6494945|XP_001959349.2|DANA
OG0007921	LOC119550504|XP_037715136.1|DSUP	LOC6495247|XP_001958765.1|DANA
OG0007922	LOC119557038|XP_037725513.1|DSUP	LOC6500528|XP_014766598.1|DANA
OG0007923	LOC119558305|XP_037727634.1|DSUP	LOC6502993|XP_014761280.1|DANA
OG0007924	LOC119550988|XP_037715952.1|DSUP	LOC6494327|XP_014762752.1|DANA
OG0007925	LOC119551454|XP_037716729.1|DSUP	LOC6494379|XP_001960431.1|DANA
OG0007926	LOC119549156|XP_037712870.1|DSUP	LOC6494416|XP_001960370.1|DANA
OG0007927	LOC119546633|XP_037709003.1|DSUP	LOC6497764|XP_032307715.1|DANA
OG0007928	LOC119548791|XP_037712295.1|DSUP	LOC6497186|XP_014761551.1|DANA
OG0007929	LOC119547317|XP_037710043.1|DSUP	LOC6498241|XP_032307482.1|DANA
OG0007930	LOC119551448|XP_037716719.1|DSUP	LOC6496204|XP_001960444.1|DANA
OG0007932	LOC119556231|XP_037724182.1|DSUP	LOC6501789|XP_032311959.1|DANA
OG0007933	LOC119556316|XP_037724333.1|DSUP	LOC26514457|XP_014767290.1|DANA
OG0007934	LOC119560126|XP_037729405.1|DSUP	LOC6495890|XP_001959790.1|DANA
OG0007935	LOC119545994|XP_037707915.1|DSUP	LOC6498371|XP_001962645.1|DANA
OG0007936	LOC119546217|XP_037708285.1|DSUP	LOC6498588|XP_001963119.1|DANA
OG0007937	LOC119547294|XP_037710010.1|DSUP	LOC6504501|XP_001964943.1|DANA
OG0007938	LOC119546667|XP_037709053.1|DSUP	LOC6496898|XP_001963188.1|DANA
OG0007939	LOC119547264|XP_037709973.1|DSUP	LOC6503378|XP_001965341.1|DANA
OG0007940	LOC119548335|XP_037711453.1|DSUP	LOC6507263|XP_014760608.2|DANA
OG0007942	LOC119556812|XP_037725193.1|DSUP	LOC6495857|XP_001959718.2|DANA
OG0007943	LOC119546168|XP_037708216.1|DSUP	LOC6504346|XP_014760431.2|DANA
OG0007944	LOC119553558|XP_037719930.1|DSUP	LOC6507588|XP_014765337.2|DANA
OG0007945	LOC119547096|XP_037709727.1|DSUP	LOC6496916|XP_032311171.1|DANA
OG0007946	LOC119549486|XP_037713517.1|DSUP	LOC6495718|XP_001959432.2|DANA
OG0007947	LOC119548153|XP_037711181.1|DSUP	LOC6505755|XP_001965007.1|DANA
OG0007948	LOC119546469|XP_037708678.1|DSUP	LOC6497792|XP_032307584.1|DANA
OG0007949	LOC119556935|XP_037725355.1|DSUP	LOC6503631|XP_001964034.2|DANA
OG0007950	LOC119547382|XP_037710145.1|DSUP	LOC6506929|XP_001965278.1|DANA
OG0007951	LOC119547329|XP_037710063.1|DSUP	LOC6496988|XP_001962985.1|DANA
OG0007952	LOC119546903|XP_037709457.1|DSUP	LOC6497244|XP_001962487.1|DANA
OG0007954	LOC119547877|XP_037710841.1|DSUP	LOC6498233|XP_001962354.2|DANA
OG0007955	LOC119547029|XP_037709627.1|DSUP	LOC6498533|XP_032311322.1|DANA
OG0007956	LOC119546434|XP_037708631.1|DSUP	LOC6497255|XP_032307608.1|DANA
OG0007957	LOC119548396|XP_037711550.1|DSUP	LOC6496959|XP_032311350.1|DANA
OG0007958	LOC119558283|XP_037727586.1|DSUP	LOC6505051|XP_001965558.1|DANA
OG0007959	LOC119547580|XP_037710414.1|DSUP	LOC6497657|XP_001961622.1|DANA
OG0007960	LOC119548136|XP_037711161.1|DSUP	LOC6496926|XP_001963124.1|DANA
OG0007961	LOC119558593|XP_037727954.1|DSUP	LOC6500479|XP_001953305.1|DANA
OG0007962	LOC119556060|XP_037723795.1|DSUP	LOC6504613|XP_001966527.1|DANA
OG0007963	LOC119546191|XP_037708245.1|DSUP	LOC6498428|XP_001962795.1|DANA
OG0007964	LOC119547703|XP_037710606.1|DSUP	LOC6498503|XP_001962958.1|DANA
OG0007966	LOC119547872|XP_037710836.1|DSUP	LOC6496834|XP_001963311.1|DANA
OG0007967	LOC119547608|XP_037710460.1|DSUP	LOC6503730|XP_001965259.2|DANA
OG0007968	LOC119545997|XP_037707921.1|DSUP	LOC6498654|XP_014762218.2|DANA
OG0007969	LOC119548438|XP_037711625.1|DSUP	LOC6498564|XP_001963072.1|DANA
OG0007970	LOC119551791|XP_037717266.1|DSUP	LOC26513879|XP_014763953.1|DANA
OG0007971	LOC119556200|XP_037724081.1|DSUP	LOC6504475|XP_001966974.1|DANA
OG0007972	LOC119550114|XP_037714522.1|DSUP	LOC6495709|XP_001959411.1|DANA
OG0007973	LOC119546117|XP_037708136.1|DSUP	LOC6497023|XP_001962910.1|DANA
OG0007974	LOC119556882|XP_037725286.1|DSUP	LOC6503564|XP_001964151.2|DANA
OG0007975	LOC119560376|XP_037729711.1|DSUP	LOC6501423|XP_001955223.1|DANA
OG0007976	LOC119557590|XP_037726320.1|DSUP	LOC6505306|XP_001965726.1|DANA
OG0007977	LOC119546305|XP_037708425.1|DSUP	LOC6497947|XP_001961777.1|DANA
OG0007978	LOC119546733|XP_037709153.1|DSUP	LOC6504222|XP_001965134.1|DANA
OG0007979	LOC119547071|XP_037709684.1|DSUP	LOC6498273|XP_032307705.1|DANA
OG0007980	LOC119547669|XP_037710555.1|DSUP	LOC6497931|XP_001961743.1|DANA
OG0007981	LOC119556214|XP_037724122.1|DSUP	LOC6504591|XP_001966567.1|DANA
OG0007982	LOC119546499|XP_037708736.1|DSUP	LOC6498645|XP_014762212.1|DANA
OG0007983	LOC119548002|XP_037710992.1|DSUP	LOC6497672|XP_001961599.1|DANA
OG0007984	LOC119548497|XP_037711704.1|DSUP	LOC6497072|XP_014761513.1|DANA
OG0007985	LOC119561981|XP_037731300.1|DSUP	LOC6502600|XP_032308671.1|DANA
OG0007986	LOC119546820|XP_037709334.1|DSUP	LOC6498479|XP_001962907.1|DANA
OG0007987	LOC119546858|XP_037709386.1|DSUP	LOC6496708|XP_001967340.2|DANA
OG0007988	LOC119547627|XP_037710482.1|DSUP	LOC6497274|XP_014761605.1|DANA
OG0007989	LOC119547997|XP_037710984.1|DSUP	LOC6496957|XP_032311429.1|DANA
OG0007990	LOC119548135|XP_037711159.1|DSUP	LOC6498592|XP_001963123.1|DANA
OG0007991	LOC119547233|XP_037709927.1|DSUP	LOC6498067|XP_001962013.1|DANA
OG0007992	LOC119547681|XP_037710568.1|DSUP	LOC6497191|XP_014761553.1|DANA
OG0007993	LOC119560518|XP_037729924.1|DSUP	LOC6505617|XP_014760729.1|DANA
OG0007994	LOC119546636|XP_037709010.1|DSUP	LOC6498535|XP_001963015.1|DANA
OG0007995	LOC119546015|XP_037707950.1|DSUP	LOC6504371|XP_001964976.1|DANA
OG0007996	LOC119556773|XP_037725127.1|DSUP	LOC6502011|XP_014759701.1|DANA
OG0007997	LOC119554878|XP_037721892.1|DSUP	LOC6506280|XP_001958208.1|DANA
OG0007998	LOC119546184|XP_037708237.1|DSUP	LOC6498071|XP_001962021.1|DANA
OG0007999	LOC119547399|XP_037710176.1|DSUP	LOC6496897|XP_001963189.1|DANA
OG0008000	LOC119547395|XP_037710172.1|DSUP	LOC6498630|XP_001963190.1|DANA
OG0008001	LOC119547754|XP_037710684.1|DSUP	LOC6498467|XP_001962884.1|DANA
OG0008002	LOC119546505|XP_037708752.1|DSUP	LOC6507436|XP_001965376.1|DANA
OG0008003	LOC119546853|XP_037709378.1|DSUP	LOC6498466|XP_001962882.1|DANA
OG0008004	LOC119555911|XP_037723530.1|DSUP	LOC6503510|XP_014760960.1|DANA
OG0008005	LOC119556234|XP_037724191.1|DSUP	LOC6502309|XP_032309408.1|DANA
OG0008006	LOC119556270|XP_037724248.1|DSUP	LOC6503174|XP_001963581.1|DANA
OG0008007	LOC119556586|XP_037724815.1|DSUP	LOC6502289|XP_001966177.1|DANA
OG0008008	LOC119554979|XP_037722038.1|DSUP	LOC6506286|XP_001958196.2|DANA
OG0008009	LOC119556623|XP_037724871.1|DSUP	LOC6504174|XP_001964321.1|DANA
OG0008010	LOC119558070|XP_037727166.1|DSUP	LOC6501799|XP_032311897.1|DANA
OG0008011	LOC119549293|XP_037713170.1|DSUP	LOC6494762|XP_001959721.1|DANA
OG0008012	LOC119550506|XP_037715137.1|DSUP	LOC6496617|XP_032311503.1|DANA
OG0008013	LOC119551657|XP_037717023.1|DSUP	LOC6494595|XP_001960042.2|DANA
OG0008014	LOC119560711|XP_037730250.1|DSUP	LOC6499454|XP_001954608.1|DANA
OG0008015	LOC119553722|XP_037720235.1|DSUP	LOC6507193|XP_001956509.2|DANA
OG0008016	LOC119553724|XP_037720238.1|DSUP	LOC6507877|XP_001956511.1|DANA
OG0008017	LOC119558346|XP_037727752.1|DSUP	LOC6503573|XP_032309450.1|DANA
OG0008018	LOC119557216|XP_037725802.1|DSUP	LOC6503705|XP_001963892.3|DANA
OG0008019	LOC119558147|XP_037727307.1|DSUP	LOC6502924|XP_001963578.1|DANA
OG0008020	LOC119560643|XP_037730125.1|DSUP	LOC6500123|XP_001953178.1|DANA
OG0008021	LOC119556880|XP_037725283.1|DSUP	LOC6502369|XP_001967546.1|DANA
OG0008022	LOC119545694|XP_037707374.1|DSUP	LOC6505607|XP_001964607.2|DANA
OG0008023	LOC119557081|XP_037725561.1|DSUP	LOC6504671|XP_001966432.2|DANA
OG0008024	LOC119557855|XP_037726770.1|DSUP	LOC6504840|XP_001966431.1|DANA
OG0008025	LOC119557220|XP_037725817.1|DSUP	LOC6503602|XP_001964079.1|DANA
OG0008026	LOC119556201|XP_037724082.1|DSUP	LOC6504442|XP_001966975.1|DANA
OG0008027	LOC119556785|XP_037725146.1|DSUP	LOC6504100|XP_001964175.1|DANA
OG0008028	LOC119545791|XP_037707594.1|DSUP	LOC6505719|XP_001964394.1|DANA
OG0008029	LOC119545647|XP_037707300.1|DSUP	LOC6503418|XP_001967467.1|DANA
OG0008030	LOC119560171|XP_037729458.1|DSUP	LOC6501676|XP_001955738.1|DANA
OG0008031	LOC119545954|XP_037707843.1|DSUP	LOC6497805|XP_001961482.1|DANA
OG0008032	LOC119548742|XP_037712189.1|DSUP	LOC6505903|XP_001964585.2|DANA
OG0008033	LOC119549136|XP_037712839.1|DSUP	LOC6501163|XP_032305994.1|DANA
OG0008034	LOC119548290|XP_037711387.1|DSUP	LOC6500529|XP_032306451.1|DANA
OG0008035	LOC119556609|XP_037724850.1|DSUP	LOC6505049|XP_032307894.1|DANA
OG0008036	LOC119562351|XP_037731441.1|DSUP	LOC6500861|XP_001954054.1|DANA
OG0008037	LOC119550036|XP_037714404.1|DSUP	LOC6500862|XP_032307803.1|DANA
OG0008038	LOC119557726|XP_037726538.1|DSUP	LOC6503053|XP_001963337.1|DANA
OG0008039	LOC119548112|XP_037711137.1|DSUP	LOC6501104|XP_032305879.1|DANA
OG0008040	LOC119563274|XP_037732524.1|DSUP	LOC6505898|XP_001964570.1|DANA
OG0008041	LOC119556228|XP_037724174.1|DSUP	LOC6502075|XP_032311948.1|DANA
OG0008042	LOC119560850|XP_037730437.1|DSUP	LOC6499832|XP_001953819.1|DANA
OG0008043	LOC119556669|XP_037724954.1|DSUP	LOC6504633|XP_001966497.1|DANA
OG0008044	LOC119558049|XP_037727126.1|DSUP	LOC6508046|XP_014760991.1|DANA
OG0008045	LOC119557916|XP_037726852.1|DSUP	LOC6504972|XP_001965711.1|DANA
OG0008046	LOC119547763|XP_037710703.1|DSUP	LOC6501107|XP_001954561.1|DANA
OG0008047	LOC119560097|XP_037729347.1|DSUP	LOC6499295|XP_014766002.1|DANA
OG0008048	LOC119560105|XP_037729383.1|DSUP	LOC6499476|XP_001954559.1|DANA
OG0008049	LOC119560459|XP_037729846.1|DSUP	LOC6501287|XP_001954926.3|DANA
OG0008050	LOC119551033|XP_037716044.1|DSUP	LOC6501018|XP_001954384.2|DANA
OG0008051	LOC119561030|XP_037730784.1|DSUP	LOC6500657|XP_001953664.1|DANA
OG0008052	LOC119547622|XP_037710480.1|DSUP	LOC6501327|XP_001955002.1|DANA
OG0008053	LOC119554822|XP_037721824.1|DSUP, LOC119554262|XP_037721033.1|DSUP	LOC6502724|XP_001964342.1|DANA
OG0008054	LOC119556709|XP_037725033.1|DSUP	LOC6504846|XP_032309049.1|DANA
OG0008055	LOC119557299|XP_037725936.1|DSUP	LOC6504441|XP_001966976.3|DANA
OG0008056	LOC119557240|XP_037725852.1|DSUP	LOC6499633|XP_001954258.1|DANA
OG0008057	LOC119560492|XP_037729886.1|DSUP	LOC6499131|XP_001955241.1|DANA
OG0008058	LOC119549307|XP_037713196.1|DSUP	LOC6500270|XP_001952903.1|DANA
OG0008059	LOC119560702|XP_037730218.1|DSUP	LOC6503391|XP_001967518.1|DANA
OG0008060	LOC119550393|XP_037714975.1|DSUP	LOC6501029|XP_001954417.1|DANA
OG0008061	LOC119557169|XP_037725703.1|DSUP	LOC6503873|XP_001963756.1|DANA
OG0008062	LOC119557376|XP_037726048.1|DSUP	LOC6503724|XP_001963853.1|DANA
OG0008063	LOC119560851|XP_037730438.1|DSUP	LOC6500737|XP_001953818.2|DANA
OG0008064	LOC119557363|XP_037726032.1|DSUP	LOC6502590|XP_032311986.1|DANA
OG0008065	LOC119557974|XP_037726969.1|DSUP	LOC6504572|XP_001966602.2|DANA
OG0008066	LOC119558093|XP_037727232.1|DSUP	LOC26514261|XP_014761214.1|DANA
OG0008067	LOC119558354|XP_037727782.1|DSUP	LOC6504263|XP_001967370.1|DANA
OG0008068	LOC119557531|XP_037726232.1|DSUP	LOC6504258|XP_032308840.1|DANA
OG0008069	LOC119563219|XP_037732445.1|DSUP	LOC6499499|XP_001954502.2|DANA
OG0008070	LOC119560114|XP_037729394.1|DSUP	LOC6501105|XP_014766892.1|DANA
OG0008071	LOC119556936|XP_037725356.1|DSUP	LOC6504028|XP_001964033.2|DANA
OG0008072	LOC119557329|XP_037725978.1|DSUP	LOC6502904|XP_001963621.1|DANA
OG0008073	LOC119557902|XP_037726836.1|DSUP	LOC6505241|XP_001965607.1|DANA
OG0008074	LOC119557932|XP_037726870.1|DSUP	LOC6505028|XP_001965604.1|DANA
OG0008075	LOC119551351|XP_037716599.1|DSUP	LOC6496120|XP_014763636.1|DANA
OG0008076	LOC119557778|XP_037726606.1|DSUP	LOC6504869|XP_001966486.1|DANA
OG0008077	LOC119560560|XP_037730006.1|DSUP	LOC6498892|XP_001955732.1|DANA
OG0008078	LOC119557076|XP_037725557.1|DSUP	LOC26514187|XP_014761360.1|DANA
OG0008079	LOC119557943|XP_037726890.1|DSUP	LOC6503728|XP_001963849.1|DANA
OG0008080	LOC119557893|XP_037726825.1|DSUP	LOC6504639|XP_001966490.1|DANA
OG0008081	LOC119558413|XP_037727874.1|DSUP	LOC6503497|XP_001964269.1|DANA
OG0008082	LOC119556429|XP_037724583.1|DSUP	LOC6505928|XP_032305716.1|DANA
OG0008083	LOC119560598|XP_037730051.1|DSUP	LOC6501430|XP_014767041.1|DANA
OG0008084	LOC119560034|XP_037729262.1|DSUP	LOC6500823|XP_001953980.1|DANA
OG0008085	LOC119563273|XP_037732523.1|DSUP	LOC6498922|XP_001955672.1|DANA
OG0008086	LOC119560558|XP_037729996.1|DSUP	LOC6501431|XP_014767042.1|DANA
OG0008087	LOC119556715|XP_037725041.1|DSUP	LOC6504579|XP_001966591.2|DANA
OG0008088	LOC119557874|XP_037726803.1|DSUP	LOC6505114|XP_001965434.1|DANA
OG0008089	LOC119554684|XP_037721614.1|DSUP	LOC6492942|XP_001956699.1|DANA
OG0008090	LOC119556276|XP_037724253.1|DSUP	LOC6504792|XP_001966357.1|DANA
OG0008091	LOC119558715|XP_037727985.1|DSUP	LOC6499825|XP_001953836.1|DANA
OG0008092	LOC119559820|XP_037728840.1|DSUP	LOC6500128|XP_001953166.2|DANA
