Orthogroup	DSUP.longest_only	DYAK.longest_only
OG0009965	LOC119563107|XP_037732278.1|DSUP	LOC6538899|XP_039231285.1|DYAK
OG0009966	LOC119548819|XP_037712358.1|DSUP	LOC6529467|XP_039229076.1|DYAK
OG0009967	LOC119546770|XP_037709249.1|DSUP	LOC6529646|XP_002090640.1|DYAK
OG0009968	LOC119546068|XP_037708067.1|DSUP	LOC6526291|XP_002087413.1|DYAK
OG0009969	LOC119546807|XP_037709315.1|DSUP	LOC6529531|XP_002090533.1|DYAK
OG0009970	LOC119546556|XP_037708848.1|DSUP	LOC6529619|XP_002090613.1|DYAK
OG0009971	LOC119546343|XP_037708480.1|DSUP	LOC6529492|XP_002090494.2|DYAK
OG0009972	LOC119547127|XP_037709768.1|DSUP	LOC6528010|XP_002089077.1|DYAK
OG0009973	LOC119549244|XP_037713071.1|DSUP	LOC6528534|XP_015053972.1|DYAK
OG0009974	LOC119547640|XP_037710507.1|DSUP	LOC6529216|XP_002090223.1|DYAK
OG0009975	LOC119548118|XP_037711142.1|DSUP	LOC6528135|XP_002089201.1|DYAK
OG0009976	LOC119547120|XP_037709758.1|DSUP	LOC6527069|XP_002088162.1|DYAK
OG0009977	LOC119548670|XP_037712037.1|DSUP	LOC6527957|XP_002089024.1|DYAK
OG0009978	LOC119548671|XP_037712038.1|DSUP	LOC6527960|XP_002089027.1|DYAK
OG0009979	LOC119548231|XP_037711300.1|DSUP	LOC6527473|XP_002088563.1|DYAK
OG0009980	LOC119550396|XP_037714974.1|DSUP	LOC6532096|XP_002092872.1|DYAK
OG0009981	LOC119549861|XP_037714085.1|DSUP	LOC6531162|XP_002091991.2|DYAK
OG0009982	LOC119549862|XP_037714086.1|DSUP	LOC6531160|XP_002091989.3|DYAK
OG0009983	LOC119549043|XP_037712665.1|DSUP	LOC6531611|XP_002092408.1|DYAK
OG0009984	LOC119550841|XP_037715735.1|DSUP	LOC6530091|XP_002091037.1|DYAK
OG0009985	LOC119550382|XP_037714960.1|DSUP	LOC26535675|XP_015054651.1|DYAK
OG0009986	LOC119550839|XP_037715733.1|DSUP	LOC6528378|XP_002089427.1|DYAK
OG0009987	LOC119551097|XP_037716204.1|DSUP	LOC6531313|XP_002092117.1|DYAK
OG0009988	LOC119551728|XP_037717158.1|DSUP	LOC6531312|XP_002092116.1|DYAK
OG0009990	LOC119550258|XP_037714764.1|DSUP	LOC6530813|XP_002091696.1|DYAK
OG0009991	LOC119552037|XP_037717706.1|DSUP	LOC6530399|XP_039228542.1|DYAK
OG0009992	LOC119557153|XP_037725671.1|DSUP	LOC6524800|XP_002100642.1|DYAK
OG0009993	LOC119556836|XP_037725230.1|DSUP	LOC6524934|XP_039226053.1|DYAK
OG0009994	LOC119557556|XP_037726268.1|DSUP	LOC6540300|XP_039227608.1|DYAK
OG0009995	LOC119558389|XP_037727845.1|DSUP	LOC6523974|XP_039229924.1|DYAK
OG0009996	LOC119556717|XP_037725042.1|DSUP	LOC6525331|XP_002101167.1|DYAK
OG0009997	LOC119558138|XP_037727299.1|DSUP	LOC6525222|XP_002101060.1|DYAK
OG0009998	LOC119556665|XP_037724943.1|DSUP	LOC6525535|XP_002101370.1|DYAK
OG0009999	LOC119556517|XP_037724717.1|DSUP	LOC6525410|XP_002101245.1|DYAK
OG0010000	LOC119557807|XP_037726665.1|DSUP	LOC6525257|XP_002101093.1|DYAK
OG0010001	LOC119557403|XP_037726079.1|DSUP	LOC6523981|XP_002099853.1|DYAK
OG0010002	LOC119553395|XP_037719687.1|DSUP	LOC26535833|XP_015049228.1|DYAK
OG0010003	LOC119548885|XP_037712458.1|DSUP	LOC6527218|XP_002088312.1|DYAK
OG0010004	LOC119557626|XP_037726382.1|DSUP	LOC6524061|XP_002099930.1|DYAK
OG0010005	LOC119557266|XP_037725880.1|DSUP	LOC6533210|XP_002093936.1|DYAK
OG0010006	LOC119558202|XP_037727422.1|DSUP	LOC6525647|XP_002101469.1|DYAK
OG0010007	LOC119556438|XP_037724599.1|DSUP	LOC6525498|XP_002101333.1|DYAK
OG0010008	LOC119557847|XP_037726758.1|DSUP	LOC6525787|XP_002101608.1|DYAK
OG0010009	LOC119548638|XP_037711966.1|DSUP	LOC6529748|XP_002090738.1|DYAK
OG0010010	LOC119556792|XP_037725157.1|DSUP	LOC6526104|XP_002101921.1|DYAK
OG0010011	LOC119558060|XP_037727139.1|DSUP	LOC6524226|XP_002100089.2|DYAK
OG0010012	LOC119557751|XP_037726565.1|DSUP	LOC6524697|XP_002100541.3|DYAK
OG0010013	LOC119557740|XP_037726553.1|DSUP	LOC6525082|XP_002100921.1|DYAK
OG0010014	LOC119558381|XP_037727831.1|DSUP	LOC6525998|XP_002101816.1|DYAK
OG0010015	LOC119556479|XP_037724659.1|DSUP	LOC6525083|XP_015046086.1|DYAK
OG0010016	LOC119555892|XP_037723484.1|DSUP	LOC6525511|XP_002101346.1|DYAK
OG0010017	LOC119557741|XP_037726554.1|DSUP	LOC6525081|XP_002100920.1|DYAK
OG0010018	LOC119556288|XP_037724272.1|DSUP	LOC26535333|XP_039233539.1|DYAK
OG0010019	LOC119556462|XP_037724637.1|DSUP	LOC6524738|XP_002100582.2|DYAK
OG0010020	LOC119557082|XP_037725563.1|DSUP	LOC6525248|XP_002101085.2|DYAK
OG0010021	LOC119555929|XP_037723556.1|DSUP	LOC6525569|XP_002101404.1|DYAK
OG0010022	LOC119556530|XP_037724735.1|DSUP	LOC6526165|XP_002101975.1|DYAK
OG0010023	LOC119557559|XP_037726273.1|DSUP	LOC6523794|XP_002099669.1|DYAK
OG0010024	LOC119557769|XP_037726595.1|DSUP	LOC6523793|XP_002099668.1|DYAK
OG0010025	LOC119556988|XP_037725445.1|DSUP	LOC6523944|XP_002099816.1|DYAK
OG0010026	LOC119556454|XP_037724622.1|DSUP	LOC6524641|XP_002100498.2|DYAK
OG0010027	LOC119557096|XP_037725589.1|DSUP	LOC6525297|XP_002101133.1|DYAK
OG0010028	LOC119558223|XP_037727470.1|DSUP	LOC6525023|XP_002100862.1|DYAK
OG0010029	LOC119556599|XP_037724839.1|DSUP	LOC6525111|XP_002100950.1|DYAK
OG0010030	LOC119557786|XP_037726613.1|DSUP	LOC6524623|XP_002100480.1|DYAK
OG0010031	LOC119556778|XP_037725133.1|DSUP	LOC6524624|XP_002100481.2|DYAK
OG0010032	LOC119547380|XP_037710134.1|DSUP	LOC6528995|XP_002090027.2|DYAK
OG0010033	LOC119557982|XP_037726997.1|DSUP	LOC6524338|XP_002100196.1|DYAK
OG0010034	LOC119558034|XP_037727106.1|DSUP	LOC6524343|XP_002100201.1|DYAK
OG0010035	LOC119558040|XP_037727115.1|DSUP	LOC120322383|XP_039233497.1|DYAK
OG0010036	LOC119557852|XP_037726768.1|DSUP	LOC6524346|XP_002100204.1|DYAK
OG0010037	LOC119558056|XP_037727134.1|DSUP	LOC6524347|XP_002100205.1|DYAK
OG0010038	LOC119555902|XP_037723520.1|DSUP	LOC6524175|XP_002100038.1|DYAK
OG0010039	LOC119551588|XP_037716917.1|DSUP	LOC6530160|XP_002091102.1|DYAK
OG0010040	LOC119547878|XP_037710842.1|DSUP	LOC6527038|XP_002088132.1|DYAK
OG0010041	LOC119557172|XP_037725705.1|DSUP	LOC6524102|XP_002099966.2|DYAK
OG0010042	LOC119556642|XP_037724899.1|DSUP	LOC6525955|XP_002101775.1|DYAK
OG0010043	LOC119556571|XP_037724797.1|DSUP	LOC6525958|XP_002101778.1|DYAK
OG0010044	LOC119557614|XP_037726349.1|DSUP	LOC6540000|XP_039233706.1|DYAK
OG0010045	LOC119556423|XP_037724567.1|DSUP	LOC6526085|XP_002101902.1|DYAK
OG0010046	LOC119557519|XP_037726221.1|DSUP	LOC6526084|XP_002101901.1|DYAK
OG0010047	LOC119557033|XP_037725507.1|DSUP	LOC6524656|XP_002100513.3|DYAK
OG0010048	LOC119556069|XP_037723811.1|DSUP	LOC6524781|XP_015045886.1|DYAK
OG0010049	LOC119556328|XP_037724346.1|DSUP	LOC6524870|XP_002100710.1|DYAK
OG0010050	LOC119556327|XP_037724344.1|DSUP	LOC6524871|XP_002100711.1|DYAK
OG0010051	LOC119557782|XP_037726610.1|DSUP	LOC6524259|XP_002100122.1|DYAK
OG0010052	LOC119558917|XP_037728047.1|DSUP	LOC6539104|XP_002086006.2|DYAK
OG0010053	LOC119556999|XP_037725458.1|DSUP	LOC6526002|XP_002101820.1|DYAK
OG0010054	LOC119557763|XP_037726587.1|DSUP	LOC6525352|XP_039228043.1|DYAK
OG0010055	LOC119558276|XP_037727579.1|DSUP	LOC6525348|XP_002101184.1|DYAK
OG0010056	LOC119556389|XP_037724492.1|DSUP	LOC6525559|XP_002101394.1|DYAK
OG0010057	LOC119556275|XP_037724252.1|DSUP	LOC6523877|XP_002099750.1|DYAK
OG0010058	LOC119557616|XP_037726352.1|DSUP	LOC6524580|XP_039226920.1|DYAK
OG0010059	LOC119558247|XP_037727500.1|DSUP	LOC6526049|XP_002101866.1|DYAK
OG0010060	LOC119556251|XP_037724219.1|DSUP	LOC6524510|XP_002100367.1|DYAK
OG0010061	LOC119555409|XP_037722694.1|DSUP	LOC6532983|XP_002093718.1|DYAK
OG0010062	LOC119554351|XP_037721145.1|DSUP	LOC6533173|XP_002093899.1|DYAK
OG0010063	LOC119554388|XP_037721198.1|DSUP	LOC6534341|XP_002095021.1|DYAK
OG0010064	LOC119554692|XP_037721622.1|DSUP	LOC6534331|XP_002095011.1|DYAK
OG0010065	LOC119553553|XP_037719921.1|DSUP	LOC6533067|XP_002093799.1|DYAK
OG0010066	LOC119555488|XP_037722826.1|DSUP	LOC6532429|XP_002093176.2|DYAK
OG0010067	LOC119554220|XP_037720975.1|DSUP	LOC6533508|XP_002094219.1|DYAK
OG0010068	LOC119552579|XP_037718137.1|DSUP	LOC6539398|XP_002086286.1|DYAK
OG0010069	LOC119553742|XP_037720267.1|DSUP	LOC6532458|XP_002093205.1|DYAK
OG0010070	LOC119555695|XP_037723278.1|DSUP	LOC26534900|XP_015050787.1|DYAK
OG0010071	LOC119553245|XP_037719448.1|DSUP	LOC6534325|XP_002095005.1|DYAK
OG0010072	LOC119554089|XP_037720765.1|DSUP	LOC6533033|XP_002093768.1|DYAK
OG0010073	LOC119554974|XP_037722031.1|DSUP	LOC6533410|XP_002094128.1|DYAK
OG0010074	LOC119556587|XP_037724816.1|DSUP	LOC6524163|XP_002100026.2|DYAK
OG0010075	LOC119554302|XP_037721091.1|DSUP	LOC6532780|XP_002093522.1|DYAK
OG0010076	LOC119554825|XP_037721827.1|DSUP	LOC6533901|XP_002094601.1|DYAK
OG0010077	LOC119554568|XP_037721468.1|DSUP	LOC6535056|XP_002095720.1|DYAK
OG0010078	LOC119553977|XP_037720612.1|DSUP	LOC6535057|XP_002095721.1|DYAK
OG0010079	LOC119553828|XP_037720389.1|DSUP	LOC6539496|XP_002086386.2|DYAK
OG0010080	LOC119554581|XP_037721491.1|DSUP	LOC6532755|XP_002093497.1|DYAK
OG0010081	LOC119555389|XP_037722663.1|DSUP	LOC26534560|XP_015049436.1|DYAK
OG0010082	LOC119553955|XP_037720577.1|DSUP	LOC6532830|XP_002093567.1|DYAK
OG0010083	LOC119554760|XP_037721722.1|DSUP	LOC6534101|XP_002094787.1|DYAK
OG0010084	LOC119553858|XP_037720437.1|DSUP	LOC6534126|XP_039229884.1|DYAK
OG0010085	LOC119552616|XP_037718207.1|DSUP	LOC6539326|XP_039230262.1|DYAK
OG0010086	LOC119554860|XP_037721870.1|DSUP	LOC6534104|XP_002094790.1|DYAK
OG0010087	LOC119555567|XP_037722945.1|DSUP	LOC6534045|XP_002094731.1|DYAK
OG0010088	LOC119555040|XP_037722150.1|DSUP	LOC6539351|XP_002086244.2|DYAK
OG0010089	LOC119553510|XP_037719861.1|DSUP	LOC6533721|XP_039230556.1|DYAK
OG0010090	LOC119554532|XP_037721451.1|DSUP	LOC6523743|XP_002099618.1|DYAK
OG0010091	LOC119550317|XP_037714852.1|DSUP	LOC6530422|XP_002091338.1|DYAK
OG0010092	LOC119561795|XP_037731207.1|DSUP	LOC120322286|XP_039233277.1|DYAK
OG0010093	LOC119550780|XP_037715638.1|DSUP	LOC6531297|XP_039229238.1|DYAK
OG0010094	LOC119545717|XP_037707460.1|DSUP	LOC6537807|XP_002098348.1|DYAK
OG0010095	LOC119562868|XP_037731910.1|DSUP	LOC26536240|XP_015049021.1|DYAK
OG0010096	LOC119557646|XP_037726425.1|DSUP	LOC6523999|XP_002099871.1|DYAK
OG0010097	LOC119556897|XP_037725307.1|DSUP	LOC6540556|XP_039226584.1|DYAK
OG0010098	LOC119562747|XP_037731880.1|DSUP	LOC6528088|XP_002089155.1|DYAK
OG0010099	LOC119546187|XP_037708241.1|DSUP	LOC6529637|XP_002090631.1|DYAK
OG0010100	LOC119552862|XP_037718676.1|DSUP	LOC6533075|XP_002093807.2|DYAK
OG0010101	LOC119553020|XP_037719004.1|DSUP	LOC6535115|XP_002095778.1|DYAK
OG0010102	LOC119553598|XP_037719981.1|DSUP	LOC6539358|XP_002086251.2|DYAK
OG0010103	LOC119555041|XP_037722151.1|DSUP	LOC6539350|XP_002086243.1|DYAK
OG0010104	LOC119552506|XP_037718044.1|DSUP	LOC6532565|XP_002093310.2|DYAK
OG0010105	LOC119548278|XP_037711370.1|DSUP	LOC6527724|XP_002088807.1|DYAK
OG0010106	LOC119551661|XP_037717031.1|DSUP	LOC6530149|XP_002091091.1|DYAK
OG0010107	LOC119551900|XP_037717441.1|DSUP	LOC6531845|XP_002092632.1|DYAK
OG0010108	LOC119549967|XP_037714289.1|DSUP	LOC6531153|XP_039227960.1|DYAK
OG0010110	LOC119552883|XP_037718714.1|DSUP	LOC6533156|XP_002093882.1|DYAK
OG0010111	LOC119563263|XP_037732506.1|DSUP	LOC6538121|XP_002098656.3|DYAK
OG0010112	LOC119563477|XP_037732829.1|DSUP	LOC6536936|XP_002097505.1|DYAK
OG0010113	LOC119556535|XP_037724743.1|DSUP	LOC6525506|XP_002101341.1|DYAK
OG0010114	LOC119557322|XP_037725972.1|DSUP	LOC6524180|XP_002100043.3|DYAK
OG0010115	LOC119555901|XP_037723519.1|DSUP	LOC6524174|XP_002100037.1|DYAK
OG0010116	LOC119557747|XP_037726562.1|DSUP	LOC6525394|XP_039232013.1|DYAK
OG0010117	LOC119557521|XP_037726223.1|DSUP	LOC6526082|XP_002101899.1|DYAK
OG0010118	LOC119556515|XP_037724715.1|DSUP	LOC6524294|XP_015045592.1|DYAK
OG0010119	LOC119557123|XP_037725635.1|DSUP	LOC26534724|XP_039228152.1|DYAK
OG0010120	LOC119556134|XP_037723950.1|DSUP	LOC6525228|XP_002101066.1|DYAK
OG0010121	LOC119557440|XP_037726130.1|DSUP	LOC6525761|XP_039233275.1|DYAK
OG0010122	LOC119558022|XP_037727077.1|DSUP	LOC6524660|XP_002100517.1|DYAK
OG0010123	LOC119557115|XP_037725622.1|DSUP	LOC6524700|XP_002100544.2|DYAK
OG0010125	LOC119557657|XP_037726439.1|DSUP	LOC6525949|XP_002101769.2|DYAK
OG0010126	LOC119548606|XP_037711892.1|DSUP	LOC6528254|XP_039227434.1|DYAK
OG0010127	LOC119548031|XP_037711033.1|DSUP	LOC6527882|XP_002088954.1|DYAK
OG0010128	LOC119547887|XP_037710852.1|DSUP	LOC6527877|XP_002088949.3|DYAK
OG0010129	LOC119548532|XP_037711755.1|DSUP	LOC6527488|XP_002088578.1|DYAK
OG0010130	LOC119548007|XP_037711000.1|DSUP	LOC6527816|XP_002088889.1|DYAK
OG0010131	LOC119548183|XP_037711226.1|DSUP	LOC6528223|XP_002089285.2|DYAK
OG0010132	LOC119546083|XP_037708088.1|DSUP	LOC6529716|XP_002090709.1|DYAK
OG0010133	LOC119546086|XP_037708092.1|DSUP	LOC6529715|XP_002090708.2|DYAK
OG0010134	LOC119546207|XP_037708271.1|DSUP	LOC6527890|XP_002088962.1|DYAK
OG0010135	LOC119547088|XP_037709715.1|DSUP	LOC6528130|XP_002089197.1|DYAK
OG0010136	LOC119547390|XP_037710166.1|DSUP	LOC6528132|XP_002089199.1|DYAK
OG0010137	LOC119562613|XP_037731766.1|DSUP	LOC6527115|XP_002088208.1|DYAK
OG0010138	LOC119546062|XP_037708059.1|DSUP	LOC26536042|XP_015052951.2|DYAK
OG0010139	LOC119548083|XP_037711097.1|DSUP	LOC6529858|XP_002090822.1|DYAK
OG0010140	LOC119547545|XP_037710372.1|DSUP	LOC6526545|XP_002087655.3|DYAK
OG0010141	LOC119547924|XP_037710892.1|DSUP	LOC6527205|XP_002088299.1|DYAK
OG0010142	LOC119547819|XP_037710771.1|DSUP	LOC6526422|XP_039227060.1|DYAK
OG0010143	LOC119546695|XP_037709101.1|DSUP	LOC6527296|XP_039227616.1|DYAK
OG0010144	LOC119548866|XP_037712422.1|DSUP	LOC6529452|XP_002090454.2|DYAK
OG0010145	LOC119547658|XP_037710534.1|DSUP	LOC6528139|XP_039226341.1|DYAK
OG0010146	LOC119548809|XP_037712322.1|DSUP	LOC6529235|XP_002090241.2|DYAK
OG0010147	LOC119546967|XP_037709541.1|DSUP	LOC6526788|XP_002087891.1|DYAK
OG0010148	LOC119548785|XP_037712278.1|DSUP	LOC6529412|XP_039229351.1|DYAK
OG0010149	LOC119547800|XP_037710745.1|DSUP	LOC6526463|XP_002087582.2|DYAK
OG0010150	LOC119547673|XP_037710559.1|DSUP	LOC6529567|XP_002090564.1|DYAK
OG0010151	LOC119548521|XP_037711740.1|DSUP	LOC26534937|XP_015052853.1|DYAK, LOC120321056|XP_039228277.1|DYAK
OG0010152	LOC119547623|XP_037710477.1|DSUP	LOC6527386|XP_002088478.1|DYAK
OG0010153	LOC119547325|XP_037710054.1|DSUP	LOC6529002|XP_002090034.1|DYAK
OG0010154	LOC119547404|XP_037710181.1|DSUP	LOC6529013|XP_002090045.2|DYAK
OG0010155	LOC119547861|XP_037710821.1|DSUP	LOC6529816|XP_002090798.1|DYAK
OG0010156	LOC119553471|XP_037719807.1|DSUP	LOC6532624|XP_002093368.1|DYAK
OG0010157	LOC119554647|XP_037721576.1|DSUP	LOC6533600|XP_002094308.1|DYAK
OG0010158	LOC119554546|XP_037721435.1|DSUP	LOC6533573|XP_002094283.1|DYAK
OG0010159	LOC119552852|XP_037718655.1|DSUP	LOC6533006|XP_002093741.1|DYAK
OG0010160	LOC119553693|XP_037720176.1|DSUP	LOC6532794|XP_002093532.2|DYAK
OG0010161	LOC119554079|XP_037720751.1|DSUP	LOC6535059|XP_002095723.1|DYAK
OG0010162	LOC119553493|XP_037719830.1|DSUP	LOC26534963|XP_015050636.1|DYAK
OG0010163	LOC119554952|XP_037722000.1|DSUP	LOC6539774|XP_002086660.3|DYAK
OG0010164	LOC119554274|XP_037721054.1|DSUP	LOC6533660|XP_002094366.1|DYAK
OG0010165	LOC119554253|XP_037721018.1|DSUP	LOC6533188|XP_002093914.1|DYAK
OG0010166	LOC119552887|XP_037718722.1|DSUP	LOC6532529|XP_002093275.2|DYAK
OG0010167	LOC119555359|XP_037722625.1|DSUP	LOC6532543|XP_002093289.1|DYAK
OG0010168	LOC119552613|XP_037718205.1|DSUP	LOC26536210|XP_015051051.1|DYAK
OG0010169	LOC119555078|XP_037722219.1|DSUP	LOC6533745|XP_039230619.1|DYAK
OG0010170	LOC119553765|XP_037720300.1|DSUP	LOC6534223|XP_002094905.1|DYAK
OG0010171	LOC119553815|XP_037720363.1|DSUP	LOC6534224|XP_002094906.1|DYAK
OG0010172	LOC119554449|XP_037721288.1|DSUP	LOC6539567|XP_002086458.1|DYAK
OG0010173	LOC119550090|XP_037714498.1|DSUP	LOC6530050|XP_002090996.1|DYAK
OG0010174	LOC119551115|XP_037716224.1|DSUP	LOC6530569|XP_002091482.1|DYAK
OG0010175	LOC119550678|XP_037715465.1|DSUP	LOC6530546|XP_002091461.1|DYAK
OG0010176	LOC119551487|XP_037716778.1|DSUP	LOC6530542|XP_002091457.1|DYAK
OG0010177	LOC119550046|XP_037714427.1|DSUP	LOC6528443|XP_002089489.2|DYAK
OG0010178	LOC119551078|XP_037716169.1|DSUP	LOC6531404|XP_002092207.1|DYAK
OG0010179	LOC119552601|XP_037718190.1|DSUP	LOC6540532|XP_039230741.1|DYAK
OG0010180	LOC119554378|XP_037721187.1|DSUP	LOC6534999|XP_002095669.1|DYAK
OG0010181	LOC119553641|XP_037720047.1|DSUP	LOC6535131|XP_002095793.1|DYAK
OG0010182	LOC119551287|XP_037716485.1|DSUP	LOC26534869|XP_039228099.1|DYAK
OG0010183	LOC119550579|XP_037715299.1|DSUP	LOC6530737|XP_002091627.1|DYAK
OG0010184	LOC119551651|XP_037717015.1|DSUP	LOC26536180|XP_015052955.1|DYAK
OG0010185	LOC119550303|XP_037714831.1|DSUP	LOC6530376|XP_015051952.1|DYAK
OG0010186	LOC119553630|XP_037720028.1|DSUP	LOC6534136|XP_002094820.1|DYAK
OG0010187	LOC119549952|XP_037714264.1|DSUP	LOC6529338|XP_002090343.1|DYAK
OG0010188	LOC119550436|XP_037715035.1|DSUP	LOC6531422|XP_015051322.1|DYAK
OG0010189	LOC119551407|XP_037716672.1|DSUP	LOC6530059|XP_039228906.1|DYAK
OG0010190	LOC119551535|XP_037716853.1|DSUP	LOC6529290|XP_002090295.1|DYAK
OG0010191	LOC119550246|XP_037714748.1|DSUP	LOC6529313|XP_002090318.1|DYAK
OG0010192	LOC119550853|XP_037715750.1|DSUP	LOC26536364|XP_015051123.1|DYAK
OG0010193	LOC119549976|XP_037714303.1|DSUP	LOC6528430|XP_002089476.1|DYAK
OG0010194	LOC119554091|XP_037720767.1|DSUP	LOC6533707|XP_002094412.1|DYAK
OG0010195	LOC119554023|XP_037720667.1|DSUP	LOC6533703|XP_002094408.1|DYAK
OG0010196	LOC119552014|XP_037717676.1|DSUP	LOC6532087|XP_002092864.2|DYAK
OG0010197	LOC119551467|XP_037716748.1|DSUP	LOC6530026|XP_002090972.2|DYAK
OG0010198	LOC119551036|XP_037716073.1|DSUP	LOC6531271|XP_002092080.2|DYAK
OG0010199	LOC119551117|XP_037716228.1|DSUP	LOC6530691|XP_002091582.1|DYAK
OG0010200	LOC119549946|XP_037714255.1|DSUP	LOC6531675|XP_002092466.1|DYAK
OG0010201	LOC119551271|XP_037716459.1|DSUP	LOC6532046|XP_002092823.1|DYAK
OG0010202	LOC119550191|XP_037714660.1|DSUP	LOC6530822|XP_002091705.1|DYAK
OG0010203	LOC119551931|XP_037717510.1|DSUP	LOC6530615|XP_002091528.1|DYAK
OG0010204	LOC119550909|XP_037715826.1|DSUP	LOC6530477|XP_002091392.1|DYAK
OG0010205	LOC119551136|XP_037716254.1|DSUP	LOC6531582|XP_002092380.1|DYAK
OG0010206	LOC119551138|XP_037716256.1|DSUP	LOC6530513|XP_002091428.2|DYAK
OG0010207	LOC119550175|XP_037714638.1|DSUP	LOC6530421|XP_002091337.1|DYAK
OG0010208	LOC119549177|XP_037712906.1|DSUP	LOC6528807|XP_002089839.1|DYAK
OG0010209	LOC119549178|XP_037712907.1|DSUP	LOC6528808|XP_002089840.1|DYAK
OG0010210	LOC119551372|XP_037716622.1|DSUP	LOC6529343|XP_002090348.2|DYAK
OG0010211	LOC119551991|XP_037717640.1|DSUP	LOC6531706|XP_002092497.1|DYAK
OG0010212	LOC119551119|XP_037716231.1|DSUP	LOC6530537|XP_002091452.1|DYAK
OG0010213	LOC119550685|XP_037715476.1|DSUP	LOC6530534|XP_002091449.1|DYAK
OG0010214	LOC119549297|XP_037713181.1|DSUP	LOC6530527|XP_002091442.3|DYAK
OG0010215	LOC119551492|XP_037716787.1|DSUP	LOC6530901|XP_002091753.1|DYAK
OG0010216	LOC119550745|XP_037715593.1|DSUP	LOC6530157|XP_002091099.1|DYAK
OG0010217	LOC119550792|XP_037715652.1|DSUP	LOC6531799|XP_002092586.1|DYAK
OG0010218	LOC119550447|XP_037715051.1|DSUP	LOC6531795|XP_002092582.1|DYAK
OG0010219	LOC119550697|XP_037715491.1|DSUP	LOC6531779|XP_002092566.1|DYAK
OG0010220	LOC119551977|XP_037717619.1|DSUP	LOC6531344|XP_002092148.1|DYAK
OG0010221	LOC119551975|XP_037717617.1|DSUP	LOC6531342|XP_002092146.2|DYAK
OG0010222	LOC119549372|XP_037713335.1|DSUP	LOC6529875|XP_002090832.1|DYAK
OG0010223	LOC119549370|XP_037713331.1|DSUP	LOC6530331|XP_002091258.2|DYAK
OG0010224	LOC119550408|XP_037714995.1|DSUP	LOC6530205|XP_002091143.1|DYAK
OG0010225	LOC119557423|XP_037726106.1|DSUP	LOC6536766|XP_002097338.2|DYAK
OG0010226	LOC119560462|XP_037729850.1|DSUP	LOC6539851|XP_002086735.3|DYAK
OG0010227	LOC119559807|XP_037728819.1|DSUP	LOC26536268|XP_039232467.1|DYAK
OG0010228	LOC119560330|XP_037729648.1|DSUP	LOC6539847|XP_002086728.1|DYAK
OG0010229	LOC119560448|XP_037729822.1|DSUP	LOC6535662|XP_002096290.1|DYAK
OG0010230	LOC119560526|XP_037729930.1|DSUP	LOC6535666|XP_002096294.1|DYAK
OG0010231	LOC119560579|XP_037730034.1|DSUP	LOC6538874|XP_002099378.2|DYAK
OG0010232	LOC119550552|XP_037715261.1|DSUP	LOC26535266|XP_015048020.1|DYAK
OG0010233	LOC119559916|XP_037729021.1|DSUP	LOC6537753|XP_002098294.1|DYAK
OG0010234	LOC119560725|XP_037730270.1|DSUP	LOC26534506|XP_015048069.1|DYAK
OG0010235	LOC119553111|XP_037719219.1|DSUP	LOC6538023|XP_002098558.1|DYAK
OG0010236	LOC119554063|XP_037720736.1|DSUP	LOC6537979|XP_002098516.2|DYAK
OG0010237	LOC119560340|XP_037729664.1|DSUP	LOC6539061|XP_002099563.1|DYAK
OG0010238	LOC119563373|XP_037732652.1|DSUP	LOC6538469|XP_002098993.1|DYAK
OG0010239	LOC119560900|XP_037730525.1|DSUP	LOC6537696|XP_002098241.1|DYAK
OG0010240	LOC119548322|XP_037711431.1|DSUP	LOC6528179|XP_002089242.1|DYAK
OG0010241	LOC119560054|XP_037729288.1|DSUP	LOC26535575|XP_015047968.1|DYAK
OG0010242	LOC119557127|XP_037725642.1|DSUP	LOC6538642|XP_002099162.1|DYAK
OG0010243	LOC119557934|XP_037726877.1|DSUP	LOC6539011|XP_015049164.1|DYAK
OG0010244	LOC119553444|XP_037719766.1|DSUP	LOC6536656|XP_002097228.1|DYAK
OG0010245	LOC119560907|XP_037730538.1|DSUP	LOC6535454|XP_002096095.2|DYAK
OG0010246	LOC119560600|XP_037730056.1|DSUP	LOC6536971|XP_002097540.1|DYAK
OG0010247	LOC119556400|XP_037724509.1|DSUP	LOC6537899|XP_002098440.1|DYAK
OG0010248	LOC119546459|XP_037708670.1|DSUP	LOC26535518|XP_015048360.1|DYAK
OG0010249	LOC119556026|XP_037723736.1|DSUP	LOC6537403|XP_015048332.1|DYAK
OG0010250	LOC119546752|XP_037709202.1|DSUP	LOC6536891|XP_002097460.2|DYAK
OG0010251	LOC119559781|XP_037728791.1|DSUP	LOC6535837|XP_002096458.2|DYAK
OG0010252	LOC119554043|XP_037720704.1|DSUP	LOC6537421|XP_002097977.1|DYAK
OG0010253	LOC119551173|XP_037716299.1|DSUP	LOC6531856|XP_002092643.1|DYAK
OG0010254	LOC119558633|XP_037727966.1|DSUP, LOC119549469|XP_037713499.1|DSUP, LOC119558714|XP_037727984.1|DSUP	LOC6531834|XP_002092621.1|DYAK
OG0010255	LOC119556978|XP_037725424.1|DSUP	LOC6525057|XP_002100896.1|DYAK
OG0010256	LOC119559048|XP_037728107.1|DSUP, LOC119558391|XP_037727847.1|DSUP	LOC26536351|XP_015048564.2|DYAK
