Orthogroup	DSUP.longest_only	AAEG.longest_only
OG0006191	LOC119547113|XP_037709754.1|DSUP	LOC5574533|XP_021694480.1|AAEG
OG0006192	LOC119556493|XP_037724680.1|DSUP	LOC5574528|XP_001655180.1|AAEG
OG0006193	LOC119556187|XP_037724058.1|DSUP	LOC5574522|XP_001655173.1|AAEG
OG0006194	LOC119556444|XP_037724606.1|DSUP	LOC5572377|XP_001660334.1|AAEG
OG0006195	LOC119556067|XP_037723808.1|DSUP	LOC5572378|XP_001660333.1|AAEG
OG0006196	LOC119560700|XP_037730215.1|DSUP	LOC5572036|XP_021694489.1|AAEG
OG0006197	LOC119562965|XP_037732072.1|DSUP	LOC5572033|XP_021694494.1|AAEG
OG0006198	LOC119557334|XP_037725984.1|DSUP	LOC5572028|XP_021694514.1|AAEG
OG0006199	LOC119546906|XP_037709464.1|DSUP	LOC5572024|XP_001660130.1|AAEG
OG0006200	LOC119563209|XP_037732433.1|DSUP	LOC5574332|XP_021694631.1|AAEG
OG0006201	LOC119558370|XP_037727811.1|DSUP	LOC23687935|XP_021694662.1|AAEG
OG0006202	LOC119558369|XP_037727809.1|DSUP	LOC5569474|XP_001658560.1|AAEG
OG0006203	LOC119555887|XP_037723477.1|DSUP	LOC5569475|XP_021694672.1|AAEG
OG0006204	LOC119563006|XP_037732123.1|DSUP	LOC5569478|XP_021694694.1|AAEG
OG0006205	LOC119556319|XP_037724334.1|DSUP	LOC5574647|XP_001661571.1|AAEG
OG0006206	LOC119557545|XP_037726246.1|DSUP	LOC5564249|XP_001648600.1|AAEG
OG0006207	LOC119548814|XP_037712335.1|DSUP	LOC5564252|XP_021694709.1|AAEG
OG0006208	LOC119552673|XP_037718310.1|DSUP	LOC5564219|XP_021694708.1|AAEG
OG0006209	LOC119556842|XP_037725241.1|DSUP	LOC110680804|XP_021712271.1|AAEG, LOC5574717|XP_001655297.2|AAEG
OG0006210	LOC119557804|XP_037726636.1|DSUP	LOC5578809|XP_021694724.1|AAEG
OG0006211	LOC119548172|XP_037711213.1|DSUP	LOC5578729|XP_021694733.1|AAEG
OG0006212	LOC119548171|XP_037711211.1|DSUP	LOC5578727|XP_021694734.1|AAEG
OG0006213	LOC119560775|XP_037730328.1|DSUP	LOC110681277|XP_021712737.1|AAEG, LOC110674366|XP_021694338.1|AAEG
OG0006214	LOC119556305|XP_037724315.1|DSUP	LOC5564724|XP_001649065.1|AAEG
OG0006215	LOC119556832|XP_037725218.1|DSUP	LOC5576538|XP_021694801.1|AAEG
OG0006216	LOC119559176|XP_037728168.1|DSUP	LOC5567107|XP_001651485.1|AAEG
OG0006217	LOC119557182|XP_037725724.1|DSUP	LOC5572314|XP_021694825.1|AAEG
OG0006218	LOC119546442|XP_037708645.1|DSUP	LOC5579242|XP_021694828.1|AAEG
OG0006219	LOC119556986|XP_037725443.1|DSUP	LOC5574750|XP_021694834.1|AAEG
OG0006220	LOC119554981|XP_037722041.1|DSUP	LOC5577045|XP_001663141.2|AAEG
OG0006221	LOC119563218|XP_037732443.1|DSUP	LOC5565087|XP_001649427.2|AAEG
OG0006222	LOC119552973|XP_037718919.1|DSUP	LOC110674796|XP_021694846.1|AAEG
OG0006223	LOC119556190|XP_037724061.1|DSUP	LOC5564286|XP_001648636.2|AAEG
OG0006224	LOC119558323|XP_037727663.1|DSUP	LOC5566787|XP_021694862.1|AAEG
OG0006225	LOC119557371|XP_037726038.1|DSUP	LOC5564667|XP_021694871.1|AAEG
OG0006226	LOC119550245|XP_037714747.1|DSUP	LOC5580072|XP_001654818.1|AAEG
OG0006227	LOC119557026|XP_037725494.1|DSUP	LOC5580071|XP_001654812.1|AAEG
OG0006228	LOC119549023|XP_037712624.1|DSUP	LOC5580062|XP_001654808.1|AAEG
OG0006229	LOC119557231|XP_037725879.1|DSUP	LOC5578710|XP_021694900.1|AAEG
OG0006230	LOC119555847|XP_037723404.1|DSUP	LOC5578281|XP_021694910.1|AAEG
OG0006231	LOC119558193|XP_037727402.1|DSUP	LOC110675165|XP_021695245.1|AAEG, LOC5569245|XP_021694914.1|AAEG
OG0006232	LOC119556487|XP_037724670.1|DSUP	LOC5573728|XP_001661035.2|AAEG
OG0006233	LOC119556565|XP_037724789.1|DSUP	LOC5573727|XP_021694936.1|AAEG
OG0006234	LOC119557574|XP_037726298.1|DSUP	LOC5570517|XP_001659205.1|AAEG
OG0006235	LOC119556394|XP_037724498.1|DSUP	LOC5568336|XP_021694950.1|AAEG
OG0006236	LOC119562363|XP_037731454.1|DSUP, LOC119556071|XP_037723814.1|DSUP	LOC23687501|XP_011493011.1|AAEG
OG0006237	LOC119556320|XP_037724335.1|DSUP	LOC5564076|XP_021694973.1|AAEG
OG0006238	LOC119557008|XP_037725467.1|DSUP	LOC5574725|XP_021694985.1|AAEG
OG0006239	LOC119558916|XP_037728046.1|DSUP	LOC5579033|XP_021694991.1|AAEG
OG0006240	LOC119545638|XP_037707277.1|DSUP	LOC5579034|XP_021694992.1|AAEG
OG0006241	LOC119557573|XP_037726296.1|DSUP	LOC5579269|XP_001647577.1|AAEG
OG0006242	LOC119555867|XP_037723448.1|DSUP, LOC119555869|XP_037723450.1|DSUP	LOC5577194|XP_021695013.1|AAEG
OG0006243	LOC119560776|XP_037730329.1|DSUP	LOC5564018|XP_021695017.1|AAEG
OG0006244	LOC119563042|XP_037732174.1|DSUP	LOC110674839|XP_021695039.1|AAEG
OG0006245	LOC119559897|XP_037728984.1|DSUP	LOC5571724|XP_021695068.1|AAEG
OG0006246	LOC119558290|XP_037727603.1|DSUP	LOC5566751|XP_001651159.1|AAEG
OG0006247	LOC119549211|XP_037712992.1|DSUP	LOC5573032|XP_021695105.1|AAEG
OG0006248	LOC119562964|XP_037732068.1|DSUP	LOC5576759|XP_021695123.1|AAEG
OG0006249	LOC119546572|XP_037708893.1|DSUP	LOC5576924|XP_021695160.1|AAEG
OG0006250	LOC119556447|XP_037724614.1|DSUP	LOC5568027|XP_021695522.1|AAEG
OG0006251	LOC119563295|XP_037732550.1|DSUP	LOC5579467|XP_021693196.1|AAEG
OG0006252	LOC119559975|XP_037729140.1|DSUP	LOC5578380|XP_021693622.1|AAEG
OG0006253	LOC119558289|XP_037727602.1|DSUP	LOC5573035|XP_021693722.1|AAEG
OG0006254	LOC119546761|XP_037709234.1|DSUP	LOC5579004|XP_021695716.1|AAEG
OG0006255	LOC119549078|XP_037712719.1|DSUP	LOC110675593|XP_021696708.1|AAEG, LOC5578999|XP_021696520.1|AAEG
OG0006256	LOC119555811|XP_037723357.1|DSUP	LOC110681301|XP_021712751.1|AAEG, LOC110675740|XP_021697182.1|AAEG
OG0006257	LOC119556121|XP_037723935.1|DSUP	LOC5565025|XP_021697607.1|AAEG
OG0006258	LOC119556266|XP_037724243.1|DSUP	LOC5565023|XP_021697735.1|AAEG
OG0006259	LOC119560896|XP_037730521.1|DSUP	LOC5569197|XP_021699670.1|AAEG
OG0006260	LOC119556123|XP_037723937.1|DSUP	LOC5566776|XP_021700021.1|AAEG
OG0006261	LOC119546763|XP_037709238.1|DSUP	LOC5566775|XP_001651184.2|AAEG
OG0006262	LOC119557374|XP_037726046.1|DSUP	LOC5566773|XP_001651182.2|AAEG
OG0006263	LOC119556720|XP_037725046.1|DSUP	LOC5566772|XP_001651180.1|AAEG
OG0006264	LOC119555909|XP_037723529.1|DSUP	LOC5566770|XP_021701011.1|AAEG
OG0006265	LOC119548995|XP_037712530.1|DSUP	LOC5566768|XP_021701317.1|AAEG
OG0006266	LOC119558011|XP_037727048.1|DSUP	LOC5566778|XP_001651175.2|AAEG
OG0006267	LOC119556215|XP_037724123.1|DSUP	LOC5566766|XP_001651173.2|AAEG
OG0006268	LOC119549635|XP_037713750.1|DSUP	LOC5569486|XP_001658571.2|AAEG
OG0006269	LOC119563217|XP_037732442.1|DSUP	LOC5573512|XP_001660915.1|AAEG
OG0006270	LOC119557289|XP_037725908.1|DSUP	LOC5573519|XP_001660912.2|AAEG, LOC110680671|XP_021712154.1|AAEG
OG0006271	LOC119560406|XP_037729771.1|DSUP	LOC5568404|XP_001658056.1|AAEG
OG0006272	LOC119556474|XP_037724652.1|DSUP	LOC5570650|XP_001659245.1|AAEG
OG0006273	LOC119551346|XP_037716590.1|DSUP	LOC5570654|XP_001659249.1|AAEG
OG0006274	LOC119557690|XP_037726489.1|DSUP	LOC5574016|XP_001661110.2|AAEG
OG0006275	LOC119556735|XP_037725068.1|DSUP	LOC110679564|XP_021710277.1|AAEG, LOC5564965|XP_021710653.1|AAEG
OG0006276	LOC119552702|XP_037718371.1|DSUP	LOC110681430|XP_021712864.1|AAEG, LOC5571991|XP_001660095.2|AAEG
OG0006277	LOC119560461|XP_037729848.1|DSUP	LOC5571977|XP_001660079.2|AAEG
OG0006278	LOC119556818|XP_037725196.1|DSUP	LOC5579136|XP_001664229.2|AAEG
OG0006279	LOC119556019|XP_037723722.1|DSUP	LOC5576072|XP_021713191.1|AAEG, LOC5576066|XP_021713140.1|AAEG
OG0006280	LOC119558095|XP_037727234.1|DSUP	LOC5564154|XP_021713278.1|AAEG
OG0006281	LOC119558094|XP_037727233.1|DSUP	LOC5564153|XP_001648484.2|AAEG
OG0006282	LOC119556373|XP_037724468.1|DSUP	LOC5573487|XP_021713334.1|AAEG
OG0006283	LOC119561802|XP_037731213.1|DSUP	LOC5564534|XP_021713347.1|AAEG
OG0006284	LOC119552957|XP_037718868.1|DSUP	LOC5564532|XP_001648875.1|AAEG
OG0006285	LOC119559759|XP_037728758.1|DSUP	LOC5580024|XP_001653907.2|AAEG
OG0006286	LOC119563388|XP_037732671.1|DSUP	LOC5580026|XP_021713401.1|AAEG
OG0006287	LOC119557907|XP_037726841.1|DSUP	LOC5570123|XP_021693098.1|AAEG
OG0006288	LOC119563501|XP_037732870.1|DSUP	LOC5570124|XP_021693114.1|AAEG
OG0006289	LOC119563514|XP_037732890.1|DSUP	LOC5569752|XP_001652976.1|AAEG
OG0006290	LOC119558087|XP_037727210.1|DSUP	LOC5569750|XP_021693568.1|AAEG
OG0006291	LOC119548301|XP_037711397.1|DSUP	LOC5570747|XP_021693712.1|AAEG
OG0006292	LOC119555947|XP_037723581.1|DSUP	LOC5578392|XP_021694023.1|AAEG
OG0006293	LOC119552926|XP_037718797.1|DSUP	LOC110674241|XP_021694157.1|AAEG
OG0006294	LOC119556186|XP_037724056.1|DSUP	LOC110680398|XP_021711896.1|AAEG, LOC5572787|XP_021694297.1|AAEG
OG0006295	LOC119556632|XP_037724885.1|DSUP	LOC5572391|XP_001654045.2|AAEG
OG0006296	LOC119558295|XP_037727614.1|DSUP	LOC5572395|XP_021694382.1|AAEG
OG0006297	LOC119558082|XP_037727192.1|DSUP	LOC110674718|XP_021694472.1|AAEG
OG0006298	LOC119557635|XP_037726397.1|DSUP	LOC5564150|XP_021694510.1|AAEG
OG0006299	LOC119556679|XP_037724973.1|DSUP	LOC5564151|XP_021694519.1|AAEG
OG0006300	LOC119557053|XP_037725528.1|DSUP	LOC5578291|XP_001663817.1|AAEG
OG0006301	LOC119556321|XP_037724336.1|DSUP	LOC5574147|XP_001661213.2|AAEG
OG0006302	LOC119556018|XP_037723720.1|DSUP	LOC5569551|XP_021695167.1|AAEG
OG0006303	LOC119549255|XP_037713089.1|DSUP	LOC5565400|XP_001649725.2|AAEG, LOC110675150|XP_021695225.1|AAEG
OG0006304	LOC119548421|XP_037711592.1|DSUP	LOC5578884|XP_021695292.1|AAEG, LOC5569569|XP_021712700.1|AAEG
OG0006305	LOC119548624|XP_037711931.1|DSUP	LOC5578888|XP_021695333.1|AAEG
OG0006306	LOC119546924|XP_037709510.1|DSUP	LOC5563948|XP_021695343.1|AAEG
OG0006307	LOC119545669|XP_037707324.1|DSUP	LOC5563947|XP_021695396.1|AAEG
OG0006308	LOC119556159|XP_037723988.1|DSUP	LOC110675293|XP_021695488.1|AAEG
OG0006309	LOC119555928|XP_037723554.1|DSUP	LOC5574253|XP_021695648.1|AAEG
OG0006310	LOC119560362|XP_037729694.1|DSUP	LOC5574257|XP_021695746.1|AAEG
OG0006311	LOC119556527|XP_037724732.1|DSUP	LOC5569922|XP_001658821.2|AAEG
OG0006312	LOC119557041|XP_037725514.1|DSUP	LOC5569925|XP_021695873.1|AAEG
OG0006313	LOC119556464|XP_037724639.1|DSUP	LOC5569926|XP_001658823.2|AAEG
OG0006314	LOC119557517|XP_037726218.1|DSUP	LOC5576024|XP_001662362.1|AAEG
OG0006315	LOC119562581|XP_037731735.1|DSUP	LOC5566493|XP_001650886.2|AAEG
OG0006316	LOC119556284|XP_037724265.1|DSUP	LOC5571323|XP_021696697.1|AAEG
OG0006317	LOC119557801|XP_037726632.1|DSUP	LOC5571322|XP_001653610.1|AAEG
OG0006318	LOC119555950|XP_037723588.1|DSUP	LOC5570448|XP_021696888.1|AAEG
OG0006319	LOC119550422|XP_037715014.1|DSUP	LOC5564010|XP_021697066.1|AAEG
OG0006320	LOC119557881|XP_037726809.1|DSUP	LOC5564829|XP_021697212.1|AAEG
OG0006321	LOC119556133|XP_037723949.1|DSUP	LOC5576595|XP_001656178.2|AAEG
OG0006322	LOC119558117|XP_037727276.1|DSUP	LOC5576592|XP_001656173.1|AAEG
OG0006323	LOC119556552|XP_037724764.1|DSUP	LOC5576586|XP_021697461.1|AAEG
OG0006324	LOC119558260|XP_037727534.1|DSUP	LOC5574996|XP_021697597.1|AAEG
OG0006325	LOC119562865|XP_037731907.1|DSUP	LOC5574988|XP_021697667.1|AAEG
OG0006326	LOC119554206|XP_037720936.1|DSUP	LOC5574986|XP_001655459.2|AAEG
OG0006327	LOC119563066|XP_037732208.1|DSUP	LOC5574983|XP_001655456.2|AAEG
OG0006328	LOC119545716|XP_037707453.1|DSUP	LOC5574982|XP_021697717.1|AAEG
OG0006329	LOC119558365|XP_037727799.1|DSUP	LOC5574971|XP_021697845.1|AAEG
OG0006330	LOC119551192|XP_037716325.1|DSUP	LOC5577024|XP_021698112.1|AAEG
OG0006331	LOC119556477|XP_037724657.1|DSUP	LOC5572545|XP_001660477.2|AAEG
OG0006332	LOC119557174|XP_037725707.1|DSUP	LOC5572540|XP_001660476.2|AAEG
OG0006333	LOC119556686|XP_037724987.1|DSUP	LOC5572543|XP_021698170.1|AAEG
OG0006334	LOC119557105|XP_037725610.1|DSUP	LOC5572548|XP_021698233.1|AAEG
OG0006335	LOC119563017|XP_037732139.1|DSUP	LOC5566388|XP_021698878.1|AAEG
OG0006336	LOC119556853|XP_037725252.1|DSUP	LOC5572011|XP_021698892.1|AAEG
OG0006337	LOC119556343|XP_037724370.1|DSUP	LOC5580122|XP_021699339.1|AAEG
OG0006338	LOC119560944|XP_037730610.1|DSUP	LOC5567929|XP_001651968.2|AAEG
OG0006339	LOC119557295|XP_037725924.1|DSUP	LOC5580055|XP_021699699.1|AAEG
OG0006340	LOC119557308|XP_037725948.1|DSUP	LOC5580058|XP_011493555.1|AAEG
OG0006341	LOC119556041|XP_037723758.1|DSUP	LOC5580070|XP_001654823.1|AAEG
OG0006342	LOC119557199|XP_037725780.1|DSUP	LOC5576247|XP_021699775.1|AAEG
OG0006343	LOC119556606|XP_037724847.1|DSUP	LOC5569694|XP_001658675.2|AAEG
OG0006344	LOC119556550|XP_037724762.1|DSUP	LOC5568097|XP_021699868.1|AAEG
OG0006346	LOC119557171|XP_037725708.1|DSUP	LOC5564392|XP_001648745.1|AAEG
OG0006347	LOC119547652|XP_037710526.1|DSUP	LOC5564399|XP_021700076.1|AAEG
OG0006348	LOC119557496|XP_037726195.1|DSUP	LOC23687419|XP_021700400.1|AAEG
OG0006349	LOC119558013|XP_037727050.1|DSUP	LOC5576477|XP_021700521.1|AAEG
OG0006350	LOC119552751|XP_037718470.1|DSUP	LOC5576483|XP_001662676.2|AAEG
OG0006351	LOC119556503|XP_037724692.1|DSUP	LOC5576486|XP_001662679.2|AAEG
OG0006352	LOC119550038|XP_037714402.1|DSUP	LOC5576487|XP_001662680.2|AAEG
OG0006353	LOC119563150|XP_037732337.1|DSUP	LOC5575639|XP_021700696.1|AAEG
OG0006354	LOC119549085|XP_037712733.1|DSUP	LOC5570714|XP_021700801.1|AAEG
OG0006355	LOC119558109|XP_037727262.1|DSUP	LOC5570702|XP_021700994.1|AAEG
OG0006356	LOC119555978|XP_037723636.1|DSUP	LOC5571573|XP_001653710.2|AAEG
OG0006357	LOC119558063|XP_037727148.1|DSUP	LOC5571574|XP_021701329.1|AAEG
OG0006358	LOC119554237|XP_037720999.1|DSUP	LOC5567106|XP_001651492.1|AAEG
OG0006359	LOC119546135|XP_037708171.1|DSUP	LOC5567104|XP_021701584.1|AAEG
OG0006360	LOC119556538|XP_037724745.1|DSUP	LOC5567102|XP_021701592.1|AAEG
OG0006361	LOC119560868|XP_037730468.1|DSUP	LOC5565274|XP_001649600.2|AAEG
OG0006362	LOC119556559|XP_037724781.1|DSUP	LOC5565253|XP_021701766.1|AAEG
OG0006363	LOC119556000|XP_037723660.1|DSUP	LOC5564185|XP_001648523.2|AAEG
OG0006364	LOC119547508|XP_037710328.1|DSUP	LOC5567564|XP_001657555.2|AAEG
OG0006365	LOC119556713|XP_037725039.1|DSUP	LOC5567562|XP_021702952.1|AAEG
OG0006366	LOC119556731|XP_037725061.1|DSUP	LOC5567558|XP_021702974.1|AAEG
OG0006367	LOC119558119|XP_037727277.1|DSUP	LOC110681435|XP_021712879.1|AAEG, LOC5568687|XP_021703023.1|AAEG
OG0006368	LOC119559468|XP_037728508.1|DSUP	LOC5568679|XP_001658089.1|AAEG
OG0006369	LOC119562635|XP_037731794.1|DSUP	LOC5568680|XP_021703108.1|AAEG
OG0006370	LOC119557787|XP_037726615.1|DSUP	LOC5576891|XP_021703357.1|AAEG
OG0006371	LOC119563200|XP_037732418.1|DSUP	LOC5576876|XP_001662974.1|AAEG
OG0006372	LOC119563245|XP_037732482.1|DSUP	LOC5576871|XP_021703551.1|AAEG
OG0006373	LOC119557275|XP_037725889.1|DSUP	LOC5575874|XP_021703663.1|AAEG
OG0006374	LOC119558169|XP_037727360.1|DSUP	LOC5573561|XP_001660932.2|AAEG
OG0006375	LOC119556080|XP_037723860.1|DSUP	LOC5564049|XP_021703880.1|AAEG
OG0006376	LOC119558113|XP_037727266.1|DSUP	LOC5564048|XP_021703893.1|AAEG
OG0006377	LOC119556036|XP_037723752.1|DSUP	LOC5564055|XP_001648371.1|AAEG
OG0006378	LOC119563103|XP_037732271.1|DSUP	LOC5564041|XP_001648374.1|AAEG
OG0006379	LOC119556433|XP_037724589.1|DSUP	LOC5564052|XP_001648386.2|AAEG
OG0006380	LOC119556864|XP_037725264.1|DSUP	LOC5579306|XP_001647614.2|AAEG
OG0006381	LOC119557884|XP_037726813.1|DSUP	LOC5571507|XP_021704110.1|AAEG
OG0006382	LOC119557036|XP_037725511.1|DSUP	LOC5571505|XP_021704117.1|AAEG
OG0006383	LOC119556761|XP_037725112.1|DSUP	LOC5579338|XP_021704112.1|AAEG
OG0006384	LOC119556764|XP_037725117.1|DSUP	LOC5571500|XP_001659750.2|AAEG
OG0006385	LOC119549025|XP_037712636.1|DSUP	LOC5571497|XP_001659747.2|AAEG
OG0006386	LOC119548054|XP_037711064.1|DSUP	LOC5571495|XP_001659745.2|AAEG
OG0006387	LOC119553041|XP_037719038.1|DSUP	LOC5571492|XP_001659742.2|AAEG
OG0006388	LOC119557103|XP_037725608.1|DSUP	LOC5580104|XP_021704389.1|AAEG
OG0006389	LOC119557104|XP_037725609.1|DSUP	LOC5580117|XP_021704405.1|AAEG
OG0006390	LOC119545790|XP_037707593.1|DSUP	LOC5572862|XP_001660621.2|AAEG
OG0006391	LOC119563296|XP_037732551.1|DSUP	LOC5575868|XP_021704753.1|AAEG
OG0006392	LOC119558050|XP_037727128.1|DSUP	LOC5577255|XP_021705012.1|AAEG
OG0006393	LOC119546772|XP_037709251.1|DSUP	LOC5579201|XP_001657324.1|AAEG
OG0006394	LOC119549369|XP_037713334.1|DSUP	LOC5578147|XP_001663718.1|AAEG
OG0006395	LOC119555602|XP_037723029.1|DSUP	LOC5578144|XP_001663714.2|AAEG
OG0006396	LOC119556271|XP_037724249.1|DSUP	LOC5565046|XP_001649414.2|AAEG
OG0006397	LOC119556879|XP_037725282.1|DSUP	LOC5565042|XP_021705270.1|AAEG
OG0006398	LOC119557270|XP_037725885.1|DSUP	LOC5565039|XP_001649398.2|AAEG
OG0006399	LOC119556143|XP_037723968.1|DSUP	LOC5565032|XP_001649389.2|AAEG
OG0006400	LOC119556142|XP_037723967.1|DSUP	LOC5565047|XP_001649385.2|AAEG
OG0006401	LOC119554732|XP_037721680.1|DSUP	LOC5565049|XP_021694261.1|AAEG
OG0006402	LOC119560939|XP_037730603.1|DSUP	LOC110677913|XP_021705581.1|AAEG
OG0006403	LOC119560997|XP_037730725.1|DSUP	LOC5565262|XP_001649612.2|AAEG
OG0006404	LOC119545691|XP_037707369.1|DSUP	LOC5565261|XP_021705657.1|AAEG
OG0006405	LOC119553196|XP_037719374.1|DSUP	LOC5576554|XP_021705756.1|AAEG
OG0006406	LOC119551156|XP_037716281.1|DSUP	LOC5576005|XP_001662347.2|AAEG
OG0006407	LOC119558252|XP_037727507.1|DSUP	LOC5576014|XP_001662348.2|AAEG, LOC110678003|XP_021706017.1|AAEG
OG0006408	LOC119556962|XP_037725397.1|DSUP	LOC5572170|XP_021706154.1|AAEG
OG0006409	LOC119557821|XP_037726689.1|DSUP	LOC110680525|XP_021712014.1|AAEG, LOC5575293|XP_001655672.2|AAEG
OG0006410	LOC119556351|XP_037724383.1|DSUP	LOC5569672|XP_001652937.1|AAEG
OG0006411	LOC119557939|XP_037726879.1|DSUP	LOC5569674|XP_001652936.2|AAEG
OG0006412	LOC119561125|XP_037730970.1|DSUP	LOC5564601|XP_001648949.2|AAEG
OG0006413	LOC119549386|XP_037713360.1|DSUP	LOC5566651|XP_021706607.1|AAEG
OG0006414	LOC119563141|XP_037732326.1|DSUP, LOC119560789|XP_037730345.1|DSUP	LOC5566638|XP_001651016.2|AAEG
OG0006415	LOC119557620|XP_037726367.1|DSUP	LOC110678372|XP_021706861.1|AAEG, LOC5568056|XP_021705352.1|AAEG
OG0006416	LOC119556572|XP_037724799.1|DSUP	LOC110678495|XP_021707149.1|AAEG
OG0006417	LOC119548859|XP_037712413.1|DSUP	LOC5577671|XP_021707516.1|AAEG
OG0006418	LOC119556063|XP_037723799.1|DSUP	LOC110678669|XP_021707543.1|AAEG
OG0006419	LOC119557888|XP_037726822.1|DSUP	LOC5578712|XP_001664017.2|AAEG
OG0006420	LOC119555456|XP_037722788.1|DSUP	LOC5578715|XP_021707890.1|AAEG
OG0006421	LOC119546990|XP_037709574.1|DSUP	LOC5565264|XP_001649608.2|AAEG
OG0006422	LOC119548893|XP_037712480.1|DSUP	LOC5564418|XP_021708064.1|AAEG
OG0006423	LOC119560974|XP_037730675.1|DSUP	LOC23687841|XP_011493522.1|AAEG
OG0006424	LOC119560977|XP_037730677.1|DSUP	LOC5572775|XP_001654177.1|AAEG
OG0006425	LOC119560278|XP_037729574.1|DSUP	LOC5572780|XP_001654178.2|AAEG
OG0006426	LOC119560277|XP_037729573.1|DSUP	LOC5572779|XP_021708158.1|AAEG
OG0006427	LOC119562900|XP_037731953.1|DSUP	LOC5580228|XP_001655936.1|AAEG
OG0006428	LOC119551140|XP_037716262.1|DSUP	LOC5576866|XP_021708395.1|AAEG
OG0006429	LOC119547322|XP_037710052.1|DSUP	LOC5578696|XP_001657095.2|AAEG
OG0006430	LOC119554277|XP_037721056.1|DSUP	LOC5568284|XP_021708752.1|AAEG
OG0006431	LOC119548637|XP_037711967.1|DSUP	LOC5570607|XP_021709327.1|AAEG
OG0006432	LOC119559861|XP_037728895.1|DSUP	LOC5570605|XP_021709391.1|AAEG
OG0006433	LOC119560499|XP_037729901.1|DSUP	LOC5574577|XP_021709421.1|AAEG
OG0006434	LOC119547455|XP_037710246.1|DSUP	LOC5574585|XP_001655209.2|AAEG
OG0006435	LOC119550264|XP_037714774.1|DSUP	LOC5574602|XP_001655214.2|AAEG
OG0006436	LOC119557477|XP_037726173.1|DSUP	LOC110679386|XP_021709561.1|AAEG
OG0006437	LOC119556687|XP_037724989.1|DSUP	LOC5574604|XP_021709565.1|AAEG, LOC110680584|XP_021712075.1|AAEG
OG0006438	LOC119548209|XP_037711271.1|DSUP	LOC5574595|XP_001655227.1|AAEG
OG0006439	LOC119555108|XP_037722263.1|DSUP	LOC5575887|XP_021709907.1|AAEG
OG0006440	LOC119555142|XP_037722301.1|DSUP	LOC110679488|XP_021709944.1|AAEG
OG0006441	LOC119560538|XP_037729954.1|DSUP	LOC5573864|XP_001654896.2|AAEG
OG0006442	LOC119562862|XP_037731904.1|DSUP	LOC5573865|XP_021710083.1|AAEG
OG0006443	LOC119559761|XP_037728764.1|DSUP	LOC5567419|XP_001657407.2|AAEG
OG0006444	LOC119554328|XP_037721124.1|DSUP	LOC5567402|XP_001657421.1|AAEG
OG0006445	LOC119553794|XP_037720334.1|DSUP	LOC5578528|XP_001663919.2|AAEG
OG0006446	LOC119551956|XP_037717583.1|DSUP	LOC5578527|XP_021710791.1|AAEG
OG0006447	LOC119563287|XP_037732540.1|DSUP	LOC5569452|XP_021710822.1|AAEG
OG0006448	LOC119563208|XP_037732432.1|DSUP	LOC5569458|XP_001658541.1|AAEG
OG0006449	LOC119563322|XP_037732585.1|DSUP	LOC110679696|XP_021710973.1|AAEG
OG0006450	LOC119547139|XP_037709781.1|DSUP	LOC5578686|XP_001657084.1|AAEG
OG0006451	LOC119558114|XP_037727268.1|DSUP	LOC23687749|XP_021711806.1|AAEG
OG0006452	LOC119551245|XP_037716420.1|DSUP	LOC5572732|XP_001660548.1|AAEG
OG0006453	LOC119554945|XP_037721983.1|DSUP	LOC5572736|XP_001660556.1|AAEG, LOC110680508|XP_021712000.1|AAEG
OG0006454	LOC119557157|XP_037725685.1|DSUP	LOC5567800|XP_001657703.1|AAEG
OG0006455	LOC119560458|XP_037729833.1|DSUP	LOC5569269|XP_021712455.1|AAEG
OG0006456	LOC119560378|XP_037729714.1|DSUP	LOC5569267|XP_001658413.1|AAEG
OG0006457	LOC119561880|XP_037731283.1|DSUP	LOC5571791|XP_001659920.2|AAEG
OG0006458	LOC119546243|XP_037708321.1|DSUP	LOC5571785|XP_021712709.1|AAEG
OG0006459	LOC119547713|XP_037710618.1|DSUP	LOC5567067|XP_021712815.1|AAEG
OG0006460	LOC119558860|XP_037728026.1|DSUP	LOC5567061|XP_001651465.2|AAEG
OG0006461	LOC119559769|XP_037728772.1|DSUP	LOC5577526|XP_001663417.2|AAEG
OG0006462	LOC119556976|XP_037725426.1|DSUP	LOC5577533|XP_021712953.1|AAEG
OG0006463	LOC119563463|XP_037732799.1|DSUP	LOC5564080|XP_021712956.1|AAEG
OG0006464	LOC119553413|XP_037719716.1|DSUP	LOC110681487|XP_021712963.1|AAEG
OG0006465	LOC119557966|XP_037726939.1|DSUP	LOC5573377|XP_001660868.1|AAEG
OG0006466	LOC119558052|XP_037727130.1|DSUP	LOC5573379|XP_021712989.1|AAEG
OG0006467	LOC119560620|XP_037730086.1|DSUP	LOC5570620|XP_021713007.1|AAEG
OG0006468	LOC119563379|XP_037732658.1|DSUP	LOC5577011|XP_001663109.2|AAEG
OG0006469	LOC119558044|XP_037727120.1|DSUP	LOC5577985|XP_001656721.1|AAEG
OG0006470	LOC119554094|XP_037720771.1|DSUP	LOC5572597|XP_021713032.1|AAEG
OG0006471	LOC119548475|XP_037711675.1|DSUP	LOC5572590|XP_001654104.2|AAEG
OG0006472	LOC119548464|XP_037711663.1|DSUP	LOC5572580|XP_001654102.2|AAEG
