Orthogroup	DSUP.longest_only	DMEL.longest_only
OG0007760	LOC119556267|XP_037724245.1|DSUP	CG15643|NP_788909.1|DMEL
OG0007761	LOC119558249|XP_037727503.1|DSUP	CG1486|NP_608450.1|DMEL
OG0007762	LOC119558248|XP_037727501.1|DSUP	tty|NP_728415.4|DMEL
OG0007763	LOC119546649|XP_037709024.1|DSUP	Ptth|NP_001285550.1|DMEL
OG0007764	LOC119557983|XP_037726998.1|DSUP	sws|NP_727224.2|DMEL
OG0007765	LOC119557985|XP_037727002.1|DSUP	sn|NP_727226.1|DMEL
OG0007766	LOC119559862|XP_037728900.1|DSUP	CG9813|NP_001262533.1|DMEL
OG0007767	LOC119562880|XP_037731926.1|DSUP	Actbeta|NP_651942.2|DMEL
OG0007768	LOC119557770|XP_037726596.1|DSUP	CG7872|NP_573044.1|DMEL
OG0007769	LOC119556521|XP_037724725.1|DSUP	mRpL3|NP_511166.2|DMEL
OG0007770	LOC119546917|XP_037709474.1|DSUP	CG12375|NP_609183.1|DMEL
OG0007771	LOC119548466|XP_037711661.1|DSUP	THG|NP_609737.1|DMEL
OG0007772	LOC119556023|XP_037723731.1|DSUP	CG14805|NP_569954.1|DMEL
OG0007774	LOC119553450|XP_037719779.1|DSUP	CG14838|NP_648138.1|DMEL
OG0007775	LOC119556766|XP_037725120.1|DSUP	mRNA-cap|NP_572952.1|DMEL
OG0007776	LOC119557108|XP_037725615.1|DSUP	CG6123|NP_573286.1|DMEL
OG0007777	LOC119556298|XP_037724300.1|DSUP	CG11134|NP_572916.1|DMEL
OG0007778	LOC119557681|XP_037726481.1|DSUP	l_1_G0004|NP_608387.1|DMEL
OG0007779	LOC119552679|XP_037718326.1|DSUP	Golgin104|NP_648879.1|DMEL
OG0007780	LOC119557699|XP_037726501.1|DSUP	CG32795|NP_570029.1|DMEL
OG0007781	LOC119556202|XP_037724084.1|DSUP	sol|NP_476738.3|DMEL
OG0007782	LOC119557324|XP_037725973.1|DSUP	CG6379|NP_572148.2|DMEL
OG0007783	LOC119556115|XP_037723914.1|DSUP	Spt6|NP_651962.2|DMEL
OG0007784	LOC119560056|XP_037729290.1|DSUP	Cont|NP_649461.2|DMEL
OG0007785	LOC119556536|XP_037724744.1|DSUP	Socs16D|NP_001259662.1|DMEL
OG0007786	LOC119547454|XP_037710245.1|DSUP	Gsc|NP_001137762.2|DMEL
OG0007787	LOC119561068|XP_037730843.1|DSUP	TkR99D|NP_001263092.1|DMEL
OG0007788	LOC119560975|XP_037730676.1|DSUP	pinta|NP_651042.1|DMEL
OG0007789	LOC119551913|XP_037717459.1|DSUP	CG31191|NP_001097850.3|DMEL
OG0007790	LOC119546811|XP_037709325.1|DSUP	CG11873|NP_001263051.1|DMEL
OG0007791	LOC119550304|XP_037714835.1|DSUP	CG31068|NP_733205.3|DMEL
OG0007792	LOC119557965|XP_037726938.1|DSUP	CG17065|NP_001162805.1|DMEL
OG0007793	LOC119560042|XP_037729276.1|DSUP	CG14683|NP_788632.1|DMEL
OG0007794	LOC119555825|XP_037723372.1|DSUP	Naa15-16|NP_573384.1|DMEL
OG0007795	LOC119557386|XP_037726059.1|DSUP	CG3040|NP_572372.1|DMEL
OG0007796	LOC119546710|XP_037709127.1|DSUP	CG13663|NP_651351.1|DMEL
OG0007797	LOC119562968|XP_037732071.1|DSUP	CG9743|NP_651781.1|DMEL
OG0007798	LOC119550926|XP_037715875.1|DSUP	CG15531|NP_651780.1|DMEL
OG0007799	LOC119563403|XP_037732696.1|DSUP	Pfdn5|NP_651053.1|DMEL
OG0007800	LOC119560749|XP_037730294.1|DSUP	rdhB|NP_651024.1|DMEL
OG0007801	LOC119563251|XP_037732492.1|DSUP	CG11836|NP_001356925.1|DMEL
OG0007802	LOC119562875|XP_037731918.1|DSUP	BBIP1|NP_001163568.1|DMEL
OG0007803	LOC119560229|XP_037729519.1|DSUP	ChAT|NP_477004.5|DMEL
OG0007804	LOC119558222|XP_037727468.1|DSUP	Evi5|NP_727526.2|DMEL
OG0007805	LOC119557068|XP_037725549.1|DSUP	dod|NP_523428.1|DMEL
OG0007806	LOC119557066|XP_037725548.1|DSUP	peng|NP_523429.1|DMEL
OG0007808	LOC119545764|XP_037707538.1|DSUP	Nepl16|NP_001097912.1|DMEL
OG0007809	LOC119556323|XP_037724339.1|DSUP	CG9577|NP_608375.1|DMEL
OG0007810	LOC119548609|XP_037711897.1|DSUP	CG7099|NP_609648.1|DMEL
OG0007811	LOC119557612|XP_037726350.1|DSUP	Bruce|NP_001262460.1|DMEL
OG0007812	LOC119556630|XP_037724883.1|DSUP	CG1789|NP_572504.1|DMEL
OG0007813	LOC119563496|XP_037732863.1|DSUP	CG31121|NP_733058.1|DMEL
OG0007814	LOC119557439|XP_037726129.1|DSUP	CG6398|NP_573244.1|DMEL
OG0007815	LOC119557069|XP_037725550.1|DSUP	Bx42|NP_511093.2|DMEL
OG0007816	LOC119555262|XP_037722494.1|DSUP	CG5282|NP_649221.1|DMEL
OG0007817	LOC119560719|XP_037730261.1|DSUP	Hpr1|NP_649594.1|DMEL
OG0007818	LOC119560674|XP_037730178.1|DSUP	Kal1|NP_651220.3|DMEL
OG0007819	LOC119558046|XP_037727122.1|DSUP	Rpp20|NP_001285462.1|DMEL
OG0007820	LOC119554216|XP_037720958.1|DSUP	CG1607|NP_001263139.1|DMEL
OG0007821	LOC119562939|XP_037732023.1|DSUP	CG15529|NP_651773.1|DMEL
OG0007822	LOC119562938|XP_037732022.1|DSUP	CG11498|NP_001334706.1|DMEL
OG0007823	LOC119559224|XP_037728226.1|DSUP	CG31028|NP_733352.3|DMEL
OG0007824	LOC119545753|XP_037707519.1|DSUP	CG2321|NP_651692.2|DMEL
OG0007825	LOC119563423|XP_037732725.1|DSUP	CG46280|NP_650253.1|DMEL
OG0007826	LOC119545635|XP_037707278.1|DSUP	CG9986|NP_651623.1|DMEL
OG0007827	LOC119557579|XP_037726307.1|DSUP	CG3224|NP_572335.1|DMEL
OG0007828	LOC119554146|XP_037720850.1|DSUP	Ppat-Dpck|NP_647985.1|DMEL
OG0007829	LOC119560147|XP_037729429.1|DSUP	srl|NP_730835.2|DMEL
OG0007830	LOC119563360|XP_037732639.1|DSUP	CG14309|NP_650718.2|DMEL
OG0007831	LOC119556370|XP_037724463.1|DSUP	CG9240|NP_573054.2|DMEL
OG0007832	LOC119557375|XP_037726047.1|DSUP	Naxe|NP_572604.2|DMEL
OG0007833	LOC119557272|XP_037725887.1|DSUP	CG16903|NP_569980.1|DMEL
OG0007834	LOC119551263|XP_037716453.1|DSUP	CG11791|NP_651327.1|DMEL
OG0007836	LOC119560756|XP_037730303.1|DSUP	CG42375|NP_001138048.1|DMEL
OG0007837	LOC119560965|XP_037730646.1|DSUP	Osi11|NP_649630.1|DMEL
OG0007838	LOC119560449|XP_037729825.1|DSUP	Osi2|NP_649621.1|DMEL
OG0007839	LOC119556118|XP_037723926.1|DSUP	Arfrp1|NP_572526.1|DMEL
OG0007840	LOC119563430|XP_037732744.1|DSUP	eIF2Balpha|NP_651752.1|DMEL
OG0007841	LOC119560760|XP_037730309.1|DSUP	Cby|NP_650989.6|DMEL
OG0007842	LOC119548599|XP_037711895.1|DSUP	jus|NP_001097963.1|DMEL
OG0007843	LOC119553254|XP_037719473.1|DSUP	CG14515|NP_651681.2|DMEL
OG0007844	LOC119550083|XP_037714483.1|DSUP	CG33958|NP_001033958.1|DMEL
OG0007845	LOC119560654|XP_037730147.1|DSUP	CCHa2|NP_650285.1|DMEL
OG0007846	LOC119556174|XP_037724023.1|DSUP	CG4119|NP_572242.1|DMEL
OG0007847	LOC119562620|XP_037731782.1|DSUP	CG18428|NP_651213.1|DMEL
OG0007848	LOC119561664|XP_037731136.1|DSUP	Sec10|NP_651218.1|DMEL
OG0007849	LOC119560067|XP_037729302.1|DSUP	PpD3|NP_524946.1|DMEL
OG0007850	LOC119560066|XP_037729301.1|DSUP	CG16908|NP_649937.1|DMEL
OG0007851	LOC119552435|XP_037718006.1|DSUP	CG34293|NP_001097945.1|DMEL
OG0007852	LOC119560572|XP_037730018.1|DSUP	CG10035|NP_650182.1|DMEL
OG0007853	LOC119557071|XP_037725555.1|DSUP	CG10000|NP_651630.3|DMEL
OG0007854	LOC119556931|XP_037725354.1|DSUP	CG5510|NP_651224.1|DMEL
OG0007855	LOC119560696|XP_037730206.1|DSUP	nerfin-2|NP_001262446.1|DMEL
OG0007856	LOC119561680|XP_037731137.1|DSUP	Npc2f|NP_651219.1|DMEL
OG0007857	LOC119551230|XP_037716400.1|DSUP	CG10365|NP_651176.1|DMEL
OG0007858	LOC119546834|XP_037709355.1|DSUP	Snx6|NP_001245939.1|DMEL
OG0007859	LOC119556130|XP_037723947.1|DSUP	Zpr1|NP_572532.1|DMEL
OG0007860	LOC119549863|XP_037714090.1|DSUP	Mcm5|NP_524308.2|DMEL
OG0007861	LOC119563080|XP_037732233.1|DSUP	Desi|NP_650016.1|DMEL
OG0007862	LOC119562936|XP_037732019.1|DSUP	CG45073|NP_001287601.1|DMEL
OG0007863	LOC119546996|XP_037709589.1|DSUP	CG6115|NP_652578.1|DMEL
OG0007864	LOC119560026|XP_037729248.1|DSUP	CG9626|NP_649781.1|DMEL
OG0007865	LOC119554093|XP_037720770.1|DSUP	CG7264|NP_648515.1|DMEL
OG0007866	LOC119554689|XP_037721621.1|DSUP	CG5285|NP_650609.1|DMEL
OG0007867	LOC119559410|XP_037728428.1|DSUP	AdipoR|NP_651061.1|DMEL
OG0007868	LOC119563312|XP_037732573.1|DSUP	mah|NP_651316.1|DMEL
OG0007869	LOC119557979|XP_037726988.1|DSUP	Nep1|NP_511056.2|DMEL
OG0007870	LOC119552666|XP_037718302.1|DSUP	SuUR|NP_524835.1|DMEL
OG0007871	LOC119558319|XP_037727659.1|DSUP	CG9114|NP_573016.1|DMEL
OG0007872	LOC119554013|XP_037720654.1|DSUP	unc-13-4A|NP_648096.4|DMEL
OG0007873	LOC119553277|XP_037719498.1|DSUP	CG42307|NP_001137899.1|DMEL
OG0007874	LOC119557618|XP_037726354.1|DSUP	CG3309|NP_572216.1|DMEL
OG0007875	LOC119549212|XP_037712993.1|DSUP	CG11883|NP_001097260.1|DMEL
OG0007876	LOC119557409|XP_037726085.1|DSUP	Tsp5D|NP_001259266.1|DMEL
OG0007877	LOC119558317|XP_037727656.1|DSUP	gce|NP_511160.2|DMEL
OG0007878	LOC119551211|XP_037716374.1|DSUP	CG33785|NP_001027443.1|DMEL
OG0007879	LOC119552594|XP_037718176.1|DSUP	Eip74EF|NP_730288.1|DMEL
OG0007880	LOC119557905|XP_037726839.1|DSUP	Xpac|NP_476866.1|DMEL
OG0007881	LOC119553022|XP_037719006.1|DSUP	CG14982|NP_647841.1|DMEL
OG0007882	LOC119553029|XP_037719020.1|DSUP	mge|NP_523910.1|DMEL
OG0007883	LOC119553028|XP_037719012.1|DSUP	Eip63F-1|NP_524902.2|DMEL
OG0007884	LOC119553372|XP_037719651.1|DSUP	Obp73a|NP_001097628.1|DMEL
OG0007885	LOC119549213|XP_037712999.1|DSUP	Git|NP_610599.3|DMEL
OG0007886	LOC119548266|XP_037711338.1|DSUP	CG7110|NP_609652.3|DMEL
OG0007887	LOC119553023|XP_037719008.1|DSUP	ida|NP_647837.2|DMEL
OG0007888	LOC119554273|XP_037721053.1|DSUP	APP-BP1|NP_648435.1|DMEL
OG0007889	LOC119554958|XP_037722010.1|DSUP	Syx7|NP_730632.1|DMEL
OG0007890	LOC119554503|XP_037721365.1|DSUP	Atg18a|NP_001261565.1|DMEL
OG0007891	LOC119561957|XP_037731295.1|DSUP	B9d1|NP_650470.1|DMEL
OG0007892	LOC119562978|XP_037732084.1|DSUP	l_2_09851|NP_610182.3|DMEL
OG0007893	LOC119549834|XP_037714041.1|DSUP	mi|NP_611803.1|DMEL
OG0007894	LOC119552591|XP_037718152.1|DSUP	nwk|NP_001286994.1|DMEL
OG0007895	LOC119555545|XP_037722906.1|DSUP	rno|NP_612007.2|DMEL
OG0007896	LOC119554048|XP_037720715.1|DSUP	ND-13B|NP_648409.1|DMEL
OG0007897	LOC119554720|XP_037721662.1|DSUP	ArfGAP1|NP_524040.2|DMEL
OG0007898	LOC119553398|XP_037719690.1|DSUP	yellow-g2|NP_647710.1|DMEL
OG0007899	LOC119552689|XP_037718342.1|DSUP	Ccn|NP_730294.1|DMEL
OG0007900	LOC119549341|XP_037713254.1|DSUP	ND-MWFE|NP_001097297.1|DMEL
OG0007901	LOC119555426|XP_037722720.1|DSUP	Prm|NP_523982.2|DMEL
OG0007902	LOC119557345|XP_037726010.1|DSUP	opm|NP_572994.1|DMEL
OG0007903	LOC119554845|XP_037721849.1|DSUP	Strump|NP_648840.1|DMEL
OG0007904	LOC119552733|XP_037718419.1|DSUP	HIPP1|NP_649261.1|DMEL
OG0007905	LOC119547764|XP_037710700.1|DSUP	Wwox|NP_609171.1|DMEL
OG0007906	LOC119554746|XP_037721698.1|DSUP	DIP-delta|NP_001097508.2|DMEL
OG0007907	LOC119555561|XP_037722935.1|DSUP	Fitm|NP_729053.2|DMEL
OG0007908	LOC119555562|XP_037722936.1|DSUP	Gdap1|NP_647945.1|DMEL
OG0007909	LOC119555976|XP_037723631.1|DSUP	Rtca|NP_569977.1|DMEL
OG0007910	LOC119554375|XP_037721182.1|DSUP	Ugt316A1|NP_649085.1|DMEL
OG0007911	LOC119554972|XP_037722028.1|DSUP	Ccz1|NP_647835.1|DMEL
OG0007912	LOC119554564|XP_037721463.1|DSUP	mRpL46|NP_647661.1|DMEL
OG0007913	LOC119554973|XP_037722029.1|DSUP	CG14977|NP_001261382.1|DMEL
OG0007914	LOC119555539|XP_037722899.1|DSUP	prc|NP_524658.2|DMEL
OG0007915	LOC119552930|XP_037718801.1|DSUP	Su_P_|NP_524116.2|DMEL
OG0007916	LOC119548772|XP_037712245.1|DSUP	CG14000|NP_608969.1|DMEL
OG0007917	LOC119550286|XP_037714804.1|DSUP	CG33774|NP_001027396.1|DMEL
OG0007918	LOC119549137|XP_037712836.1|DSUP	CG30157|NP_724519.1|DMEL
OG0007919	LOC119551075|XP_037716132.1|DSUP	CG8180|NP_001286458.1|DMEL
OG0007920	LOC119550653|XP_037715422.1|DSUP	CG15673|NP_611591.3|DMEL
OG0007921	LOC119550504|XP_037715136.1|DSUP	Tsp47F|NP_725044.1|DMEL
OG0007922	LOC119557038|XP_037725513.1|DSUP	CG4702|NP_001247070.1|DMEL
OG0007923	LOC119558305|XP_037727634.1|DSUP	Myo10A|NP_001036269.2|DMEL
OG0007924	LOC119550988|XP_037715952.1|DSUP	nemy|NP_725208.1|DMEL
OG0007925	LOC119551454|XP_037716729.1|DSUP	CG2736|NP_611991.1|DMEL
OG0007926	LOC119549156|XP_037712870.1|DSUP	CG8320|NP_611072.2|DMEL
OG0007927	LOC119546633|XP_037709003.1|DSUP	Liprin-alpha|NP_001260155.1|DMEL
OG0007928	LOC119548791|XP_037712295.1|DSUP	Hnf4|NP_723413.1|DMEL
OG0007929	LOC119547317|XP_037710043.1|DSUP	Nlg2|NP_523496.1|DMEL
OG0007930	LOC119551448|XP_037716719.1|DSUP	CG34038|NP_001033975.2|DMEL
OG0007932	LOC119556231|XP_037724182.1|DSUP	Mfe2|NP_573109.1|DMEL
OG0007933	LOC119556316|XP_037724333.1|DSUP	CG14906|NP_650573.1|DMEL
OG0007934	LOC119560126|XP_037729405.1|DSUP	CG14651|NP_649475.3|DMEL
OG0007935	LOC119545994|XP_037707915.1|DSUP	Edem2|NP_609611.1|DMEL
OG0007936	LOC119546217|XP_037708285.1|DSUP	RpS27A|NP_476778.1|DMEL
OG0007937	LOC119547294|XP_037710010.1|DSUP	mts|NP_476805.1|DMEL
OG0007938	LOC119546667|XP_037709053.1|DSUP	CG6729|NP_609449.1|DMEL
OG0007939	LOC119547264|XP_037709973.1|DSUP	Cep97|NP_608811.2|DMEL
OG0007940	LOC119548335|XP_037711453.1|DSUP	capu|NP_001137784.1|DMEL
OG0007942	LOC119556812|XP_037725193.1|DSUP	CG15914|NP_573084.1|DMEL
OG0007943	LOC119546168|XP_037708216.1|DSUP	CG43778|NP_001369129.1|DMEL
OG0007944	LOC119553558|XP_037719930.1|DSUP	dlt|NP_728672.1|DMEL
OG0007945	LOC119547096|XP_037709727.1|DSUP	CG7384|NP_609417.1|DMEL
OG0007946	LOC119549486|XP_037713517.1|DSUP	CG17658|NP_611845.2|DMEL
OG0007947	LOC119548153|XP_037711181.1|DSUP	Uvrag|NP_609632.1|DMEL
OG0007948	LOC119546469|XP_037708678.1|DSUP	CycE|NP_001246037.1|DMEL
OG0007949	LOC119556935|XP_037725355.1|DSUP	fz4|NP_511068.2|DMEL
OG0007950	LOC119547382|XP_037710145.1|DSUP	Oseg5|NP_610064.2|DMEL
OG0007951	LOC119547329|XP_037710063.1|DSUP	CG31650|NP_608899.1|DMEL
OG0007952	LOC119546903|XP_037709457.1|DSUP	slf|NP_608858.3|DMEL
OG0007954	LOC119547877|XP_037710841.1|DSUP	meng|NP_609070.1|DMEL
OG0007955	LOC119547029|XP_037709627.1|DSUP	CG42366|NP_723501.2|DMEL
OG0007956	LOC119546434|XP_037708631.1|DSUP	Nf-YB|NP_609997.1|DMEL
OG0007957	LOC119548396|XP_037711550.1|DSUP	CG5731|NP_609354.1|DMEL
OG0007958	LOC119558283|XP_037727586.1|DSUP	CG13404|NP_572954.2|DMEL
OG0007959	LOC119547580|XP_037710414.1|DSUP	amos|NP_477446.1|DMEL
OG0007960	LOC119548136|XP_037711161.1|DSUP	SmB|NP_001188780.1|DMEL
OG0007961	LOC119558593|XP_037727954.1|DSUP	CG5112|NP_651400.1|DMEL
OG0007962	LOC119556060|XP_037723795.1|DSUP	Smyd3|NP_524768.2|DMEL
OG0007963	LOC119546191|XP_037708245.1|DSUP	CG9426|NP_609616.1|DMEL
OG0007964	LOC119547703|XP_037710606.1|DSUP	CG9596|NP_995638.1|DMEL
OG0007966	LOC119547872|XP_037710836.1|DSUP	Rrp40|NP_722725.1|DMEL
OG0007967	LOC119547608|XP_037710460.1|DSUP	Itgbn|NP_523608.2|DMEL
OG0007968	LOC119545997|XP_037707921.1|DSUP	haf|NP_001356954.1|DMEL
OG0007969	LOC119548438|XP_037711625.1|DSUP	Mob3|NP_609364.1|DMEL
OG0007970	LOC119551791|XP_037717266.1|DSUP	CNBP|NP_611739.1|DMEL
OG0007971	LOC119556200|XP_037724081.1|DSUP	hop|NP_511119.2|DMEL
OG0007972	LOC119550114|XP_037714522.1|DSUP	Cpr49Ah|NP_610777.1|DMEL
OG0007973	LOC119546117|XP_037708136.1|DSUP	CG6405|NP_609564.1|DMEL
OG0007974	LOC119556882|XP_037725286.1|DSUP	Fer3HCH|NP_572854.1|DMEL
OG0007975	LOC119560376|XP_037729711.1|DSUP	cas|NP_524677.1|DMEL
OG0007976	LOC119557590|XP_037726320.1|DSUP	CG12659|NP_001259344.1|DMEL
OG0007977	LOC119546305|XP_037708425.1|DSUP	Mcr|NP_524688.1|DMEL
OG0007978	LOC119546733|XP_037709153.1|DSUP	mRpL24|NP_523476.1|DMEL
OG0007979	LOC119547071|XP_037709684.1|DSUP	CG43861|NP_001260615.1|DMEL
OG0007980	LOC119547669|XP_037710555.1|DSUP	Arpc2|NP_610033.1|DMEL
OG0007981	LOC119556214|XP_037724122.1|DSUP	CG8134|NP_573056.1|DMEL
OG0007982	LOC119546499|XP_037708736.1|DSUP	TTLL4A|NP_723642.2|DMEL
OG0007983	LOC119548002|XP_037710992.1|DSUP	JMJD4|NP_609870.1|DMEL
OG0007984	LOC119548497|XP_037711704.1|DSUP	CG10137|NP_609981.1|DMEL
OG0007985	LOC119561981|XP_037731300.1|DSUP	CG41378|NP_001163836.1|DMEL
OG0007986	LOC119546820|XP_037709334.1|DSUP	CG5435|NP_609567.2|DMEL
OG0007987	LOC119546858|XP_037709386.1|DSUP	Snx21|NP_608709.1|DMEL
OG0007988	LOC119547627|XP_037710482.1|DSUP	Kua|NP_610026.1|DMEL
OG0007989	LOC119547997|XP_037710984.1|DSUP	CG5708|NP_609359.1|DMEL
OG0007990	LOC119548135|XP_037711159.1|DSUP	Wdfy2|NP_609400.1|DMEL
OG0007991	LOC119547233|XP_037709927.1|DSUP	bowl|NP_476883.1|DMEL
OG0007992	LOC119547681|XP_037710568.1|DSUP	lmgA|NP_001097122.1|DMEL
OG0007993	LOC119560518|XP_037729924.1|DSUP	gammaCOP|NP_001263145.1|DMEL
OG0007994	LOC119546636|XP_037709010.1|DSUP	CG4619|NP_001162929.1|DMEL
OG0007995	LOC119546015|XP_037707950.1|DSUP	DIP-kappa|NP_723828.1|DMEL
OG0007996	LOC119556773|XP_037725127.1|DSUP	CG7378|NP_001285421.1|DMEL
OG0007997	LOC119554878|XP_037721892.1|DSUP	MED11|NP_649057.1|DMEL
OG0007998	LOC119546184|XP_037708237.1|DSUP	Tango6|NP_609922.2|DMEL
OG0007999	LOC119547399|XP_037710176.1|DSUP	CG17124|NP_609450.1|DMEL
OG0008000	LOC119547395|XP_037710172.1|DSUP	CG6495|NP_609451.1|DMEL
OG0008001	LOC119547754|XP_037710684.1|DSUP	CCT4|NP_609579.1|DMEL
OG0008002	LOC119546505|XP_037708752.1|DSUP	AP-2alpha|NP_995607.1|DMEL
OG0008003	LOC119546853|XP_037709378.1|DSUP	IFT43|NP_609581.3|DMEL
OG0008004	LOC119555911|XP_037723530.1|DSUP	ewg|NP_001245444.1|DMEL
OG0008005	LOC119556234|XP_037724191.1|DSUP	spri|NP_001259418.1|DMEL
OG0008006	LOC119556270|XP_037724248.1|DSUP	CG14232|NP_608348.1|DMEL
OG0008007	LOC119556586|XP_037724815.1|DSUP	Usf|NP_572167.3|DMEL
OG0008008	LOC119554979|XP_037722038.1|DSUP	Blos3|NP_001097640.1|DMEL
OG0008009	LOC119556623|XP_037724871.1|DSUP	Nsun2|NP_652007.1|DMEL
OG0008010	LOC119558070|XP_037727166.1|DSUP	CG3632|NP_001096996.1|DMEL
OG0008011	LOC119549293|XP_037713170.1|DSUP	CG4269|NP_611683.1|DMEL
OG0008012	LOC119550506|XP_037715137.1|DSUP	Pex6|NP_001027403.2|DMEL
OG0008013	LOC119551657|XP_037717023.1|DSUP	isopeptidase-T-3|NP_001261098.1|DMEL
OG0008014	LOC119560711|XP_037730250.1|DSUP	Fip1|NP_649476.1|DMEL
OG0008015	LOC119553722|XP_037720235.1|DSUP	Plod|NP_648451.1|DMEL
OG0008016	LOC119553724|XP_037720238.1|DSUP	nkt|NP_648450.3|DMEL
OG0008017	LOC119558346|XP_037727752.1|DSUP	hec|NP_572843.2|DMEL
OG0008018	LOC119557216|XP_037725802.1|DSUP	futsch|NP_001096864.1|DMEL
OG0008019	LOC119558147|XP_037727307.1|DSUP	CG12531|NP_608350.2|DMEL
OG0008020	LOC119560643|XP_037730125.1|DSUP	Regnase-1|NP_650863.3|DMEL
OG0008021	LOC119556880|XP_037725283.1|DSUP	Fcp3C|NP_477482.2|DMEL
OG0008022	LOC119545694|XP_037707374.1|DSUP	Nep5|NP_733186.2|DMEL
OG0008023	LOC119557081|XP_037725561.1|DSUP	fs_1_N|NP_569901.1|DMEL
OG0008024	LOC119557855|XP_037726770.1|DSUP	CG11409|NP_569902.2|DMEL
OG0008025	LOC119557220|XP_037725817.1|DSUP	Lrpprc2|NP_569913.1|DMEL
OG0008026	LOC119556201|XP_037724082.1|DSUP	Pa1|NP_572712.1|DMEL
OG0008027	LOC119556785|XP_037725146.1|DSUP	pon|NP_525072.2|DMEL
OG0008028	LOC119545791|XP_037707594.1|DSUP	14-3-3epsilon|NP_732309.1|DMEL
OG0008029	LOC119545647|XP_037707300.1|DSUP	Nab2|NP_651243.1|DMEL
OG0008030	LOC119560171|XP_037729458.1|DSUP	atms|NP_649493.1|DMEL
OG0008031	LOC119545954|XP_037707843.1|DSUP	betaggt-II|NP_524894.1|DMEL
OG0008032	LOC119548742|XP_037712189.1|DSUP	RpL6|NP_651876.1|DMEL
OG0008033	LOC119549136|XP_037712839.1|DSUP	CG42327|NP_001036706.2|DMEL
OG0008034	LOC119548290|XP_037711387.1|DSUP	ATP8B|NP_731669.2|DMEL
OG0008035	LOC119556609|XP_037724850.1|DSUP	CG9411|NP_572962.1|DMEL
OG0008036	LOC119562351|XP_037731441.1|DSUP	CG4553|NP_651396.1|DMEL
OG0008037	LOC119550036|XP_037714404.1|DSUP	Fur1|NP_001262954.1|DMEL
OG0008038	LOC119557726|XP_037726538.1|DSUP	Klf15|NP_572185.1|DMEL
OG0008039	LOC119548112|XP_037711137.1|DSUP	CG15923|NP_001262769.1|DMEL
OG0008040	LOC119563274|XP_037732524.1|DSUP	CG1896|NP_651886.1|DMEL
OG0008041	LOC119556228|XP_037724174.1|DSUP	gd|NP_001259479.1|DMEL
OG0008042	LOC119560850|XP_037730437.1|DSUP	CG5641|NP_650196.1|DMEL
OG0008043	LOC119556669|XP_037724954.1|DSUP	CG2918|NP_569995.1|DMEL
OG0008044	LOC119558049|XP_037727126.1|DSUP	per|NP_525056.2|DMEL
OG0008045	LOC119557916|XP_037726852.1|DSUP	CG2875|NP_570069.1|DMEL
OG0008046	LOC119547763|XP_037710703.1|DSUP	CG16953|NP_650897.3|DMEL
OG0008047	LOC119560097|XP_037729347.1|DSUP	CG5793|NP_001247226.1|DMEL
OG0008048	LOC119560105|XP_037729383.1|DSUP	Srp72|NP_650898.1|DMEL
OG0008049	LOC119560459|XP_037729846.1|DSUP	slmb|NP_001262802.1|DMEL
OG0008050	LOC119551033|XP_037716044.1|DSUP	Tnks|NP_001262963.1|DMEL
OG0008051	LOC119561030|XP_037730784.1|DSUP	Su_fu_|NP_536750.2|DMEL
OG0008052	LOC119547622|XP_037710480.1|DSUP	Hel89B|NP_732097.2|DMEL
OG0008053	LOC119554822|XP_037721824.1|DSUP, LOC119554262|XP_037721033.1|DSUP	Vps11|NP_730776.1|DMEL
OG0008054	LOC119556709|XP_037725033.1|DSUP	CG13377|NP_569835.1|DMEL
OG0008055	LOC119557299|XP_037725936.1|DSUP	dsh|NP_511118.2|DMEL
OG0008056	LOC119557240|XP_037725852.1|DSUP	pck|NP_726742.1|DMEL
OG0008057	LOC119560492|XP_037729886.1|DSUP	SecS|NP_649556.3|DMEL
OG0008058	LOC119549307|XP_037713196.1|DSUP	HEATR2|NP_731905.1|DMEL
OG0008059	LOC119560702|XP_037730218.1|DSUP	Rev7|NP_649555.1|DMEL
OG0008060	LOC119550393|XP_037714975.1|DSUP	CG17187|NP_650056.1|DMEL
OG0008061	LOC119557169|XP_037725703.1|DSUP	bys|NP_511074.1|DMEL
OG0008062	LOC119557376|XP_037726048.1|DSUP	Scamp|NP_573023.2|DMEL
OG0008063	LOC119560851|XP_037730438.1|DSUP	NANS|NP_650195.1|DMEL
OG0008064	LOC119557363|XP_037726032.1|DSUP	Nipsnap|NP_573103.1|DMEL
OG0008065	LOC119557974|XP_037726969.1|DSUP	CG3342|NP_572324.1|DMEL
OG0008066	LOC119558093|XP_037727232.1|DSUP	S6kII|NP_523437.2|DMEL
OG0008067	LOC119558354|XP_037727782.1|DSUP	Upf1|NP_572767.1|DMEL
OG0008068	LOC119557531|XP_037726232.1|DSUP	CG10362|NP_572771.1|DMEL
OG0008069	LOC119563219|XP_037732445.1|DSUP	CG14868|NP_650458.1|DMEL
OG0008070	LOC119560114|XP_037729394.1|DSUP	Pus1|NP_001163664.1|DMEL
OG0008071	LOC119556936|XP_037725356.1|DSUP	CG8300|NP_572384.1|DMEL
OG0008072	LOC119557329|XP_037725978.1|DSUP	CG32533|NP_728244.1|DMEL
OG0008073	LOC119557902|XP_037726836.1|DSUP	org-1|NP_511085.2|DMEL
