Orthogroup	DSUP.longest_only	DSEC.longest_only
OG0008018	LOC119557216|XP_037725802.1|DSUP	LOC6615983|XP_032581784.1|DSEC
OG0008019	LOC119558147|XP_037727307.1|DSUP	LOC6615050|XP_032580453.1|DSEC
OG0008020	LOC119560643|XP_037730125.1|DSUP	LOC6620386|XP_002044595.2|DSEC
OG0008021	LOC119556880|XP_037725283.1|DSUP	LOC6616222|XP_002040587.2|DSEC
OG0008022	LOC119545694|XP_037707374.1|DSUP	LOC6617124|XP_032579339.1|DSEC
OG0008023	LOC119557081|XP_037725561.1|DSUP	LOC6615964|XP_032581070.1|DSEC
OG0008024	LOC119557855|XP_037726770.1|DSUP	LOC6615966|XP_032581072.1|DSEC
OG0008025	LOC119557220|XP_037725817.1|DSUP	LOC6615986|XP_032582117.1|DSEC
OG0008026	LOC119556201|XP_037724082.1|DSUP	LOC6617661|XP_002041974.1|DSEC
OG0008027	LOC119556785|XP_037725146.1|DSUP	LOC6612487|XP_002036995.1|DSEC
OG0008028	LOC119545791|XP_037707594.1|DSUP	LOC6616635|XP_002040992.1|DSEC
OG0008029	LOC119545647|XP_037707300.1|DSUP	LOC6607725|XP_002032488.1|DSEC
OG0008030	LOC119560171|XP_037729458.1|DSUP	LOC6613864|XP_002038333.1|DSEC
OG0008031	LOC119545954|XP_037707843.1|DSUP	LOC6613173|XP_002037654.1|DSEC
OG0008032	LOC119548742|XP_037712189.1|DSUP	LOC6619503|XP_032578325.1|DSEC
OG0008033	LOC119549136|XP_037712839.1|DSUP	LOC6606794|XP_032577374.1|DSEC
OG0008034	LOC119548290|XP_037711387.1|DSUP	LOC6606731|XP_032576603.1|DSEC
OG0008035	LOC119556609|XP_037724850.1|DSUP	LOC6618539|XP_002042799.1|DSEC
OG0008036	LOC119562351|XP_037731441.1|DSUP	LOC6616930|XP_002041255.1|DSEC
OG0008037	LOC119550036|XP_037714404.1|DSUP	LOC6619724|XP_032578117.1|DSEC
OG0008038	LOC119557726|XP_037726538.1|DSUP	LOC6612468|XP_032581493.1|DSEC
OG0008039	LOC119548112|XP_037711137.1|DSUP	LOC6619241|XP_032579293.1|DSEC
OG0008040	LOC119563274|XP_037732524.1|DSUP	LOC6619520|XP_002043735.1|DSEC
OG0008041	LOC119556228|XP_037724174.1|DSUP	LOC6620303|XP_002044511.1|DSEC
OG0008042	LOC119560850|XP_037730437.1|DSUP	LOC6606665|XP_002031465.1|DSEC
OG0008043	LOC119556669|XP_037724954.1|DSUP	LOC6616132|XP_002040497.1|DSEC
OG0008044	LOC119558049|XP_037727126.1|DSUP	LOC6616175|XP_032580200.1|DSEC
OG0008045	LOC119557916|XP_037726852.1|DSUP	LOC6612578|XP_002037083.1|DSEC
OG0008046	LOC119547763|XP_037710703.1|DSUP	LOC6619248|XP_002043466.2|DSEC
OG0008047	LOC119560097|XP_037729347.1|DSUP	LOC6620052|XP_032576291.1|DSEC
OG0008048	LOC119560105|XP_037729383.1|DSUP	LOC6619246|XP_002043464.1|DSEC
OG0008049	LOC119560459|XP_037729846.1|DSUP	LOC6620053|XP_002044265.1|DSEC
OG0008050	LOC119551033|XP_037716044.1|DSUP	LOC6616950|XP_002041278.2|DSEC
OG0008051	LOC119561030|XP_037730784.1|DSUP	LOC6606625|XP_002031426.1|DSEC
OG0008052	LOC119547622|XP_037710480.1|DSUP	LOC6606180|XP_002030988.1|DSEC
OG0008053	LOC119554822|XP_037721824.1|DSUP, LOC119554262|XP_037721033.1|DSUP	LOC6620132|XP_002044344.1|DSEC
OG0008054	LOC119556709|XP_037725033.1|DSUP	LOC6615841|XP_032580244.1|DSEC
OG0008055	LOC119557299|XP_037725936.1|DSUP	LOC6617660|XP_032581351.1|DSEC
OG0008056	LOC119557240|XP_037725852.1|DSUP	LOC6615993|XP_002040360.1|DSEC
OG0008057	LOC119560492|XP_037729886.1|DSUP	LOC6613983|XP_032576675.1|DSEC
OG0008058	LOC119549307|XP_037713196.1|DSUP	LOC6606403|XP_032579468.1|DSEC
OG0008059	LOC119560702|XP_037730218.1|DSUP	LOC6621349|XP_002045518.2|DSEC
OG0008060	LOC119550393|XP_037714975.1|DSUP	LOC6606853|XP_002031650.1|DSEC
OG0008061	LOC119557169|XP_037725703.1|DSUP	LOC6620251|XP_032581376.1|DSEC
OG0008062	LOC119557376|XP_037726048.1|DSUP	LOC6620485|XP_002044688.2|DSEC
OG0008063	LOC119560851|XP_037730438.1|DSUP	LOC6606666|XP_002031466.1|DSEC
OG0008064	LOC119557363|XP_037726032.1|DSUP	LOC6620214|XP_032581157.1|DSEC
OG0008065	LOC119557974|XP_037726969.1|DSUP	LOC6612263|XP_032580339.1|DSEC
OG0008066	LOC119558093|XP_037727232.1|DSUP	LOC6620343|XP_002044551.1|DSEC
OG0008067	LOC119558354|XP_037727782.1|DSUP	LOC6620294|XP_032582191.1|DSEC
OG0008068	LOC119557531|XP_037726232.1|DSUP	LOC6620299|XP_002044507.1|DSEC
OG0008069	LOC119563219|XP_037732445.1|DSUP	LOC6606262|XP_032577499.1|DSEC
OG0008070	LOC119560114|XP_037729394.1|DSUP	LOC6619245|XP_032579295.1|DSEC
OG0008071	LOC119556936|XP_037725356.1|DSUP	LOC6618966|XP_002043211.2|DSEC
OG0008072	LOC119557329|XP_037725978.1|DSUP	LOC6621071|XP_032581415.1|DSEC
OG0008073	LOC119557902|XP_037726836.1|DSUP	LOC6619808|XP_002044021.1|DSEC
OG0008074	LOC119557932|XP_037726870.1|DSUP	LOC6619811|XP_002044024.1|DSEC
OG0008075	LOC119551351|XP_037716599.1|DSUP	LOC6615458|XP_032571352.1|DSEC
OG0008076	LOC119557778|XP_037726606.1|DSUP	LOC6616120|XP_002040485.2|DSEC
OG0008077	LOC119560560|XP_037730006.1|DSUP	LOC6613858|XP_002038327.1|DSEC
OG0008078	LOC119557076|XP_037725557.1|DSUP	LOC6612295|XP_002036805.1|DSEC
OG0008079	LOC119557943|XP_037726890.1|DSUP	LOC6620372|XP_002044580.1|DSEC
OG0008080	LOC119557893|XP_037726825.1|DSUP	LOC6616123|XP_002040488.2|DSEC
OG0008081	LOC119558413|XP_037727874.1|DSUP	LOC6616094|XP_002040459.1|DSEC
OG0008082	LOC119556429|XP_037724583.1|DSUP	LOC6617148|XP_002041475.1|DSEC
OG0008083	LOC119560598|XP_037730051.1|DSUP	LOC6613987|XP_032576679.1|DSEC
OG0008084	LOC119560034|XP_037729262.1|DSUP	LOC6607330|XP_002032103.1|DSEC
OG0008085	LOC119563273|XP_037732523.1|DSUP	LOC6617053|XP_032578884.1|DSEC
OG0008086	LOC119560558|XP_037729996.1|DSUP	LOC6613985|XP_032576673.1|DSEC
OG0008087	LOC119556715|XP_037725041.1|DSUP	LOC6620496|XP_032582299.1|DSEC
OG0008088	LOC119557874|XP_037726803.1|DSUP	LOC6616189|XP_032581799.1|DSEC
OG0008089	LOC119554684|XP_037721614.1|DSUP	LOC6610297|XP_002034892.1|DSEC
OG0008090	LOC119556276|XP_037724253.1|DSUP	LOC6615938|XP_002040305.1|DSEC
OG0008091	LOC119558715|XP_037727985.1|DSUP	LOC6607672|XP_032577666.1|DSEC
OG0008092	LOC119559820|XP_037728840.1|DSUP	LOC6619013|XP_032576528.1|DSEC
OG0008093	LOC119558310|XP_037727640.1|DSUP	LOC6614815|XP_032581827.1|DSEC
OG0008094	LOC119547539|XP_037710364.1|DSUP	LOC6617687|XP_032573119.1|DSEC
OG0008095	LOC119556058|XP_037723797.1|DSUP	LOC6606778|XP_032577177.1|DSEC
OG0008096	LOC119556336|XP_037724354.1|DSUP	LOC6615882|XP_032582554.1|DSEC
OG0008097	LOC119558253|XP_037727508.1|DSUP	LOC6619848|XP_032580097.1|DSEC
OG0008098	LOC119553654|XP_037720068.1|DSUP	LOC6605673|XP_032575116.1|DSEC
OG0008099	LOC119553315|XP_037719569.1|DSUP	LOC6616282|XP_002040646.1|DSEC
OG0008100	LOC119547101|XP_037709735.1|DSUP	LOC6607770|XP_032576140.1|DSEC
OG0008101	LOC119558280|XP_037727583.1|DSUP	LOC6618525|XP_032580355.1|DSEC
OG0008102	LOC119562950|XP_037732051.1|DSUP	LOC116801788|XP_032579230.1|DSEC
OG0008103	LOC119558298|XP_037727618.1|DSUP	LOC6614971|XP_032581449.1|DSEC
OG0008104	LOC119554960|XP_037722015.1|DSUP	LOC6605793|XP_032573132.1|DSEC
OG0008105	LOC119560919|XP_037730551.1|DSUP	LOC6606342|XP_032576374.1|DSEC
OG0008106	LOC119552850|XP_037718652.1|DSUP	LOC6616602|XP_002040960.1|DSEC
OG0008107	LOC119563328|XP_037732599.1|DSUP	LOC6606779|XP_032578202.1|DSEC
OG0008108	LOC119556708|XP_037725032.1|DSUP	LOC6615840|XP_002040211.1|DSEC
OG0008109	LOC119556863|XP_037725263.1|DSUP	LOC6612496|XP_002037004.1|DSEC
OG0008110	LOC119556406|XP_037724519.1|DSUP	LOC6617605|XP_002041918.1|DSEC
OG0008111	LOC119557087|XP_037725569.1|DSUP	LOC6615865|XP_032582588.1|DSEC
OG0008112	LOC119556968|XP_037725406.1|DSUP	LOC6620922|XP_032581240.1|DSEC
OG0008113	LOC119557716|XP_037726526.1|DSUP	LOC6618605|XP_002042864.1|DSEC
OG0008114	LOC119557715|XP_037726525.1|DSUP	LOC6618606|XP_032580261.1|DSEC
OG0008115	LOC119558285|XP_037727589.1|DSUP	LOC6620189|XP_032582517.1|DSEC
OG0008116	LOC119558307|XP_037727637.1|DSUP	LOC6620185|XP_032582519.1|DSEC
OG0008117	LOC119556032|XP_037723741.1|DSUP	LOC6615065|XP_032581884.1|DSEC
OG0008118	LOC119557093|XP_037725583.1|DSUP	LOC6615867|XP_002040237.2|DSEC
OG0008119	LOC119558279|XP_037727582.1|DSUP	LOC6615039|XP_002039456.1|DSEC
OG0008120	LOC119556494|XP_037724681.1|DSUP	LOC6617630|XP_002041943.1|DSEC
OG0008121	LOC119551704|XP_037717105.1|DSUP	LOC6608863|XP_002033577.1|DSEC
OG0008122	LOC119557953|XP_037726916.1|DSUP	LOC6612239|XP_032581532.1|DSEC
OG0008123	LOC119557198|XP_037725779.1|DSUP	LOC6612288|XP_032580763.1|DSEC
OG0008124	LOC119555970|XP_037723623.1|DSUP	LOC6616158|XP_032581353.1|DSEC
OG0008125	LOC119558405|XP_037727865.1|DSUP	LOC6612502|XP_002037010.1|DSEC
OG0008126	LOC119555936|XP_037723568.1|DSUP	LOC6612282|XP_002036792.1|DSEC
OG0008127	LOC119558196|XP_037727410.1|DSUP	LOC6612249|XP_032581529.1|DSEC
OG0008128	LOC119556937|XP_037725357.1|DSUP	LOC6619963|XP_002044175.1|DSEC
OG0008129	LOC119556331|XP_037724350.1|DSUP	LOC6612284|XP_002036794.1|DSEC
OG0008130	LOC119557287|XP_037725905.1|DSUP	LOC6615091|XP_002039507.1|DSEC
OG0008131	LOC119557674|XP_037726470.1|DSUP	LOC6620585|XP_032582236.1|DSEC
OG0008132	LOC119553076|XP_037719137.1|DSUP	LOC6607729|XP_002032492.1|DSEC
OG0008133	LOC119556645|XP_037724905.1|DSUP	LOC6618635|XP_002042894.1|DSEC
OG0008134	LOC119555934|XP_037723562.1|DSUP	LOC6612281|XP_032581420.1|DSEC
OG0008135	LOC119550771|XP_037715632.1|DSUP	LOC6607210|XP_002031994.2|DSEC
OG0008136	LOC119546441|XP_037708644.1|DSUP	LOC6613383|XP_002037857.2|DSEC
OG0008137	LOC119557121|XP_037725632.1|DSUP	LOC6612486|XP_002036994.2|DSEC
OG0008138	LOC119552955|XP_037718866.1|DSUP	LOC6605894|XP_002030707.2|DSEC
OG0008139	LOC119551297|XP_037716504.1|DSUP	LOC6608992|XP_002033705.1|DSEC
OG0008140	LOC119558406|XP_037727866.1|DSUP	LOC6612503|XP_002037011.1|DSEC
OG0008141	LOC119556341|XP_037724368.1|DSUP	LOC6617639|XP_002041952.2|DSEC
OG0008142	LOC119556110|XP_037723909.1|DSUP	LOC6615019|XP_002039436.1|DSEC
OG0008143	LOC119557729|XP_037726540.1|DSUP	LOC6619989|XP_002044201.1|DSEC
OG0008144	LOC119551294|XP_037716501.1|DSUP	LOC6608898|XP_002033612.1|DSEC
OG0008145	LOC119556471|XP_037724647.1|DSUP	LOC6618572|XP_032580376.1|DSEC
OG0008146	LOC119557759|XP_037726582.1|DSUP	LOC6618973|XP_002043218.1|DSEC
OG0008147	LOC119556430|XP_037724584.1|DSUP	LOC6618971|XP_032580073.1|DSEC
OG0008148	LOC119557962|XP_037726933.1|DSUP	LOC6612299|XP_032582411.1|DSEC
OG0008149	LOC119558091|XP_037727228.1|DSUP	LOC6612224|XP_032582053.1|DSEC
OG0008150	LOC119557637|XP_037726399.1|DSUP	LOC6617628|XP_032580866.1|DSEC
OG0008151	LOC119556883|XP_037725288.1|DSUP	LOC6618106|XP_032581644.1|DSEC
OG0008152	LOC119557046|XP_037725519.1|DSUP	LOC6616066|XP_032582549.1|DSEC
OG0008153	LOC119550395|XP_037714973.1|DSUP	LOC6618863|XP_002043111.2|DSEC
OG0008154	LOC119553859|XP_037720440.1|DSUP	LOC6605692|XP_002030508.1|DSEC
OG0008155	LOC119554635|XP_037721560.1|DSUP	LOC6605322|XP_032574193.1|DSEC
OG0008156	LOC119546193|XP_037708250.1|DSUP	LOC6619498|XP_032578317.1|DSEC
OG0008157	LOC119560398|XP_037729758.1|DSUP	LOC6606949|XP_002031743.1|DSEC
OG0008158	LOC119556712|XP_037725038.1|DSUP	LOC6617942|XP_002042250.2|DSEC
OG0008159	LOC119554071|XP_037720743.1|DSUP	LOC116801273|XP_032575598.1|DSEC
OG0008160	LOC119549131|XP_037712825.1|DSUP	LOC6609940|XP_032572383.1|DSEC
OG0008161	LOC119552710|XP_037718388.1|DSUP	LOC6610178|XP_002034786.2|DSEC
OG0008162	LOC119556120|XP_037723934.1|DSUP	LOC6617470|XP_032582309.1|DSEC
OG0008163	LOC119552833|XP_037718616.1|DSUP	LOC6610922|XP_002035479.1|DSEC
OG0008164	LOC119556205|XP_037724090.1|DSUP	LOC6620598|XP_032581428.1|DSEC
OG0008165	LOC119557119|XP_037725628.1|DSUP	LOC6616144|XP_002040509.1|DSEC
OG0008166	LOC119558033|XP_037727102.1|DSUP	LOC6618657|XP_032581658.1|DSEC
OG0008167	LOC119557023|XP_037725491.1|DSUP	LOC6618577|XP_032581164.1|DSEC
OG0008168	LOC119556808|XP_037725188.1|DSUP	LOC6618575|XP_032581319.1|DSEC
OG0008169	LOC119557836|XP_037726740.1|DSUP	LOC6615909|XP_002040277.1|DSEC
OG0008170	LOC119551224|XP_037716389.1|DSUP	LOC6609217|XP_002033908.1|DSEC
OG0008171	LOC119558325|XP_037727669.1|DSUP	LOC6620257|XP_002044465.1|DSEC
OG0008172	LOC119559930|XP_037729065.1|DSUP	LOC6620050|XP_002044262.1|DSEC
OG0008173	LOC119546108|XP_037708122.1|DSUP	LOC116801012|XP_032574045.1|DSEC
OG0008174	LOC119559406|XP_037728403.1|DSUP	LOC6621147|XP_002045325.1|DSEC
OG0008175	LOC119558124|XP_037727284.1|DSUP	LOC6620457|XP_032580645.1|DSEC
OG0008176	LOC119556337|XP_037724355.1|DSUP	LOC6615883|XP_002040253.1|DSEC
OG0008177	LOC119556176|XP_037724026.1|DSUP	LOC6612382|XP_032579988.1|DSEC
OG0008178	LOC119556256|XP_037724229.1|DSUP	LOC6617959|XP_002042267.1|DSEC
OG0008179	LOC119557429|XP_037726109.1|DSUP	LOC6621044|XP_002045234.2|DSEC
OG0008180	LOC119556274|XP_037724251.1|DSUP	LOC6615937|XP_002040304.1|DSEC
OG0008181	LOC119556277|XP_037724255.1|DSUP	LOC6615936|XP_002040303.1|DSEC
OG0008182	LOC119549072|XP_037712708.1|DSUP	LOC6608244|XP_002032988.1|DSEC
OG0008183	LOC119551320|XP_037716544.1|DSUP	LOC6618788|XP_032571580.1|DSEC
OG0008184	LOC119546729|XP_037709147.1|DSUP	LOC6611969|XP_002036486.2|DSEC
OG0008185	LOC119546271|XP_037708375.1|DSUP	LOC6619544|XP_002043759.1|DSEC
OG0008186	LOC119551669|XP_037717050.1|DSUP	LOC6609425|XP_032570907.1|DSEC
OG0008187	LOC119551670|XP_037717051.1|DSUP	LOC6609424|XP_002034109.1|DSEC
OG0008188	LOC119548460|XP_037711656.1|DSUP	LOC6613350|XP_002037825.1|DSEC
OG0008189	LOC119546195|XP_037708248.1|DSUP	LOC6617822|XP_002042132.1|DSEC
OG0008190	LOC119555346|XP_037722612.1|DSUP	LOC6610290|XP_002034885.1|DSEC
OG0008191	LOC119557225|XP_037725833.1|DSUP	LOC6615988|XP_002040355.1|DSEC
OG0008192	LOC119557331|XP_037725980.1|DSUP	LOC6615041|XP_002039458.1|DSEC
OG0008193	LOC119556602|XP_037724842.1|DSUP	LOC6615194|XP_032580779.1|DSEC
OG0008194	LOC119548467|XP_037711662.1|DSUP	LOC6611321|XP_002035868.1|DSEC
OG0008195	LOC119559470|XP_037728509.1|DSUP	LOC6609043|XP_002033746.1|DSEC
OG0008196	LOC119550367|XP_037714937.1|DSUP	LOC6615582|XP_002039956.1|DSEC
OG0008197	LOC119554205|XP_037720933.1|DSUP	LOC6605647|XP_002030465.1|DSEC
OG0008198	LOC119556563|XP_037724785.1|DSUP	LOC6615917|XP_002040285.1|DSEC
OG0008199	LOC119558126|XP_037727286.1|DSUP	LOC6620449|XP_002044656.2|DSEC
OG0008200	LOC119550576|XP_037715295.1|DSUP	LOC6608573|XP_002033307.1|DSEC
OG0008201	LOC119554634|XP_037721559.1|DSUP	LOC6605323|XP_002030160.1|DSEC
OG0008202	LOC119555635|XP_037723084.1|DSUP	LOC6605345|XP_032576101.1|DSEC
OG0008203	LOC119554238|XP_037721000.1|DSUP	LOC6610362|XP_002034948.1|DSEC
OG0008204	LOC119557615|XP_037726351.1|DSUP	LOC6612344|XP_002036854.1|DSEC
OG0008205	LOC119557267|XP_037725881.1|DSUP	LOC6619869|XP_032581112.1|DSEC
OG0008206	LOC119555465|XP_037722798.1|DSUP	LOC6605854|XP_032573316.1|DSEC
OG0008208	LOC119551389|XP_037716642.1|DSUP	LOC6609387|XP_002034076.2|DSEC
OG0008209	LOC119555095|XP_037722241.1|DSUP	LOC6610632|XP_002035199.2|DSEC
OG0008210	LOC119554625|XP_037721549.1|DSUP	LOC6605605|XP_002030423.1|DSEC
OG0008211	LOC119548049|XP_037711057.1|DSUP	LOC6611925|XP_002036442.1|DSEC
OG0008212	LOC119554086|XP_037720757.1|DSUP	LOC6619370|XP_002043586.1|DSEC
OG0008213	LOC119556138|XP_037723961.1|DSUP	LOC6615874|XP_002040244.2|DSEC
OG0008214	LOC119553625|XP_037720023.1|DSUP	LOC6605462|XP_002030295.1|DSEC
OG0008215	LOC119557944|XP_037726892.1|DSUP	LOC6618016|XP_002042324.1|DSEC
OG0008216	LOC119555643|XP_037723106.1|DSUP	LOC6616261|XP_002040625.1|DSEC
OG0008217	LOC119556426|XP_037724573.1|DSUP	LOC6615031|XP_032582531.1|DSEC
OG0008218	LOC119549268|XP_037713107.1|DSUP	LOC6609393|XP_032571945.1|DSEC
OG0008219	LOC119557806|XP_037726664.1|DSUP	LOC6619749|XP_032580608.1|DSEC
OG0008220	LOC119555877|XP_037723459.1|DSUP	LOC6617597|XP_032582196.1|DSEC
OG0008221	LOC119545947|XP_037707824.1|DSUP	LOC6614543|XP_032569779.1|DSEC
OG0008222	LOC119555679|XP_037723229.1|DSUP	LOC116800927|XP_032573508.1|DSEC
OG0008223	LOC119552776|XP_037718514.1|DSUP	LOC6605744|XP_032573477.1|DSEC
OG0008224	LOC119554055|XP_037720722.1|DSUP	LOC6616351|XP_032575198.1|DSEC
OG0008225	LOC119558152|XP_037727319.1|DSUP	LOC6619890|XP_002044102.1|DSEC
OG0008226	LOC119556947|XP_037725368.1|DSUP	LOC6612405|XP_032581297.1|DSEC
OG0008227	LOC119553803|XP_037720353.1|DSUP	LOC6617146|XP_032578913.1|DSEC
OG0008228	LOC119563099|XP_037732262.1|DSUP	LOC6612731|XP_002037234.2|DSEC
OG0008229	LOC119545820|XP_037707643.1|DSUP	LOC6606972|XP_032579241.1|DSEC
OG0008230	LOC119563490|XP_037732853.1|DSUP	LOC6616644|XP_002041001.1|DSEC
OG0008232	LOC119553608|XP_037719994.1|DSUP	LOC6610406|XP_032576046.1|DSEC
OG0008233	LOC119547195|XP_037709862.1|DSUP	LOC6614734|XP_002039158.1|DSEC
OG0008234	LOC119550729|XP_037715560.1|DSUP	LOC6618907|XP_002043155.1|DSEC
OG0008235	LOC119556811|XP_037725192.1|DSUP	LOC116802217|XP_032581863.1|DSEC
OG0008236	LOC119559663|XP_037728640.1|DSUP	LOC6619127|XP_002043367.1|DSEC
OG0008237	LOC119550787|XP_037715647.1|DSUP	LOC6608044|XP_002032792.2|DSEC
OG0008238	LOC119553502|XP_037719850.1|DSUP	LOC6610335|XP_002034921.1|DSEC
OG0008239	LOC119554900|XP_037721930.1|DSUP	LOC6616392|XP_002040752.1|DSEC
OG0008240	LOC119551100|XP_037716207.1|DSUP	LOC6609816|XP_002034470.1|DSEC
OG0008243	LOC119549549|XP_037713627.1|DSUP	LOC6608740|XP_002033463.1|DSEC
OG0008244	LOC119560433|XP_037729800.1|DSUP	LOC6607363|XP_002032136.1|DSEC
OG0008245	LOC119550061|XP_037714451.1|DSUP	LOC6610009|XP_002034629.1|DSEC
OG0008246	LOC119550571|XP_037715289.1|DSUP	LOC6609557|XP_002034240.1|DSEC
OG0008247	LOC119563199|XP_037732416.1|DSUP, LOC119563198|XP_037732415.1|DSUP	LOC6613187|XP_002037668.1|DSEC
OG0008248	LOC119563310|XP_037732571.1|DSUP	LOC6617145|XP_002041472.1|DSEC
OG0008249	LOC119562627|XP_037731786.1|DSUP	LOC6612887|XP_002037379.1|DSEC
OG0008250	LOC119550406|XP_037714992.1|DSUP	LOC6608940|XP_002033654.1|DSEC
OG0008251	LOC119552148|XP_037717874.1|DSUP	LOC6607927|XP_002032677.1|DSEC
OG0008252	LOC119551738|XP_037717167.1|DSUP	LOC6608313|XP_002033050.1|DSEC
OG0008253	LOC119551757|XP_037717212.1|DSUP	LOC6608181|XP_002032926.1|DSEC
OG0008254	LOC119559033|XP_037728090.1|DSUP, LOC119555032|XP_037722107.1|DSUP	LOC6610214|XP_032574109.1|DSEC
OG0008255	LOC119554726|XP_037721671.1|DSUP	LOC6616593|XP_002040952.1|DSEC
OG0008256	LOC119549789|XP_037713982.1|DSUP	LOC6607961|XP_002032709.1|DSEC
OG0008257	LOC119551189|XP_037716319.1|DSUP	LOC6621766|XP_032582673.1|DSEC, LOC6612551|XP_002037059.2|DSEC, LOC6621339|XP_032582672.1|DSEC
OG0008258	LOC119547387|XP_037710163.1|DSUP	LOC6614455|XP_002038888.1|DSEC
OG0008259	LOC119547089|XP_037709716.1|DSUP	LOC6613374|XP_032583483.1|DSEC
OG0008260	LOC119555194|XP_037722378.1|DSUP	LOC6610510|XP_032573737.1|DSEC
OG0008261	LOC119551680|XP_037717067.1|DSUP	LOC6609704|XP_002034361.2|DSEC
OG0008262	LOC119559389|XP_037728377.1|DSUP	LOC6619140|XP_002043380.1|DSEC
OG0008263	LOC119550955|XP_037715910.1|DSUP	LOC6610071|XP_002034687.2|DSEC
OG0008263	LOC119550957|XP_037715912.1|DSUP	LOC6610070|XP_002034686.2|DSEC
OG0008264	LOC119551726|XP_037717156.1|DSUP	LOC6610077|XP_002034693.1|DSEC
OG0008265	LOC119563329|XP_037732601.1|DSUP	LOC6612705|XP_002037208.2|DSEC
OG0008266	LOC119560293|XP_037729591.1|DSUP	LOC6614006|XP_002038460.1|DSEC
OG0008267	LOC119545726|XP_037707471.1|DSUP	LOC6617101|XP_032576345.1|DSEC
OG0008268	LOC119548699|XP_037712091.1|DSUP	LOC6618250|XP_002042524.1|DSEC
OG0008269	LOC119547104|XP_037709734.1|DSUP	LOC6618154|XP_002042435.1|DSEC
OG0008270	LOC119556374|XP_037724469.1|DSUP	LOC6616184|XP_002040549.1|DSEC
OG0008271	LOC119553228|XP_037719424.1|DSUP	LOC6610546|XP_002035126.1|DSEC
OG0008272	LOC119556192|XP_037724063.1|DSUP	LOC6612368|XP_032580869.1|DSEC
OG0008273	LOC119563237|XP_037732471.1|DSUP	LOC6606802|XP_002031599.1|DSEC
OG0008274	LOC119558017|XP_037727057.1|DSUP	LOC6616053|XP_002040419.1|DSEC
OG0008275	LOC119558054|XP_037727132.1|DSUP	LOC6612376|XP_002036885.1|DSEC
OG0008276	LOC119556185|XP_037724054.1|DSUP	LOC6619941|XP_002044153.1|DSEC
OG0008277	LOC119557622|XP_037726375.1|DSUP	LOC6617511|XP_032580806.1|DSEC
OG0008278	LOC119547094|XP_037709721.1|DSUP	LOC6611995|XP_002036512.1|DSEC
OG0008279	LOC119556473|XP_037724650.1|DSUP	LOC6619556|XP_032581216.1|DSEC
OG0008280	LOC119557903|XP_037726837.1|DSUP	LOC6619924|XP_002044136.1|DSEC
OG0008281	LOC119557530|XP_037726231.1|DSUP	LOC6614956|XP_032581510.1|DSEC
OG0008282	LOC119556925|XP_037725339.1|DSUP	LOC6618562|XP_002042822.1|DSEC
OG0008283	LOC119556616|XP_037724861.1|DSUP	LOC6617985|XP_032581705.1|DSEC
OG0008284	LOC119559766|XP_037728807.1|DSUP	LOC6620124|XP_032579802.1|DSEC
OG0008286	LOC119557300|XP_037725937.1|DSUP	LOC6619908|XP_032581238.1|DSEC
OG0008287	LOC119556725|XP_037725051.1|DSUP	LOC6619788|XP_032582717.1|DSEC
OG0008288	LOC119559744|XP_037728731.1|DSUP	LOC6619105|XP_002043345.1|DSEC
OG0008289	LOC119551104|XP_037716214.1|DSUP	LOC6607820|XP_002032578.1|DSEC
OG0008290	LOC119555988|XP_037723647.1|DSUP	LOC6617666|XP_002041769.2|DSEC
OG0008291	LOC119558192|XP_037727401.1|DSUP	LOC6620192|XP_002044403.2|DSEC
OG0008292	LOC119558016|XP_037727055.1|DSUP	LOC6616052|XP_032581943.1|DSEC
OG0008293	LOC119546476|XP_037708694.1|DSUP	LOC6619509|XP_002043724.1|DSEC
OG0008294	LOC119562888|XP_037731932.1|DSUP	LOC6607647|XP_002032412.1|DSEC
OG0008295	LOC119556767|XP_037725121.1|DSUP	LOC6618518|XP_002042778.1|DSEC
OG0008296	LOC119556353|XP_037724389.1|DSUP	LOC6617916|XP_002042224.2|DSEC
OG0008297	LOC119556728|XP_037725058.1|DSUP	LOC6619790|XP_002044004.1|DSEC
OG0008298	LOC119556960|XP_037725396.1|DSUP	LOC6615101|XP_002039517.1|DSEC
OG0008299	LOC119553818|XP_037720378.1|DSUP	LOC6617107|XP_002041434.1|DSEC
OG0008300	LOC119556952|XP_037725379.1|DSUP	LOC6619832|XP_032581012.1|DSEC
OG0008301	LOC119560797|XP_037730357.1|DSUP	LOC6607035|XP_032577033.1|DSEC
OG0008302	LOC119557734|XP_037726547.1|DSUP	LOC6618075|XP_032581373.1|DSEC
OG0008303	LOC119556624|XP_037724872.1|DSUP	LOC6612538|XP_002037046.1|DSEC
OG0008304	LOC119556434|XP_037724591.1|DSUP	LOC6615848|XP_032581829.1|DSEC
OG0008305	LOC119557686|XP_037726484.1|DSUP	LOC6619983|XP_002044195.2|DSEC
OG0008306	LOC119557628|XP_037726385.1|DSUP	LOC6612587|XP_002037092.1|DSEC
OG0008307	LOC119560782|XP_037730336.1|DSUP	LOC6606446|XP_002031250.1|DSEC
OG0008308	LOC119545763|XP_037707536.1|DSUP	LOC6619658|XP_002043873.1|DSEC
OG0008309	LOC119546945|XP_037709513.1|DSUP	LOC6617853|XP_002042161.1|DSEC
