Orthogroup	DSUP.longest_only	DELE.longest_only
OG0009126	LOC119550434|XP_037715034.1|DSUP	LOC108144883|XP_017125531.1|DELE
OG0009127	LOC119548988|XP_037712516.1|DSUP	LOC108144825|XP_017125446.1|DELE
OG0009128	LOC119550346|XP_037714893.1|DSUP	LOC108149580|XP_017132704.1|DELE
OG0009129	LOC119550915|XP_037715835.1|DSUP	LOC108145396|XP_017126283.1|DELE
OG0009130	LOC119552122|XP_037717836.1|DSUP	LOC108149940|XP_017133345.1|DELE
OG0009131	LOC119550252|XP_037714755.1|DSUP	LOC108149936|XP_017133341.1|DELE
OG0009132	LOC119549009|XP_037712574.1|DSUP	LOC108144302|XP_017124484.1|DELE
OG0009133	LOC119550802|XP_037715664.1|DSUP	LOC108149053|XP_017131888.1|DELE
OG0009134	LOC119551774|XP_037717228.1|DSUP	LOC108141303|XP_017120059.1|DELE
OG0009135	LOC119551800|XP_037717276.1|DSUP	LOC108145555|XP_017126544.1|DELE
OG0009136	LOC119551869|XP_037717390.1|DSUP	LOC108144754|XP_017125347.1|DELE
OG0009137	LOC119549830|XP_037714037.1|DSUP	LOC108137894|XP_017115322.1|DELE
OG0009138	LOC119550319|XP_037714853.1|DSUP	LOC108137902|XP_017115331.1|DELE
OG0009139	LOC119551626|XP_037716976.1|DSUP	LOC108144869|XP_017125509.1|DELE
OG0009140	LOC119550082|XP_037714481.1|DSUP	LOC108144255|XP_017124424.1|DELE
OG0009141	LOC119550355|XP_037714907.1|DSUP	LOC108147362|XP_017129287.1|DELE
OG0009142	LOC119549790|XP_037713983.1|DSUP	LOC108147351|XP_017129269.1|DELE
OG0009143	LOC119550147|XP_037714585.1|DSUP	LOC108137512|XP_017114714.1|DELE
OG0009144	LOC119550529|XP_037715177.1|DSUP	LOC108137566|XP_017114782.1|DELE
OG0009145	LOC119550674|XP_037715462.1|DSUP	LOC108143659|XP_017123659.1|DELE
OG0009146	LOC119559388|XP_037728373.1|DSUP	LOC108136475|XP_017113170.1|DELE
OG0009147	LOC119549430|XP_037713443.1|DSUP	LOC108144231|XP_017124397.1|DELE
OG0009148	LOC119550648|XP_037715415.1|DSUP	LOC108145483|XP_017126427.1|DELE
OG0009149	LOC119550983|XP_037715946.1|DSUP	LOC108143356|XP_017123167.1|DELE
OG0009150	LOC119551985|XP_037717634.1|DSUP	LOC108149078|XP_017131940.1|DELE
OG0009151	LOC119550572|XP_037715290.1|DSUP	LOC108144318|XP_017124508.1|DELE
OG0009152	LOC119551573|XP_037716901.1|DSUP	LOC108141348|XP_017120154.1|DELE
OG0009153	LOC119549380|XP_037713348.1|DSUP	LOC108144857|XP_017125493.1|DELE
OG0009154	LOC119562122|XP_037731325.1|DSUP	LOC108137380|XP_017114522.1|DELE
OG0009155	LOC119551385|XP_037716635.1|DSUP	LOC108149736|XP_017133004.1|DELE
OG0009156	LOC119546639|XP_037709011.1|DSUP	LOC108141714|XP_017120688.1|DELE
OG0009157	LOC119546593|XP_037708937.1|DSUP	LOC108138987|XP_017117062.1|DELE
OG0009158	LOC119555547|XP_037722912.1|DSUP	LOC108146037|XP_017127321.1|DELE
OG0009159	LOC119556144|XP_037723969.1|DSUP	LOC108137674|XP_017115019.1|DELE
OG0009160	LOC119546288|XP_037708397.1|DSUP	LOC108147856|XP_017130103.1|DELE
OG0009161	LOC119556082|XP_037723862.1|DSUP	LOC108137143|XP_017114194.1|DELE
OG0009162	LOC119553460|XP_037719791.1|DSUP	LOC108135496|XP_017111728.1|DELE
OG0009163	LOC119553401|XP_037719701.1|DSUP	LOC108150370|XP_017133996.1|DELE
OG0009164	LOC119554738|XP_037721688.1|DSUP	LOC108146457|XP_017127958.1|DELE
OG0009165	LOC119554487|XP_037721344.1|DSUP	LOC108142599|XP_017122059.1|DELE
OG0009166	LOC119552520|XP_037718066.1|DSUP	LOC108142327|XP_017121569.1|DELE
OG0009167	LOC119554403|XP_037721219.1|DSUP	LOC108142743|XP_017122256.1|DELE
OG0009168	LOC119554404|XP_037721221.1|DSUP	LOC108142744|XP_017122258.1|DELE
OG0009169	LOC119555710|XP_037723314.1|DSUP	LOC108150196|XP_017133696.1|DELE
OG0009170	LOC119554582|XP_037721492.1|DSUP	LOC108146319|XP_017127772.1|DELE
OG0009171	LOC119554702|XP_037721634.1|DSUP	LOC108146693|XP_017128241.1|DELE
OG0009172	LOC119553948|XP_037720569.1|DSUP	LOC108135602|XP_017111903.1|DELE
OG0009173	LOC119552631|XP_037718238.1|DSUP	LOC108146099|XP_017127415.1|DELE
OG0009174	LOC119557107|XP_037725613.1|DSUP	LOC108135903|XP_017112310.1|DELE
OG0009175	LOC119546223|XP_037708291.1|DSUP	LOC108141956|XP_017121087.1|DELE
OG0009176	LOC119552755|XP_037718475.1|DSUP	LOC108146771|XP_017128399.1|DELE
OG0009178	LOC119554968|XP_037722025.1|DSUP	LOC108136132|XP_017112612.1|DELE
OG0009179	LOC119554903|XP_037721933.1|DSUP	LOC108150570|XP_017134312.1|DELE
OG0009180	LOC119552525|XP_037718072.1|DSUP	LOC108143204|XP_017122961.1|DELE
OG0009181	LOC119555281|XP_037722512.1|DSUP	LOC108142742|XP_017122254.1|DELE
OG0009182	LOC119552773|XP_037718510.1|DSUP	LOC108136139|XP_017112623.1|DELE
OG0009183	LOC119552550|XP_037718098.1|DSUP	LOC108146670|XP_017128213.1|DELE
OG0009184	LOC119555361|XP_037722627.1|DSUP	LOC108143196|XP_017122937.1|DELE
OG0009185	LOC119554370|XP_037721178.1|DSUP	LOC108143260|XP_017123061.1|DELE
OG0009186	LOC119555071|XP_037722209.1|DSUP	LOC108142817|XP_017122367.1|DELE
OG0009187	LOC119553778|XP_037720317.1|DSUP, LOC119559276|XP_037728272.1|DSUP	LOC108148401|XP_017130922.1|DELE
OG0009188	LOC119550413|XP_037714999.1|DSUP	LOC108144836|XP_017125466.1|DELE
OG0009189	LOC119552969|XP_037718908.1|DSUP	LOC108146030|XP_017127310.1|DELE
OG0009190	LOC119555544|XP_037722905.1|DSUP	LOC108146436|XP_017127929.1|DELE
OG0009191	LOC119549716|XP_037713878.1|DSUP	LOC108135005|XP_017111027.1|DELE, LOC108140327|XP_017118500.1|DELE
OG0009192	LOC119557488|XP_037726187.1|DSUP	LOC108137298|XP_017114408.1|DELE
OG0009193	LOC119546503|XP_037708748.1|DSUP	LOC108138835|XP_017116832.1|DELE
OG0009194	LOC119549905|XP_037714147.1|DSUP	LOC108147232|XP_017129153.1|DELE, LOC108149574|XP_017132698.1|DELE
OG0009195	LOC119554230|XP_037720988.1|DSUP	LOC108150165|XP_017133624.1|DELE
OG0009196	LOC119552537|XP_037718084.1|DSUP	LOC108150098|XP_017133551.1|DELE
OG0009197	LOC119555103|XP_037722249.1|DSUP	LOC108142855|XP_017122414.1|DELE
OG0009198	LOC119553399|XP_037719691.1|DSUP	LOC108136026|XP_017112444.1|DELE
OG0009199	LOC119554408|XP_037721225.1|DSUP	LOC108135540|XP_017111777.1|DELE
OG0009200	LOC119549109|XP_037712781.1|DSUP	LOC108134605|XP_017110459.1|DELE
OG0009201	LOC119550150|XP_037714589.1|DSUP	LOC108138630|XP_017116424.1|DELE, LOC108137619|XP_017114884.1|DELE
OG0009202	LOC119550277|XP_037714789.1|DSUP, LOC119550276|XP_037714787.1|DSUP, LOC119550275|XP_037714786.1|DSUP	LOC108144273|XP_017124448.1|DELE
OG0009203	LOC119559420|XP_037728443.1|DSUP	LOC108135954|XP_017112394.1|DELE
OG0009204	LOC119551773|XP_037717227.1|DSUP, LOC119551772|XP_037717226.1|DSUP	LOC108143311|XP_017123117.1|DELE
OG0009205	LOC119550501|XP_037715122.1|DSUP, LOC119549772|XP_037713959.1|DSUP, LOC119549773|XP_037713960.1|DSUP	LOC108143361|XP_017123172.1|DELE
OG0009206	LOC119552193|XP_037717975.1|DSUP	LOC108149732|XP_017132991.1|DELE
OG0009207	LOC119562954|XP_037732055.1|DSUP	LOC108140461|XP_017118683.1|DELE
OG0009209	LOC119554739|XP_037721692.1|DSUP	LOC108136706|XP_017113520.1|DELE, LOC108136972|XP_017113952.1|DELE
OG0009210	LOC119550538|XP_037715188.1|DSUP	LOC108137628|XP_017114898.1|DELE, LOC108138605|XP_017116387.1|DELE
OG0009211	LOC119547970|XP_037710949.1|DSUP	LOC108149242|XP_017132167.1|DELE
OG0009214	LOC119554168|XP_037720885.1|DSUP	LOC108145767|XP_017126825.1|DELE
OG0009215	LOC119549573|XP_037713654.1|DSUP	LOC108141458|XP_017120352.1|DELE
OG0009215	LOC119551708|XP_037717110.1|DSUP	LOC108141461|XP_017120355.1|DELE
OG0009221	LOC119546415|XP_037708608.1|DSUP	LOC108141927|XP_017121050.1|DELE
OG0009222	LOC119557607|XP_037726340.1|DSUP	LOC108134923|XP_017110927.1|DELE
OG0009224	LOC119560344|XP_037729668.1|DSUP	LOC108148229|XP_017130635.1|DELE
OG0009228	LOC119555841|XP_037723398.1|DSUP	LOC108136653|XP_017113466.1|DELE
OG0009229	LOC119560098|XP_037729349.1|DSUP	LOC108140659|XP_017119080.1|DELE
OG0009231	LOC119556608|XP_037724849.1|DSUP	LOC108136377|XP_017112979.1|DELE
OG0009232	LOC119558288|XP_037727600.1|DSUP	LOC108137059|XP_017114055.1|DELE
OG0009234	LOC119557980|XP_037726994.1|DSUP	LOC108140830|XP_017119318.1|DELE
OG0009236	LOC119553646|XP_037720057.1|DSUP	LOC108146893|XP_017128619.1|DELE
OG0009237	LOC119547882|XP_037710847.1|DSUP	LOC108141693|XP_017120662.1|DELE
OG0009238	LOC119554335|XP_037721128.1|DSUP	LOC108142772|XP_017122302.1|DELE
OG0009239	LOC119554474|XP_037721318.1|DSUP	LOC108146932|XP_017128670.1|DELE
OG0009241	LOC119545942|XP_037707816.1|DSUP	LOC108147994|XP_017130298.1|DELE
OG0009245	LOC119563206|XP_037732430.1|DSUP	LOC108137027|XP_017114014.1|DELE
OG0009247	LOC119556953|XP_037725388.1|DSUP	LOC108150548|XP_017134272.1|DELE
OG0009248	LOC119556299|XP_037724301.1|DSUP	LOC108138544|XP_017116302.1|DELE
OG0009249	LOC119546409|XP_037708595.1|DSUP	LOC108135306|XP_017111480.1|DELE
OG0009251	LOC119558912|XP_037728040.1|DSUP	LOC108140916|XP_017119466.1|DELE
OG0009252	LOC119556039|XP_037723754.1|DSUP	LOC108137302|XP_017114411.1|DELE
OG0009253	LOC119558136|XP_037727297.1|DSUP	LOC108136624|XP_017113432.1|DELE
OG0009254	LOC119557377|XP_037726049.1|DSUP	LOC108137170|XP_017114229.1|DELE
OG0009255	LOC119556029|XP_037723738.1|DSUP	LOC108136275|XP_017112832.1|DELE
OG0009256	LOC119557387|XP_037726060.1|DSUP	LOC108136615|XP_017113422.1|DELE
OG0009257	LOC119555810|XP_037723356.1|DSUP	LOC108150027|XP_017133476.1|DELE
OG0009258	LOC119556554|XP_037724772.1|DSUP	LOC108144690|XP_017125282.1|DELE
OG0009259	LOC119556729|XP_037725059.1|DSUP	LOC108136440|XP_017113088.1|DELE
OG0009260	LOC119557964|XP_037726935.1|DSUP	LOC108140911|XP_017119455.1|DELE
OG0009261	LOC119558150|XP_037727313.1|DSUP	LOC108137698|XP_017115061.1|DELE
OG0009262	LOC119556258|XP_037724230.1|DSUP	LOC108144593|XP_017125090.1|DELE
OG0009263	LOC119558296|XP_037727616.1|DSUP	LOC108134934|XP_017110943.1|DELE
OG0009264	LOC119556823|XP_037725204.1|DSUP	LOC108134899|XP_017110891.1|DELE
OG0009265	LOC119556651|XP_037724914.1|DSUP	LOC108134817|XP_017110759.1|DELE
OG0009266	LOC119548508|XP_037711716.1|DSUP	LOC108138115|XP_017115629.1|DELE
OG0009268	LOC119550196|XP_037714669.1|DSUP	LOC108141421|XP_017120289.1|DELE
OG0009269	LOC119545789|XP_037707591.1|DSUP	LOC108136796|XP_017113676.1|DELE
OG0009270	LOC119550357|XP_037714909.1|DSUP	LOC108144295|XP_017124471.1|DELE
OG0009271	LOC119558221|XP_037727464.1|DSUP	LOC108137287|XP_017114391.1|DELE
OG0009272	LOC119553915|XP_037720518.1|DSUP	LOC108142881|XP_017122446.1|DELE
OG0009273	LOC119548557|XP_037711784.1|DSUP	LOC108134683|XP_017110570.1|DELE
OG0009274	LOC119555212|XP_037722398.1|DSUP	LOC108145603|XP_017126626.1|DELE
OG0009275	LOC119557484|XP_037726181.1|DSUP	LOC108137062|XP_017114058.1|DELE
OG0009276	LOC119550316|XP_037714851.1|DSUP	LOC108144207|XP_017124367.1|DELE
OG0009277	LOC119555995|XP_037723653.1|DSUP	LOC108138387|XP_017116054.1|DELE
OG0009278	LOC119557223|XP_037725825.1|DSUP	LOC108135912|XP_017112328.1|DELE
OG0009279	LOC119547743|XP_037710667.1|DSUP	LOC108135207|XP_017111320.1|DELE
OG0009280	LOC119557634|XP_037726394.1|DSUP	LOC108137192|XP_017114263.1|DELE
OG0009281	LOC119558394|XP_037727849.1|DSUP	LOC108137677|XP_017115022.1|DELE
OG0009282	LOC119548277|XP_037711368.1|DSUP	LOC108148833|XP_017131591.1|DELE
OG0009283	LOC119546241|XP_037708315.1|DSUP	LOC108142015|XP_017121176.1|DELE
OG0009284	LOC119554926|XP_037721960.1|DSUP	LOC108135665|XP_017111989.1|DELE
OG0009285	LOC119555958|XP_037723643.1|DSUP	LOC108145322|XP_017126187.1|DELE
OG0009286	LOC119555067|XP_037722203.1|DSUP	LOC108142302|XP_017121543.1|DELE
OG0009287	LOC119555063|XP_037722194.1|DSUP	LOC108142436|XP_017121787.1|DELE
OG0009288	LOC119556437|XP_037724598.1|DSUP	LOC108141489|XP_017120397.1|DELE
OG0009289	LOC119556706|XP_037725069.1|DSUP	LOC108148311|XP_017130786.1|DELE
OG0009290	LOC119551285|XP_037716479.1|DSUP	LOC108144124|XP_017124256.1|DELE
OG0009291	LOC119557067|XP_037725587.1|DSUP	LOC108148312|XP_017130788.1|DELE
OG0009292	LOC119557802|XP_037726634.1|DSUP	LOC108136662|XP_017113475.1|DELE
OG0009293	LOC119557159|XP_037725687.1|DSUP	LOC108136378|XP_017112980.1|DELE
OG0009294	LOC119551335|XP_037716564.1|DSUP	LOC108144598|XP_017125093.1|DELE
OG0009295	LOC119556643|XP_037724900.1|DSUP	LOC108136423|XP_017113042.1|DELE
OG0009296	LOC119549936|XP_037714246.1|DSUP	LOC108147189|XP_017129030.1|DELE
OG0009297	LOC119555973|XP_037723632.1|DSUP	LOC108147105|XP_017128883.1|DELE
OG0009298	LOC119561372|XP_037730988.1|DSUP	LOC108141573|XP_017120509.1|DELE
OG0009299	LOC119560483|XP_037729873.1|DSUP	LOC108136924|XP_017113888.1|DELE
OG0009300	LOC119560038|XP_037729267.1|DSUP	LOC108136886|XP_017113828.1|DELE
OG0009301	LOC119551420|XP_037716693.1|DSUP	LOC108148621|XP_017131209.1|DELE
OG0009302	LOC119560479|XP_037729867.1|DSUP	LOC108141237|XP_017119982.1|DELE
OG0009303	LOC119563506|XP_037732880.1|DSUP	LOC108140718|XP_017119169.1|DELE
OG0009304	LOC119559819|XP_037728838.1|DSUP	LOC108136908|XP_017113856.1|DELE
OG0009305	LOC119559988|XP_037729179.1|DSUP	LOC108135051|XP_017111079.1|DELE
OG0009306	LOC119556814|XP_037725195.1|DSUP	LOC108143866|XP_017123924.1|DELE
OG0009307	LOC119546246|XP_037708329.1|DSUP	LOC108147207|XP_017129052.1|DELE
OG0009308	LOC119560933|XP_037730596.1|DSUP	LOC108148415|XP_017130944.1|DELE
OG0009309	LOC119555004|XP_037722077.1|DSUP	LOC108135105|XP_017111170.1|DELE
OG0009310	LOC119563279|XP_037732530.1|DSUP	LOC108136996|XP_017113981.1|DELE
OG0009311	LOC119554809|XP_037721792.1|DSUP	LOC108140412|XP_017118618.1|DELE
OG0009312	LOC119561029|XP_037730785.1|DSUP	LOC108135056|XP_017111089.1|DELE
OG0009313	LOC119545767|XP_037707541.1|DSUP	LOC108135101|XP_017111166.1|DELE
OG0009314	LOC119553618|XP_037720017.1|DSUP	LOC108140636|XP_017119044.1|DELE
OG0009315	LOC119561513|XP_037731095.1|DSUP	LOC108143084|XP_017122789.1|DELE
OG0009316	LOC119545796|XP_037707604.1|DSUP	LOC108143901|XP_017123964.1|DELE
OG0009317	LOC119554856|XP_037721868.1|DSUP	LOC108147317|XP_017129233.1|DELE
OG0009318	LOC119559907|XP_037729012.1|DSUP	LOC108140470|XP_017118699.1|DELE
OG0009319	LOC119545744|XP_037707495.1|DSUP	LOC108140565|XP_017118914.1|DELE
OG0009320	LOC119563221|XP_037732450.1|DSUP	LOC108147139|XP_017128921.1|DELE
OG0009321	LOC119561416|XP_037731002.1|DSUP	LOC108147122|XP_017128903.1|DELE
OG0009322	LOC119562961|XP_037732064.1|DSUP	LOC108135687|XP_017112020.1|DELE
OG0009323	LOC119560057|XP_037729292.1|DSUP	LOC108148410|XP_017130934.1|DELE
OG0009324	LOC119560230|XP_037729520.1|DSUP	LOC108140975|XP_017119532.1|DELE
OG0009325	LOC119554084|XP_037720759.1|DSUP	LOC108135673|XP_017112001.1|DELE
OG0009326	LOC119558286|XP_037727601.1|DSUP	LOC108139167|XP_017117275.1|DELE
OG0009327	LOC119563420|XP_037732720.1|DSUP	LOC108148834|XP_017131587.1|DELE
OG0009328	LOC119546646|XP_037709026.1|DSUP	LOC108148698|XP_017131335.1|DELE
OG0009329	LOC119563167|XP_037732356.1|DSUP	LOC108150242|XP_017133796.1|DELE
OG0009330	LOC119560530|XP_037729946.1|DSUP	LOC108139208|XP_017117343.1|DELE
OG0009331	LOC119560271|XP_037729565.1|DSUP	LOC108135735|XP_017112057.1|DELE
OG0009332	LOC119563364|XP_037732644.1|DSUP	LOC108150665|XP_017134420.1|DELE
OG0009333	LOC119559268|XP_037728266.1|DSUP	LOC108144016|XP_017124130.1|DELE
OG0009334	LOC119563195|XP_037732410.1|DSUP	LOC108143795|XP_017123807.1|DELE
OG0009335	LOC119560656|XP_037730152.1|DSUP	LOC108143807|XP_017123819.1|DELE
OG0009336	LOC119557924|XP_037726863.1|DSUP	LOC108143057|XP_017122760.1|DELE
OG0009337	LOC119562269|XP_037731371.1|DSUP, LOC119562270|XP_037731372.1|DSUP, LOC119557936|XP_037726873.1|DSUP	LOC108137761|XP_017115152.1|DELE
OG0009338	LOC119560935|XP_037730599.1|DSUP	LOC108141234|XP_017119979.1|DELE
OG0009339	LOC119560404|XP_037729765.1|DSUP	LOC108141246|XP_017119992.1|DELE
OG0009340	LOC119560322|XP_037729631.1|DSUP	LOC108147098|XP_017128873.1|DELE
OG0009341	LOC119556985|XP_037725439.1|DSUP	LOC108136945|XP_017113914.1|DELE
OG0009342	LOC119560228|XP_037729517.1|DSUP	LOC108135809|XP_017112174.1|DELE
OG0009343	LOC119560890|XP_037730512.1|DSUP	LOC108135851|XP_017112232.1|DELE
OG0009344	LOC119560315|XP_037729621.1|DSUP	LOC108143744|XP_017123765.1|DELE
OG0009345	LOC119545998|XP_037707928.1|DSUP	LOC108147157|XP_017128968.1|DELE
OG0009346	LOC119558300|XP_037727629.1|DSUP	LOC108147121|XP_017128902.1|DELE
OG0009347	LOC119556784|XP_037725151.1|DSUP	LOC108148472|XP_017130993.1|DELE
OG0009348	LOC119559755|XP_037728753.1|DSUP	LOC108148933|XP_017131740.1|DELE
OG0009349	LOC119555283|XP_037722519.1|DSUP	LOC108135082|XP_017111137.1|DELE
OG0009350	LOC119558314|XP_037727652.1|DSUP	LOC108148521|XP_017131048.1|DELE
OG0009351	LOC119559394|XP_037728386.1|DSUP	LOC108148510|XP_017131037.1|DELE
OG0009352	LOC119560144|XP_037729426.1|DSUP	LOC108148191|XP_017130586.1|DELE
OG0009353	LOC119560280|XP_037729576.1|DSUP	LOC108148574|XP_017131108.1|DELE
OG0009354	LOC119547097|XP_037709728.1|DSUP	LOC108141844|XP_017120924.1|DELE
OG0009355	LOC119547753|XP_037710683.1|DSUP	LOC108138248|XP_017115877.1|DELE
OG0009356	LOC119548414|XP_037711581.1|DSUP	LOC108138806|XP_017116788.1|DELE
OG0009357	LOC119547541|XP_037710367.1|DSUP	LOC108138190|XP_017115792.1|DELE
OG0009358	LOC119548221|XP_037711286.1|DSUP	LOC108134768|XP_017110703.1|DELE
OG0009359	LOC119548220|XP_037711285.1|DSUP	LOC108134767|XP_017110702.1|DELE
OG0009360	LOC119547326|XP_037710055.1|DSUP	LOC108149239|XP_017132163.1|DELE
OG0009361	LOC119548181|XP_037711223.1|DSUP	LOC108149562|XP_017132689.1|DELE
OG0009362	LOC119548391|XP_037711544.1|DSUP	LOC108149409|XP_017132454.1|DELE
OG0009363	LOC119548199|XP_037711256.1|DSUP	LOC108139042|XP_017117148.1|DELE
OG0009364	LOC119547025|XP_037709624.1|DSUP	LOC108148080|XP_017130423.1|DELE
OG0009365	LOC119548713|XP_037712110.1|DSUP	LOC108138804|XP_017116781.1|DELE
OG0009366	LOC119548540|XP_037711763.1|DSUP	LOC108138328|XP_017115984.1|DELE
OG0009367	LOC119546523|XP_037708787.1|DSUP	LOC108138340|XP_017115995.1|DELE
OG0009368	LOC119547835|XP_037710794.1|DSUP	LOC108148896|XP_017131703.1|DELE
OG0009369	LOC119546010|XP_037707941.1|DSUP	LOC108148917|XP_017131725.1|DELE
OG0009370	LOC119548780|XP_037712268.1|DSUP	LOC108141789|XP_017120799.1|DELE
OG0009371	LOC119546783|XP_037709267.1|DSUP	LOC108141713|XP_017120687.1|DELE
OG0009372	LOC119546543|XP_037708819.1|DSUP	LOC108148987|XP_017131821.1|DELE
OG0009373	LOC119546653|XP_037709036.1|DSUP	LOC108149551|XP_017132678.1|DELE
OG0009374	LOC119546995|XP_037709587.1|DSUP	LOC108150526|XP_017134243.1|DELE
OG0009376	LOC119547923|XP_037710891.1|DSUP	LOC108138801|XP_017116774.1|DELE
OG0009377	LOC119547485|XP_037710302.1|DSUP	LOC108150535|XP_017134256.1|DELE
OG0009378	LOC119547074|XP_037709689.1|DSUP	LOC108141662|XP_017120623.1|DELE
OG0009379	LOC119548895|XP_037712482.1|DSUP	LOC108137799|XP_017115192.1|DELE
OG0009380	LOC119548397|XP_037711552.1|DSUP	LOC108141725|XP_017120706.1|DELE
OG0009381	LOC119546758|XP_037709219.1|DSUP	LOC108137805|XP_017115201.1|DELE
OG0009382	LOC119546285|XP_037708393.1|DSUP	LOC108150714|XP_017134488.1|DELE
OG0009383	LOC119559011|XP_037728079.1|DSUP	LOC108150077|XP_017133528.1|DELE
OG0009384	LOC119548456|XP_037711650.1|DSUP	LOC108149328|XP_017132282.1|DELE
OG0009385	LOC119546310|XP_037708434.1|DSUP	LOC108149466|XP_017132562.1|DELE
OG0009386	LOC119548697|XP_037712089.1|DSUP	LOC108149308|XP_017132248.1|DELE
OG0009387	LOC119549900|XP_037714137.1|DSUP	LOC108145148|XP_017125852.1|DELE
OG0009388	LOC119551488|XP_037716780.1|DSUP	LOC108145185|XP_017125915.1|DELE
OG0009389	LOC119550468|XP_037715084.1|DSUP	LOC108143540|XP_017123530.1|DELE, LOC108143541|XP_017123531.1|DELE
OG0009390	LOC119549215|XP_037713001.1|DSUP	LOC108145433|XP_017126344.1|DELE
OG0009391	LOC119546607|XP_037708972.1|DSUP	LOC108147855|XP_017130102.1|DELE
OG0009392	LOC119550119|XP_037714529.1|DSUP	LOC108147332|XP_017129246.1|DELE
OG0009393	LOC119560729|XP_037730271.1|DSUP	LOC108140999|XP_017119562.1|DELE
OG0009394	LOC119550079|XP_037714476.1|DSUP	LOC108149689|XP_017132944.1|DELE
OG0009395	LOC119549694|XP_037713845.1|DSUP	LOC108137508|XP_017114711.1|DELE, LOC108136283|XP_017112861.1|DELE
OG0009396	LOC119550958|XP_037715913.1|DSUP	LOC108144274|XP_017124450.1|DELE
OG0009397	LOC119550076|XP_037714473.1|DSUP	LOC108145231|XP_017125983.1|DELE
OG0009398	LOC119550820|XP_037715690.1|DSUP	LOC108143423|XP_017123316.1|DELE
OG0009399	LOC119550966|XP_037715929.1|DSUP	LOC108144585|XP_017125071.1|DELE
OG0009400	LOC119551490|XP_037716784.1|DSUP	LOC108145505|XP_017126456.1|DELE
OG0009401	LOC119547408|XP_037710185.1|DSUP	LOC108134481|XP_017110287.1|DELE
OG0009402	LOC119556848|XP_037725250.1|DSUP	LOC108139308|XP_017117499.1|DELE
OG0009403	LOC119550677|XP_037715464.1|DSUP	LOC108137896|XP_017115326.1|DELE
OG0009404	LOC119549134|XP_037712833.1|DSUP	LOC108145082|XP_017125756.1|DELE
OG0009405	LOC119552090|XP_037717795.1|DSUP	LOC108145436|XP_017126349.1|DELE
OG0009406	LOC119551371|XP_037716621.1|DSUP	LOC108143352|XP_017123162.1|DELE
OG0009407	LOC119551832|XP_037717329.1|DSUP	LOC108143604|XP_017123616.1|DELE
OG0009408	LOC119549101|XP_037712763.1|DSUP	LOC108141393|XP_017120232.1|DELE
OG0009409	LOC119549831|XP_037714038.1|DSUP	LOC108137910|XP_017115340.1|DELE
OG0009410	LOC119551649|XP_037717012.1|DSUP	LOC108144923|XP_017125578.1|DELE
OG0009411	LOC119551085|XP_037716175.1|DSUP	LOC108145017|XP_017125675.1|DELE
OG0009412	LOC119550503|XP_037715124.1|DSUP	LOC108144696|XP_017125259.1|DELE
OG0009413	LOC119550549|XP_037715208.1|DSUP	LOC108147338|XP_017129255.1|DELE
OG0009414	LOC119550608|XP_037715360.1|DSUP	LOC108147336|XP_017129253.1|DELE
OG0009415	LOC119552006|XP_037717662.1|DSUP	LOC108147330|XP_017129245.1|DELE
OG0009416	LOC119550146|XP_037714584.1|DSUP	LOC108137559|XP_017114774.1|DELE
OG0009417	LOC119550148|XP_037714586.1|DSUP	LOC108137513|XP_017114715.1|DELE
OG0009418	LOC119550646|XP_037715414.1|DSUP	LOC108137517|XP_017114720.1|DELE
OG0009419	LOC119550905|XP_037715823.1|DSUP	LOC108137565|XP_017114781.1|DELE
OG0009420	LOC119550530|XP_037715178.1|DSUP	LOC108137567|XP_017114783.1|DELE
OG0009421	LOC119551361|XP_037716610.1|DSUP	LOC108144803|XP_017125416.1|DELE
OG0009422	LOC119551516|XP_037716828.1|DSUP	LOC108147578|XP_017129698.1|DELE
OG0009423	LOC119549026|XP_037712634.1|DSUP	LOC108144850|XP_017125482.1|DELE
OG0009424	LOC119550077|XP_037714474.1|DSUP	LOC108141803|XP_017120853.1|DELE
OG0009425	LOC119559419|XP_037728442.1|DSUP	LOC108135970|XP_017112416.1|DELE
OG0009426	LOC119559390|XP_037728378.1|DSUP	LOC108134656|XP_017110538.1|DELE
OG0009427	LOC119549089|XP_037712748.1|DSUP	LOC108145155|XP_017125861.1|DELE
OG0009428	LOC119551912|XP_037717455.1|DSUP	LOC108143301|XP_017123105.1|DELE
OG0009429	LOC119550327|XP_037714861.1|DSUP	LOC108143312|XP_017123118.1|DELE
OG0009430	LOC119551401|XP_037716664.1|DSUP	LOC108144449|XP_017124829.1|DELE
OG0009431	LOC119551495|XP_037716789.1|DSUP	LOC108141484|XP_017120386.1|DELE
OG0009432	LOC119550315|XP_037714849.1|DSUP	LOC108144647|XP_017125181.1|DELE
OG0009433	LOC119550097|XP_037714505.1|DSUP	LOC108134640|XP_017110518.1|DELE
OG0009434	LOC119549633|XP_037713749.1|DSUP	LOC108134636|XP_017110510.1|DELE
OG0009435	LOC119550874|XP_037715786.1|DSUP	LOC108134644|XP_017110524.1|DELE
OG0009436	LOC119551987|XP_037717636.1|DSUP	LOC108149080|XP_017131942.1|DELE
OG0009437	LOC119551576|XP_037716904.1|DSUP	LOC108141352|XP_017120157.1|DELE
OG0009438	LOC119550550|XP_037715209.1|DSUP	LOC108145386|XP_017126270.1|DELE, LOC108146032|XP_017127353.1|DELE
