Orthogroup	DSUP.longest_only	DBIA.longest_only
OG0009444	LOC119557945|XP_037726893.1|DSUP	LOC108024052|XP_016949318.1|DBIA
OG0009445	LOC119557775|XP_037726603.1|DSUP	LOC108025626|XP_016951651.1|DBIA
OG0009446	LOC119558292|XP_037727608.1|DSUP	LOC108023440|XP_016948418.1|DBIA
OG0009447	LOC119557752|XP_037726567.1|DSUP	LOC108023916|XP_016949089.1|DBIA
OG0009448	LOC119557644|XP_037726422.1|DSUP	LOC108033186|XP_016962917.1|DBIA
OG0009449	LOC119558112|XP_037727264.1|DSUP	LOC108023583|XP_016948669.1|DBIA
OG0009450	LOC119557791|XP_037726619.1|DSUP	LOC108025873|XP_016952034.1|DBIA
OG0009451	LOC119547926|XP_037710899.1|DSUP	LOC108034099|XP_016964361.1|DBIA
OG0009452	LOC119557718|XP_037726528.1|DSUP	LOC108024127|XP_016949398.1|DBIA
OG0009453	LOC119560812|XP_037730385.1|DSUP	LOC108031482|XP_016960448.1|DBIA
OG0009454	LOC119555178|XP_037722355.1|DSUP	LOC108035885|XP_016967129.1|DBIA
OG0009455	LOC119556585|XP_037724813.1|DSUP	LOC108021965|XP_016946290.1|DBIA
OG0009456	LOC119556768|XP_037725122.1|DSUP	LOC108033209|XP_016962949.1|DBIA
OG0009457	LOC119557167|XP_037725702.1|DSUP	LOC108021897|XP_016946204.1|DBIA
OG0009458	LOC119555940|XP_037723573.1|DSUP	LOC108023398|XP_016948333.1|DBIA
OG0009459	LOC119553414|XP_037719717.1|DSUP	LOC108030071|XP_016958165.1|DBIA
OG0009460	LOC119554955|XP_037722003.1|DSUP	LOC108035582|XP_016966742.1|DBIA
OG0009461	LOC119554313|XP_037721102.1|DSUP	LOC108035603|XP_016966771.1|DBIA
OG0009462	LOC119554621|XP_037721542.1|DSUP	LOC108031105|XP_016959808.1|DBIA
OG0009463	LOC119552767|XP_037718503.1|DSUP	LOC108035102|XP_016966020.1|DBIA
OG0009464	LOC119553973|XP_037720605.1|DSUP	LOC108034672|XP_016965101.1|DBIA
OG0009465	LOC119554737|XP_037721687.1|DSUP	LOC108035702|XP_016966913.1|DBIA
OG0009466	LOC119553748|XP_037720276.1|DSUP	LOC108028636|XP_016956049.1|DBIA
OG0009467	LOC119554523|XP_037721397.1|DSUP	LOC108034717|XP_016965147.1|DBIA
OG0009468	LOC119554750|XP_037721706.1|DSUP	LOC108035521|XP_016966676.1|DBIA
OG0009469	LOC119555625|XP_037723074.1|DSUP	LOC108028306|XP_016955518.1|DBIA
OG0009470	LOC119554198|XP_037720925.1|DSUP	LOC108028178|XP_016955329.1|DBIA
OG0009471	LOC119547035|XP_037709636.1|DSUP	LOC108033395|XP_016963202.1|DBIA
OG0009472	LOC119554218|XP_037720972.1|DSUP	LOC108034505|XP_016964911.1|DBIA
OG0009473	LOC119554203|XP_037720931.1|DSUP	LOC108028813|XP_016956287.1|DBIA
OG0009474	LOC119555348|XP_037722614.1|DSUP	LOC108029129|XP_016956743.1|DBIA
OG0009475	LOC119555234|XP_037722442.1|DSUP	LOC108027881|XP_016954991.1|DBIA
OG0009476	LOC119554150|XP_037720866.1|DSUP	LOC108034823|XP_016965405.1|DBIA
OG0009477	LOC119553983|XP_037720617.1|DSUP	LOC108034584|XP_016965005.1|DBIA
OG0009478	LOC119555353|XP_037722618.1|DSUP	LOC108034773|XP_016965208.1|DBIA
OG0009479	LOC119546125|XP_037708147.1|DSUP	LOC108033443|XP_016963260.1|DBIA
OG0009480	LOC119555076|XP_037722215.1|DSUP	LOC108034831|XP_016965432.1|DBIA
OG0009481	LOC119553441|XP_037719759.1|DSUP	LOC108034701|XP_016965131.1|DBIA
OG0009483	LOC119553582|XP_037719959.1|DSUP	LOC108035971|XP_016967279.1|DBIA
OG0009484	LOC119555185|XP_037722368.1|DSUP	LOC108023543|XP_016948607.1|DBIA
OG0009485	LOC119553847|XP_037720419.1|DSUP	LOC108028397|XP_016955702.1|DBIA
OG0009486	LOC119553850|XP_037720423.1|DSUP	LOC108028496|XP_016955864.1|DBIA
OG0009487	LOC119554246|XP_037721011.1|DSUP	LOC108028222|XP_016955377.1|DBIA
OG0009488	LOC119554066|XP_037720735.1|DSUP	LOC108034625|XP_016965050.1|DBIA
OG0009489	LOC119554957|XP_037722008.1|DSUP	LOC108028049|XP_016955177.1|DBIA
OG0009490	LOC119559465|XP_037728502.1|DSUP	LOC108029396|XP_016957113.1|DBIA
OG0009491	LOC119553207|XP_037719389.1|DSUP	LOC108030742|XP_016959278.1|DBIA
OG0009492	LOC119554334|XP_037721127.1|DSUP	LOC108030768|XP_016959310.1|DBIA
OG0009493	LOC119552607|XP_037718197.1|DSUP	LOC108030789|XP_016959352.1|DBIA
OG0009494	LOC119552609|XP_037718201.1|DSUP	LOC108030792|XP_016959358.1|DBIA
OG0009495	LOC119555436|XP_037722735.1|DSUP	LOC108028345|XP_016955585.1|DBIA
OG0009496	LOC119554196|XP_037720919.1|DSUP	LOC108030885|XP_016959535.1|DBIA
OG0009497	LOC119560407|XP_037729768.1|DSUP	LOC108031236|XP_016959961.1|DBIA
OG0009498	LOC119553814|XP_037720362.1|DSUP	LOC108028641|XP_016956055.1|DBIA
OG0009499	LOC119554441|XP_037721280.1|DSUP	LOC108028577|XP_016955971.1|DBIA
OG0009500	LOC119554158|XP_037720874.1|DSUP	LOC108028176|XP_016955327.1|DBIA
OG0009501	LOC119554041|XP_037720698.1|DSUP	LOC108030527|XP_016958906.1|DBIA
OG0009502	LOC119563215|XP_037732440.1|DSUP	LOC108031394|XP_016960248.1|DBIA
OG0009503	LOC119562709|XP_037731824.1|DSUP	LOC108031560|XP_016960598.1|DBIA
OG0009504	LOC119560813|XP_037730383.1|DSUP	LOC108031646|XP_016960766.1|DBIA
OG0009505	LOC119547972|XP_037710951.1|DSUP	LOC108033552|XP_016963387.1|DBIA
OG0009506	LOC119553288|XP_037719527.1|DSUP	LOC108028139|XP_016955288.1|DBIA
OG0009507	LOC119554475|XP_037721319.1|DSUP	LOC108030004|XP_016958011.1|DBIA
OG0009508	LOC119546815|XP_037709330.1|DSUP	LOC108027950|XP_016955068.1|DBIA
OG0009509	LOC119550460|XP_037715072.1|DSUP	LOC108036264|XP_016967764.1|DBIA
OG0009510	LOC119557825|XP_037726711.1|DSUP	LOC108026227|XP_016952553.1|DBIA
OG0009511	LOC119563326|XP_037732596.1|DSUP	LOC108023069|XP_016947810.1|DBIA
OG0009512	LOC119557352|XP_037726016.1|DSUP	LOC108021881|XP_016946164.1|DBIA
OG0009513	LOC119558067|XP_037727164.1|DSUP	LOC108033050|XP_016962665.1|DBIA
OG0009514	LOC119550936|XP_037715888.1|DSUP	LOC108036284|XP_016967783.1|DBIA
OG0009515	LOC119546026|XP_037707970.1|DSUP	LOC108033265|XP_016963021.1|DBIA
OG0009516	LOC119546734|XP_037709154.1|DSUP	LOC108033978|XP_016964186.1|DBIA
OG0009517	LOC119548721|XP_037712136.1|DSUP	LOC108033692|XP_016963680.1|DBIA
OG0009518	LOC119554201|XP_037720930.1|DSUP	LOC108034687|XP_016965117.1|DBIA
OG0009519	LOC119553418|XP_037719723.1|DSUP	LOC108027826|XP_016954901.1|DBIA
OG0009520	LOC119554283|XP_037721070.1|DSUP	LOC108025080|XP_016950828.1|DBIA
OG0009521	LOC119553783|XP_037720319.1|DSUP	LOC108034621|XP_016965046.1|DBIA
OG0009522	LOC119551010|XP_037715991.1|DSUP	LOC108026852|XP_016953520.1|DBIA
OG0009523	LOC119549226|XP_037713037.1|DSUP	LOC108026661|XP_016953189.1|DBIA
OG0009524	LOC119550574|XP_037715293.1|DSUP	LOC108036275|XP_016967774.1|DBIA
OG0009525	LOC119550895|XP_037715813.1|DSUP	LOC108022319|XP_016946669.1|DBIA
OG0009526	LOC119551996|XP_037717648.1|DSUP	LOC108022369|XP_016946738.1|DBIA
OG0009527	LOC119550900|XP_037715819.1|DSUP	LOC108029957|XP_016957949.1|DBIA
OG0009528	LOC119550483|XP_037715100.1|DSUP	LOC108026528|XP_016952965.1|DBIA
OG0009529	LOC119552048|XP_037717719.1|DSUP	LOC108022662|XP_016947217.1|DBIA
OG0009530	LOC119559392|XP_037728383.1|DSUP	LOC108029330|XP_016957014.1|DBIA
OG0009531	LOC119550970|XP_037715933.1|DSUP	LOC108029990|XP_016957989.1|DBIA
OG0009532	LOC119551955|XP_037717578.1|DSUP	LOC108022434|XP_016946809.1|DBIA
OG0009533	LOC119550540|XP_037715190.1|DSUP	LOC108029401|XP_016957121.1|DBIA
OG0009534	LOC119550888|XP_037715805.1|DSUP, LOC119562443|XP_037731556.1|DSUP, LOC119562442|XP_037731555.1|DSUP	LOC108029426|XP_016957160.1|DBIA
OG0009535	LOC119551433|XP_037716703.1|DSUP	LOC108023034|XP_016947764.1|DBIA
OG0009536	LOC119547504|XP_037710327.1|DSUP	LOC108031110|XP_016959810.1|DBIA
OG0009537	LOC119553091|XP_037719178.1|DSUP	LOC108031712|XP_016960866.1|DBIA
OG0009538	LOC119562387|XP_037731509.1|DSUP	LOC108025119|XP_016950874.1|DBIA
OG0009539	LOC119560668|XP_037730169.1|DSUP	LOC108027456|XP_016954399.1|DBIA
OG0009540	LOC119562438|XP_037731554.1|DSUP	LOC108026113|XP_016952302.1|DBIA
OG0009541	LOC119555454|XP_037722773.1|DSUP	LOC108024543|XP_016950000.1|DBIA
OG0009542	LOC119558321|XP_037727665.1|DSUP	LOC108025124|XP_016950880.1|DBIA
OG0009543	LOC119563298|XP_037732555.1|DSUP	LOC108025167|XP_016950934.1|DBIA
OG0009544	LOC119563231|XP_037732464.1|DSUP	LOC108032146|XP_016961476.1|DBIA
OG0009545	LOC119545839|XP_037707725.1|DSUP	LOC108025208|XP_016951030.1|DBIA
OG0009546	LOC119560109|XP_037729385.1|DSUP	LOC108030978|XP_016959667.1|DBIA
OG0009547	LOC119549362|XP_037713314.1|DSUP	LOC108022357|XP_016946728.1|DBIA
OG0009547	LOC119549361|XP_037713313.1|DSUP	LOC108022353|XP_016946726.1|DBIA
OG0009548	LOC119555446|XP_037722747.1|DSUP	LOC108028208|XP_016955362.1|DBIA
OG0009549	LOC119553788|XP_037720326.1|DSUP	LOC108028046|XP_016955172.1|DBIA
OG0009549	LOC119553916|XP_037720519.1|DSUP	LOC108028126|XP_016955266.1|DBIA
OG0009550	LOC119552717|XP_037718395.1|DSUP	LOC108028687|XP_016956120.1|DBIA
OG0009550	LOC119552719|XP_037718398.1|DSUP	LOC108028694|XP_016956132.1|DBIA
OG0009551	LOC119561762|XP_037731167.1|DSUP, LOC119559661|XP_037728637.1|DSUP, LOC119550284|XP_037714802.1|DSUP, LOC119562568|XP_037731710.1|DSUP, LOC119562333|XP_037731424.1|DSUP	LOC108033070|XP_016962728.1|DBIA, LOC108035854|XP_016967088.1|DBIA
OG0009552	LOC119555996|XP_037723654.1|DSUP, LOC119555997|XP_037723656.1|DSUP	LOC108024082|XP_016949346.1|DBIA
OG0009553	LOC119550220|XP_037714712.1|DSUP, LOC119550221|XP_037714713.1|DSUP, LOC119550887|XP_037715804.1|DSUP, LOC119551308|XP_037716530.1|DSUP, LOC119559461|XP_037728495.1|DSUP, LOC119558335|XP_037727716.1|DSUP, LOC119558340|XP_037727742.1|DSUP, LOC119559463|XP_037728497.1|DSUP, LOC119557602|XP_037726333.1|DSUP, LOC119557688|XP_037726486.1|DSUP, LOC119557766|XP_037726591.1|DSUP, LOC119556171|XP_037724019.1|DSUP, LOC119557827|XP_037726714.1|DSUP, LOC119557828|XP_037726715.1|DSUP	LOC108030365|XP_016958723.1|DBIA
OG0009557	LOC119562896|XP_037731943.1|DSUP	LOC108025978|XP_016952160.1|DBIA
OG0009560	LOC119555842|XP_037723399.1|DSUP	LOC108024033|XP_016949295.1|DBIA
OG0009562	LOC119547378|XP_037710132.1|DSUP	LOC108033405|XP_016963215.1|DBIA
OG0009563	LOC119554916|XP_037721947.1|DSUP	LOC108028781|XP_016956249.1|DBIA
OG0009564	LOC119555967|XP_037723617.1|DSUP	LOC108025782|XP_016951890.1|DBIA
OG0009565	LOC119553830|XP_037720391.1|DSUP	LOC108028626|XP_016956039.1|DBIA
OG0009567	LOC119559871|XP_037728929.1|DSUP	LOC108027159|XP_016953901.1|DBIA
OG0009568	LOC119547324|XP_037710053.1|DSUP	LOC108033425|XP_016963235.1|DBIA
OG0009569	LOC119556698|XP_037725023.1|DSUP	LOC108035759|XP_016966948.1|DBIA
OG0009571	LOC119550365|XP_037714936.1|DSUP	LOC108024508|XP_016949944.1|DBIA
OG0009572	LOC119557857|XP_037726775.1|DSUP	LOC108023799|XP_016948928.1|DBIA
OG0009573	LOC119557282|XP_037725898.1|DSUP	LOC108024802|XP_016950411.1|DBIA
OG0009574	LOC119556308|XP_037724318.1|DSUP	LOC108023381|XP_016948275.1|DBIA
OG0009575	LOC119551282|XP_037716476.1|DSUP	LOC108022297|XP_016946644.1|DBIA
OG0009576	LOC119560291|XP_037729589.1|DSUP	LOC108027102|XP_016953808.1|DBIA
OG0009577	LOC119548470|XP_037711666.1|DSUP	LOC108033616|XP_016963467.1|DBIA
OG0009579	LOC119557833|XP_037726723.1|DSUP	LOC108027616|XP_016954625.1|DBIA
OG0009580	LOC119550163|XP_037714626.1|DSUP	LOC108036485|XP_016968160.1|DBIA
OG0009581	LOC119546322|XP_037708449.1|DSUP	LOC108032338|XP_016961637.1|DBIA
OG0009582	LOC119554148|XP_037720852.1|DSUP	LOC108034821|XP_016965402.1|DBIA
OG0009583	LOC119558007|XP_037727043.1|DSUP	LOC108033021|XP_016962638.1|DBIA
OG0009585	LOC119545762|XP_037707535.1|DSUP	LOC108026252|XP_016952595.1|DBIA
OG0009586	LOC119554665|XP_037721595.1|DSUP	LOC108034706|XP_016965135.1|DBIA
OG0009587	LOC119551729|XP_037717159.1|DSUP	LOC108026946|XP_016953649.1|DBIA
OG0009588	LOC119556083|XP_037723867.1|DSUP	LOC108026024|XP_016952205.1|DBIA
OG0009589	LOC119555704|XP_037723286.1|DSUP	LOC108028587|XP_016955993.1|DBIA
OG0009590	LOC119553888|XP_037720479.1|DSUP	LOC108028663|XP_016956081.1|DBIA
OG0009591	LOC119563236|XP_037732470.1|DSUP	LOC108031556|XP_016960588.1|DBIA
OG0009592	LOC119560402|XP_037729763.1|DSUP	LOC108031868|XP_016961116.1|DBIA
OG0009593	LOC119560036|XP_037729265.1|DSUP	LOC108032175|XP_016961517.1|DBIA
OG0009594	LOC119550113|XP_037714526.1|DSUP	LOC108026119|XP_016952311.1|DBIA
OG0009595	LOC119560565|XP_037730011.1|DSUP	LOC108027085|XP_016953790.1|DBIA
OG0009596	LOC119560110|XP_037729386.1|DSUP	LOC108027457|XP_016954401.1|DBIA
OG0009597	LOC119560386|XP_037729739.1|DSUP	LOC108027067|XP_016953766.1|DBIA
OG0009598	LOC119560302|XP_037729601.1|DSUP	LOC108027327|XP_016954225.1|DBIA
OG0009599	LOC119553524|XP_037719878.1|DSUP	LOC108024874|XP_016950508.1|DBIA
OG0009600	LOC119559358|XP_037728335.1|DSUP	LOC108026133|XP_016952336.1|DBIA
OG0009601	LOC119552387|XP_037718003.1|DSUP	LOC108026114|XP_016952303.1|DBIA
OG0009602	LOC119563013|XP_037732132.1|DSUP	LOC108025153|XP_016950919.1|DBIA
OG0009603	LOC119545799|XP_037707606.1|DSUP	LOC108031602|XP_016960669.1|DBIA
OG0009604	LOC119556592|XP_037724827.1|DSUP	LOC108023348|XP_016948181.1|DBIA
OG0009605	LOC119557668|XP_037726463.1|DSUP	LOC108025097|XP_016950848.1|DBIA
OG0009606	LOC119553313|XP_037719571.1|DSUP	LOC108025062|XP_016950809.1|DBIA
OG0009607	LOC119557443|XP_037726136.1|DSUP	LOC108025127|XP_016950883.1|DBIA
OG0009608	LOC119563470|XP_037732810.1|DSUP	LOC108026078|XP_016952265.1|DBIA
OG0009609	LOC119552194|XP_037717979.1|DSUP	LOC108023893|XP_016949071.1|DBIA
OG0009610	LOC119560121|XP_037729399.1|DSUP	LOC108031760|XP_016960957.1|DBIA
OG0009611	LOC119560838|XP_037730417.1|DSUP	LOC108031344|XP_016960097.1|DBIA
OG0009612	LOC119560669|XP_037730170.1|DSUP	LOC108027002|XP_016953690.1|DBIA
OG0009613	LOC119546132|XP_037708162.1|DSUP	LOC108035201|XP_016966198.1|DBIA
OG0009614	LOC119560447|XP_037729821.1|DSUP	LOC108030985|XP_016959674.1|DBIA
OG0009615	LOC119550476|XP_037715096.1|DSUP	LOC108025185|XP_016950982.1|DBIA
OG0009616	LOC119557728|XP_037726544.1|DSUP	LOC108025116|XP_016950870.1|DBIA
OG0009617	LOC119563504|XP_037732875.1|DSUP	LOC108024259|XP_016949638.1|DBIA
OG0009619	LOC119560660|XP_037730157.1|DSUP	LOC108031768|XP_016960964.1|DBIA
OG0009620	LOC119560027|XP_037729251.1|DSUP	LOC108031175|XP_016959883.1|DBIA
OG0009621	LOC119560323|XP_037729632.1|DSUP	LOC108031023|XP_016959711.1|DBIA
OG0009622	LOC119560135|XP_037729414.1|DSUP	LOC108031150|XP_016959854.1|DBIA
OG0009623	LOC119560861|XP_037730457.1|DSUP	LOC108027000|XP_016953688.1|DBIA
OG0009624	LOC119545671|XP_037707326.1|DSUP	LOC108023886|XP_016949060.1|DBIA
OG0009625	LOC119552128|XP_037717848.1|DSUP	LOC108025399|XP_016951363.1|DBIA
OG0009626	LOC119563466|XP_037732803.1|DSUP	LOC108031317|XP_016960053.1|DBIA
OG0009627	LOC119556914|XP_037725332.1|DSUP	LOC108031277|XP_016960007.1|DBIA
OG0009628	LOC119545719|XP_037707462.1|DSUP	LOC108031356|XP_016960115.1|DBIA
OG0009629	LOC119560993|XP_037730705.1|DSUP	LOC108024431|XP_016949838.1|DBIA
OG0009630	LOC119556442|XP_037724608.1|DSUP	LOC108024393|XP_016949793.1|DBIA
OG0009631	LOC119563525|XP_037732926.1|DSUP	LOC108024908|XP_016950574.1|DBIA
OG0009632	LOC119556860|XP_037725258.1|DSUP	LOC108032213|XP_016961566.1|DBIA
OG0009633	LOC119550333|XP_037714877.1|DSUP	LOC108022199|XP_016946540.1|DBIA
OG0009634	LOC119554235|XP_037720997.1|DSUP	LOC108025304|XP_016951191.1|DBIA
OG0009635	LOC119560874|XP_037730476.1|DSUP	LOC108031806|XP_016961017.1|DBIA
OG0009636	LOC119553407|XP_037719708.1|DSUP	LOC108028051|XP_016955179.1|DBIA
OG0009637	LOC119562994|XP_037732102.1|DSUP	LOC108032020|XP_016961315.1|DBIA
OG0009638	LOC119560883|XP_037730488.1|DSUP	LOC108031295|XP_016960027.1|DBIA
OG0009639	LOC119560360|XP_037729691.1|DSUP	LOC108027074|XP_016953777.1|DBIA
OG0009640	LOC119563460|XP_037732797.1|DSUP	LOC108025511|XP_016951522.1|DBIA
OG0009641	LOC119560619|XP_037730085.1|DSUP	LOC108031008|XP_016959697.1|DBIA
OG0009642	LOC119560584|XP_037730036.1|DSUP	LOC108031152|XP_016959857.1|DBIA
OG0009643	LOC119555152|XP_037722310.1|DSUP	LOC108022984|XP_016947704.1|DBIA
OG0009644	LOC119556895|XP_037725308.1|DSUP	LOC108024864|XP_016950495.1|DBIA
OG0009645	LOC119563359|XP_037732638.1|DSUP	LOC108024458|XP_016949865.1|DBIA
OG0009646	LOC119558191|XP_037727403.1|DSUP	LOC108025005|XP_016950750.1|DBIA
OG0009647	LOC119562835|XP_037731899.1|DSUP	LOC108025108|XP_016950860.1|DBIA
OG0009648	LOC119560520|XP_037729922.1|DSUP	LOC108027277|XP_016954141.1|DBIA
OG0009649	LOC119556568|XP_037724798.1|DSUP	LOC108024554|XP_016950024.1|DBIA
OG0009650	LOC119545938|XP_037707807.1|DSUP	LOC108034395|XP_016964768.1|DBIA
OG0009651	LOC119548736|XP_037712179.1|DSUP	LOC108033610|XP_016963462.1|DBIA
OG0009652	LOC119548215|XP_037711279.1|DSUP	LOC108032752|XP_016962231.1|DBIA
OG0009653	LOC119547242|XP_037709948.1|DSUP	LOC108029292|XP_016956983.1|DBIA
OG0009654	LOC119547243|XP_037709949.1|DSUP	LOC108029293|XP_016956984.1|DBIA
OG0009655	LOC119546371|XP_037708531.1|DSUP	LOC108036733|XP_016968525.1|DBIA
OG0009656	LOC119546172|XP_037708223.1|DSUP	LOC108032532|XP_016961882.1|DBIA
OG0009657	LOC119547548|XP_037710376.1|DSUP	LOC108028918|XP_016956426.1|DBIA
OG0009658	LOC119547542|XP_037710368.1|DSUP	LOC108033472|XP_016963298.1|DBIA
OG0009659	LOC119547900|XP_037710865.1|DSUP	LOC108027897|XP_016955005.1|DBIA
OG0009660	LOC119547147|XP_037709790.1|DSUP	LOC108036058|XP_016967490.1|DBIA
OG0009661	LOC119548288|XP_037711382.1|DSUP	LOC108034299|XP_016964651.1|DBIA
OG0009662	LOC119547442|XP_037710231.1|DSUP	LOC108034156|XP_016964448.1|DBIA
OG0009663	LOC119547599|XP_037710447.1|DSUP	LOC108029206|XP_016956873.1|DBIA
OG0009664	LOC119547786|XP_037710726.1|DSUP	LOC108027812|XP_016954879.1|DBIA
OG0009665	LOC119548362|XP_037711505.1|DSUP	LOC108029281|XP_016956969.1|DBIA
OG0009666	LOC119546806|XP_037709314.1|DSUP	LOC108033688|XP_016963663.1|DBIA
OG0009667	LOC119546691|XP_037709097.1|DSUP	LOC108033942|XP_016964116.1|DBIA
OG0009668	LOC119548330|XP_037711448.1|DSUP	LOC108034324|XP_016964684.1|DBIA
OG0009669	LOC119547166|XP_037709821.1|DSUP	LOC108033795|XP_016963894.1|DBIA
OG0009670	LOC119547331|XP_037710066.1|DSUP	LOC108029162|XP_016956791.1|DBIA
OG0009671	LOC119546555|XP_037708847.1|DSUP	LOC108033380|XP_016963189.1|DBIA
OG0009672	LOC119547010|XP_037709608.1|DSUP	LOC108032397|XP_016961706.1|DBIA
OG0009673	LOC119547286|XP_037709999.1|DSUP	LOC108032359|XP_016961660.1|DBIA
OG0009674	LOC119546429|XP_037708626.1|DSUP	LOC108032370|XP_016961679.1|DBIA
OG0009675	LOC119547419|XP_037710197.1|DSUP	LOC108029205|XP_016956871.1|DBIA
OG0009676	LOC119547595|XP_037710443.1|DSUP	LOC108033939|XP_016964112.1|DBIA
OG0009677	LOC119548512|XP_037711727.1|DSUP	LOC108036159|XP_016967640.1|DBIA
OG0009678	LOC119548790|XP_037712290.1|DSUP	LOC108033727|XP_016963761.1|DBIA
OG0009679	LOC119548500|XP_037711708.1|DSUP	LOC108034259|XP_016964605.1|DBIA
OG0009680	LOC119546927|XP_037709491.1|DSUP	LOC108032555|XP_016961925.1|DBIA
OG0009681	LOC119551868|XP_037717387.1|DSUP	LOC108022223|XP_016946566.1|DBIA
OG0009682	LOC119551907|XP_037717449.1|DSUP	LOC108022296|XP_016946643.1|DBIA
OG0009683	LOC119551731|XP_037717160.1|DSUP	LOC108030204|XP_016958451.1|DBIA
OG0009684	LOC119550878|XP_037715791.1|DSUP	LOC108030202|XP_016958448.1|DBIA
OG0009685	LOC119550880|XP_037715795.1|DSUP	LOC108029920|XP_016957902.1|DBIA
OG0009686	LOC119549951|XP_037714263.1|DSUP	LOC108022103|XP_016946434.1|DBIA
OG0009687	LOC119550746|XP_037715594.1|DSUP	LOC108023020|XP_016947744.1|DBIA
OG0009688	LOC119551069|XP_037716120.1|DSUP	LOC108030297|XP_016958620.1|DBIA
OG0009689	LOC119550117|XP_037714527.1|DSUP	LOC108029848|XP_016957825.1|DBIA
OG0009690	LOC119550225|XP_037714720.1|DSUP	LOC108022878|XP_016947562.1|DBIA
OG0009691	LOC119551464|XP_037716745.1|DSUP	LOC108026711|XP_016953302.1|DBIA
OG0009692	LOC119551317|XP_037716540.1|DSUP	LOC108036299|XP_016967799.1|DBIA
OG0009693	LOC119551258|XP_037716439.1|DSUP	LOC108022622|XP_016947153.1|DBIA
OG0009694	LOC119550967|XP_037715930.1|DSUP	LOC108022826|XP_016947457.1|DBIA
OG0009695	LOC119549413|XP_037713413.1|DSUP	LOC108022452|XP_016946849.1|DBIA
OG0009696	LOC119550993|XP_037715967.1|DSUP	LOC108030353|XP_016958709.1|DBIA
OG0009697	LOC119553782|XP_037720318.1|DSUP	LOC108034760|XP_016965196.1|DBIA
OG0009698	LOC119552062|XP_037717752.1|DSUP	LOC108030332|XP_016958682.1|DBIA
OG0009699	LOC119551532|XP_037716847.1|DSUP	LOC108023025|XP_016947751.1|DBIA
OG0009700	LOC119551243|XP_037716415.1|DSUP	LOC108022991|XP_016947710.1|DBIA
OG0009701	LOC119563185|XP_037732386.1|DSUP	LOC108025483|XP_016951487.1|DBIA
OG0009702	LOC119550722|XP_037715548.1|DSUP	LOC108029893|XP_016957871.1|DBIA
OG0009703	LOC119547892|XP_037710857.1|DSUP	LOC108029165|XP_016956795.1|DBIA
OG0009704	LOC119551393|XP_037716647.1|DSUP	LOC108029394|XP_016957111.1|DBIA
OG0009705	LOC119549797|XP_037713991.1|DSUP	LOC108022936|XP_016947638.1|DBIA
OG0009706	LOC119551645|XP_037717008.1|DSUP, LOC119549736|XP_037713906.1|DSUP	LOC108022299|XP_016946648.1|DBIA
OG0009707	LOC119560794|XP_037730351.1|DSUP	LOC108032029|XP_016961328.1|DBIA
OG0009708	LOC119550094|XP_037714501.1|DSUP	LOC108029896|XP_016957875.1|DBIA
OG0009709	LOC119550527|XP_037715173.1|DSUP	LOC108030305|XP_016958628.1|DBIA
OG0009710	LOC119550528|XP_037715176.1|DSUP	LOC108030306|XP_016958630.1|DBIA
OG0009711	LOC119549791|XP_037713984.1|DSUP	LOC108030044|XP_016958105.1|DBIA
OG0009712	LOC119553989|XP_037720624.1|DSUP	LOC108035020|XP_016965852.1|DBIA
OG0009713	LOC119549920|XP_037714175.1|DSUP	LOC108029548|XP_016957354.1|DBIA
OG0009714	LOC119551521|XP_037716836.1|DSUP	LOC108030316|XP_016958644.1|DBIA
OG0009715	LOC119551012|XP_037715992.1|DSUP	LOC108026853|XP_016953521.1|DBIA
OG0009716	LOC119549230|XP_037713043.1|DSUP	LOC108029609|XP_016957478.1|DBIA
OG0009717	LOC119551724|XP_037717154.1|DSUP	LOC108030214|XP_016958470.1|DBIA
OG0009718	LOC119559397|XP_037728387.1|DSUP	LOC108029378|XP_016957094.1|DBIA
OG0009719	LOC119551270|XP_037716458.1|DSUP	LOC108023065|XP_016947802.1|DBIA
OG0009720	LOC119549083|XP_037712727.1|DSUP	LOC108036369|XP_016967942.1|DBIA
OG0009721	LOC119550328|XP_037714862.1|DSUP	LOC108022203|XP_016946545.1|DBIA
OG0009722	LOC119550179|XP_037714644.1|DSUP	LOC108022611|XP_016947136.1|DBIA
OG0009723	LOC119554159|XP_037720876.1|DSUP	LOC108034576|XP_016964996.1|DBIA
OG0009724	LOC119550443|XP_037715046.1|DSUP	LOC108022905|XP_016947598.1|DBIA
OG0009725	LOC119549713|XP_037713874.1|DSUP	LOC108026513|XP_016952948.1|DBIA
OG0009726	LOC119562377|XP_037731470.1|DSUP	LOC108023430|XP_016948410.1|DBIA
OG0009727	LOC119550484|XP_037715101.1|DSUP	LOC108029794|XP_016957797.1|DBIA
OG0009728	LOC119550458|XP_037715071.1|DSUP	LOC108026595|XP_016953056.1|DBIA
OG0009729	LOC119551266|XP_037716454.1|DSUP	LOC108026598|XP_016953058.1|DBIA
OG0009730	LOC119556649|XP_037724909.1|DSUP	LOC108025667|XP_016951694.1|DBIA
OG0009731	LOC119549757|XP_037713929.1|DSUP	LOC108029855|XP_016957833.1|DBIA
OG0009732	LOC119549897|XP_037714134.1|DSUP	LOC108029738|XP_016957713.1|DBIA
OG0009733	LOC119558004|XP_037727040.1|DSUP	LOC108023330|XP_016948140.1|DBIA
