Orthogroup	DSUP.longest_only	DERE.longest_only
OG0008370	LOC119563250|XP_037732491.1|DSUP	LOC6555493|XP_026831879.1|DERE
OG0008371	LOC119546253|XP_037708342.1|DSUP	LOC6551921|XP_001980619.1|DERE
OG0008372	LOC119562564|XP_037731699.1|DSUP	LOC113564596|XP_026838607.1|DERE
OG0008373	LOC119548038|XP_037711042.1|DSUP	LOC6541790|XP_001969481.1|DERE
OG0008374	LOC119559698|XP_037728686.1|DSUP	LOC6543072|XP_001970437.1|DERE
OG0008375	LOC119548701|XP_037712093.1|DSUP	LOC6548783|XP_001974062.2|DERE
OG0008376	LOC119548839|XP_037712386.1|DSUP	LOC26526297|XP_015015483.1|DERE
OG0008377	LOC119546233|XP_037708305.1|DSUP	LOC26526663|XP_015012834.1|DERE
OG0008378	LOC119546231|XP_037708303.1|DSUP	LOC6549143|XP_026836651.1|DERE
OG0008379	LOC119548159|XP_037711190.1|DSUP	LOC6548899|XP_026835982.1|DERE
OG0008380	LOC119547339|XP_037710077.1|DSUP	LOC6541309|XP_001969487.1|DERE
OG0008381	LOC119547726|XP_037710636.1|DSUP	LOC6540919|XP_001968731.2|DERE
OG0008383	LOC119547671|XP_037710557.1|DSUP	LOC6549127|XP_026836167.1|DERE
OG0008384	LOC119546696|XP_037709103.1|DSUP	LOC6543011|XP_026834741.1|DERE
OG0008385	LOC119546632|XP_037709000.1|DSUP	LOC6540604|XP_026834426.1|DERE
OG0008386	LOC119557325|XP_037725974.1|DSUP	LOC6550008|XP_026838026.1|DERE
OG0008387	LOC119563535|XP_037732935.1|DSUP	LOC6554477|XP_026838750.1|DERE
OG0008388	LOC119546727|XP_037709145.1|DSUP	LOC6541009|XP_001970296.1|DERE
OG0008389	LOC119547163|XP_037709817.1|DSUP	LOC6549036|XP_001974156.1|DERE
OG0008390	LOC119546273|XP_037708373.1|DSUP	LOC6548702|XP_001974073.1|DERE
OG0008391	LOC119548010|XP_037711007.1|DSUP	LOC6541948|XP_015015183.1|DERE
OG0008392	LOC119552726|XP_037718405.1|DSUP	LOC6545893|XP_001973435.1|DERE
OG0008393	LOC119552621|XP_037718214.1|DSUP	LOC6545227|XP_001973461.1|DERE
OG0008394	LOC119553801|XP_037720344.1|DSUP	LOC6544065|XP_001973694.1|DERE
OG0008395	LOC119558123|XP_037727282.1|DSUP	LOC6549817|XP_001977340.1|DERE
OG0008396	LOC119556263|XP_037724237.1|DSUP	LOC6550333|XP_026838216.1|DERE
OG0008397	LOC119557829|XP_037726716.1|DSUP	LOC6551439|XP_001978537.2|DERE
OG0008398	LOC119558403|XP_037727861.1|DSUP	LOC6551627|XP_001978557.1|DERE
OG0008399	LOC119558360|XP_037727792.1|DSUP	LOC6555705|XP_001982482.2|DERE
OG0008400	LOC119554310|XP_037721098.1|DSUP	LOC6546419|XP_001971259.1|DERE
OG0008401	LOC119546278|XP_037708381.1|DSUP	LOC6543403|XP_001968153.1|DERE
OG0008402	LOC119559841|XP_037728862.1|DSUP	LOC6553705|XP_001980411.1|DERE
OG0008403	LOC119556810|XP_037725191.1|DSUP	LOC6551430|XP_026838776.1|DERE
OG0008404	LOC119560990|XP_037730697.1|DSUP	LOC6552683|XP_001978946.1|DERE
OG0008405	LOC119557930|XP_037726868.1|DSUP	LOC6551144|XP_026838089.1|DERE
OG0008406	LOC119558213|XP_037727447.1|DSUP	LOC6551328|XP_001977093.1|DERE
OG0008407	LOC119547895|XP_037710863.1|DSUP	LOC6553819|XP_001980514.3|DERE
OG0008408	LOC119557577|XP_037726302.1|DSUP	LOC6551600|XP_026838030.1|DERE
OG0008409	LOC119555265|XP_037722496.1|DSUP	LOC6545879|XP_026833115.1|DERE
OG0008410	LOC119563162|XP_037732350.1|DSUP	LOC6554012|XP_001980542.1|DERE
OG0008411	LOC119563278|XP_037732529.1|DSUP	LOC6553064|XP_001980083.1|DERE
OG0008412	LOC119556371|XP_037724464.1|DSUP	LOC6551230|XP_001978342.1|DERE
OG0008413	LOC119554609|XP_037721528.1|DSUP	LOC6545859|XP_026833952.1|DERE
OG0008414	LOC119557246|XP_037725860.1|DSUP	LOC6555731|XP_001982500.1|DERE
OG0008415	LOC119556588|XP_037724818.1|DSUP	LOC6550156|XP_001977553.1|DERE
OG0008416	LOC119556262|XP_037724236.1|DSUP	LOC6550208|XP_026837745.1|DERE
OG0008417	LOC119557779|XP_037726607.1|DSUP	LOC6555503|XP_001982628.1|DERE
OG0008418	LOC119556259|XP_037724231.1|DSUP	LOC6551101|XP_001976906.1|DERE
OG0008419	LOC119558079|XP_037727186.1|DSUP	LOC6550422|XP_026838272.1|DERE
OG0008420	LOC119557845|XP_037726752.1|DSUP	LOC6551040|XP_001978307.1|DERE
OG0008421	LOC119556338|XP_037724358.1|DSUP	LOC6551353|XP_026838749.1|DERE
OG0008422	LOC119557186|XP_037725759.1|DSUP	LOC6551556|XP_026837690.1|DERE
OG0008423	LOC119550927|XP_037715872.1|DSUP	LOC6547873|XP_001976349.1|DERE
OG0008424	LOC119556246|XP_037724207.1|DSUP	LOC6550733|XP_026838304.1|DERE
OG0008425	LOC119563121|XP_037732294.1|DSUP	LOC6553595|XP_026839492.1|DERE
OG0008426	LOC119549477|XP_037713505.1|DSUP	LOC6548721|XP_001975395.1|DERE
OG0008427	LOC119557543|XP_037726244.1|DSUP	LOC6551382|XP_001978450.2|DERE
OG0008428	LOC119557621|XP_037726374.1|DSUP	LOC6551454|XP_001977279.1|DERE
OG0008429	LOC119563320|XP_037732583.1|DSUP	LOC6552634|XP_001980900.1|DERE
OG0008430	LOC119557933|XP_037726871.1|DSUP	LOC6550917|XP_001976884.2|DERE
OG0008431	LOC119555632|XP_037723079.1|DSUP	LOC6544860|XP_001973172.1|DERE
OG0008432	LOC119549945|XP_037714258.1|DSUP	LOC6554388|XP_001981511.3|DERE
OG0008433	LOC119553040|XP_037719032.1|DSUP	LOC6545566|XP_015013150.1|DERE
OG0008434	LOC119559374|XP_037728348.1|DSUP	LOC6555146|XP_001981157.1|DERE
OG0008435	LOC119546771|XP_037709250.1|DSUP	LOC6540703|XP_001969491.1|DERE
OG0008436	LOC119551671|XP_037717052.1|DSUP	LOC6548654|XP_015011711.1|DERE
OG0008438	LOC119562274|XP_037731380.1|DSUP	LOC6552442|XP_001980931.1|DERE
OG0008439	LOC119550035|XP_037714399.1|DSUP	LOC6546977|XP_001974619.1|DERE
OG0008440	LOC119560597|XP_037730049.1|DSUP	LOC6552550|XP_001978960.1|DERE
OG0008441	LOC119552849|XP_037718647.1|DSUP	LOC6544258|XP_015014189.1|DERE
OG0008442	LOC119550364|XP_037714932.1|DSUP	LOC6547294|XP_026836601.1|DERE
OG0008443	LOC119554261|XP_037721030.1|DSUP	LOC6544563|XP_001973097.1|DERE
OG0008444	LOC119553472|XP_037719809.1|DSUP	LOC6546317|XP_001972825.1|DERE
OG0008445	LOC119557877|XP_037726806.1|DSUP	LOC6551476|XP_015011391.1|DERE
OG0008446	LOC119556381|XP_037724481.1|DSUP	LOC6550060|XP_026838053.1|DERE
OG0008447	LOC119557175|XP_037725717.1|DSUP	LOC6551043|XP_001978310.1|DERE
OG0008448	LOC119556403|XP_037724508.1|DSUP	LOC6551267|XP_026838080.1|DERE
OG0008449	LOC119556350|XP_037724382.1|DSUP	LOC6549669|XP_001977455.1|DERE
OG0008450	LOC119558216|XP_037727454.1|DSUP	LOC26526357|XP_015011454.1|DERE
OG0008451	LOC119559857|XP_037728890.1|DSUP	LOC6553850|XP_026839888.1|DERE
OG0008452	LOC119546723|XP_037709141.1|DSUP	LOC6541919|XP_001968194.2|DERE
OG0008453	LOC119552125|XP_037717840.1|DSUP	LOC6542861|XP_001970551.1|DERE
OG0008454	LOC119556969|XP_037725407.1|DSUP	LOC6555562|XP_026837871.1|DERE
OG0008455	LOC119554514|XP_037721384.1|DSUP	LOC6543712|XP_026833905.1|DERE
OG0008456	LOC119563451|XP_037732775.1|DSUP	LOC6554036|XP_015010080.1|DERE
OG0008457	LOC119553226|XP_037719426.1|DSUP	LOC6551867|XP_001980817.1|DERE
OG0008458	LOC119549970|XP_037714293.1|DSUP	LOC6547777|XP_001976572.2|DERE
OG0008459	LOC119557031|XP_037725502.1|DSUP	LOC6550441|XP_026838023.1|DERE
OG0008460	LOC119548101|XP_037711118.1|DSUP	LOC6541625|XP_001970112.1|DERE
OG0008461	LOC119548662|XP_037712010.1|DSUP	LOC6543464|XP_026834560.1|DERE
OG0008462	LOC119548766|XP_037712237.1|DSUP	LOC26526530|XP_015015522.1|DERE
OG0008463	LOC119546275|XP_037708376.1|DSUP	LOC6543315|XP_026834125.1|DERE
OG0008464	LOC119550728|XP_037715559.1|DSUP	LOC6548613|XP_001976699.1|DERE
OG0008465	LOC119549350|XP_037713264.1|DSUP	LOC26526791|XP_015012854.1|DERE
OG0008466	LOC119549233|XP_037713051.1|DSUP	LOC6548506|XP_001976655.1|DERE
OG0008467	LOC119551653|XP_037717017.1|DSUP	LOC6547218|XP_001974716.1|DERE
OG0008468	LOC119548098|XP_037711115.1|DSUP	LOC6541695|XP_001969756.1|DERE
OG0008469	LOC119556087|XP_037723868.1|DSUP	LOC6550164|XP_001977674.1|DERE
OG0008470	LOC119552015|XP_037717679.1|DSUP	LOC6548568|XP_001976640.2|DERE
OG0008472	LOC119549494|XP_037713526.1|DSUP	LOC6548143|XP_026836579.1|DERE
OG0008473	LOC119556610|XP_037724851.1|DSUP	LOC6550486|XP_001977951.3|DERE
OG0008474	LOC119563086|XP_037732244.1|DSUP	LOC6553358|XP_001980187.3|DERE
OG0008475	LOC119546169|XP_037708217.1|DSUP	LOC6542651|XP_001969658.1|DERE
OG0008476	LOC119552593|XP_037718172.1|DSUP	LOC6553178|XP_001980014.1|DERE
OG0008477	LOC119549202|XP_037712964.1|DSUP	LOC6549457|XP_015011639.1|DERE
OG0008478	LOC119552805|XP_037718573.1|DSUP	LOC6555487|XP_001981870.2|DERE
OG0008479	LOC119549063|XP_037712696.1|DSUP	LOC6547698|XP_001975019.1|DERE
OG0008480	LOC119552811|XP_037718577.1|DSUP	LOC6544115|XP_001973111.1|DERE
OG0008481	LOC119556043|XP_037723765.1|DSUP	LOC6551378|XP_001978446.1|DERE
OG0008482	LOC119553821|XP_037720376.1|DSUP	LOC6543654|XP_001972954.1|DERE
OG0008483	LOC119546000|XP_037707926.1|DSUP	LOC6542569|XP_001968300.1|DERE
OG0008484	LOC119559380|XP_037728363.1|DSUP	LOC6552897|XP_001980005.1|DERE
OG0008485	LOC119562580|XP_037731727.1|DSUP	LOC6543424|XP_001969500.1|DERE
OG0008486	LOC119559067|XP_037728125.1|DSUP	LOC6555982|XP_026839097.1|DERE
OG0008487	LOC119556676|XP_037724968.1|DSUP	LOC6550769|XP_026837702.1|DERE
OG0008488	LOC119561080|XP_037730867.1|DSUP	LOC6553509|XP_001979355.1|DERE
OG0008489	LOC119560626|XP_037730096.1|DSUP	LOC6553291|XP_001979184.1|DERE
OG0008490	LOC119563212|XP_037732436.1|DSUP	LOC6555275|XP_001981840.1|DERE
OG0008491	LOC119551133|XP_037716251.1|DSUP	LOC6552025|XP_001980671.2|DERE
OG0008492	LOC119547473|XP_037710287.1|DSUP	LOC6549339|XP_001974319.1|DERE
OG0008493	LOC119547337|XP_037710075.1|DSUP	LOC6543279|XP_001969535.1|DERE
OG0008494	LOC119550600|XP_037715343.1|DSUP	LOC6547538|XP_001976304.1|DERE
OG0008495	LOC119552168|XP_037717919.1|DSUP	LOC6549392|XP_026835719.1|DERE
OG0008496	LOC119549349|XP_037713263.1|DSUP	LOC6548180|XP_026836191.1|DERE
OG0008497	LOC119550956|XP_037715911.1|DSUP	LOC6547591|XP_001974906.1|DERE
OG0008498	LOC119551485|XP_037716775.1|DSUP	LOC6548090|XP_026836064.1|DERE
OG0008499	LOC119550139|XP_037714570.1|DSUP	LOC6547517|XP_001974854.3|DERE
OG0008500	LOC119551963|XP_037717590.1|DSUP	LOC6540590|XP_001970398.2|DERE
OG0008501	LOC119553634|XP_037720037.1|DSUP	LOC6546321|XP_001972933.1|DERE
OG0008502	LOC119557083|XP_037725564.1|DSUP	LOC6549906|XP_001977382.1|DERE
OG0008503	LOC119556053|XP_037723783.1|DSUP	LOC6551325|XP_001977090.1|DERE
OG0008504	LOC119555169|XP_037722348.1|DSUP	LOC26527091|XP_015014398.1|DERE
OG0008505	LOC119552581|XP_037718141.1|DSUP	LOC6546489|XP_001973585.2|DERE
OG0008506	LOC119553832|XP_037720393.1|DSUP	LOC6546162|XP_001973556.1|DERE
OG0008507	LOC119554834|XP_037721836.1|DSUP	LOC6546164|XP_001972861.1|DERE
OG0008508	LOC119558386|XP_037727842.1|DSUP	LOC6550401|XP_001977848.1|DERE
OG0008509	LOC119557166|XP_037725701.1|DSUP	LOC6551112|XP_001976843.1|DERE, LOC6554064|XP_001980553.1|DERE
OG0008510	LOC119557062|XP_037725543.1|DSUP	LOC6549702|XP_001977444.1|DERE
OG0008512	LOC119548657|XP_037711998.1|DSUP	LOC6542540|XP_026835239.1|DERE
OG0008513	LOC119547146|XP_037709788.1|DSUP	LOC6541886|XP_001968377.1|DERE
OG0008514	LOC119546699|XP_037709106.1|DSUP	LOC113564336|XP_026836822.1|DERE, LOC6549566|XP_001974484.2|DERE, LOC26526529|XP_026836821.1|DERE
OG0008515	LOC119547123|XP_037709761.1|DSUP	LOC6542485|XP_001968465.1|DERE
OG0008516	LOC119553093|XP_037719176.1|DSUP	LOC6543840|XP_001971375.1|DERE
OG0008517	LOC119552566|XP_037718117.1|DSUP	LOC6545456|XP_001972139.1|DERE
OG0008518	LOC119554160|XP_037720877.1|DSUP	LOC6543816|XP_001973631.1|DERE
OG0008519	LOC119551743|XP_037717172.1|DSUP	LOC6546588|XP_001975902.1|DERE
OG0008520	LOC119559830|XP_037728851.1|DSUP	LOC6554026|XP_001979536.3|DERE
OG0008521	LOC119556716|XP_037725045.1|DSUP	LOC6554137|XP_001981689.1|DERE, LOC26526476|XP_015009381.1|DERE
OG0008522	LOC119548178|XP_037711221.1|DSUP	LOC26526640|XP_026836153.1|DERE
OG0008522	LOC119549625|XP_037713733.1|DSUP	LOC6546542|XP_001975907.1|DERE
OG0008523	LOC119547682|XP_037710569.1|DSUP	LOC6541834|XP_001969021.3|DERE
OG0008524	LOC119556531|XP_037724738.1|DSUP, LOC119556833|XP_037725221.1|DSUP	LOC6551615|XP_001978595.3|DERE, LOC6551563|XP_001978602.1|DERE, LOC113564503|XP_026837796.1|DERE
OG0008525	LOC119546896|XP_037709447.1|DSUP	LOC6543412|XP_001969915.1|DERE
OG0008525	LOC119546898|XP_037709448.1|DSUP	LOC6543397|XP_001969914.1|DERE
OG0008526	LOC119560410|XP_037729773.1|DSUP	LOC6553187|XP_001979131.3|DERE
OG0008526	LOC119560414|XP_037729779.1|DSUP	LOC6553186|XP_001979130.1|DERE
OG0008527	LOC119557446|XP_037726135.1|DSUP	LOC6550275|XP_026837687.1|DERE
OG0008528	LOC119554778|XP_037721750.1|DSUP	LOC6544852|XP_001970991.1|DERE
OG0008529	LOC119557241|XP_037725854.1|DSUP	LOC6555633|XP_026838891.1|DERE
OG0008530	LOC119556837|XP_037725234.1|DSUP	LOC6551033|XP_001978252.1|DERE
OG0008531	LOC119556598|XP_037724837.1|DSUP	LOC6550168|XP_026837935.1|DERE
OG0008532	LOC119556653|XP_037724920.1|DSUP	LOC6550016|XP_001977482.1|DERE
OG0008534	LOC119556522|XP_037724726.1|DSUP	LOC6551086|XP_001977101.1|DERE
OG0008535	LOC119557594|XP_037726324.1|DSUP	LOC26526504|XP_026837675.1|DERE
OG0008536	LOC119556318|XP_037724332.1|DSUP	LOC6551642|XP_026837781.1|DERE
OG0008537	LOC119547525|XP_037710350.1|DSUP	LOC26527110|XP_026839563.1|DERE
OG0008538	LOC119558098|XP_037727238.1|DSUP	LOC6549707|XP_026837342.1|DERE
OG0008540	LOC119563166|XP_037732355.1|DSUP	LOC6551870|XP_001980820.1|DERE
OG0008541	LOC119549238|XP_037713065.1|DSUP	LOC6541529|XP_026835335.1|DERE
OG0008542	LOC119554772|XP_037721741.1|DSUP	LOC6545411|XP_001971710.2|DERE
OG0008544	LOC119551745|XP_037717189.1|DSUP	LOC26526546|XP_026834699.1|DERE
OG0008545	LOC119559436|XP_037728461.1|DSUP	LOC6548123|XP_001976537.1|DERE
OG0008546	LOC119553761|XP_037720295.1|DSUP	LOC6546480|XP_001971249.1|DERE
OG0008547	LOC119557017|XP_037725481.1|DSUP	LOC6551546|XP_001978457.1|DERE
OG0008548	LOC119553025|XP_037719013.1|DSUP	LOC6555293|XP_001981209.1|DERE
OG0008549	LOC119552022|XP_037717690.1|DSUP	LOC6554491|XP_001981936.2|DERE
OG0008550	LOC119557342|XP_037726006.1|DSUP	LOC6551064|XP_026837835.1|DERE
OG0008551	LOC119554098|XP_037720775.1|DSUP	LOC6546025|XP_001971210.2|DERE
OG0008552	LOC119554886|XP_037721903.1|DSUP	LOC6545387|XP_001971617.1|DERE
OG0008554	LOC119557228|XP_037725838.1|DSUP	LOC6555733|XP_015008791.1|DERE
OG0008555	LOC119556987|XP_037725444.1|DSUP	LOC6555778|XP_001982536.2|DERE
OG0008556	LOC119550642|XP_037715409.1|DSUP	LOC6542310|XP_001970422.2|DERE
OG0008557	LOC119563431|XP_037732745.1|DSUP	LOC6554427|XP_001981278.1|DERE
OG0008558	LOC119548667|XP_037712027.1|DSUP	LOC6541099|XP_001969404.1|DERE
OG0008560	LOC119546116|XP_037708133.1|DSUP	LOC6542531|XP_026834622.1|DERE
OG0008561	LOC119547181|XP_037709844.1|DSUP	LOC6548884|XP_001974126.1|DERE
OG0008563	LOC119551813|XP_037717305.1|DSUP	LOC6554776|XP_001982179.1|DERE
OG0008564	LOC119546739|XP_037709161.1|DSUP	LOC6542947|XP_001969458.1|DERE
OG0008565	LOC119553645|XP_037720056.1|DSUP	LOC6543907|XP_001972978.1|DERE
OG0008566	LOC119548640|XP_037711968.1|DSUP	LOC6540929|XP_001969552.3|DERE
OG0008567	LOC119546227|XP_037708294.1|DSUP	LOC26526032|XP_015012725.1|DERE
OG0008569	LOC119556964|XP_037725399.1|DSUP	LOC6555583|XP_001982608.2|DERE
OG0008570	LOC119556475|XP_037724655.1|DSUP	LOC6551553|XP_001978501.2|DERE
OG0008571	LOC119553650|XP_037720065.1|DSUP	LOC113563962|XP_026833794.1|DERE, LOC6545385|XP_001971615.1|DERE
OG0008572	LOC119560847|XP_037730435.1|DSUP	LOC6552341|XP_001978876.1|DERE
OG0008573	LOC119556280|XP_037724260.1|DSUP	LOC6555532|XP_001982641.1|DERE
OG0008574	LOC119553247|XP_037719451.1|DSUP	LOC26526417|XP_015014273.1|DERE
OG0008575	LOC119547274|XP_037709988.1|DSUP	LOC6554800|XP_015009340.1|DERE
OG0008576	LOC119558942|XP_037728068.1|DSUP	LOC6549986|XP_015010563.1|DERE
OG0008577	LOC119554226|XP_037720982.1|DSUP	LOC6545180|XP_001972528.2|DERE
OG0008578	LOC119563165|XP_037732354.1|DSUP	LOC26525989|XP_015010435.2|DERE
OG0008579	LOC119552569|XP_037718121.1|DSUP	LOC6545585|XP_001972142.1|DERE
OG0008581	LOC119554087|XP_037720758.1|DSUP	LOC6545340|XP_001973355.3|DERE
OG0008582	LOC119557986|XP_037727005.1|DSUP	LOC26526759|XP_015011478.1|DERE
OG0008583	LOC119557672|XP_037726466.1|DSUP	LOC6555548|XP_026838898.1|DERE
OG0008584	LOC119557485|XP_037726182.1|DSUP	LOC6555563|XP_001982588.1|DERE
OG0008585	LOC119556667|XP_037724945.1|DSUP	LOC6551474|XP_015011390.1|DERE
OG0008586	LOC119556511|XP_037724705.1|DSUP	LOC6551473|XP_001978506.1|DERE
OG0008587	LOC119560401|XP_037729757.1|DSUP	LOC6554077|XP_015009680.1|DERE
OG0008588	LOC119561109|XP_037730945.1|DSUP	LOC6553818|XP_001979551.1|DERE
OG0008589	LOC119556671|XP_037724961.1|DSUP	LOC6551121|XP_001978348.1|DERE
OG0008590	LOC119562913|XP_037731985.1|DSUP	LOC6554404|XP_001981700.3|DERE
OG0008592	LOC119550352|XP_037714902.1|DSUP	LOC6548301|XP_001975099.1|DERE
OG0008593	LOC119553716|XP_037720225.1|DSUP	LOC6546101|XP_001972258.1|DERE
OG0008594	LOC119547860|XP_037710824.1|DSUP	LOC6553692|XP_001979422.1|DERE
OG0008595	LOC119551418|XP_037716688.1|DSUP	LOC6548757|XP_001975442.1|DERE
OG0008596	LOC119550041|XP_037714422.1|DSUP	LOC6548719|XP_001975449.2|DERE
OG0008597	LOC119550755|XP_037715609.1|DSUP	LOC6554829|XP_001982002.1|DERE
OG0008598	LOC119557391|XP_037726063.1|DSUP	LOC6551455|XP_015010877.1|DERE
OG0008599	LOC119556204|XP_037724089.1|DSUP	LOC6551488|XP_001978472.2|DERE
OG0008600	LOC119560785|XP_037730342.1|DSUP	LOC6553495|XP_001979335.2|DERE
OG0008601	LOC119548550|XP_037711774.1|DSUP	LOC6542435|XP_001970120.1|DERE
OG0008602	LOC119553592|XP_037719975.1|DSUP	LOC6554697|XP_001981957.1|DERE
OG0008603	LOC119563304|XP_037732564.1|DSUP	LOC6553653|XP_026839781.1|DERE
OG0008604	LOC119549099|XP_037712762.1|DSUP	LOC6548615|XP_001976701.1|DERE
OG0008605	LOC119548632|XP_037711947.1|DSUP	LOC6549485|XP_001974259.1|DERE
OG0008606	LOC119546904|XP_037709458.1|DSUP	LOC6543520|XP_001968694.1|DERE
OG0008607	LOC119560051|XP_037729284.1|DSUP	LOC6552743|XP_001978987.1|DERE
OG0008608	LOC119557064|XP_037725546.1|DSUP	LOC6551279|XP_001976898.3|DERE
OG0008609	LOC119550374|XP_037714953.1|DSUP	LOC6551823|XP_001980584.1|DERE
OG0008610	LOC119551867|XP_037717386.1|DSUP	LOC6548426|XP_001975337.1|DERE
OG0008612	LOC119550679|XP_037715467.1|DSUP	LOC6542770|XP_001969188.2|DERE
OG0008613	LOC119559873|XP_037728932.1|DSUP	LOC6553347|XP_001979292.1|DERE
OG0008614	LOC119556162|XP_037723995.1|DSUP	LOC6550307|XP_001977761.1|DERE
OG0008615	LOC119559934|XP_037729070.1|DSUP	LOC6552981|XP_001979165.1|DERE
OG0008616	LOC119561087|XP_037730891.1|DSUP	LOC6554858|XP_026831797.1|DERE
OG0008617	LOC119562934|XP_037732016.1|DSUP	LOC6554439|XP_001982137.3|DERE
OG0008619	LOC119546693|XP_037709099.1|DSUP	LOC6541822|XP_001969816.3|DERE
OG0008620	LOC119550894|XP_037715812.1|DSUP	LOC6541184|XP_001970506.1|DERE
OG0008621	LOC119560040|XP_037729271.1|DSUP	LOC6552265|XP_026836724.1|DERE
OG0008622	LOC119549646|XP_037713758.1|DSUP	LOC6547960|XP_001975288.1|DERE
OG0008623	LOC119559445|XP_037728472.1|DSUP	LOC26526909|XP_015012879.1|DERE
OG0008624	LOC119551504|XP_037716798.1|DSUP	LOC6549215|XP_026836759.1|DERE
OG0008625	LOC119549614|XP_037713714.1|DSUP	LOC6541898|XP_001969131.1|DERE
OG0008626	LOC119558774|XP_037727991.1|DSUP	LOC113564075|XP_026834526.1|DERE, LOC6541434|XP_026835630.1|DERE
OG0008627	LOC119553838|XP_037720400.1|DSUP	LOC6545478|XP_026833989.1|DERE
OG0008629	LOC119546211|XP_037708274.1|DSUP	LOC26526310|XP_015012779.1|DERE
OG0008630	LOC119549813|XP_037714050.1|DSUP	LOC6555842|XP_026839007.1|DERE
OG0008631	LOC119560949|XP_037730615.1|DSUP	LOC6555396|XP_026836436.1|DERE
OG0008632	LOC119545830|XP_037707671.1|DSUP	LOC6554397|XP_026831903.1|DERE
OG0008633	LOC119549690|XP_037713834.1|DSUP	LOC6548980|XP_015012373.1|DERE
OG0008634	LOC119562386|XP_037731499.1|DSUP, LOC119562381|XP_037731471.1|DSUP, LOC119562383|XP_037731485.1|DSUP	LOC26526865|XP_015012869.1|DERE
OG0008635	LOC119549239|XP_037713066.1|DSUP	LOC6541712|XP_001970511.1|DERE
OG0008636	LOC119563065|XP_037732207.1|DSUP	LOC6554094|XP_001980451.1|DERE
OG0008637	LOC119555072|XP_037722210.1|DSUP	LOC26526679|XP_015014327.1|DERE
OG0008638	LOC119563347|XP_037732625.1|DSUP	LOC6551821|XP_001979627.1|DERE
OG0008639	LOC119554478|XP_037721326.1|DSUP	LOC6554688|XP_026839735.1|DERE
OG0008640	LOC119561024|XP_037730777.1|DSUP	LOC6553877|XP_026831572.1|DERE
OG0008641	LOC119562935|XP_037732018.1|DSUP	LOC6554224|XP_026837686.1|DERE
OG0008642	LOC119553706|XP_037720201.1|DSUP	LOC6552234|XP_001979799.2|DERE
OG0008643	LOC119546263|XP_037708364.1|DSUP	LOC6554327|XP_001981030.1|DERE
OG0008644	LOC119558419|XP_037727906.1|DSUP	LOC6555152|XP_001981163.1|DERE
OG0008645	LOC119547197|XP_037709865.1|DSUP	LOC6547678|XP_001976226.1|DERE
OG0008646	LOC119548820|XP_037712362.1|DSUP	LOC6549400|XP_001974448.1|DERE
OG0008647	LOC119547239|XP_037709946.1|DSUP	LOC6541239|XP_001968605.1|DERE
OG0008648	LOC119546714|XP_037709129.1|DSUP	LOC6547679|XP_001976227.1|DERE
OG0008649	LOC119551122|XP_037716234.1|DSUP, LOC119551067|XP_037716118.1|DSUP	LOC6547443|XP_001976379.1|DERE
OG0008650	LOC119557976|XP_037726976.1|DSUP	LOC6553033|XP_001980095.2|DERE
OG0008651	LOC119550010|XP_037714361.1|DSUP	LOC6549333|XP_001975633.1|DERE
OG0008652	LOC119551042|XP_037716081.1|DSUP	LOC6547026|XP_001974668.3|DERE
OG0008653	LOC119551232|XP_037716398.1|DSUP	LOC6548653|XP_001975393.1|DERE
OG0008654	LOC119551161|XP_037716285.1|DSUP	LOC6548208|XP_001976487.1|DERE
OG0008655	LOC119551755|XP_037717210.1|DSUP, LOC119551756|XP_037717211.1|DSUP, LOC119551754|XP_037717207.1|DSUP	LOC6542712|XP_001970459.1|DERE
OG0008656	LOC119555999|XP_037723659.1|DSUP	LOC6550933|XP_001976971.3|DERE
OG0008657	LOC119558228|XP_037727475.1|DSUP	LOC6550632|XP_001978144.1|DERE
OG0008658	LOC119558026|XP_037727080.1|DSUP	LOC6551536|XP_026837392.1|DERE
OG0008659	LOC119549847|XP_037714068.1|DSUP, LOC119553686|XP_037720167.1|DSUP	LOC6544371|XP_001972430.2|DERE
OG0008660	LOC119553505|XP_037719852.1|DSUP	LOC6546279|XP_026833055.1|DERE
OG0008661	LOC119555092|XP_037722238.1|DSUP	LOC6544898|XP_001971051.1|DERE
OG0008662	LOC119562309|XP_037731392.1|DSUP	LOC6544651|XP_001973786.1|DERE
OG0008663	LOC119554623|XP_037721545.1|DSUP	LOC6545405|XP_001973374.1|DERE
OG0008664	LOC119552937|XP_037718818.1|DSUP	LOC6545689|XP_001971127.1|DERE
OG0008665	LOC119546673|XP_037709060.1|DSUP	LOC6543527|XP_026834302.1|DERE
OG0008666	LOC119553978|XP_037720613.1|DSUP	LOC6544130|XP_026832877.1|DERE
OG0008667	LOC119555538|XP_037722898.1|DSUP	LOC6544684|XP_026832732.1|DERE
OG0008668	LOC119555003|XP_037722073.1|DSUP	LOC6545910|XP_001971134.1|DERE
OG0008669	LOC119547393|XP_037710170.1|DSUP	LOC6543170|XP_001968998.1|DERE, LOC113564222|XP_026835607.1|DERE
OG0008670	LOC119561113|XP_037730952.1|DSUP	LOC6552564|XP_001979902.1|DERE
OG0008672	LOC119547651|XP_037710522.1|DSUP	LOC6549563|XP_001974481.1|DERE
OG0008673	LOC119548021|XP_037711020.1|DSUP	LOC6543441|XP_001970267.1|DERE
