Orthogroup	DSUP.longest_only	DSER.longest_only
OG0009872	LOC119549064|XP_037712697.1|DSUP	LOC110179231|XP_020802342.1|DSER
OG0009874	LOC119554800|XP_037721778.1|DSUP	LOC110178953|XP_020801913.1|DSER
OG0009875	LOC119552610|XP_037718202.1|DSUP	LOC110190040|XP_020816004.1|DSER
OG0009876	LOC119549738|XP_037713908.1|DSUP	LOC110178382|XP_020801178.1|DSER
OG0009877	LOC119550247|XP_037714749.1|DSUP, LOC119551746|XP_037717194.1|DSUP	LOC110177085|XP_020799271.1|DSER
OG0009878	LOC119550069|XP_037714464.1|DSUP	LOC110181930|XP_020805528.1|DSER
OG0009879	LOC119551028|XP_037716016.1|DSUP	LOC110191157|XP_020817573.1|DSER
OG0009880	LOC119551723|XP_037717153.1|DSUP	LOC110182544|XP_020806254.1|DSER
OG0009881	LOC119551894|XP_037717425.1|DSUP	LOC110179872|XP_020803133.1|DSER
OG0009882	LOC119550830|XP_037715706.1|DSUP, LOC119558818|XP_037728018.1|DSUP	LOC110181110|XP_020804440.1|DSER
OG0009883	LOC119550547|XP_037715207.1|DSUP	LOC110182913|XP_020806733.1|DSER
OG0009884	LOC119550500|XP_037715120.1|DSUP	LOC110182936|XP_020806774.1|DSER
OG0009885	LOC119549628|XP_037713741.1|DSUP	LOC110177008|XP_020799182.1|DSER
OG0009886	LOC119551989|XP_037717638.1|DSUP	LOC110182552|XP_020806265.1|DSER
OG0009887	LOC119551587|XP_037716915.1|DSUP	LOC110189542|XP_020815332.1|DSER, LOC110189437|XP_020815167.1|DSER
OG0009888	LOC119551212|XP_037716375.1|DSUP	LOC110188621|XP_020814047.1|DSER, LOC110176555|XP_020798604.1|DSER
OG0009889	LOC119550922|XP_037715866.1|DSUP	LOC110177965|XP_020800615.1|DSER, LOC110179743|XP_020803017.1|DSER
OG0009890	LOC119550681|XP_037715471.1|DSUP	LOC110187599|XP_020812681.1|DSER
OG0009891	LOC119560164|XP_037729450.1|DSUP	LOC110189871|XP_020815761.1|DSER
OG0009893	LOC119551544|XP_037716862.1|DSUP	LOC110176343|XP_020798331.1|DSER
OG0009894	LOC119560431|XP_037729798.1|DSUP, LOC119560311|XP_037729613.1|DSUP	LOC110185532|XP_020810102.1|DSER
OG0009895	LOC119561120|XP_037730969.1|DSUP	LOC110188546|XP_020813962.1|DSER
OG0009896	LOC119555942|XP_037723578.1|DSUP	LOC110186367|XP_020811176.1|DSER
OG0009897	LOC119556122|XP_037723940.1|DSUP	LOC110191791|XP_020818401.1|DSER
OG0009898	LOC119546041|XP_037707993.1|DSUP	LOC110188318|XP_020813685.1|DSER
OG0009899	LOC119560872|XP_037730478.1|DSUP	LOC110176463|XP_020798479.1|DSER
OG0009900	LOC119547855|XP_037710814.1|DSUP, LOC119563303|XP_037732563.1|DSUP	LOC110185090|XP_020809438.1|DSER
OG0009901	LOC119557977|XP_037726991.1|DSUP	LOC110186195|XP_020810913.1|DSER
OG0009902	LOC119558197|XP_037727415.1|DSUP	LOC110176460|XP_020798474.1|DSER
OG0009903	LOC119559959|XP_037729121.1|DSUP	LOC110191859|XP_020818498.1|DSER, LOC110177586|XP_020800030.1|DSER
OG0009904	LOC119559978|XP_037729149.1|DSUP	LOC110188043|XP_020813252.1|DSER
OG0009905	LOC119559865|XP_037728901.1|DSUP	LOC110184062|XP_020808102.1|DSER
OG0009906	LOC119560452|XP_037729829.1|DSUP	LOC110185797|XP_020810463.1|DSER
OG0009907	LOC119559791|XP_037728803.1|DSUP	LOC110177211|XP_020799488.1|DSER
OG0009908	LOC119560184|XP_037729474.1|DSUP, LOC119560489|XP_037729883.1|DSUP, LOC119560490|XP_037729884.1|DSUP	LOC110186341|XP_020811148.1|DSER
OG0009909	LOC119549005|XP_037712563.1|DSUP	LOC110186887|XP_020811846.1|DSER
OG0009911	LOC119551360|XP_037716609.1|DSUP	LOC110177945|XP_020800589.1|DSER, LOC110177944|XP_020800588.1|DSER
OG0009912	LOC119547589|XP_037710436.1|DSUP	LOC110181342|XP_020804720.1|DSER
OG0009913	LOC119548304|XP_037711402.1|DSUP	LOC110185841|XP_020810508.1|DSER
OG0009915	LOC119547172|XP_037709830.1|DSUP	LOC110181316|XP_020804695.1|DSER
OG0009917	LOC119550371|XP_037714945.1|DSUP	LOC110179514|XP_020802754.1|DSER
OG0009918	LOC119550910|XP_037715830.1|DSUP, LOC119550911|XP_037715831.1|DSUP	LOC110176517|XP_020798552.1|DSER, LOC110176518|XP_020798553.1|DSER
OG0009922	LOC119553334|XP_037719593.1|DSUP	LOC110178990|XP_020801964.1|DSER
OG0009925	LOC119563160|XP_037732348.1|DSUP	LOC110186446|XP_020811288.1|DSER
OG0009926	LOC119554175|XP_037720893.1|DSUP	LOC110177476|XP_020799876.1|DSER
OG0009927	LOC119556562|XP_037724784.1|DSUP	LOC110180530|XP_020803861.1|DSER
OG0009928	LOC119557350|XP_037726018.1|DSUP	LOC110176419|XP_020798421.1|DSER
OG0009930	LOC119555906|XP_037723524.1|DSUP	LOC110181625|XP_020805093.1|DSER
OG0009931	LOC119549218|XP_037713012.1|DSUP	LOC110177938|XP_020800578.1|DSER
OG0009932	LOC119549613|XP_037713712.1|DSUP	LOC110188926|XP_020814510.1|DSER
OG0009933	LOC119550044|XP_037714426.1|DSUP	LOC110178531|XP_020801348.1|DSER
OG0009934	LOC119555576|XP_037722973.1|DSUP	LOC110176244|XP_020798202.1|DSER
OG0009937	LOC119560777|XP_037730330.1|DSUP	LOC110178691|XP_020801552.1|DSER
OG0009938	LOC119557019|XP_037725484.1|DSUP	LOC110184363|XP_020808515.1|DSER
OG0009940	LOC119555702|XP_037723287.1|DSUP	LOC110186794|XP_020811731.1|DSER
OG0009941	LOC119547961|XP_037710938.1|DSUP	LOC110187417|XP_020812465.1|DSER
OG0009942	LOC119549684|XP_037713825.1|DSUP, LOC119559624|XP_037728588.1|DSUP, LOC119559623|XP_037728585.1|DSUP	LOC110188925|XP_020814509.1|DSER
OG0009943	LOC119546985|XP_037709567.1|DSUP	LOC110183465|XP_020807405.1|DSER
OG0009944	LOC119557129|XP_037725640.1|DSUP	LOC110180552|XP_020803906.1|DSER
OG0009945	LOC119557406|XP_037726081.1|DSUP	LOC110181906|XP_020805499.1|DSER
OG0009946	LOC119548591|XP_037711861.1|DSUP	LOC110188179|XP_020813410.1|DSER
OG0009947	LOC119553585|XP_037719961.1|DSUP	LOC110190645|XP_020816903.1|DSER
OG0009948	LOC119556466|XP_037724642.1|DSUP	LOC110179489|XP_020802722.1|DSER
OG0009949	LOC119560930|XP_037730593.1|DSUP	LOC110187854|XP_020812998.1|DSER
OG0009950	LOC119561437|XP_037731021.1|DSUP	LOC110186810|XP_020811754.1|DSER
OG0009951	LOC119559858|XP_037728891.1|DSUP	LOC110188282|XP_020813638.1|DSER
OG0009952	LOC119545792|XP_037707599.1|DSUP	LOC110187771|XP_020812894.1|DSER
OG0009953	LOC119553992|XP_037720630.1|DSUP	LOC110187012|XP_020812035.1|DSER
OG0009954	LOC119545741|XP_037707492.1|DSUP	LOC110176649|XP_020798739.1|DSER
OG0009955	LOC119549320|XP_037713224.1|DSUP	LOC110178354|XP_020801143.1|DSER
OG0009956	LOC119557586|XP_037726315.1|DSUP	LOC110182585|XP_020806291.1|DSER
OG0009957	LOC119549554|XP_037713635.1|DSUP	LOC110186734|XP_020811659.1|DSER
OG0009958	LOC119550467|XP_037715086.1|DSUP	LOC110186681|XP_020811606.1|DSER
OG0009960	LOC119560457|XP_037729832.1|DSUP	LOC110187894|XP_020813041.1|DSER
OG0009961	LOC119560117|XP_037729392.1|DSUP	LOC110188436|XP_020813822.1|DSER
OG0009962	LOC119554587|XP_037721500.1|DSUP	LOC110184123|XP_020808193.1|DSER
OG0009963	LOC119560661|XP_037730158.1|DSUP	LOC110188033|XP_020813229.1|DSER
OG0009964	LOC119563358|XP_037732636.1|DSUP	LOC110184716|XP_020808998.1|DSER
OG0009965	LOC119563107|XP_037732278.1|DSUP	LOC110186875|XP_020811831.1|DSER
OG0009966	LOC119548819|XP_037712358.1|DSUP	LOC110179804|XP_020803068.1|DSER
OG0009967	LOC119546770|XP_037709249.1|DSUP	LOC110176932|XP_020799088.1|DSER
OG0009968	LOC119546068|XP_037708067.1|DSUP	LOC110187602|XP_020812653.1|DSER
OG0009969	LOC119546807|XP_037709315.1|DSUP	LOC110187340|XP_020812387.1|DSER
OG0009970	LOC119546556|XP_037708848.1|DSUP	LOC110176913|XP_020799063.1|DSER
OG0009971	LOC119546343|XP_037708480.1|DSUP	LOC110184852|XP_020809151.1|DSER
OG0009972	LOC119547127|XP_037709768.1|DSUP	LOC110183302|XP_020807201.1|DSER
OG0009973	LOC119549244|XP_037713071.1|DSUP	LOC110176454|XP_020798469.1|DSER
OG0009974	LOC119547640|XP_037710507.1|DSUP	LOC110186077|XP_020810771.1|DSER
OG0009975	LOC119548118|XP_037711142.1|DSUP	LOC110182741|XP_020806502.1|DSER
OG0009976	LOC119547120|XP_037709758.1|DSUP	LOC110181460|XP_020804866.1|DSER
OG0009977	LOC119548670|XP_037712037.1|DSUP	LOC110187356|XP_020812405.1|DSER
OG0009978	LOC119548671|XP_037712038.1|DSUP	LOC110187350|XP_020812400.1|DSER
OG0009979	LOC119548231|XP_037711300.1|DSUP	LOC110185772|XP_020810434.1|DSER
OG0009980	LOC119550396|XP_037714974.1|DSUP	LOC110191365|XP_020817877.1|DSER
OG0009981	LOC119549861|XP_037714085.1|DSUP	LOC110180060|XP_020803341.1|DSER
OG0009982	LOC119549862|XP_037714086.1|DSUP	LOC110180062|XP_020803343.1|DSER
OG0009983	LOC119549043|XP_037712665.1|DSUP	LOC110177503|XP_020799918.1|DSER
OG0009984	LOC119550841|XP_037715735.1|DSUP	LOC110180012|XP_020803264.1|DSER
OG0009985	LOC119550382|XP_037714960.1|DSUP	LOC110191624|XP_020818172.1|DSER
OG0009986	LOC119550839|XP_037715733.1|DSUP	LOC110189594|XP_020815384.1|DSER
OG0009987	LOC119551097|XP_037716204.1|DSUP	LOC110177712|XP_020800215.1|DSER
OG0009988	LOC119551728|XP_037717158.1|DSUP	LOC110177655|XP_020800130.1|DSER
OG0009990	LOC119550258|XP_037714764.1|DSUP	LOC110182929|XP_020806766.1|DSER
OG0009991	LOC119552037|XP_037717706.1|DSUP	LOC110178040|XP_020800739.1|DSER
OG0009992	LOC119557153|XP_037725671.1|DSUP	LOC110187050|XP_020812085.1|DSER
OG0009993	LOC119556836|XP_037725230.1|DSUP	LOC110184588|XP_020808837.1|DSER
OG0009994	LOC119557556|XP_037726268.1|DSUP	LOC110181965|XP_020805573.1|DSER
OG0009995	LOC119558389|XP_037727845.1|DSUP	LOC110179671|XP_020802941.1|DSER
OG0009996	LOC119556717|XP_037725042.1|DSUP	LOC110184283|XP_020808423.1|DSER
OG0009997	LOC119558138|XP_037727299.1|DSUP	LOC110184138|XP_020808208.1|DSER
OG0009998	LOC119556665|XP_037724943.1|DSUP	LOC110184243|XP_020808358.1|DSER
OG0009999	LOC119556517|XP_037724717.1|DSUP	LOC110184586|XP_020808831.1|DSER
OG0010000	LOC119557807|XP_037726665.1|DSUP	LOC110182109|XP_020805775.1|DSER
OG0010001	LOC119557403|XP_037726079.1|DSUP	LOC110179683|XP_020802954.1|DSER
OG0010002	LOC119553395|XP_037719687.1|DSUP	LOC110178721|XP_020801585.1|DSER
OG0010003	LOC119548885|XP_037712458.1|DSUP	LOC110183400|XP_020807330.1|DSER
OG0010004	LOC119557626|XP_037726382.1|DSUP	LOC110182497|XP_020806205.1|DSER
OG0010005	LOC119557266|XP_037725880.1|DSUP	LOC110183222|XP_020807095.1|DSER
OG0010006	LOC119558202|XP_037727422.1|DSUP	LOC110184306|XP_020808453.1|DSER
OG0010007	LOC119556438|XP_037724599.1|DSUP	LOC110181600|XP_020805056.1|DSER
OG0010008	LOC119557847|XP_037726758.1|DSUP	LOC110175974|XP_020797828.1|DSER
OG0010009	LOC119548638|XP_037711966.1|DSUP	LOC110181325|XP_020804703.1|DSER
OG0010010	LOC119556792|XP_037725157.1|DSUP	LOC110175955|XP_020797802.1|DSER
OG0010011	LOC119558060|XP_037727139.1|DSUP	LOC110184266|XP_020808391.1|DSER
OG0010012	LOC119557751|XP_037726565.1|DSUP	LOC110179560|XP_020802801.1|DSER
OG0010013	LOC119557740|XP_037726553.1|DSUP	LOC110181594|XP_020805047.1|DSER
OG0010014	LOC119558381|XP_037727831.1|DSUP	LOC110175985|XP_020797843.1|DSER
OG0010015	LOC119556479|XP_037724659.1|DSUP	LOC110181558|XP_020805002.1|DSER
OG0010016	LOC119555892|XP_037723484.1|DSUP	LOC110182017|XP_020805607.1|DSER
OG0010017	LOC119557741|XP_037726554.1|DSUP	LOC110181589|XP_020805042.1|DSER
OG0010018	LOC119556288|XP_037724272.1|DSUP	LOC110180137|XP_020803442.1|DSER
OG0010019	LOC119556462|XP_037724637.1|DSUP	LOC110181691|XP_020805191.1|DSER
OG0010020	LOC119557082|XP_037725563.1|DSUP	LOC110181828|XP_020805391.1|DSER
OG0010021	LOC119555929|XP_037723556.1|DSUP	LOC110181633|XP_020805100.1|DSER
OG0010022	LOC119556530|XP_037724735.1|DSUP	LOC110189569|XP_020815359.1|DSER
OG0010023	LOC119557559|XP_037726273.1|DSUP	LOC110185515|XP_020810069.1|DSER
OG0010024	LOC119557769|XP_037726595.1|DSUP	LOC110185517|XP_020810072.1|DSER
OG0010025	LOC119556988|XP_037725445.1|DSUP	LOC110182208|XP_020805894.1|DSER
OG0010026	LOC119556454|XP_037724622.1|DSUP	LOC110181938|XP_020805534.1|DSER
OG0010027	LOC119557096|XP_037725589.1|DSUP	LOC110179129|XP_020802181.1|DSER
OG0010028	LOC119558223|XP_037727470.1|DSUP	LOC110191973|XP_020818653.1|DSER
OG0010029	LOC119556599|XP_037724839.1|DSUP	LOC110184167|XP_020808237.1|DSER
OG0010030	LOC119557786|XP_037726613.1|DSUP	LOC110184140|XP_020808210.1|DSER
OG0010031	LOC119556778|XP_037725133.1|DSUP	LOC110184181|XP_020808250.1|DSER
OG0010032	LOC119547380|XP_037710134.1|DSUP	LOC110182383|XP_020806084.1|DSER
OG0010033	LOC119557982|XP_037726997.1|DSUP	LOC110179756|XP_020803032.1|DSER
OG0010034	LOC119558034|XP_037727106.1|DSUP	LOC110179763|XP_020803038.1|DSER
OG0010035	LOC119558040|XP_037727115.1|DSUP	LOC110179764|XP_020803039.1|DSER
OG0010036	LOC119557852|XP_037726768.1|DSUP	LOC110179762|XP_020803037.1|DSER
OG0010037	LOC119558056|XP_037727134.1|DSUP	LOC110179757|XP_020803033.1|DSER
OG0010038	LOC119555902|XP_037723520.1|DSUP	LOC110180559|XP_020803912.1|DSER
OG0010039	LOC119551588|XP_037716917.1|DSUP	LOC110178366|XP_020801161.1|DSER
OG0010040	LOC119547878|XP_037710842.1|DSUP	LOC110185967|XP_020810644.1|DSER
OG0010041	LOC119557172|XP_037725705.1|DSUP	LOC110183057|XP_020806901.1|DSER
OG0010042	LOC119556642|XP_037724899.1|DSUP	LOC110179057|XP_020802076.1|DSER
OG0010043	LOC119556571|XP_037724797.1|DSUP	LOC110179054|XP_020802072.1|DSER
OG0010044	LOC119557614|XP_037726349.1|DSUP	LOC110183267|XP_020807154.1|DSER
OG0010045	LOC119556423|XP_037724567.1|DSUP	LOC110181826|XP_020805388.1|DSER
OG0010046	LOC119557519|XP_037726221.1|DSUP	LOC110181827|XP_020805389.1|DSER
OG0010047	LOC119557033|XP_037725507.1|DSUP	LOC110183228|XP_020807103.1|DSER
OG0010048	LOC119556069|XP_037723811.1|DSUP	LOC110185523|XP_020810077.1|DSER
OG0010049	LOC119556328|XP_037724346.1|DSUP	LOC110187103|XP_020812168.1|DSER
OG0010050	LOC119556327|XP_037724344.1|DSUP	LOC110187116|XP_020812185.1|DSER
OG0010051	LOC119557782|XP_037726610.1|DSUP	LOC110181694|XP_020805195.1|DSER
OG0010052	LOC119558917|XP_037728047.1|DSUP	LOC110180323|XP_020803639.1|DSER
OG0010053	LOC119556999|XP_037725458.1|DSUP	LOC110179458|XP_020802676.1|DSER
OG0010054	LOC119557763|XP_037726587.1|DSUP	LOC110179722|XP_020803000.1|DSER
OG0010055	LOC119558276|XP_037727579.1|DSUP	LOC110179738|XP_020803014.1|DSER
OG0010056	LOC119556389|XP_037724492.1|DSUP	LOC110187143|XP_020812216.1|DSER
OG0010057	LOC119556275|XP_037724252.1|DSUP	LOC110179632|XP_020802902.1|DSER
OG0010058	LOC119557616|XP_037726352.1|DSUP	LOC110180346|XP_020803667.1|DSER
OG0010059	LOC119558247|XP_037727500.1|DSUP	LOC110181913|XP_020805506.1|DSER
OG0010060	LOC119556251|XP_037724219.1|DSUP	LOC110180649|XP_020804002.1|DSER
OG0010061	LOC119555409|XP_037722694.1|DSUP	LOC110190085|XP_020816050.1|DSER
OG0010062	LOC119554351|XP_037721145.1|DSUP	LOC110184700|XP_020808970.1|DSER
OG0010063	LOC119554388|XP_037721198.1|DSUP	LOC110190080|XP_020816045.1|DSER
OG0010064	LOC119554692|XP_037721622.1|DSUP	LOC110189844|XP_020815712.1|DSER
OG0010065	LOC119553553|XP_037719921.1|DSUP	LOC110176303|XP_020798283.1|DSER
OG0010066	LOC119555488|XP_037722826.1|DSUP	LOC110177629|XP_020800102.1|DSER
OG0010067	LOC119554220|XP_037720975.1|DSUP	LOC110188849|XP_020814414.1|DSER
OG0010068	LOC119552579|XP_037718137.1|DSUP	LOC110189908|XP_020815832.1|DSER
OG0010069	LOC119553742|XP_037720267.1|DSUP	LOC110177549|XP_020799978.1|DSER
OG0010071	LOC119553245|XP_037719448.1|DSUP	LOC110185261|XP_020809659.1|DSER
OG0010072	LOC119554089|XP_037720765.1|DSUP	LOC110189085|XP_020814716.1|DSER
OG0010073	LOC119554974|XP_037722031.1|DSUP	LOC110189059|XP_020814687.1|DSER
OG0010074	LOC119556587|XP_037724816.1|DSUP	LOC110178025|XP_020800699.1|DSER
OG0010076	LOC119554825|XP_037721827.1|DSUP	LOC110190498|XP_020816673.1|DSER
OG0010077	LOC119554568|XP_037721468.1|DSUP	LOC110190748|XP_020817030.1|DSER
OG0010078	LOC119553977|XP_037720612.1|DSUP	LOC110190456|XP_020816615.1|DSER
OG0010079	LOC119553828|XP_037720389.1|DSUP	LOC110190685|XP_020816954.1|DSER
OG0010080	LOC119554581|XP_037721491.1|DSUP	LOC110183710|XP_020807717.1|DSER
OG0010081	LOC119555389|XP_037722663.1|DSUP	LOC110190631|XP_020816884.1|DSER
OG0010082	LOC119553955|XP_037720577.1|DSUP	LOC110177610|XP_020800068.1|DSER
OG0010083	LOC119554760|XP_037721722.1|DSUP	LOC110185329|XP_020809765.1|DSER
OG0010084	LOC119553858|XP_037720437.1|DSUP	LOC110176248|XP_020798211.1|DSER
OG0010085	LOC119552616|XP_037718207.1|DSUP	LOC110190037|XP_020816000.1|DSER
OG0010086	LOC119554860|XP_037721870.1|DSUP	LOC110182782|XP_020806567.1|DSER
OG0010087	LOC119555567|XP_037722945.1|DSUP	LOC110190898|XP_020817216.1|DSER
OG0010088	LOC119555040|XP_037722150.1|DSUP	LOC110177506|XP_020799919.1|DSER
OG0010089	LOC119553510|XP_037719861.1|DSUP	LOC110181258|XP_020804624.1|DSER
OG0010090	LOC119554532|XP_037721451.1|DSUP	LOC110185419|XP_020809891.1|DSER
OG0010091	LOC119550317|XP_037714852.1|DSUP	LOC110178318|XP_020801091.1|DSER
OG0010092	LOC119561795|XP_037731207.1|DSUP	LOC110185387|XP_020809826.1|DSER
OG0010093	LOC119550780|XP_037715638.1|DSUP	LOC110191572|XP_020818113.1|DSER
OG0010094	LOC119545717|XP_037707460.1|DSUP	LOC110177334|XP_020799679.1|DSER, LOC110177443|XP_020799835.1|DSER
OG0010095	LOC119562868|XP_037731910.1|DSUP	LOC110188137|XP_020813389.1|DSER
OG0010096	LOC119557646|XP_037726425.1|DSUP	LOC110181905|XP_020805498.1|DSER
OG0010097	LOC119556897|XP_037725307.1|DSUP	LOC110179580|XP_020802830.1|DSER
OG0010098	LOC119562747|XP_037731880.1|DSUP	LOC110186050|XP_020810751.1|DSER
OG0010099	LOC119546187|XP_037708241.1|DSUP	LOC110176874|XP_020799009.1|DSER
OG0010100	LOC119552862|XP_037718676.1|DSUP	LOC110176134|XP_020798028.1|DSER
OG0010101	LOC119553020|XP_037719004.1|DSUP	LOC110188530|XP_020813938.1|DSER
OG0010102	LOC119553598|XP_037719981.1|DSUP	LOC110177519|XP_020799935.1|DSER
OG0010103	LOC119555041|XP_037722151.1|DSUP	LOC110177505|XP_020799917.1|DSER
OG0010104	LOC119552506|XP_037718044.1|DSUP	LOC110190795|XP_020817096.1|DSER
OG0010105	LOC119548278|XP_037711370.1|DSUP	LOC110183854|XP_020807866.1|DSER
OG0010106	LOC119551661|XP_037717031.1|DSUP	LOC110178400|XP_020801199.1|DSER
OG0010107	LOC119551900|XP_037717441.1|DSUP	LOC110181108|XP_020804437.1|DSER
OG0010108	LOC119549967|XP_037714289.1|DSUP	LOC110180071|XP_020803353.1|DSER
OG0010110	LOC119552883|XP_037718714.1|DSUP	LOC110184751|XP_020809040.1|DSER
OG0010111	LOC119563263|XP_037732506.1|DSUP	LOC110177403|XP_020799766.1|DSER
OG0010112	LOC119563477|XP_037732829.1|DSUP	LOC110186133|XP_020810842.1|DSER
OG0010113	LOC119556535|XP_037724743.1|DSUP	LOC110189637|XP_020815439.1|DSER, LOC110181834|XP_020805397.1|DSER
OG0010114	LOC119557322|XP_037725972.1|DSUP	LOC110180566|XP_020803921.1|DSER, LOC110180565|XP_020803920.1|DSER
OG0010115	LOC119555901|XP_037723519.1|DSUP	LOC110186849|XP_020811797.1|DSER
OG0010116	LOC119557747|XP_037726562.1|DSUP	LOC110184547|XP_020808781.1|DSER
OG0010117	LOC119557521|XP_037726223.1|DSUP	LOC110181203|XP_020804543.1|DSER, LOC110179067|XP_020802093.1|DSER
OG0010118	LOC119556515|XP_037724715.1|DSUP	LOC110178018|XP_020800691.1|DSER
OG0010119	LOC119557123|XP_037725635.1|DSUP	LOC110179396|XP_020802580.1|DSER
OG0010120	LOC119556134|XP_037723950.1|DSUP	LOC110184369|XP_020808525.1|DSER
OG0010121	LOC119557440|XP_037726130.1|DSUP	LOC110176074|XP_020797955.1|DSER
OG0010122	LOC119558022|XP_037727077.1|DSUP	LOC110186563|XP_020811430.1|DSER
OG0010123	LOC119557115|XP_037725622.1|DSUP	LOC110179555|XP_020802796.1|DSER
OG0010125	LOC119557657|XP_037726439.1|DSUP	LOC110179046|XP_020802061.1|DSER
OG0010126	LOC119548606|XP_037711892.1|DSUP	LOC110186091|XP_020810792.1|DSER
OG0010127	LOC119548031|XP_037711033.1|DSUP	LOC110177896|XP_020800524.1|DSER
OG0010128	LOC119547887|XP_037710852.1|DSUP	LOC110177886|XP_020800510.1|DSER
OG0010129	LOC119548532|XP_037711755.1|DSUP	LOC110186020|XP_020810714.1|DSER
OG0010130	LOC119548007|XP_037711000.1|DSUP	LOC110181444|XP_020804847.1|DSER
OG0010131	LOC119548183|XP_037711226.1|DSUP	LOC110186007|XP_020810701.1|DSER
OG0010132	LOC119546083|XP_037708088.1|DSUP	LOC110181361|XP_020804743.1|DSER, LOC110178582|XP_020801419.1|DSER
OG0010133	LOC119546086|XP_037708092.1|DSUP	LOC110181385|XP_020804775.1|DSER
OG0010134	LOC119546207|XP_037708271.1|DSUP	LOC110177875|XP_020800499.1|DSER
OG0010135	LOC119547088|XP_037709715.1|DSUP	LOC110182723|XP_020806482.1|DSER
OG0010136	LOC119547390|XP_037710166.1|DSUP	LOC110180612|XP_020803954.1|DSER, LOC110182728|XP_020806488.1|DSER
OG0010137	LOC119562613|XP_037731766.1|DSUP	LOC110185665|XP_020810286.1|DSER
OG0010138	LOC119546062|XP_037708059.1|DSUP	LOC110185131|XP_020809487.1|DSER
OG0010139	LOC119548083|XP_037711097.1|DSUP	LOC110187319|XP_020812366.1|DSER
OG0010140	LOC119547545|XP_037710372.1|DSUP	LOC110182291|XP_020805969.1|DSER
OG0010141	LOC119547924|XP_037710892.1|DSUP	LOC110183470|XP_020807408.1|DSER
OG0010142	LOC119547819|XP_037710771.1|DSUP	LOC110186000|XP_020810687.1|DSER, LOC110185985|XP_020810667.1|DSER
OG0010144	LOC119548866|XP_037712422.1|DSUP	LOC110187234|XP_020812290.1|DSER, LOC110179963|XP_020803203.1|DSER
OG0010145	LOC119547658|XP_037710534.1|DSUP	LOC110187436|XP_020812486.1|DSER
OG0010146	LOC119548809|XP_037712322.1|DSUP	LOC110187430|XP_020812477.1|DSER
OG0010147	LOC119546967|XP_037709541.1|DSUP	LOC110187528|XP_020812581.1|DSER, LOC110180488|XP_020803830.1|DSER
OG0010148	LOC119548785|XP_037712278.1|DSUP	LOC110181170|XP_020804502.1|DSER
OG0010149	LOC119547800|XP_037710745.1|DSUP	LOC110181317|XP_020804696.1|DSER
OG0010150	LOC119547673|XP_037710559.1|DSUP	LOC110178106|XP_020800780.1|DSER
OG0010151	LOC119548521|XP_037711740.1|DSUP	LOC110185117|XP_020809468.1|DSER
OG0010152	LOC119547623|XP_037710477.1|DSUP	LOC110184824|XP_020809127.1|DSER
OG0010153	LOC119547325|XP_037710054.1|DSUP	LOC110182366|XP_020806066.1|DSER
OG0010154	LOC119547404|XP_037710181.1|DSUP	LOC110183135|XP_020806984.1|DSER
OG0010155	LOC119547861|XP_037710821.1|DSUP	LOC110186019|XP_020810713.1|DSER
OG0010156	LOC119553471|XP_037719807.1|DSUP	LOC110190626|XP_020816879.1|DSER
OG0010157	LOC119554647|XP_037721576.1|DSUP	LOC110185168|XP_020809537.1|DSER
OG0010158	LOC119554546|XP_037721435.1|DSUP	LOC110184785|XP_020809084.1|DSER
OG0010159	LOC119552852|XP_037718655.1|DSUP	LOC110189852|XP_020815724.1|DSER
OG0010160	LOC119553693|XP_037720176.1|DSUP	LOC110176385|XP_020798376.1|DSER, LOC110186899|XP_020811880.1|DSER
OG0010161	LOC119554079|XP_037720751.1|DSUP	LOC110190445|XP_020816604.1|DSER
OG0010162	LOC119553493|XP_037719830.1|DSUP	LOC110187157|XP_020812231.1|DSER
OG0010163	LOC119554952|XP_037722000.1|DSUP	LOC110190289|XP_020816325.1|DSER
OG0010164	LOC119554274|XP_037721054.1|DSUP	LOC110185276|XP_020809682.1|DSER
OG0010165	LOC119554253|XP_037721018.1|DSUP	LOC110184759|XP_020809049.1|DSER
OG0010166	LOC119552887|XP_037718722.1|DSUP	LOC110190502|XP_020816679.1|DSER
OG0010167	LOC119555359|XP_037722625.1|DSUP	LOC110190781|XP_020817078.1|DSER
OG0010168	LOC119552613|XP_037718205.1|DSUP	LOC110180336|XP_020803654.1|DSER
OG0010169	LOC119555078|XP_037722219.1|DSUP	LOC110181286|XP_020804668.1|DSER
OG0010170	LOC119553765|XP_037720300.1|DSUP	LOC110178964|XP_020801927.1|DSER
OG0010171	LOC119553815|XP_037720363.1|DSUP	LOC110178962|XP_020801924.1|DSER
OG0010172	LOC119554449|XP_037721288.1|DSUP	LOC110176230|XP_020798175.1|DSER
OG0010173	LOC119550090|XP_037714498.1|DSUP	LOC110188976|XP_020814584.1|DSER
OG0010174	LOC119551115|XP_037716224.1|DSUP	LOC110177666|XP_020800148.1|DSER
OG0010175	LOC119550678|XP_037715465.1|DSUP	LOC110177782|XP_020800310.1|DSER
OG0010176	LOC119551487|XP_037716778.1|DSUP	LOC110177786|XP_020800313.1|DSER
OG0010177	LOC119550046|XP_037714427.1|DSUP	LOC110191538|XP_020818068.1|DSER
OG0010178	LOC119551078|XP_037716169.1|DSUP	LOC110181489|XP_020804912.1|DSER
