Orthogroup	DSUP.longest_only	DFIC.longest_only
OG0007820	LOC119554216|XP_037720958.1|DSUP	LOC108086832|XP_017039367.1|DFIC
OG0007821	LOC119562939|XP_037732023.1|DSUP	LOC108099653|XP_017058774.1|DFIC
OG0007822	LOC119562938|XP_037732022.1|DSUP	LOC108099652|XP_017058772.1|DFIC
OG0007823	LOC119559224|XP_037728226.1|DSUP	LOC108099329|XP_017058291.1|DFIC
OG0007824	LOC119545753|XP_037707519.1|DSUP	LOC108086533|XP_017038959.1|DFIC
OG0007825	LOC119563423|XP_037732725.1|DSUP	LOC108087119|XP_017039789.1|DFIC
OG0007826	LOC119545635|XP_037707278.1|DSUP	LOC108102286|XP_017062523.1|DFIC
OG0007827	LOC119557579|XP_037726307.1|DSUP	LOC108097015|XP_017054503.1|DFIC
OG0007828	LOC119554146|XP_037720850.1|DSUP	LOC108093209|XP_017048660.1|DFIC
OG0007829	LOC119560147|XP_037729429.1|DSUP	LOC108098540|XP_017057016.1|DFIC
OG0007830	LOC119563360|XP_037732639.1|DSUP	LOC108087101|XP_017039772.1|DFIC
OG0007831	LOC119556370|XP_037724463.1|DSUP	LOC108094672|XP_017050875.1|DFIC
OG0007832	LOC119557375|XP_037726047.1|DSUP	LOC108097499|XP_017055296.1|DFIC
OG0007833	LOC119557272|XP_037725887.1|DSUP	LOC108097123|XP_017054707.1|DFIC
OG0007834	LOC119551263|XP_037716453.1|DSUP	LOC108095791|XP_017052537.1|DFIC
OG0007836	LOC119560756|XP_037730303.1|DSUP	LOC108092099|XP_017047081.1|DFIC
OG0007837	LOC119560965|XP_037730646.1|DSUP	LOC108091777|XP_017046613.1|DFIC
OG0007838	LOC119560449|XP_037729825.1|DSUP	LOC108091838|XP_017046707.1|DFIC
OG0007839	LOC119556118|XP_037723926.1|DSUP	LOC108088609|XP_017041983.1|DFIC
OG0007840	LOC119563430|XP_037732744.1|DSUP	LOC108088441|XP_017041705.1|DFIC
OG0007841	LOC119560760|XP_037730309.1|DSUP	LOC108099585|XP_017058680.1|DFIC
OG0007842	LOC119548599|XP_037711895.1|DSUP	LOC108086558|XP_017038997.1|DFIC
OG0007843	LOC119553254|XP_037719473.1|DSUP	LOC108086530|XP_017038948.1|DFIC
OG0007844	LOC119550083|XP_037714483.1|DSUP	LOC108090572|XP_017044805.1|DFIC
OG0007845	LOC119560654|XP_037730147.1|DSUP	LOC108091712|XP_017046540.1|DFIC
OG0007846	LOC119556174|XP_037724023.1|DSUP	LOC108097256|XP_017054934.1|DFIC
OG0007847	LOC119562620|XP_037731782.1|DSUP	LOC108091959|XP_017046846.1|DFIC
OG0007848	LOC119561664|XP_037731136.1|DSUP	LOC108092162|XP_017047174.1|DFIC
OG0007849	LOC119560067|XP_037729302.1|DSUP	LOC108098932|XP_017057626.1|DFIC
OG0007850	LOC119560066|XP_037729301.1|DSUP	LOC108098931|XP_017057625.1|DFIC
OG0007851	LOC119552435|XP_037718006.1|DSUP	LOC108086597|XP_017039056.1|DFIC
OG0007852	LOC119560572|XP_037730018.1|DSUP	LOC108088071|XP_017041209.1|DFIC
OG0007853	LOC119557071|XP_037725555.1|DSUP	LOC108102273|XP_017062513.1|DFIC
OG0007854	LOC119556931|XP_037725354.1|DSUP	LOC108092116|XP_017047105.1|DFIC
OG0007855	LOC119560696|XP_037730206.1|DSUP	LOC108098785|XP_017057409.1|DFIC
OG0007856	LOC119561680|XP_037731137.1|DSUP	LOC108092163|XP_017047175.1|DFIC
OG0007857	LOC119551230|XP_037716400.1|DSUP	LOC108087270|XP_017040065.1|DFIC
OG0007858	LOC119546834|XP_037709355.1|DSUP	LOC108092715|XP_017047931.1|DFIC
OG0007859	LOC119556130|XP_037723947.1|DSUP	LOC108088644|XP_017042054.1|DFIC
OG0007860	LOC119549863|XP_037714090.1|DSUP	LOC108098867|XP_017057542.1|DFIC
OG0007861	LOC119563080|XP_037732233.1|DSUP	LOC108098805|XP_017057435.1|DFIC
OG0007862	LOC119562936|XP_037732019.1|DSUP	LOC108097483|XP_017055271.1|DFIC
OG0007864	LOC119560026|XP_037729248.1|DSUP	LOC108097704|XP_017055678.1|DFIC
OG0007865	LOC119554093|XP_037720770.1|DSUP	LOC108100168|XP_017059421.1|DFIC
OG0007866	LOC119554689|XP_037721621.1|DSUP	LOC108092165|XP_017047177.1|DFIC
OG0007867	LOC119559410|XP_037728428.1|DSUP	LOC108099573|XP_017058664.1|DFIC
OG0007868	LOC119563312|XP_037732573.1|DSUP	LOC108095696|XP_017052355.1|DFIC
OG0007869	LOC119557979|XP_037726988.1|DSUP	LOC108097339|XP_017055061.1|DFIC
OG0007870	LOC119552666|XP_037718302.1|DSUP	LOC108099949|XP_017059115.1|DFIC
OG0007871	LOC119558319|XP_037727659.1|DSUP	LOC108094685|XP_017050896.1|DFIC
OG0007872	LOC119554013|XP_037720654.1|DSUP	LOC108089553|XP_017043385.1|DFIC
OG0007873	LOC119553277|XP_037719498.1|DSUP	LOC108089461|XP_017043195.1|DFIC
OG0007874	LOC119557618|XP_037726354.1|DSUP	LOC108095343|XP_017051913.1|DFIC
OG0007875	LOC119549212|XP_037712993.1|DSUP	LOC108096765|XP_017054120.1|DFIC
OG0007876	LOC119557409|XP_037726085.1|DSUP	LOC108097355|XP_017055080.1|DFIC
OG0007877	LOC119558317|XP_037727656.1|DSUP	LOC108094642|XP_017050836.1|DFIC
OG0007878	LOC119551211|XP_037716374.1|DSUP	LOC108094769|XP_017051030.1|DFIC
OG0007879	LOC119552594|XP_037718176.1|DSUP	LOC108099892|XP_017059037.1|DFIC
OG0007880	LOC119557905|XP_037726839.1|DSUP	LOC108091358|XP_017046000.1|DFIC
OG0007881	LOC119553022|XP_037719006.1|DSUP	LOC108100055|XP_017059280.1|DFIC
OG0007882	LOC119553029|XP_037719020.1|DSUP	LOC108099428|XP_017058451.1|DFIC
OG0007883	LOC119553028|XP_037719012.1|DSUP	LOC108099404|XP_017058405.1|DFIC
OG0007884	LOC119553372|XP_037719651.1|DSUP	LOC108100124|XP_017059366.1|DFIC
OG0007885	LOC119549213|XP_037712999.1|DSUP	LOC108096767|XP_017054124.1|DFIC
OG0007886	LOC119548266|XP_037711338.1|DSUP	LOC108092736|XP_017047954.1|DFIC
OG0007887	LOC119553023|XP_037719008.1|DSUP	LOC108099364|XP_017058345.1|DFIC
OG0007888	LOC119554273|XP_037721053.1|DSUP	LOC108099827|XP_017058948.1|DFIC
OG0007889	LOC119554958|XP_037722010.1|DSUP	LOC108093264|XP_017048732.1|DFIC
OG0007890	LOC119554503|XP_037721365.1|DSUP	LOC108089017|XP_017042586.1|DFIC
OG0007891	LOC119561957|XP_037731295.1|DSUP	LOC108096411|XP_017053477.1|DFIC
OG0007892	LOC119562978|XP_037732084.1|DSUP	LOC108101346|XP_017061142.1|DFIC
OG0007893	LOC119549834|XP_037714041.1|DSUP	LOC108087687|XP_017040679.1|DFIC
OG0007894	LOC119552591|XP_037718152.1|DSUP	LOC108096243|XP_017053157.1|DFIC
OG0007895	LOC119555545|XP_037722906.1|DSUP	LOC108099163|XP_017057997.1|DFIC
OG0007896	LOC119554048|XP_037720715.1|DSUP	LOC108089750|XP_017043626.1|DFIC
OG0007897	LOC119554720|XP_037721662.1|DSUP	LOC108089602|XP_017043448.1|DFIC
OG0007898	LOC119553398|XP_037719690.1|DSUP	LOC108100231|XP_017059501.1|DFIC
OG0007899	LOC119552689|XP_037718342.1|DSUP	LOC108099864|XP_017059001.1|DFIC
OG0007900	LOC119549341|XP_037713254.1|DSUP	LOC108096624|XP_017053859.1|DFIC
OG0007902	LOC119557345|XP_037726010.1|DSUP	LOC108094704|XP_017050929.1|DFIC
OG0007903	LOC119554845|XP_037721849.1|DSUP	LOC108089515|XP_017043328.1|DFIC
OG0007904	LOC119552733|XP_037718419.1|DSUP	LOC108088230|XP_017041428.1|DFIC
OG0007905	LOC119547764|XP_037710700.1|DSUP	LOC108100881|XP_017060479.1|DFIC
OG0007906	LOC119554746|XP_037721698.1|DSUP	LOC108099948|XP_017059113.1|DFIC
OG0007907	LOC119555561|XP_037722935.1|DSUP	LOC108088981|XP_017042513.1|DFIC
OG0007908	LOC119555562|XP_037722936.1|DSUP	LOC108088983|XP_017042515.1|DFIC
OG0007909	LOC119555976|XP_037723631.1|DSUP	LOC108097160|XP_017054779.1|DFIC
OG0007910	LOC119554375|XP_037721182.1|DSUP	LOC108088286|XP_017041496.1|DFIC
OG0007911	LOC119554972|XP_037722028.1|DSUP	LOC108099371|XP_017058357.1|DFIC
OG0007912	LOC119554564|XP_037721463.1|DSUP	LOC108100281|XP_017059556.1|DFIC
OG0007913	LOC119554973|XP_037722029.1|DSUP	LOC108099444|XP_017058474.1|DFIC
OG0007914	LOC119555539|XP_037722899.1|DSUP	LOC108100640|XP_017060132.1|DFIC
OG0007915	LOC119552930|XP_037718801.1|DSUP	LOC108089385|XP_017043056.1|DFIC
OG0007916	LOC119548772|XP_037712245.1|DSUP	LOC108088114|XP_017041254.1|DFIC
OG0007917	LOC119550286|XP_037714804.1|DSUP	LOC108090503|XP_017044709.1|DFIC
OG0007918	LOC119549137|XP_037712836.1|DSUP	LOC108094211|XP_017050158.1|DFIC
OG0007919	LOC119551075|XP_037716132.1|DSUP	LOC108101897|XP_017061949.1|DFIC
OG0007920	LOC119550653|XP_037715422.1|DSUP	LOC108101427|XP_017061246.1|DFIC
OG0007921	LOC119550504|XP_037715136.1|DSUP	LOC108086414|XP_017038804.1|DFIC
OG0007922	LOC119557038|XP_037725513.1|DSUP	LOC108088074|XP_017041213.1|DFIC
OG0007923	LOC119558305|XP_037727634.1|DSUP	LOC108091187|XP_017045753.1|DFIC
OG0007924	LOC119550988|XP_037715952.1|DSUP	LOC108096856|XP_017054265.1|DFIC
OG0007925	LOC119551454|XP_037716729.1|DSUP	LOC108090785|XP_017045121.1|DFIC
OG0007926	LOC119549156|XP_037712870.1|DSUP	LOC108093830|XP_017049649.1|DFIC
OG0007927	LOC119546633|XP_037709003.1|DSUP	LOC108088162|XP_017041315.1|DFIC
OG0007928	LOC119548791|XP_037712295.1|DSUP	LOC108098727|XP_017057337.1|DFIC
OG0007929	LOC119547317|XP_037710043.1|DSUP	LOC108088187|XP_017041377.1|DFIC
OG0007930	LOC119551448|XP_037716719.1|DSUP	LOC108095119|XP_017051548.1|DFIC
OG0007932	LOC119556231|XP_037724182.1|DSUP	LOC108102158|XP_017062339.1|DFIC
OG0007933	LOC119556316|XP_037724333.1|DSUP	LOC108087025|XP_017039682.1|DFIC
OG0007934	LOC119560126|XP_037729405.1|DSUP	LOC108098631|XP_017057195.1|DFIC
OG0007935	LOC119545994|XP_037707915.1|DSUP	LOC108092668|XP_017047820.1|DFIC
OG0007936	LOC119546217|XP_037708285.1|DSUP	LOC108089157|XP_017042769.1|DFIC
OG0007937	LOC119547294|XP_037710010.1|DSUP	LOC108100808|XP_017060363.1|DFIC
OG0007938	LOC119546667|XP_037709053.1|DSUP	LOC108100063|XP_017059286.1|DFIC
OG0007939	LOC119547264|XP_037709973.1|DSUP	LOC108091554|XP_017046313.1|DFIC
OG0007940	LOC119548335|XP_037711453.1|DSUP	LOC108091495|XP_017046212.1|DFIC
OG0007942	LOC119556812|XP_037725193.1|DSUP	LOC108094658|XP_017050857.1|DFIC
OG0007943	LOC119546168|XP_037708216.1|DSUP	LOC108092604|XP_017047733.1|DFIC
OG0007944	LOC119553558|XP_037719930.1|DSUP	LOC108100277|XP_017059551.1|DFIC
OG0007945	LOC119547096|XP_037709727.1|DSUP	LOC108089140|XP_017042749.1|DFIC
OG0007946	LOC119549486|XP_037713517.1|DSUP	LOC108090898|XP_017045297.1|DFIC
OG0007947	LOC119548153|XP_037711181.1|DSUP	LOC108092739|XP_017047957.1|DFIC
OG0007948	LOC119546469|XP_037708678.1|DSUP	LOC108094543|XP_017050638.1|DFIC
OG0007949	LOC119556935|XP_037725355.1|DSUP	LOC108095358|XP_017051928.1|DFIC
OG0007950	LOC119547382|XP_037710145.1|DSUP	LOC108089927|XP_017043901.1|DFIC
OG0007951	LOC119547329|XP_037710063.1|DSUP	LOC108089860|XP_017043794.1|DFIC
OG0007952	LOC119546903|XP_037709457.1|DSUP	LOC108089947|XP_017043927.1|DFIC
OG0007954	LOC119547877|XP_037710841.1|DSUP	LOC108088214|XP_017041408.1|DFIC
OG0007955	LOC119547029|XP_037709627.1|DSUP	LOC108101222|XP_017060960.1|DFIC
OG0007956	LOC119546434|XP_037708631.1|DSUP	LOC108092620|XP_017047747.1|DFIC
OG0007957	LOC119548396|XP_037711550.1|DSUP	LOC108089275|XP_017042939.1|DFIC
OG0007958	LOC119558283|XP_037727586.1|DSUP	LOC108097595|XP_017055481.1|DFIC
OG0007959	LOC119547580|XP_037710414.1|DSUP	LOC108096050|XP_017052885.1|DFIC
OG0007960	LOC119548136|XP_037711161.1|DSUP	LOC108089193|XP_017042822.1|DFIC
OG0007961	LOC119558593|XP_037727954.1|DSUP	LOC108095970|XP_017052802.1|DFIC
OG0007962	LOC119556060|XP_037723795.1|DSUP	LOC108092947|XP_017048307.1|DFIC
OG0007963	LOC119546191|XP_037708245.1|DSUP	LOC108092723|XP_017047941.1|DFIC
OG0007964	LOC119547703|XP_037710606.1|DSUP	LOC108088198|XP_017041388.1|DFIC
OG0007966	LOC119547872|XP_037710836.1|DSUP	LOC108094143|XP_017050063.1|DFIC
OG0007967	LOC119547608|XP_037710460.1|DSUP	LOC108089920|XP_017043890.1|DFIC
OG0007968	LOC119545997|XP_037707921.1|DSUP	LOC108094144|XP_017050064.1|DFIC
OG0007969	LOC119548438|XP_037711625.1|DSUP	LOC108089270|XP_017042930.1|DFIC
OG0007970	LOC119551791|XP_037717266.1|DSUP	LOC108096694|XP_017053999.1|DFIC
OG0007971	LOC119556200|XP_037724081.1|DSUP	LOC108091082|XP_017045576.1|DFIC
OG0007972	LOC119550114|XP_037714522.1|DSUP	LOC108086654|XP_017039127.1|DFIC
OG0007973	LOC119546117|XP_037708136.1|DSUP	LOC108094506|XP_017050595.1|DFIC
OG0007974	LOC119556882|XP_037725286.1|DSUP	LOC108095580|XP_017052225.1|DFIC
OG0007975	LOC119560376|XP_037729711.1|DSUP	LOC108090232|XP_017044319.1|DFIC
OG0007976	LOC119557590|XP_037726320.1|DSUP	LOC108094643|XP_017050843.1|DFIC
OG0007977	LOC119546305|XP_037708425.1|DSUP	LOC108100866|XP_017060438.1|DFIC
OG0007978	LOC119546733|XP_037709153.1|DSUP	LOC108089780|XP_017043663.1|DFIC
OG0007979	LOC119547071|XP_037709684.1|DSUP	LOC108098342|XP_017056673.1|DFIC
OG0007980	LOC119547669|XP_037710555.1|DSUP	LOC108091271|XP_017045875.1|DFIC
OG0007981	LOC119556214|XP_037724122.1|DSUP	LOC108094656|XP_017050855.1|DFIC
OG0007982	LOC119546499|XP_037708736.1|DSUP	LOC108100023|XP_017059219.1|DFIC
OG0007983	LOC119548002|XP_037710992.1|DSUP	LOC108095090|XP_017051515.1|DFIC
OG0007984	LOC119548497|XP_037711704.1|DSUP	LOC108094452|XP_017050519.1|DFIC
OG0007985	LOC119561981|XP_037731300.1|DSUP	LOC108100585|XP_017060054.1|DFIC
OG0007986	LOC119546820|XP_037709334.1|DSUP	LOC108094508|XP_017050598.1|DFIC
OG0007987	LOC119546858|XP_037709386.1|DSUP	LOC108092465|XP_017047542.1|DFIC
OG0007988	LOC119547627|XP_037710482.1|DSUP	LOC108086328|XP_017038718.1|DFIC, LOC108098374|XP_017056718.1|DFIC
OG0007989	LOC119547997|XP_037710984.1|DSUP	LOC108089237|XP_017042887.1|DFIC
OG0007990	LOC119548135|XP_037711159.1|DSUP	LOC108089191|XP_017042818.1|DFIC
OG0007991	LOC119547233|XP_037709927.1|DSUP	LOC108092503|XP_017047604.1|DFIC
OG0007992	LOC119547681|XP_037710568.1|DSUP	LOC108100963|XP_017060603.1|DFIC
OG0007993	LOC119560518|XP_037729924.1|DSUP	LOC108100779|XP_017060307.1|DFIC
OG0007994	LOC119546636|XP_037709010.1|DSUP	LOC108089175|XP_017042800.1|DFIC
OG0007995	LOC119546015|XP_037707950.1|DSUP	LOC108092708|XP_017047915.1|DFIC
OG0007996	LOC119556773|XP_037725127.1|DSUP	LOC108087597|XP_017040520.1|DFIC
OG0007997	LOC119554878|XP_037721892.1|DSUP	LOC108088342|XP_017041577.1|DFIC
OG0007998	LOC119546184|XP_037708237.1|DSUP	LOC108101229|XP_017060968.1|DFIC
OG0007999	LOC119547399|XP_037710176.1|DSUP	LOC108100091|XP_017059322.1|DFIC
OG0008000	LOC119547395|XP_037710172.1|DSUP	LOC108100054|XP_017059276.1|DFIC
OG0008001	LOC119547754|XP_037710684.1|DSUP	LOC108092269|XP_017047291.1|DFIC
OG0008002	LOC119546505|XP_037708752.1|DSUP	LOC108091524|XP_017046275.1|DFIC
OG0008003	LOC119546853|XP_037709378.1|DSUP	LOC108092273|XP_017047296.1|DFIC
OG0008004	LOC119555911|XP_037723530.1|DSUP	LOC108092810|XP_017048072.1|DFIC
OG0008005	LOC119556234|XP_037724191.1|DSUP	LOC108095518|XP_017052115.1|DFIC
OG0008006	LOC119556270|XP_037724248.1|DSUP	LOC108097635|XP_017055554.1|DFIC
OG0008007	LOC119556586|XP_037724815.1|DSUP	LOC108091348|XP_017045990.1|DFIC
OG0008008	LOC119554979|XP_037722038.1|DSUP	LOC108088347|XP_017041582.1|DFIC
OG0008009	LOC119556623|XP_037724871.1|DSUP	LOC108091335|XP_017045967.1|DFIC
OG0008010	LOC119558070|XP_037727166.1|DSUP	LOC108102131|XP_017062284.1|DFIC
OG0008011	LOC119549293|XP_037713170.1|DSUP	LOC108096846|XP_017054248.1|DFIC
OG0008012	LOC119550506|XP_037715137.1|DSUP	LOC108096893|XP_017054325.1|DFIC
OG0008013	LOC119551657|XP_037717023.1|DSUP	LOC108094949|XP_017051300.1|DFIC
OG0008014	LOC119560711|XP_037730250.1|DSUP	LOC108098626|XP_017057188.1|DFIC
OG0008015	LOC119553722|XP_037720235.1|DSUP	LOC108100606|XP_017060084.1|DFIC
OG0008016	LOC119553724|XP_037720238.1|DSUP	LOC108100608|XP_017060086.1|DFIC
OG0008017	LOC119558346|XP_037727752.1|DSUP	LOC108095494|XP_017052090.1|DFIC
OG0008018	LOC119557216|XP_037725802.1|DSUP	LOC108097120|XP_017054702.1|DFIC
OG0008019	LOC119558147|XP_037727307.1|DSUP	LOC108097701|XP_017055673.1|DFIC
OG0008020	LOC119560643|XP_037730125.1|DSUP	LOC108101080|XP_017060768.1|DFIC
OG0008021	LOC119556880|XP_037725283.1|DSUP	LOC108097153|XP_017054763.1|DFIC
OG0008022	LOC119545694|XP_037707374.1|DSUP	LOC108086534|XP_017038960.1|DFIC
OG0008023	LOC119557081|XP_037725561.1|DSUP	LOC108097278|XP_017054967.1|DFIC
OG0008024	LOC119557855|XP_037726770.1|DSUP	LOC108097335|XP_017055058.1|DFIC
OG0008025	LOC119557220|XP_037725817.1|DSUP	LOC108097242|XP_017054909.1|DFIC
OG0008026	LOC119556201|XP_037724082.1|DSUP	LOC108091085|XP_017045578.1|DFIC
OG0008027	LOC119556785|XP_037725146.1|DSUP	LOC108086509|XP_017038927.1|DFIC
OG0008028	LOC119545791|XP_037707594.1|DSUP	LOC108087233|XP_017040008.1|DFIC
OG0008029	LOC119545647|XP_037707300.1|DSUP	LOC108091973|XP_017046872.1|DFIC
OG0008030	LOC119560171|XP_037729458.1|DSUP	LOC108091392|XP_017046065.1|DFIC
OG0008031	LOC119545954|XP_037707843.1|DSUP	LOC108092370|XP_017047401.1|DFIC
OG0008032	LOC119548742|XP_037712189.1|DSUP	LOC108100774|XP_017060302.1|DFIC
OG0008033	LOC119549136|XP_037712839.1|DSUP	LOC108102011|XP_017062098.1|DFIC
OG0008034	LOC119548290|XP_037711387.1|DSUP	LOC108088021|XP_017041124.1|DFIC
OG0008035	LOC119556609|XP_037724850.1|DSUP	LOC108097747|XP_017055745.1|DFIC
OG0008036	LOC119562351|XP_037731441.1|DSUP	LOC108095959|XP_017052789.1|DFIC
OG0008037	LOC119550036|XP_037714404.1|DSUP	LOC108095737|XP_017052403.1|DFIC
OG0008038	LOC119557726|XP_037726538.1|DSUP	LOC108086489|XP_017038903.1|DFIC
OG0008039	LOC119548112|XP_037711137.1|DSUP	LOC108093316|XP_017048792.1|DFIC
OG0008040	LOC119563274|XP_037732524.1|DSUP	LOC108100756|XP_017060279.1|DFIC
OG0008041	LOC119556228|XP_037724174.1|DSUP	LOC108097445|XP_017055204.1|DFIC
OG0008042	LOC119560850|XP_037730437.1|DSUP	LOC108088010|XP_017041111.1|DFIC
OG0008043	LOC119556669|XP_037724954.1|DSUP	LOC108091339|XP_017045973.1|DFIC
OG0008044	LOC119558049|XP_037727126.1|DSUP	LOC108097005|XP_017054483.1|DFIC
OG0008045	LOC119557916|XP_037726852.1|DSUP	LOC108097361|XP_017055092.1|DFIC
OG0008046	LOC119547763|XP_037710703.1|DSUP	LOC108093318|XP_017048794.1|DFIC
OG0008047	LOC119560097|XP_037729347.1|DSUP	LOC108098583|XP_017057111.1|DFIC
OG0008048	LOC119560105|XP_037729383.1|DSUP	LOC108093317|XP_017048793.1|DFIC
OG0008049	LOC119560459|XP_037729846.1|DSUP	LOC108098582|XP_017057109.1|DFIC
OG0008050	LOC119551033|XP_037716044.1|DSUP	LOC108095839|XP_017052619.1|DFIC
OG0008051	LOC119561030|XP_037730784.1|DSUP	LOC108088018|XP_017041121.1|DFIC
OG0008052	LOC119547622|XP_037710480.1|DSUP	LOC108096737|XP_017054077.1|DFIC
OG0008053	LOC119554822|XP_037721824.1|DSUP, LOC119554262|XP_037721033.1|DSUP	LOC108094995|XP_017051321.1|DFIC
OG0008054	LOC119556709|XP_037725033.1|DSUP	LOC108092858|XP_017048168.1|DFIC
OG0008055	LOC119557299|XP_037725936.1|DSUP	LOC108091084|XP_017045577.1|DFIC
OG0008056	LOC119557240|XP_037725852.1|DSUP	LOC108097347|XP_017055072.1|DFIC
OG0008057	LOC119560492|XP_037729886.1|DSUP	LOC108090110|XP_017044116.1|DFIC
OG0008058	LOC119549307|XP_037713196.1|DSUP	LOC108092028|XP_017046956.1|DFIC
OG0008059	LOC119560702|XP_037730218.1|DSUP	LOC108090136|XP_017044165.1|DFIC
OG0008060	LOC119550393|XP_037714975.1|DSUP	LOC108087260|XP_017040054.1|DFIC
OG0008061	LOC119557169|XP_037725703.1|DSUP	LOC108095325|XP_017051894.1|DFIC
OG0008062	LOC119557376|XP_037726048.1|DSUP	LOC108094702|XP_017050927.1|DFIC
OG0008063	LOC119560851|XP_037730438.1|DSUP	LOC108088011|XP_017041112.1|DFIC
OG0008064	LOC119557363|XP_037726032.1|DSUP	LOC108091112|XP_017045624.1|DFIC
OG0008065	LOC119557974|XP_037726969.1|DSUP	LOC108097343|XP_017055068.1|DFIC
OG0008066	LOC119558093|XP_037727232.1|DSUP	LOC108100919|XP_017060522.1|DFIC
OG0008067	LOC119558354|XP_037727782.1|DSUP	LOC108097676|XP_017055622.1|DFIC
OG0008068	LOC119557531|XP_037726232.1|DSUP	LOC108097778|XP_017055794.1|DFIC
OG0008069	LOC119563219|XP_037732445.1|DSUP	LOC108097543|XP_017055389.1|DFIC
OG0008070	LOC119560114|XP_037729394.1|DSUP	LOC108093319|XP_017048795.1|DFIC
OG0008071	LOC119556936|XP_037725356.1|DSUP	LOC108095359|XP_017051929.1|DFIC
OG0008072	LOC119557329|XP_037725978.1|DSUP	LOC108097408|XP_017055154.1|DFIC
OG0008073	LOC119557902|XP_037726836.1|DSUP	LOC108095389|XP_017051958.1|DFIC
OG0008075	LOC119551351|XP_037716599.1|DSUP	LOC108090677|XP_017044952.1|DFIC
OG0008076	LOC119557778|XP_037726606.1|DSUP	LOC108091311|XP_017045923.1|DFIC
OG0008077	LOC119560560|XP_037730006.1|DSUP	LOC108091401|XP_017046081.1|DFIC
OG0008078	LOC119557076|XP_037725557.1|DSUP	LOC108097272|XP_017054958.1|DFIC
OG0008079	LOC119557943|XP_037726890.1|DSUP	LOC108094723|XP_017050954.1|DFIC
OG0008080	LOC119557893|XP_037726825.1|DSUP	LOC108091340|XP_017045976.1|DFIC
OG0008081	LOC119558413|XP_037727874.1|DSUP	LOC108097238|XP_017054901.1|DFIC
OG0008082	LOC119556429|XP_037724583.1|DSUP	LOC108086596|XP_017039054.1|DFIC
OG0008083	LOC119560598|XP_037730051.1|DSUP	LOC108090113|XP_017044126.1|DFIC
OG0008084	LOC119560034|XP_037729262.1|DSUP	LOC108099301|XP_017058186.1|DFIC
OG0008085	LOC119563273|XP_037732523.1|DSUP	LOC108095728|XP_017052392.1|DFIC
OG0008086	LOC119560558|XP_037729996.1|DSUP	LOC108090081|XP_017044073.1|DFIC
OG0008087	LOC119556715|XP_037725041.1|DSUP	LOC108094696|XP_017050916.1|DFIC
OG0008088	LOC119557874|XP_037726803.1|DSUP	LOC108097191|XP_017054824.1|DFIC
OG0008089	LOC119554684|XP_037721614.1|DSUP	LOC108100353|XP_017059676.1|DFIC
OG0008090	LOC119556276|XP_037724253.1|DSUP	LOC108097271|XP_017054957.1|DFIC
OG0008091	LOC119558715|XP_037727985.1|DSUP	LOC108091997|XP_017046911.1|DFIC
OG0008092	LOC119559820|XP_037728840.1|DSUP	LOC108101071|XP_017060752.1|DFIC
OG0008093	LOC119558310|XP_037727640.1|DSUP	LOC108091079|XP_017045571.1|DFIC
OG0008094	LOC119547539|XP_037710364.1|DSUP	LOC108093515|XP_017049096.1|DFIC
OG0008095	LOC119556058|XP_037723797.1|DSUP	LOC108102065|XP_017062194.1|DFIC
OG0008096	LOC119556336|XP_037724354.1|DSUP	LOC108097021|XP_017054527.1|DFIC
OG0008097	LOC119558253|XP_037727508.1|DSUP	LOC108088637|XP_017042044.1|DFIC
OG0008098	LOC119553654|XP_037720068.1|DSUP	LOC108087567|XP_017040484.1|DFIC
OG0008099	LOC119553315|XP_037719569.1|DSUP	LOC108100403|XP_017059775.1|DFIC
OG0008100	LOC119547101|XP_037709735.1|DSUP	LOC108092054|XP_017046997.1|DFIC
OG0008101	LOC119558280|XP_037727583.1|DSUP	LOC108097596|XP_017055483.1|DFIC
OG0008102	LOC119562950|XP_037732051.1|DSUP	LOC108096715|XP_017054043.1|DFIC
OG0008103	LOC119558298|XP_037727618.1|DSUP	LOC108094633|XP_017050814.1|DFIC
OG0008104	LOC119554960|XP_037722015.1|DSUP	LOC108096464|XP_017053564.1|DFIC
OG0008105	LOC119560919|XP_037730551.1|DSUP	LOC108098852|XP_017057503.1|DFIC
OG0008106	LOC119552850|XP_037718652.1|DSUP	LOC108088780|XP_017042226.1|DFIC
OG0008107	LOC119563328|XP_037732599.1|DSUP	LOC108102082|XP_017062220.1|DFIC
OG0008108	LOC119556708|XP_037725032.1|DSUP	LOC108092856|XP_017048165.1|DFIC
OG0008109	LOC119556863|XP_037725263.1|DSUP	LOC108091279|XP_017045882.1|DFIC
OG0008110	LOC119556406|XP_037724519.1|DSUP	LOC108091141|XP_017045665.1|DFIC
OG0008111	LOC119557087|XP_037725569.1|DSUP	LOC108092837|XP_017048131.1|DFIC
OG0008112	LOC119556968|XP_037725406.1|DSUP	LOC108097090|XP_017054634.1|DFIC
OG0008113	LOC119557716|XP_037726526.1|DSUP	LOC108095619|XP_017052274.1|DFIC
OG0008114	LOC119557715|XP_037726525.1|DSUP	LOC108095618|XP_017052273.1|DFIC
OG0008115	LOC119558285|XP_037727589.1|DSUP	LOC108097950|XP_017056032.1|DFIC
OG0008116	LOC119558307|XP_037727637.1|DSUP	LOC108098015|XP_017056151.1|DFIC
OG0008117	LOC119556032|XP_037723741.1|DSUP	LOC108097587|XP_017055467.1|DFIC
