Orthogroup	DSUP.longest_only	DSIM.longest_only
OG0009002	LOC119559745|XP_037728732.1|DSUP	LOC27207651|XP_039150454.1|DSIM
OG0009003	LOC119553477|XP_037719815.1|DSUP	LOC6737885|XP_002084713.1|DSIM
OG0009004	LOC119551280|XP_037716474.1|DSUP	LOC6733957|XP_002081001.1|DSIM
OG0009005	LOC119548830|XP_037712376.1|DSUP	LOC6732160|XP_002079292.1|DSIM
OG0009006	LOC119547792|XP_037710738.1|DSUP	LOC6727333|XP_002102718.3|DSIM
OG0009007	LOC119554417|XP_037721234.1|DSUP	LOC6737368|XP_016031105.1|DSIM
OG0009008	LOC119561034|XP_037730789.1|DSUP	LOC6727403|XP_002102788.1|DSIM
OG0009009	LOC119552927|XP_037718798.1|DSUP	LOC27206269|XP_016029853.2|DSIM
OG0009010	LOC119553062|XP_037719116.1|DSUP	LOC6737265|XP_002084105.2|DSIM
OG0009011	LOC119554512|XP_037721382.1|DSUP	LOC6736733|XP_039149638.1|DSIM
OG0009012	LOC119551411|XP_037716678.1|DSUP	LOC6735570|XP_016028914.1|DSIM
OG0009013	LOC119556203|XP_037724087.1|DSUP	LOC27206574|XP_039152411.1|DSIM
OG0009014	LOC119554578|XP_037721486.1|DSUP	LOC6738336|XP_016032182.1|DSIM
OG0009015	LOC119553586|XP_037719965.1|DSUP	LOC6737134|XP_002083981.2|DSIM
OG0009016	LOC119553577|XP_037719953.1|DSUP	LOC6737193|XP_002084039.1|DSIM
OG0009017	LOC119548024|XP_037711025.1|DSUP	LOC6730772|XP_016023189.1|DSIM
OG0009018	LOC119549116|XP_037712838.1|DSUP	LOC6724699|XP_016037267.1|DSIM
OG0009019	LOC119562996|XP_037732109.1|DSUP	LOC6724693|XP_016037230.1|DSIM
OG0009020	LOC119556034|XP_037723750.1|DSUP	LOC6727969|XP_039150764.1|DSIM
OG0009021	LOC119560593|XP_037730046.1|DSUP	LOC6726715|XP_016033194.2|DSIM
OG0009022	LOC119551781|XP_037717240.1|DSUP	LOC6728302|XP_016034937.1|DSIM
OG0009023	LOC119554493|XP_037721357.1|DSUP	LOC6739777|XP_002076669.1|DSIM
OG0009024	LOC119549610|XP_037713713.1|DSUP	LOC6729457|XP_016036133.1|DSIM
OG0009025	LOC119561044|XP_037730800.1|DSUP	LOC6728368|XP_016034986.1|DSIM
OG0009026	LOC119562498|XP_037731637.1|DSUP	LOC6729383|XP_016036026.2|DSIM
OG0009027	LOC119549152|XP_037712863.1|DSUP	LOC27209236|XP_016028448.1|DSIM
OG0009028	LOC119552512|XP_037718057.1|DSUP	LOC6737428|XP_002084265.1|DSIM
OG0009029	LOC119562718|XP_037731836.1|DSUP	LOC6731147|XP_002078305.1|DSIM
OG0009030	LOC119547489|XP_037710306.1|DSUP	LOC6730533|XP_002077712.3|DSIM
OG0009031	LOC119559935|XP_037729071.1|DSUP	LOC6727067|XP_002102464.1|DSIM
OG0009032	LOC119559936|XP_037729072.1|DSUP	LOC6727066|XP_002102463.1|DSIM
OG0009033	LOC119547890|XP_037710855.1|DSUP	LOC6732154|XP_002079286.3|DSIM
OG0009034	LOC119547979|XP_037710960.1|DSUP	LOC6732436|XP_016025083.1|DSIM
OG0009035	LOC119548415|XP_037711585.1|DSUP	LOC6731679|XP_002078819.1|DSIM
OG0009036	LOC119550230|XP_037714724.1|DSUP	LOC6733760|XP_016026717.1|DSIM
OG0009037	LOC119546544|XP_037708821.1|DSUP	LOC6730852|XP_016023270.1|DSIM
OG0009038	LOC119557685|XP_037726487.1|DSUP	LOC27207021|XP_016036662.2|DSIM
OG0009039	LOC119562949|XP_037732049.1|DSUP	LOC6727890|XP_016034499.1|DSIM
OG0009040	LOC119549604|XP_037713695.1|DSUP	LOC6734524|XP_016027639.1|DSIM
OG0009041	LOC119559847|XP_037728879.1|DSUP	LOC6727492|XP_016034077.1|DSIM
OG0009042	LOC119548138|XP_037711164.1|DSUP	LOC6739210|XP_002076120.3|DSIM
OG0009043	LOC119548239|XP_037711306.1|DSUP	LOC6732849|XP_002079959.1|DSIM
OG0009044	LOC119548835|XP_037712382.1|DSUP	LOC6738945|XP_002085740.1|DSIM
OG0009045	LOC119559980|XP_037729152.1|DSUP	LOC6726974|XP_016033473.1|DSIM
OG0009046	LOC119552554|XP_037718102.1|DSUP	LOC6739084|XP_016032927.1|DSIM
OG0009047	LOC119551605|XP_037716936.1|DSUP	LOC6733304|XP_016026229.1|DSIM
OG0009048	LOC119546682|XP_037709078.1|DSUP	LOC6732215|XP_002079344.1|DSIM
OG0009049	LOC119554678|XP_037721611.1|DSUP	LOC6727878|XP_039151737.1|DSIM
OG0009050	LOC119548695|XP_037712086.1|DSUP	LOC6732272|XP_002079401.1|DSIM
OG0009051	LOC119550026|XP_037714377.1|DSUP	LOC6735354|XP_002082301.1|DSIM
OG0009052	LOC119560047|XP_037729281.1|DSUP	LOC6727142|XP_016033624.1|DSIM
OG0009053	LOC119550718|XP_037715545.1|DSUP	LOC6729395|XP_039150447.1|DSIM
OG0009054	LOC119558516|XP_037727945.1|DSUP	LOC6728440|XP_016035040.1|DSIM
OG0009055	LOC119548598|XP_037711883.1|DSUP	LOC6732776|XP_016025489.1|DSIM
OG0009056	LOC119546330|XP_037708458.1|DSUP	LOC27208426|XP_016023860.1|DSIM
OG0009057	LOC119553068|XP_037719121.1|DSUP	LOC6734401|XP_016029668.1|DSIM
OG0009058	LOC119551223|XP_037716426.1|DSUP	LOC27207240|XP_016037441.1|DSIM
OG0009059	LOC119553633|XP_037720035.1|DSUP	LOC6738471|XP_016032299.1|DSIM
OG0009060	LOC119563392|XP_037732677.1|DSUP	LOC6728769|XP_016035448.1|DSIM
OG0009061	LOC119549479|XP_037713507.1|DSUP	LOC6734734|XP_016027942.1|DSIM
OG0009062	LOC119550593|XP_037715326.1|DSUP	LOC6734757|XP_002081760.1|DSIM
OG0009063	LOC119546221|XP_037708289.1|DSUP	LOC6732678|XP_016025400.1|DSIM
OG0009064	LOC119551665|XP_037717043.1|DSUP	LOC6734566|XP_016027677.1|DSIM
OG0009065	LOC119559402|XP_037728399.1|DSUP	LOC6729230|XP_016035881.1|DSIM
OG0009066	LOC119553272|XP_037719492.1|DSUP	LOC6737477|XP_002084313.1|DSIM
OG0009067	LOC119554045|XP_037720703.1|DSUP	LOC6739105|XP_016032950.1|DSIM
OG0009068	LOC119550121|XP_037714532.1|DSUP	LOC6733399|XP_016026321.2|DSIM
OG0009069	LOC119546634|XP_037709006.1|DSUP	LOC6732054|XP_016024737.1|DSIM
OG0009070	LOC119550124|XP_037714534.1|DSUP	LOC27206976|XP_039147284.1|DSIM
OG0009071	LOC119547218|XP_037709908.1|DSUP	LOC6729634|XP_016036275.1|DSIM
OG0009072	LOC119560303|XP_037729604.1|DSUP	LOC6727127|XP_002102520.1|DSIM
OG0009073	LOC119560786|XP_037730343.1|DSUP	LOC6727394|XP_016033943.1|DSIM
OG0009074	LOC119553001|XP_037718954.1|DSUP	LOC6728505|XP_016035143.1|DSIM
OG0009075	LOC119560610|XP_037730072.1|DSUP	LOC6726741|XP_002102152.2|DSIM
OG0009076	LOC119561404|XP_037730991.1|DSUP	LOC6728868|XP_002104201.1|DSIM
OG0009077	LOC119559765|XP_037728767.1|DSUP	LOC6726719|XP_002102130.1|DSIM
OG0009078	LOC119550435|XP_037715039.1|DSUP	LOC6728546|XP_002103891.1|DSIM
OG0009079	LOC119551276|XP_037716473.1|DSUP	LOC6729433|XP_016036070.1|DSIM
OG0009080	LOC119563448|XP_037732770.1|DSUP	LOC27207335|XP_016034508.1|DSIM
OG0009081	LOC119563391|XP_037732675.1|DSUP	LOC6729699|XP_002105005.1|DSIM
OG0009082	LOC119545708|XP_037707426.1|DSUP	LOC6727860|XP_002103215.1|DSIM
OG0009083	LOC119556928|XP_037725344.1|DSUP	LOC6725392|XP_016038444.1|DSIM
OG0009084	LOC119563076|XP_037732220.1|DSUP	LOC6728615|XP_016035249.1|DSIM
OG0009085	LOC119562877|XP_037731920.1|DSUP	LOC6728569|XP_002103910.1|DSIM
OG0009086	LOC119560837|XP_037730415.1|DSUP	LOC6726683|XP_016033175.1|DSIM
OG0009087	LOC119562982|XP_037732088.1|DSUP	LOC6729893|XP_016036651.1|DSIM
OG0009088	LOC119554126|XP_037720831.1|DSUP	LOC6730232|XP_002105515.1|DSIM
OG0009089	LOC119557285|XP_037725903.1|DSUP	LOC6724737|XP_002105780.2|DSIM
OG0009090	LOC119552163|XP_037717916.1|DSUP	LOC6730120|XP_002105413.1|DSIM
OG0009091	LOC119560165|XP_037729452.1|DSUP	LOC6726655|XP_016033143.1|DSIM
OG0009092	LOC119560093|XP_037729341.1|DSUP	LOC6727185|XP_002102577.1|DSIM
OG0009093	LOC119546719|XP_037709138.1|DSUP	LOC6728246|XP_016034885.1|DSIM
OG0009094	LOC119562766|XP_037731887.1|DSUP	LOC6730071|XP_016036842.1|DSIM
OG0009095	LOC119553396|XP_037719693.1|DSUP	LOC6730069|XP_016036839.1|DSIM
OG0009096	LOC119558269|XP_037727563.1|DSUP	LOC6729775|XP_002105081.1|DSIM
OG0009097	LOC119558266|XP_037727547.1|DSUP	LOC27206488|XP_016036459.1|DSIM
OG0009098	LOC119560646|XP_037730133.1|DSUP	LOC6729788|XP_039151062.1|DSIM
OG0009099	LOC119563184|XP_037732385.1|DSUP	LOC6730152|XP_016036917.1|DSIM
OG0009100	LOC119547742|XP_037710666.1|DSUP	LOC6732429|XP_002079550.1|DSIM
OG0009101	LOC119547336|XP_037710074.1|DSUP	LOC6730563|XP_002077742.1|DSIM
OG0009102	LOC119548046|XP_037711052.1|DSUP	LOC6730924|XP_016023372.1|DSIM
OG0009103	LOC119547247|XP_037709954.1|DSUP	LOC6730904|XP_016023338.1|DSIM
OG0009104	LOC119547241|XP_037709947.1|DSUP	LOC6730903|XP_002078067.1|DSIM
OG0009105	LOC119548538|XP_037711760.1|DSUP	LOC6732144|XP_039153823.1|DSIM
OG0009106	LOC119547999|XP_037710986.1|DSUP	LOC6730630|XP_016023074.1|DSIM
OG0009107	LOC119547710|XP_037710613.1|DSUP	LOC6731347|XP_002078503.1|DSIM
OG0009108	LOC119552604|XP_037718198.1|DSUP	LOC6727928|XP_002103283.1|DSIM
OG0009109	LOC119548520|XP_037711739.1|DSUP	LOC6732076|XP_002079208.2|DSIM
OG0009110	LOC119547836|XP_037710795.1|DSUP	LOC6730445|XP_002077626.1|DSIM
OG0009111	LOC119554812|XP_037721790.1|DSUP	LOC27207481|XP_039150000.1|DSIM
OG0009112	LOC119546564|XP_037708864.1|DSUP	LOC6730467|XP_002077648.1|DSIM
OG0009113	LOC119548486|XP_037711688.1|DSUP	LOC6731860|XP_002078995.1|DSIM
OG0009114	LOC119548518|XP_037711736.1|DSUP	LOC6730431|XP_002077612.1|DSIM
OG0009115	LOC119558500|XP_037727933.1|DSUP	LOC6731160|XP_039147409.1|DSIM
OG0009116	LOC119546963|XP_037709537.1|DSUP	LOC6730777|XP_002077945.2|DSIM
OG0009117	LOC119547016|XP_037709614.1|DSUP	LOC6738955|XP_016023644.1|DSIM
OG0009118	LOC119555926|XP_037723553.1|DSUP	LOC6724765|XP_002105808.2|DSIM
OG0009119	LOC119547067|XP_037709680.1|DSUP	LOC120285371|XP_039154004.1|DSIM
OG0009120	LOC119555239|XP_037722446.1|DSUP	LOC6737450|XP_016031218.1|DSIM
OG0009121	LOC119551776|XP_037717231.1|DSUP	LOC6735190|XP_002082164.1|DSIM
OG0009122	LOC119550409|XP_037714996.1|DSUP	LOC6735887|XP_002082797.1|DSIM
OG0009123	LOC119551611|XP_037716949.1|DSUP	LOC6735427|XP_002082367.1|DSIM
OG0009124	LOC119547063|XP_037709674.1|DSUP	LOC6732324|XP_002079452.1|DSIM
OG0009125	LOC119550879|XP_037715794.1|DSUP	LOC6733314|XP_002080373.1|DSIM
OG0009126	LOC119550434|XP_037715034.1|DSUP	LOC6735038|XP_002082019.1|DSIM
OG0009127	LOC119548988|XP_037712516.1|DSUP	LOC6736091|XP_002082992.1|DSIM
OG0009128	LOC119550346|XP_037714893.1|DSUP	LOC6739285|XP_002076193.1|DSIM
OG0009129	LOC119550915|XP_037715835.1|DSUP	LOC6733559|XP_002080614.1|DSIM
OG0009130	LOC119552122|XP_037717836.1|DSUP	LOC6733447|XP_016026395.1|DSIM
OG0009131	LOC119550252|XP_037714755.1|DSUP	LOC6733443|XP_002080500.2|DSIM
OG0009132	LOC119549009|XP_037712574.1|DSUP	LOC6736150|XP_002083050.1|DSIM
OG0009133	LOC119550802|XP_037715664.1|DSUP	LOC6734301|XP_039147826.1|DSIM
OG0009134	LOC119551774|XP_037717228.1|DSUP	LOC6734654|XP_002081661.1|DSIM
OG0009135	LOC119551800|XP_037717276.1|DSUP	LOC6733648|XP_016026614.1|DSIM
OG0009136	LOC119551869|XP_037717390.1|DSUP	LOC6734062|XP_016027065.1|DSIM
OG0009137	LOC119549830|XP_037714037.1|DSUP	LOC6734142|XP_016027151.1|DSIM
OG0009138	LOC119550319|XP_037714853.1|DSUP	LOC6734140|XP_002081169.1|DSIM
OG0009139	LOC119551626|XP_037716976.1|DSUP	LOC6736096|XP_016029491.2|DSIM
OG0009140	LOC119550082|XP_037714481.1|DSUP	LOC6733960|XP_002081004.1|DSIM
OG0009141	LOC119550355|XP_037714907.1|DSUP	LOC6739279|XP_016026239.1|DSIM
OG0009142	LOC119549790|XP_037713983.1|DSUP	LOC6733336|XP_016026247.1|DSIM
OG0009143	LOC119550147|XP_037714585.1|DSUP	LOC27209059|XP_016029102.1|DSIM
OG0009144	LOC119550529|XP_037715177.1|DSUP	LOC27209252|XP_016029108.1|DSIM
OG0009145	LOC119550674|XP_037715462.1|DSUP	LOC6735654|XP_002082572.1|DSIM
OG0009146	LOC119559388|XP_037728373.1|DSUP	LOC6734361|XP_016027440.1|DSIM
OG0009147	LOC119549430|XP_037713443.1|DSUP	LOC27208193|XP_016028014.1|DSIM
OG0009148	LOC119550648|XP_037715415.1|DSUP	LOC6733564|XP_016026510.1|DSIM
OG0009149	LOC119550983|XP_037715946.1|DSUP	LOC6735275|XP_016028622.1|DSIM
OG0009150	LOC119551985|XP_037717634.1|DSUP	LOC6734331|XP_016027409.1|DSIM
OG0009151	LOC119550572|XP_037715290.1|DSUP	LOC6733985|XP_002081029.2|DSIM
OG0009152	LOC119551573|XP_037716901.1|DSUP	LOC6733735|XP_002080781.1|DSIM
OG0009153	LOC119549380|XP_037713348.1|DSUP	LOC27208798|XP_039147592.1|DSIM
OG0009154	LOC119562122|XP_037731325.1|DSUP	LOC6729888|XP_016036649.1|DSIM
OG0009155	LOC119551385|XP_037716635.1|DSUP	LOC6733616|XP_039147573.1|DSIM
OG0009156	LOC119546639|XP_037709011.1|DSUP	LOC6731616|XP_002078756.1|DSIM
OG0009157	LOC119546593|XP_037708937.1|DSUP	LOC6732803|XP_016025517.1|DSIM
OG0009158	LOC119555547|XP_037722912.1|DSUP	LOC6736196|XP_002083091.1|DSIM
OG0009159	LOC119556144|XP_037723969.1|DSUP	LOC6740138|XP_002077023.2|DSIM
OG0009160	LOC119546288|XP_037708397.1|DSUP	LOC6730559|XP_002077738.2|DSIM
OG0009161	LOC119556082|XP_037723862.1|DSUP	LOC27206378|XP_016037588.1|DSIM
OG0009162	LOC119553460|XP_037719791.1|DSUP	LOC6738446|XP_016032280.1|DSIM
OG0009163	LOC119553401|XP_037719701.1|DSUP	LOC6737503|XP_016031298.1|DSIM
OG0009164	LOC119554738|XP_037721688.1|DSUP	LOC6736414|XP_039150127.1|DSIM
OG0009165	LOC119554487|XP_037721344.1|DSUP	LOC6736954|XP_016030596.1|DSIM
OG0009166	LOC119552520|XP_037718066.1|DSUP	LOC6737771|XP_002084599.2|DSIM
OG0009167	LOC119554403|XP_037721219.1|DSUP	LOC6738988|XP_002085783.2|DSIM
OG0009168	LOC119554404|XP_037721221.1|DSUP	LOC6738989|XP_016032815.1|DSIM
OG0009169	LOC119555710|XP_037723314.1|DSUP	LOC6739629|XP_016031208.1|DSIM
OG0009170	LOC119554582|XP_037721492.1|DSUP	LOC6738266|XP_002085077.1|DSIM
OG0009171	LOC119554702|XP_037721634.1|DSUP	LOC6738419|XP_002085228.2|DSIM
OG0009172	LOC119553948|XP_037720569.1|DSUP	LOC6737718|XP_016031493.1|DSIM
OG0009173	LOC119552631|XP_037718238.1|DSUP	LOC6736506|XP_016030082.1|DSIM
OG0009174	LOC119557107|XP_037725613.1|DSUP	LOC6725016|XP_002106048.1|DSIM
OG0009175	LOC119546223|XP_037708291.1|DSUP	LOC6731546|XP_039154528.1|DSIM
OG0009176	LOC119552755|XP_037718475.1|DSUP	LOC6738012|XP_039150274.1|DSIM
OG0009178	LOC119554968|XP_037722025.1|DSUP	LOC6738195|XP_002085008.1|DSIM
OG0009179	LOC119554903|XP_037721933.1|DSUP	LOC6739163|XP_039149849.1|DSIM
OG0009180	LOC119552525|XP_037718072.1|DSUP	LOC6738028|XP_002084843.1|DSIM
OG0009181	LOC119555281|XP_037722512.1|DSUP	LOC6738836|XP_016032657.1|DSIM
OG0009182	LOC119552773|XP_037718510.1|DSUP	LOC6738117|XP_016031957.1|DSIM
OG0009183	LOC119552550|XP_037718098.1|DSUP	LOC6737951|XP_002084770.1|DSIM
OG0009184	LOC119555361|XP_037722627.1|DSUP	LOC6739127|XP_002085920.1|DSIM
OG0009185	LOC119554370|XP_037721178.1|DSUP	LOC27207179|XP_016032876.1|DSIM
OG0009186	LOC119555071|XP_037722209.1|DSUP	LOC6738894|XP_016032715.1|DSIM
OG0009187	LOC119553778|XP_037720317.1|DSUP, LOC119559276|XP_037728272.1|DSUP	LOC6727754|XP_002103116.1|DSIM
OG0009188	LOC119550413|XP_037714999.1|DSUP	LOC6735002|XP_002081984.1|DSIM
OG0009189	LOC119552969|XP_037718908.1|DSUP	LOC6738328|XP_002085138.1|DSIM
OG0009190	LOC119555544|XP_037722905.1|DSUP	LOC6736474|XP_002083345.2|DSIM
OG0009191	LOC119549716|XP_037713878.1|DSUP	LOC6733847|XP_002080891.2|DSIM
OG0009192	LOC119557488|XP_037726187.1|DSUP	LOC6740043|XP_002076927.1|DSIM
OG0009193	LOC119546503|XP_037708748.1|DSUP	LOC27207254|XP_016024979.1|DSIM
OG0009194	LOC119549905|XP_037714147.1|DSUP	LOC6739300|XP_002076208.1|DSIM
OG0009195	LOC119554230|XP_037720988.1|DSUP	LOC6737551|XP_002084384.1|DSIM
OG0009196	LOC119552537|XP_037718084.1|DSUP	LOC6737537|XP_002084372.1|DSIM
OG0009197	LOC119555103|XP_037722249.1|DSUP	LOC6739665|XP_002076560.2|DSIM
OG0009198	LOC119553399|XP_037719691.1|DSUP	LOC6738194|XP_016032023.1|DSIM
OG0009199	LOC119554408|XP_037721225.1|DSUP	LOC6738577|XP_002085382.2|DSIM
OG0009200	LOC119549109|XP_037712781.1|DSUP	LOC6733836|XP_016026845.1|DSIM
OG0009201	LOC119550150|XP_037714589.1|DSUP	LOC6735098|XP_002082075.1|DSIM
OG0009202	LOC119550277|XP_037714789.1|DSUP, LOC119550276|XP_037714787.1|DSUP, LOC119550275|XP_037714786.1|DSUP	LOC6736057|XP_002082958.1|DSIM
OG0009203	LOC119559420|XP_037728443.1|DSUP	LOC6733216|XP_002080279.2|DSIM
OG0009204	LOC119551773|XP_037717227.1|DSUP, LOC119551772|XP_037717226.1|DSUP	LOC6735386|XP_002082333.1|DSIM
OG0009205	LOC119550501|XP_037715122.1|DSUP, LOC119549772|XP_037713959.1|DSUP, LOC119549773|XP_037713960.1|DSUP	LOC6735391|XP_002082338.2|DSIM
OG0009206	LOC119552193|XP_037717975.1|DSUP	LOC27208181|XP_016027628.1|DSIM
OG0009207	LOC119562954|XP_037732055.1|DSUP	LOC6727927|XP_002103282.1|DSIM
OG0009209	LOC119554739|XP_037721692.1|DSUP	LOC6728564|XP_002103905.1|DSIM
OG0009210	LOC119550538|XP_037715188.1|DSUP	LOC27208889|XP_016028366.1|DSIM
OG0009211	LOC119547970|XP_037710949.1|DSUP	LOC6733043|XP_016025732.1|DSIM
OG0009214	LOC119554168|XP_037720885.1|DSUP	LOC6736546|XP_002083416.1|DSIM
OG0009215	LOC119549573|XP_037713654.1|DSUP	LOC6734650|XP_002081657.1|DSIM
OG0009215	LOC119551708|XP_037717110.1|DSUP	LOC6734649|XP_016027820.1|DSIM
OG0009219	LOC119561089|XP_037730907.1|DSUP	LOC27206377|XP_039151699.1|DSIM
OG0009221	LOC119546415|XP_037708608.1|DSUP	LOC6731813|XP_002078948.1|DSIM
OG0009222	LOC119557607|XP_037726340.1|DSUP	LOC6739833|XP_016039492.1|DSIM
OG0009224	LOC119560344|XP_037729668.1|DSUP	LOC6727004|XP_002102405.1|DSIM
OG0009225	LOC119557237|XP_037725849.1|DSUP	LOC27207388|XP_039153122.1|DSIM
OG0009226	LOC119556688|XP_037725012.1|DSUP	LOC120285386|XP_039153975.1|DSIM
OG0009228	LOC119555841|XP_037723398.1|DSUP	LOC6725428|XP_002106444.2|DSIM
OG0009229	LOC119560098|XP_037729349.1|DSUP	LOC6727233|XP_002102625.1|DSIM
OG0009231	LOC119556608|XP_037724849.1|DSUP	LOC6726053|XP_016039441.1|DSIM
OG0009232	LOC119558288|XP_037727600.1|DSUP	LOC27207305|XP_039153143.1|DSIM
OG0009234	LOC119557980|XP_037726994.1|DSUP	LOC6725251|XP_016038261.1|DSIM
OG0009236	LOC119553646|XP_037720057.1|DSUP	LOC6738351|XP_002085161.1|DSIM
OG0009237	LOC119547882|XP_037710847.1|DSUP	LOC6731786|XP_016024478.1|DSIM
OG0009238	LOC119554335|XP_037721128.1|DSUP	LOC6737724|XP_002084553.2|DSIM
OG0009239	LOC119554474|XP_037721318.1|DSUP	LOC6739017|XP_002085812.1|DSIM
OG0009241	LOC119545942|XP_037707816.1|DSUP	LOC6730788|XP_002077956.2|DSIM
OG0009243	LOC119552094|XP_037717804.1|DSUP	LOC120284436|XP_039148227.1|DSIM
OG0009245	LOC119563206|XP_037732430.1|DSUP	LOC6727607|XP_002102986.1|DSIM
OG0009247	LOC119556953|XP_037725388.1|DSUP	LOC6727780|XP_002103141.2|DSIM
OG0009248	LOC119556299|XP_037724301.1|DSUP	LOC6740119|XP_016039257.1|DSIM
OG0009249	LOC119546409|XP_037708595.1|DSUP	LOC6731869|XP_002079004.1|DSIM
OG0009251	LOC119558912|XP_037728040.1|DSUP	LOC6740291|XP_002077167.1|DSIM
OG0009252	LOC119556039|XP_037723754.1|DSUP	LOC6726143|XP_016037609.1|DSIM
OG0009253	LOC119558136|XP_037727297.1|DSUP	LOC6725515|XP_016038656.1|DSIM
OG0009254	LOC119557377|XP_037726049.1|DSUP	LOC6724767|XP_039152876.1|DSIM
OG0009255	LOC119556029|XP_037723738.1|DSUP	LOC6724892|XP_002105930.2|DSIM
OG0009256	LOC119557387|XP_037726060.1|DSUP	LOC6740207|XP_039153729.1|DSIM
OG0009257	LOC119555810|XP_037723356.1|DSUP	LOC6726185|XP_002107161.1|DSIM
OG0009258	LOC119556554|XP_037724772.1|DSUP	LOC6725996|XP_039152481.1|DSIM
OG0009259	LOC119556729|XP_037725059.1|DSUP	LOC6725437|XP_016038518.1|DSIM
OG0009260	LOC119557964|XP_037726935.1|DSUP	LOC6740379|XP_002077241.2|DSIM
OG0009261	LOC119558150|XP_037727313.1|DSUP	LOC27206716|XP_039152755.1|DSIM
OG0009262	LOC119556258|XP_037724230.1|DSUP	LOC6726150|XP_002107126.2|DSIM
OG0009263	LOC119558296|XP_037727616.1|DSUP	LOC6726434|XP_002107391.1|DSIM
OG0009264	LOC119556823|XP_037725204.1|DSUP	LOC6726430|XP_016039990.1|DSIM
OG0009265	LOC119556651|XP_037724914.1|DSUP	LOC6726425|XP_039153637.1|DSIM
OG0009266	LOC119548508|XP_037711716.1|DSUP	LOC6732145|XP_016024832.1|DSIM
OG0009268	LOC119550196|XP_037714669.1|DSUP	LOC6733770|XP_002080814.2|DSIM
OG0009269	LOC119545789|XP_037707591.1|DSUP	LOC6727590|XP_016034185.1|DSIM
OG0009270	LOC119550357|XP_037714909.1|DSUP	LOC6734908|XP_016028183.1|DSIM
OG0009271	LOC119558221|XP_037727464.1|DSUP	LOC6726225|XP_016039752.1|DSIM
OG0009272	LOC119553915|XP_037720518.1|DSUP	LOC6738891|XP_002085686.1|DSIM
OG0009273	LOC119548557|XP_037711784.1|DSUP	LOC6730874|XP_016023294.1|DSIM
OG0009274	LOC119555212|XP_037722398.1|DSUP	LOC6736573|XP_016030167.1|DSIM
OG0009275	LOC119557484|XP_037726181.1|DSUP	LOC6724805|XP_002105846.2|DSIM
OG0009276	LOC119550316|XP_037714851.1|DSUP	LOC6734601|XP_002081609.1|DSIM
OG0009277	LOC119555995|XP_037723653.1|DSUP	LOC27206856|XP_016037627.1|DSIM
OG0009278	LOC119557223|XP_037725825.1|DSUP	LOC6739907|XP_039153091.1|DSIM
OG0009279	LOC119547743|XP_037710667.1|DSUP	LOC27208345|XP_016023838.1|DSIM
OG0009280	LOC119557634|XP_037726394.1|DSUP	LOC6739977|XP_016038098.1|DSIM
OG0009281	LOC119558394|XP_037727849.1|DSUP	LOC6725618|XP_016038813.1|DSIM
OG0009282	LOC119548277|XP_037711368.1|DSUP	LOC6730426|XP_016022895.1|DSIM
OG0009283	LOC119546241|XP_037708315.1|DSUP	LOC6731758|XP_016024440.1|DSIM
OG0009284	LOC119554926|XP_037721960.1|DSUP	LOC6738610|XP_016032453.1|DSIM
OG0009285	LOC119555958|XP_037723643.1|DSUP	LOC6740381|XP_016037323.1|DSIM
OG0009286	LOC119555067|XP_037722203.1|DSUP	LOC6736989|XP_002083836.1|DSIM
OG0009287	LOC119555063|XP_037722194.1|DSUP	LOC6737059|XP_002083906.1|DSIM
OG0009288	LOC119556437|XP_037724598.1|DSUP	LOC6725236|XP_016038249.1|DSIM
OG0009289	LOC119556706|XP_037725069.1|DSUP	LOC6724748|XP_016037451.1|DSIM
OG0009290	LOC119551285|XP_037716479.1|DSUP	LOC6733959|XP_002081003.1|DSIM
OG0009291	LOC119557067|XP_037725587.1|DSUP	LOC6724749|XP_016037459.1|DSIM
OG0009292	LOC119557802|XP_037726634.1|DSUP	LOC6725424|XP_002106440.2|DSIM
OG0009293	LOC119557159|XP_037725687.1|DSUP	LOC6725419|XP_016038498.1|DSIM
OG0009294	LOC119551335|XP_037716564.1|DSUP	LOC6734801|XP_039148501.1|DSIM
OG0009295	LOC119556643|XP_037724900.1|DSUP	LOC6726054|XP_039153199.1|DSIM
OG0009296	LOC119549936|XP_037714246.1|DSUP	LOC6729688|XP_002104994.2|DSIM
OG0009297	LOC119555973|XP_037723632.1|DSUP	LOC6729692|XP_016036357.1|DSIM
OG0009298	LOC119561372|XP_037730988.1|DSUP	LOC6728391|XP_002103739.2|DSIM
OG0009299	LOC119560483|XP_037729873.1|DSUP	LOC6727387|XP_016033924.1|DSIM
OG0009300	LOC119560038|XP_037729267.1|DSUP	LOC6727385|XP_016033920.1|DSIM
OG0009301	LOC119551420|XP_037716693.1|DSUP	LOC6729632|XP_002104940.3|DSIM
OG0009302	LOC119560479|XP_037729867.1|DSUP	LOC6727125|XP_002102518.2|DSIM
OG0009303	LOC119563506|XP_037732880.1|DSUP	LOC6727683|XP_002103045.1|DSIM
OG0009304	LOC119559819|XP_037728838.1|DSUP	LOC6727393|XP_002102778.2|DSIM
OG0009305	LOC119559988|XP_037729179.1|DSUP	LOC6727827|XP_016034411.1|DSIM
OG0009306	LOC119556814|XP_037725195.1|DSUP	LOC6725648|XP_002106655.1|DSIM
OG0009307	LOC119546246|XP_037708329.1|DSUP	LOC6728581|XP_002103922.1|DSIM
